科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"731,483,331.30","1,751,802,735.93","2,981,528,054.81","4,030,463,616.12","545,060,744.47","1,108,314,751.52","1,795,959,893.18","2,214,133,583.33","765,741,242.03","2,916,472,634.41","5,989,501,739.67","8,407,654,197.23","1,889,810,366.88","3,956,898,274.90","5,666,475,841.86","7,443,595,378.77","1,759,695,583.09","3,682,499,256.58","5,092,852,779.53","6,557,416,394.50","1,665,253,337.96","3,854,349,385.32","5,812,752,570.84","8,523,686,963.12","2,189,181,042.87","5,479,351,556.94","7,647,008,848.13","13,457,145,756.32","2,108,843,982.62","3,805,844,370.34","6,772,104,545.20","13,420,446,951.89","2,758,229,482.20","7,267,014,689.41","10,466,142,716.35","15,905,344,308.23","4,342,208,861.15","8,344,827,206.19","12,970,947,890.19","18,295,349,781.23","5,018,624,553.04","11,117,882,694.99","15,474,428,618.67"
取得子公司及其他营业单位支付的现金净额,,,"598,666,667.00","748,666,667.00","375,640,000.00","407,640,000.00","684,779,900.00","140,841,046.37",,,,"30,622,099.33",,,"35,000,000.00",,"8,477,868.73","208,859,544.73","476,413,668.73","524,095,129.37",,,,,,,,,,,,"26,499,334.27",,,,"167,939,043.79",,"359,498,497.62","359,498,497.62","359,498,497.62","36,183,144.86","36,183,144.86","36,183,144.86"
收到的税费返还,"3,554.93","3,554.93","85,714.10","290,029.77","98,093.79","2,720,522.45","2,926,810.82","4,660,674.04",,"491,228.30","586,726.45","3,899,335.07","1,607,987.99",,"2,716,579.17","3,901,133.91","273,477.79",,,"7,314,142.63",,"1,734,000.00","4,794,812.10","4,795,835.45",,,"1,648,626.06","12,277,808.62","1,507,591.82","1,507,591.82","3,654,406.06","3,654,406.06","58,123.14","25,026,302.81","25,026,302.81","36,579,077.74","4,427,941.12","6,656,459.24","6,755,668.06","18,991,766.62",,"264,991.03","400,183.99"
支付其他与投资活动有关的现金,,,,"5,000,000.00","888,000.00","888,000.00","2,718,000.00","888,000.00",,,,,,,,,,,,"815,373,187.46","2,540,000.00","167,540,000.00","190,440,000.00","374,940,889.74","739,000,000.00","715,500,000.00","803,681,116.11","413,500,000.00",,"90,000,000.00","90,000,000.00","341,096,614.64","860,324.64","3,400,068.13","16,626,392.68","2,361,769,402.45","39,150,000.00","1,940,920,000.00","1,395,603,010.00","2,203,742,557.48","808,920,000.00","10,922,817,698.29","17,432,288,396.29"
收到其他与经营活动有关的现金,"417,447,849.39","392,252,733.15","687,012,950.80","1,271,836,757.77","166,676,266.39","506,241,095.76","666,046,524.69","923,905,689.29","241,157,117.73","372,326,180.49","542,148,120.08","1,040,630,350.82","724,848,214.12","1,272,321,088.33","2,446,505,592.90","1,681,773,144.33","2,888,034,672.51","4,732,690,920.60","6,167,562,613.92","1,536,330,701.87","551,735,651.62","506,605,109.64","630,797,191.24","610,188,575.36","157,581,545.75","379,205,779.50","682,480,208.03","872,089,514.53","302,566,668.88","389,876,330.83","577,033,208.55","783,890,160.97","128,837,268.93","263,543,387.92","396,091,343.38","521,225,204.31","189,447,122.05","256,302,701.90","448,493,251.44","1,445,819,491.47","433,854,354.25","656,472,591.16","923,046,476.12"
投资活动现金流出小计,"86,436,117.49","162,796,839.62","614,510,538.24","780,197,756.50","393,024,704.57","436,578,039.53","743,202,994.38","2,066,531,729.08","3,074,344.97","252,229,640.13","991,502,002.54","1,566,017,298.56","54,019,509.15","99,377,214.27","189,748,260.32","1,191,059,658.34","284,755,551.02","866,824,622.62","1,956,643,229.80","3,145,668,708.48","58,777,657.64","321,269,974.11","726,767,245.11","2,243,180,108.69","1,405,341,369.64","1,437,780,796.39","3,292,490,926.23","4,998,707,672.53","435,497,049.31","1,265,558,897.96","1,455,289,875.54","2,153,502,185.46","4,782,420,733.15","5,564,160,301.32","7,132,552,437.73","11,477,607,793.54","1,940,275,974.80","4,296,746,598.59","3,894,116,168.15","5,520,439,033.37","1,785,462,174.16","15,170,443,107.12","23,253,073,020.29"
经营活动现金流入小计,"1,148,934,735.62","2,144,059,024.01","3,668,626,719.71","5,302,590,403.66","711,835,104.65","1,617,276,369.73","2,464,933,228.69","3,142,699,946.66","1,006,898,359.76","3,289,290,043.20","6,532,236,586.20","9,452,183,883.12","2,616,266,568.99","5,229,219,363.23","8,115,698,013.93","9,129,269,657.01","4,648,003,733.39","8,415,190,177.18","11,260,415,393.45","8,101,061,239.00","2,216,988,989.58","4,362,688,494.96","6,448,344,574.18","9,138,671,373.93","2,346,762,588.62","5,858,557,336.44","8,331,137,682.22","14,341,513,079.47","2,412,918,243.32","4,197,228,292.99","7,352,792,159.81","14,207,991,518.92","2,887,124,874.27","7,555,584,380.14","10,887,260,362.54","16,463,148,590.28","4,536,083,924.32","8,607,786,367.33","13,426,196,809.69","19,760,161,039.32","5,452,478,907.29","11,774,620,277.18","16,397,875,278.78"
投资活动产生的现金流量净额,"-82,528,314.83","-139,181,478.41","-609,473,057.48","-626,056,383.34","-393,018,402.97","-430,933,613.83","-256,119,107.19","-1,327,632,979.92","75,107,537.81","-173,608,683.06","-816,975,560.33","-1,049,921,156.02","80,433,860.92","193,181,039.30","173,064,767.25","-423,817,753.36","-284,617,823.99","-611,968,188.55","-1,447,708,963.47","-1,400,622,534.38","85,661,800.52","133,899,523.84","-243,294,896.92","-129,872,518.58","-685,516,895.58","291,073,666.32","-1,391,360,611.53","-1,519,918,980.39","-417,445,010.55","283,969,141.97","552,080,203.53","412,547,203.82","-4,280,452,125.81","-4,506,562,699.08","-5,535,905,906.42","-9,395,273,031.89","-744,865,204.49","-3,438,044,780.46","-2,545,452,503.14","-2,245,553,993.36","-1,647,952,830.65","-6,029,332,527.79","-6,506,032,835.61"
购买商品、接受劳务支付的现金,"610,434,055.22","1,283,357,159.45","2,311,716,757.53","3,959,710,503.27","753,333,725.12","1,300,464,440.31","2,131,064,156.45","3,441,435,374.56","715,534,709.51","2,058,705,971.40","3,840,217,369.74","5,194,122,097.02","1,607,105,915.40","3,321,531,969.50","6,401,306,119.84","8,124,892,372.34","2,239,551,126.72","4,289,909,712.60","6,156,754,472.56","8,419,515,244.74","2,443,968,761.79","4,164,297,489.51","5,603,701,985.60","7,671,254,588.91","2,614,578,437.84","4,927,390,787.52","7,201,140,592.97","13,304,149,141.21","3,567,521,157.18","5,383,094,714.74","9,066,568,263.90","16,918,094,786.10","3,903,692,636.58","7,228,589,943.26","8,591,303,210.05","12,974,974,889.65","2,530,846,896.18","4,172,404,123.89","6,866,382,021.56","10,981,070,076.66","2,774,162,354.25","6,285,450,015.61","11,879,978,139.58"
吸收投资收到的现金,,"44,610,000.00","1,793,507,200.00","1,796,007,200.00",,,,"30,000,000.00",,"19,900,000.00","19,900,000.00","19,900,000.00","30,000,000.00","33,500,000.00","107,000,000.00","482,976,800.00","98,000.00","46,098,000.00","323,537,126.40","323,537,126.40",,"264,300,019.20","264,300,019.20","269,300,019.20","7,000,000.00","39,900,000.00","49,900,000.00","49,900,000.00",,,,"5,437,176,556.12","533,952,627.00","533,952,627.00","533,952,627.00","5,513,992,624.20",,,,,,,
