科目,2007-06-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"3,842,028,022.90","16,319,960,816.36","17,631,627,784.21","15,647,415,328.39","14,357,044,277.30","11,675,994,867.88","10,055,490,078.54","8,032,897,425.63","6,683,850,268.43","6,936,708,114.93","7,172,098,569.99","8,784,385,038.95","10,225,484,884.94","10,648,395,705.94","8,846,718,163.70","7,124,756,163.25","6,342,164,332.26","7,073,272,758.43","9,751,603,446.13","13,705,204,439.10","12,227,565,950.30","8,831,970,235.81","8,087,056,983.11","7,064,137,885.20","8,231,460,569.34","9,604,903,754.01","7,321,561,046.23","8,218,135,949.16","9,127,932,702.01","9,356,388,184.80","8,552,450,125.69","8,331,494,591.97","10,353,682,830.96","11,002,460,888.93","16,139,867,667.35","14,829,827,407.76","19,497,221,530.49","16,656,678,574.61","13,259,101,694.10","14,090,110,899.28","12,555,564,874.01","24,941,812,545.71","18,199,308,393.04","6,581,308,475.59"
短期借款,,,"817,011,600.00","935,581,240.00","1,569,433,000.00","1,553,612,000.00","938,667,000.00","50,000,000.00","68,290,000.00","136,564,000.00","136,526,000.00","339,545,000.00","338,120,000.00","529,816,000.00","531,918,000.00","517,728,000.00","511,893,000.00","819,117,000.00","944,145,000.00","3,763,315,500.00","3,132,355,000.00",,,"308,935,000.00","2,643,716,000.00","4,395,892,000.00","4,290,439,350.00","4,183,904,000.00","4,183,700,000.00","3,854,970,000.00","5,055,030,600.00","5,642,852,800.00","8,099,998,080.79","7,567,632,800.00","23,922,287,418.40","23,830,534,397.44","18,401,381,991.79","18,788,111,597.79","18,411,066,697.79","17,066,980,197.79","14,761,516,500.00","14,990,260,000.00","15,044,217,000.00","16,003,660,079.04"
交易性金融资产,,"21,694,000.00","13,985,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,556,206.34","21,668,447.88","268,220.25","72,465,984.14","20,241,880.28","390,910,394.11","61,088,628.54","547,427,550.20","4,536,654,578.19",
交易性金融负债,,"6,857,821.45","4,352,376.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"223,594,960.80","212,307,860.08","217,435,339.58","239,763,007.20","222,922,614.20","233,395,492.63","210,329,796.37","158,000,391.37","154,393,564.10","199,541,743.46","229,841,006.40","236,584,388.13","260,437,209.66","273,476,703.73","245,424,318.05","196,219,366.48","291,022,859.98","342,713,674.83","286,813,572.76","293,054,527.19","252,465,608.03","193,910,219.30","202,028,538.26","213,317,116.60","242,046,292.23","324,975,052.65","305,430,408.30","162,672,193.45","190,202,824.59","192,985,323.02","158,720,231.79","87,290,757.85","125,505,731.39","202,294,563.09","97,372,896.40","66,093,149.32","39,584,192.81","5,100,000.00",,,,,,
应付票据,,,,,,"20,256,397.75","17,845,101.75","3,212,440.00","1,970,765.00",,,,,,,,,,,,,,,,,,,,,,,,,,"83,600,000.00","83,600,000.00","50,500,000.00","91,000,000.00","221,393,180.00","399,897,452.00","476,404,272.00","871,964,500.00","1,458,446,213.20","1,872,044,450.00"
应收账款,"5,141,040,325.18","4,794,729,492.92","5,255,703,398.04","3,249,901,792.18","6,035,624,821.29","2,523,306,559.91","1,692,965,943.13","1,851,944,786.51","2,246,140,863.60","1,371,891,798.12","1,351,588,155.15","1,880,637,898.11","2,168,863,739.43","1,518,314,343.81","1,490,070,086.29","1,966,901,495.91","2,119,088,336.53","1,458,392,770.78","1,540,223,611.50","2,055,774,340.45","2,045,466,357.78","2,069,789,660.84","2,055,908,517.02","2,358,827,392.40","2,517,979,445.59","2,252,118,870.31","2,279,864,698.51","2,350,965,433.48","2,172,029,521.12","2,191,525,958.68","2,033,994,050.26","2,047,740,077.51","2,193,570,721.65","1,728,587,921.21","2,416,914,451.62","1,643,488,680.48","1,589,491,871.60","1,635,497,416.85","1,633,143,554.39","1,508,454,706.14","2,305,489,148.35","1,375,071,701.55","1,957,847,601.70","2,700,285,149.98"
应付账款,"3,431,227,314.45","4,201,436,362.84","5,950,206,275.23","4,686,206,615.60","6,579,262,343.20","3,832,073,557.21","3,488,542,558.19","4,211,840,943.61","4,303,603,948.39","4,110,173,581.29","4,143,676,881.11","4,476,951,391.97","5,074,987,669.67","4,339,286,555.14","4,248,637,745.29","4,582,043,514.26","4,958,565,575.48","3,820,428,318.56","3,714,276,754.33","3,595,664,665.50","3,953,286,112.09","3,883,845,393.25","3,496,899,758.69","4,072,326,874.33","3,307,141,874.07","3,907,974,315.27","3,379,304,327.41","4,116,638,764.64","3,553,366,378.73","3,825,896,640.37","3,796,298,924.52","3,954,806,967.75","4,349,166,342.04","3,532,484,475.32","2,844,498,984.28","2,192,099,513.35","2,012,777,557.57","1,621,267,788.61","1,687,493,246.15","1,589,196,813.98","2,164,571,571.24","2,272,163,538.32","2,290,851,940.89","2,660,429,819.75"
预付款项,"41,392,434.67","71,721,651.10","59,638,249.07","38,052,447.38","142,454,383.81","186,790,776.26","218,438,723.06","89,131,089.46","137,892,736.65","90,257,977.77","69,308,608.63","88,697,093.25","105,055,667.55","79,047,733.15","81,019,740.66","154,922,339.03","96,213,478.51","142,340,134.15","145,961,003.86","105,648,850.81","169,979,473.29","135,061,951.55","157,479,136.05","120,224,293.92","153,934,777.11","86,668,864.78","97,507,982.35","112,211,526.99","76,668,466.77","100,438,346.90","122,316,021.61","201,697,145.61","203,530,397.32","160,279,977.98","237,275,487.47","1,221,849,314.57","1,386,841,283.14","599,823,045.93","437,033,321.58","730,334,353.24","861,308,881.92","643,932,615.84","734,169,208.75","795,354,936.62"
预收款项,"315,204,009.54","42,169,496.05","13,293,427.64","54,027,505.19","95,837,873.97","134,328,067.15","143,224,925.53","64,359,275.64","138,677,231.39","76,581,008.51","71,761,769.77","74,170,172.58","79,970,069.51","176,078,585.19","208,484,563.51","208,351,420.44","108,296,110.12","109,922,581.98","115,926,480.25","83,472,514.15","90,062,554.50","86,538,856.44","118,206,443.35","82,673,339.93","106,646,728.02","79,096,608.31","81,512,809.40","125,305,325.98","97,900,308.64","51,850,566.78","52,595,874.54","54,325,854.77","70,808,063.36","48,876,625.75","96,399,998.57","173,065,139.18","137,347,462.72","101,448,737.74","96,360,412.72","57,687,434.93","122,150,632.51","136,753,380.12","140,164,198.60","109,773,127.98"
其他应收款,"72,005,318.85","175,902,504.48","187,773,581.90","355,224,245.42","229,843,799.86","175,409,902.30","189,525,688.44","167,936,740.26","155,293,026.55","71,773,865.78","78,760,326.42","55,478,280.95","79,339,502.36","65,283,618.07","77,182,020.42","120,966,167.86","56,477,485.58","88,130,573.52","77,100,576.17","158,876,049.96","129,029,650.94","162,207,929.95","171,660,797.78","151,159,116.91","140,989,890.95","182,473,453.83","188,642,477.82","499,194,965.76","161,959,786.43","133,547,996.06","172,786,218.99","182,363,374.78","175,428,838.69","357,526,864.32","543,903,313.94","577,909,959.04","647,137,969.95","174,268,394.77","188,950,657.63","131,632,753.21","132,570,404.63","104,548,463.46","127,143,133.33","432,720,631.62"
应付职工薪酬,"201,280,429.78","234,515,394.18","156,568,850.53","142,738,517.81","127,904,861.95","117,277,257.37","46,763,070.04","59,056,872.75","60,489,997.71","234,167,954.55","176,508,157.62","146,571,285.16","201,079,480.75","209,689,867.13","202,958,488.54","180,797,378.20","236,732,619.43","116,715,981.91","120,190,335.02","103,862,598.60","158,869,560.64","186,455,388.41","147,165,715.37","107,377,344.46","178,166,843.22","92,132,297.16","97,977,741.72","68,928,542.41","84,866,640.29","84,295,879.74","90,889,329.60","117,008,631.45","78,370,057.07","69,795,154.91","69,743,751.19","73,160,269.96","82,473,559.38","113,035,343.58","110,954,430.18","128,027,308.64","263,103,652.27","175,278,182.65","205,349,489.96","230,685,627.47"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"106,611,737.75","1,275,809,826.10","1,074,149,952.59","227,624,196.36","240,929,987.40","433,025,068.58","402,444,115.20","162,811,100.66","93,024,117.76","123,266,123.40","92,604,140.74","99,213,676.09","95,076,742.25","131,303,142.99","85,685,164.02","97,007,669.20","111,385,923.66","116,304,289.58","94,052,582.75","-51,125,632.27","50,758,394.59","50,521,630.82","14,991,104.71","41,253,240.88","48,273,077.06","130,328,817.79","44,032,688.49","54,005,617.95","28,859,111.70","37,540,580.48","28,901,416.34","30,604,876.35","40,493,426.85","95,811,957.58","65,293,279.18","90,106,942.46","128,787,761.22","156,316,045.52","145,826,413.70","159,919,813.51","201,538,431.27","302,935,186.96","250,928,730.15","304,328,905.44"
应收利息,,,,,"38,867,715.35","110,153,800.00","42,476,647.52","6,640,223.87","3,019,720.45","3,309,056.38","9,282.74","10,142,600.00","18,855,433.25","35,087,025.99","44,383,414.36","15,645,950.25","14,319,050.37","5,445,111.00","7,820,062.98","25,321,494.00","74,279,934.40","81,792,428.83","48,901,621.57","52,789,798.96","64,832,898.63","73,043,512.80","87,843,849.21","99,877,418.37","109,151,220.97","111,870,450.39","134,077,501.93","72,683,122.55","48,373,671.07","48,262,474.84","17,896,363.48","11,929,682.93","10,674,479.89","9,992,776.92","30,280,494.58","22,766,985.03","19,668,078.02","32,837,869.87","53,799,289.57",
应付利息,"52,176,689.73","101,483,866.31","116,257,332.64","51,191,037.73","82,523,321.61","106,265,603.57","104,692,699.71","33,207,359.18","51,260,333.44","70,822,850.50","89,829,891.51","29,242,655.38","48,134,783.24","69,000,531.87","87,789,113.58","26,855,199.45","50,476,671.61","77,425,156.14","108,413,828.10","95,661,451.40","117,550,528.45","151,170,900.03","98,296,551.96","61,299,196.95","104,565,337.42","154,049,066.70","98,587,025.13","47,208,819.84","72,849,161.51","98,821,320.56","114,709,878.04","59,832,174.03","83,184,975.12","114,446,064.62","231,673,045.39","188,729,029.04","210,961,153.51","326,692,073.68","363,897,101.62","219,889,559.88","239,514,638.46","290,193,821.76","326,188,509.44",
应收股利,,,,,,"1,700,852.57","1,700,852.57","12,496,108.22",,"7,801,912.55","7,802,179.11","873,704.87",,"1,682,420.89","1,682,420.89","6,800,000.00",,"1,273,977.15","1,274,222.63",,,"1,227,976.84","1,228,221.33","22,286,532.75","7,956,262.14","1,286,133.68","34,196,766.49",,,,,,,,,"134,246,776.75",,,,"111,632,829.19","5,098,234.29",,,
应付股利,"145,482,878.43","2,232,356.89","1,148,532.92","467,325,000.00",,"2,490,116.38","2,490,116.38","2,490,116.38","2,490,116.38","2,490,116.38","2,490,116.38","2,490,116.38","2,490,116.38","2,490,116.38","2,490,116.38","4,054,971.38",,"2,490,116.38","2,490,116.38","4,524,079.59","4,043,414.08","2,490,116.38","2,490,116.38","1,513,781.50","113,995,019.22","114,646,137.99","114,646,137.99","4,522,308.00","4,522,087.50",,,"7,489,160.00",,"15,151,733.31",,,"156,787,850.84",,,,,,,
