科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"93,450,046.92","225,829,407.01","343,066,232.85","489,740,032.78","99,981,273.43","256,955,382.21","383,094,908.00","607,426,063.59","99,213,982.38","267,844,511.05","405,092,234.75","594,051,988.50","115,412,349.96","264,688,060.27","391,746,812.17","506,031,066.71","115,485,976.65","166,409,311.00","250,950,361.74","317,659,557.50","100,632,166.18","193,880,481.29","300,587,878.70","473,116,055.91","174,925,804.72","420,306,893.45","573,929,114.99","744,839,857.02","206,622,413.60","383,017,695.51","576,060,229.61","773,026,816.16","97,372,617.59","302,830,256.70","447,875,357.41","564,425,720.51","106,997,980.38","236,128,272.76","432,643,349.35","562,711,072.50","120,341,024.03","347,475,368.69","677,920,067.04","1,163,468,540.16","383,517,878.54"
二、营业利润,"2,674,437.78","18,559,769.56","21,072,583.25","31,298,087.04","5,264,441.00","18,730,758.82","15,830,229.24","15,495,468.07","5,939,796.87","16,205,829.34","26,993,553.71","27,114,777.91","10,082,029.76","21,624,055.43","31,087,968.01","34,703,464.47","8,677,819.98","-7,685,990.73","654,059.81","728,827.49","6,112,592.81","11,533,464.31","18,831,158.59","-6,847,370.57","2,015,166.34","8,032,791.80","-7,885,638.38","51,377,289.24","-7,766,280.76","-15,290,937.28","1,024,994.10","-4,416,381.56","-10,875,249.50","7,445,424.41","11,441,879.51","-64,520,562.24","-18,933,826.22","-130,775,941.08","-109,284,583.36","-27,551,148.69","-20,533,894.26","-7,472,775.35","-6,701,502.64","-17,854,702.58","1,977,330.26"
减:营业成本,"79,572,298.59","184,137,544.60","281,318,360.85","417,186,815.00","77,940,672.95","211,424,122.71","328,741,139.63","527,430,504.66","77,123,572.10","232,248,382.12","346,418,767.40","510,918,977.71","95,493,820.30","221,166,586.61","328,852,893.23","425,198,918.29","96,174,968.76","145,766,074.81","217,075,127.55","281,179,335.20","85,410,636.08","164,920,571.37","257,098,634.44","428,419,477.75","157,504,430.79","368,530,279.06","515,169,048.54","749,374,579.52","196,172,685.40","358,132,889.05","513,791,715.29","684,186,936.97","92,573,168.41","262,865,143.97","379,405,407.80","516,457,915.72","103,144,379.63","254,172,998.96","429,058,778.97","574,569,341.06","119,820,525.87","316,500,705.59","614,735,435.27","1,099,713,711.42","354,157,551.49"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"226,684.57","503,856.72","1,040,732.93","6,304,019.68","345,952.63","2,756,325.67","3,333,118.71","10,553,697.14","321,594.76","3,825,952.18","6,123,067.27","9,240,967.51","489,359.04","2,482,368.14","3,229,416.49","3,421,366.61","577,789.29","1,153,153.70","1,629,445.25","4,416,426.44","626,065.04","1,680,936.22","2,013,632.52","2,583,365.68","551,185.99","1,337,574.29","1,807,157.28","5,441,482.67","283,300.21","453,828.57","759,484.35","6,881,807.54","548,626.07","720,233.50","1,130,639.53","6,112,644.79","473,272.40","1,699,441.48","2,333,730.39","6,414,582.73","871,517.25","2,292,107.96","3,471,132.00","8,564,420.33","266,357.80"
营业外收入,"8,773,179.44","13,457,192.53","23,577,387.36","29,182,529.77","6,332,599.13","14,347,436.78","27,282,606.05","30,545,967.57","412,831.45","394,440.45","407,474.68","15,206,917.31","788,914.60","852,874.60","1,631,260.08","3,518,858.32","19,656,840.18","20,374,888.93","23,508,102.57","4,307,926.00","1,923,694.73","3,530,152.15","3,955,673.04","11,175,266.13","6,821,475.68","11,091,459.38","20,045,498.72","23,738,815.91","148,910.33","666,808.13","9,176,291.16","12,595,539.98","3,125,379.95","5,122,146.20","7,694,264.60","8,205,668.56",,"351,203.55","14,291,400.97","33,790,341.03","1,845,878.42","8,791,511.90","12,904,557.72","808,840.27","1,986.00"
销售费用,"3,268,927.28","9,387,941.20","15,821,727.92","15,173,559.94","3,585,178.87","5,889,658.75","8,315,479.48","12,063,440.27","1,375,698.95","3,300,856.02","5,099,752.86","6,571,226.69","962,532.73","1,936,702.57","2,596,065.02","4,909,486.57","1,510,546.81","2,732,588.01","3,678,432.33","4,916,400.51","957,511.86","1,520,367.27","2,623,079.89","5,888,046.17","1,244,262.88","2,436,557.80","4,007,178.84","6,071,573.40","1,109,109.93","1,827,435.67","3,021,047.81","3,809,645.66","368,265.30","870,992.92","2,397,430.94","10,102,993.94","4,822,251.68","15,030,155.61","17,903,220.65","26,473,436.06","3,688,792.32","7,610,831.50","12,771,578.23","18,573,669.72","7,012,570.92"
减:营业外支出,"68,001.65","80,471.86","130,171.86","193,653.86","66,643.27","10,819,322.46","11,605,172.34","15,050,011.31",,"1,109.23","29,128.62","96,215.62","13,677.22","15,677.22","68,680.22","90,188.22",30.00,"30,623.83","364,813.24","638,660.39",619.86,"25,433.67","45,240.30","63,579.84","13,267.38","24,514.78","25,014.78","200,043.56","7,770.00","9,890.00","354,022.05","922,462.07",,"159,782.42","407,503.95","417,406.50",,"180,906.03","317,874.79","2,057,005.66","107,250.88","207,139.94","311,204.08","411,918.42","14,634.08"
管理费用,"4,854,263.06","10,430,498.17","15,992,108.24","20,117,482.81","6,146,807.93","14,545,381.81","21,216,624.77","32,045,034.77","6,923,165.77","11,892,177.65","18,438,248.10","33,742,142.23","6,978,504.32","13,075,669.01","21,064,389.59","32,878,238.90","6,851,829.51","18,031,251.10","22,322,832.40","22,928,983.26","6,292,056.76","12,076,357.73","16,908,149.25","30,040,806.85","7,882,174.14","13,602,092.65","23,537,665.13","48,231,103.62","6,407,408.73","13,162,945.34","19,283,831.57","31,676,979.80","6,674,229.73","16,061,079.59","35,058,983.15","63,412,821.78","13,097,069.71","42,701,657.12","51,052,453.34","58,762,616.29","15,397,893.69","28,655,834.65","51,104,956.53","58,358,711.56","12,857,934.47"
其中:非流动资产处置净损失,,,,,,,,"893,044.20",,,,,,,,,,,,"608,671.89",,,,"12,440.00",,,,,,,,"498,507.74",,,,"9,866.32",,"168,397.71",,"168,397.71",,,,,
