科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"5,698,679.58","12,773,886.04","13,493,970.15","8,838,568.13","11,977,505.47","14,861,259.06","6,320,934.19","9,237,284.07","14,343,053.38","19,453,532.93","8,587,678.12","17,897,553.42","25,753,484.77","27,845,329.11","14,821,785.52","26,240,012.82","38,596,848.53","48,553,976.46","18,534,347.42","32,087,885.17","47,592,631.19","77,233,097.64","26,197,322.33","47,630,182.32","56,989,707.27","96,396,455.63","19,483,445.10","39,507,632.68","55,214,248.40","97,309,695.02","37,270,038.73","67,929,160.43","92,951,267.13","116,077,236.01","42,745,976.69","68,737,640.73"
取得借款收到的现金,"4,000,000.00","134,000,000.00","172,000,000.00","55,000,000.00","73,000,000.00","73,000,000.00",,,,,,,,,,,"6,860,000.00","80,000,000.00","4,776,101.70","143,110,634.23","242,511,229.23","359,412,077.95","128,967,389.00","280,500,000.00","522,646,200.00","697,500,000.00","220,000,000.00","402,000,000.00","428,600,000.00","494,600,000.00","20,000,000.00","125,000,000.00","171,000,000.00","192,300,000.00","20,000,000.00","88,000,000.00"
支付的各项税费,"13,716,623.66","28,812,786.38","40,916,355.57","28,675,180.59","41,402,938.89","49,723,864.23","7,049,583.73","11,314,452.86","29,250,665.56","38,337,973.04","4,315,753.50","9,221,125.19","20,957,174.33","28,090,305.61","6,337,476.90","13,606,691.38","17,682,472.49","25,658,738.67","7,267,329.23","13,312,899.72","19,017,696.14","28,474,397.30","13,052,303.28","27,595,580.35","49,330,980.26","57,038,091.94","16,540,716.25","50,678,992.13","63,085,580.38","66,631,134.76","15,311,825.40","27,415,843.47","34,448,808.08","65,396,129.36","36,450,372.43","34,081,786.37"
收到其他与筹资活动有关的现金,,,"3,000,000.00",,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","3,000,000.00",,,,,"2,809.94",,"6,000,000.00","300,000.00",,"18,208,424.69"
支付其他与经营活动有关的现金,"16,769,530.81","16,913,608.17","29,758,889.46","12,448,049.80","22,049,987.68","22,836,504.75","9,599,985.94","12,792,105.39","22,693,152.61","26,449,076.59","11,071,855.74","24,159,975.49","35,803,393.91","39,594,326.71","18,956,873.36","35,385,580.91","59,035,618.42","51,807,523.71","32,194,785.83","43,360,481.58","71,377,402.69","68,333,749.69","58,873,292.13","58,610,614.07","87,676,513.14","80,828,527.40","18,332,241.41","54,878,338.11","102,433,258.40","94,609,081.61","19,587,941.37","43,791,710.46","130,178,856.56","122,808,827.38","297,534,547.82","64,711,645.62"
筹资活动现金流入小计,"4,000,000.00","134,000,000.00","175,000,000.00","55,000,000.00","73,000,000.00","1,138,100,000.00",,,,,,"15,534,860.00","15,534,860.00","15,534,860.00",,,"3,778,812.00","80,000,000.00","4,776,101.70","130,785,882.23","230,186,477.23","359,412,077.95","128,967,389.00","280,500,000.00","525,646,200.00","700,500,000.00","220,000,000.00","402,000,000.00","428,600,000.00","504,616,000.00","20,002,809.94","125,000,000.00","177,000,000.00","192,600,000.00","20,000,000.00","106,208,424.69"
经营活动现金流出小计,"113,981,814.76","142,366,627.09","181,545,103.50","73,051,416.95","116,097,695.43","171,179,843.89","43,175,853.69","79,803,186.78","150,125,467.98","200,653,662.82","60,341,894.29","119,598,257.37","196,745,764.45","291,139,500.12","117,128,735.86","235,664,006.60","374,135,762.26","565,540,739.91","158,517,354.60","303,832,703.19","481,400,488.83","777,286,031.15","227,840,059.32","535,801,310.06","665,789,873.29","700,365,679.59","176,854,102.22","628,609,114.32","767,689,872.97","762,533,768.61","300,433,696.00","344,428,299.68","593,813,372.77","813,418,779.15","489,374,232.25","382,225,476.87"
偿还债务支付的现金,"2,600,000.00","28,000,000.00","186,000,000.00","78,000,000.00","96,000,000.00","96,000,000.00",,"73,000,000.00","73,000,000.00","73,000,000.00",,,,,,,,"57,500,000.00","4,325,241.23","94,775,548.05","139,659,075.37","256,640,607.15","15,836,900.80","117,333,100.80","323,630,501.00","399,740,570.93","140,171,750.63","232,398,742.75","604,170,892.95","630,954,135.19","30,183,159.29","74,879,242.21","97,994,203.73","132,848,338.79","30,193,751.10","145,717,807.02"
经营活动产生的现金流量净额,"16,865,631.06","38,039,291.28","30,814,037.44","20,767,445.22","32,940,632.01","50,430,280.42","-24,423,675.74","2,739,923.60","-22,388,446.04","55,399,759.98","-8,789,529.88","-30,335,398.50","-16,241,748.49","-61,903,713.21","-80,276,494.14","-161,982,435.03","-159,552,739.66","-182,219,098.45","-42,069,810.48","-48,116,281.81","-85,813,366.90","-4,818,654.01","-77,230,558.38","-124,553,728.09","-150,125,998.93","-120,802,809.00","5,327,556.00","-57,319,900.11","201,897,980.25","243,141,240.61","-109,675,303.25","-28,603,125.76","-22,953,361.52","-101,481,954.54","48,344,038.00","-18,274,195.70"
分配股利、利润或偿还利息支付的现金,"1,322,898.50","1,966,414.76","18,250,639.49","2,419,857.30","3,526,753.00","4,752,045.77","169,145.00","33,397,897.56","33,397,897.56","34,201,084.86",,"52,385,812.40","52,385,812.40","52,385,812.40",,"5,984,000.00","12,194,353.80","6,856,884.85","4,509,045.76","13,695,824.74","17,079,633.00","22,362,887.14","3,959,721.87","10,038,755.10","20,170,140.16","26,083,759.71","9,466,709.10","19,060,285.71","27,809,086.77","18,746,204.58","4,135,490.95","13,718,955.97","18,751,165.93","31,045,468.81","4,226,809.35","9,057,018.65"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","69,400,000.00",,"152,026,331.50","22,526,331.50","261,500,000.00",,,"42,434,822.59","227,000,000.00",,
支付其他与筹资活动有关的现金,,,,,,"3,263,759.57",,"3,335,400.00","3,335,400.00",,,,,,,,"674,717.19","11,520,081.94",,"47,078,399.20","47,078,399.20","26,542,213.59",,"57,674,841.34",,,,,"1,618,813.41","41,212,909.60",560.00,"58,895,749.73",,"1,000,000.00",,"12,460,000.00"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"158,067.11","210,051.93","649,590.44",,,,"1,374,804.90",,,"523,583.51","832,505.49","100,000.00","100,000.00"
筹资活动现金流出小计,"3,922,898.50","29,966,414.76","204,250,639.49","80,419,857.30","99,526,753.00","104,015,805.34","169,145.00","109,733,297.56","109,733,297.56","107,201,084.86",,"52,385,812.40","52,385,812.40","52,385,812.40",,"5,984,000.00","12,869,070.99","75,876,966.79","8,834,286.99","155,549,771.99","203,817,107.57","305,545,707.88","19,796,622.67","185,046,697.24","343,800,641.16","425,824,330.64","149,638,459.73","251,459,028.46","633,598,793.13","690,913,249.37","34,319,210.24","147,493,947.91","116,745,369.66","164,893,807.60","34,420,560.45","167,234,825.67"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,,,,,,,,"8,000.00","8,000.00","8,000.00",,,,,,,,"21,303.11","29,000.00","29,500.00","53,500.00","566,612.09","67,596,635.50","71,766,635.50","67,596,635.50","71,833,000.00",500.00,"149,087.00"
筹资活动产生的现金流量净额,"77,101.50","104,033,585.24","-29,250,639.49","-25,419,857.30","-26,526,753.00","1,034,084,194.66","-169,145.00","-109,733,297.56","-109,733,297.56","-107,201,084.86",,"-36,850,952.40","-36,850,952.40","-36,850,952.40",,"-5,984,000.00","-9,090,258.99","4,123,033.21","-4,058,185.29","-24,763,889.76","26,369,369.66","53,866,370.07","109,170,766.33","95,453,302.76","181,845,558.84","274,675,669.36","70,361,540.27","150,540,971.54","-204,998,793.13","-186,297,249.37","-14,316,400.30","-22,493,947.91","60,254,630.34","27,706,192.40","-14,420,560.45","-61,026,400.98"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,720,634.51","45,720,634.51","45,720,634.51",,,,"44,327,513.10","26,430,000.00","53,430,000.00"
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,"13,824.66","15,058.26",,,"20,613.10","42,360.68",-1.30,"206,219.46","206,280.48",,"175,804.04",,,,"120,661.91",,267.37
收到其他与投资活动有关的现金,,,"39,300,000.00",,,"2,000,000.00",,,,"3,000,000.00",,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","9,000,000.00",,,"10,200.00",,,"66,754,118.95","13,700,595.37",,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,"39,300,000.00",,,"2,000,000.00",,,,"3,000,000.00",,,,,,"8,000.00","8,000.00","8,000.00",,,,,,"12,158,067.11","12,210,051.93","79,070,893.55","29,000.00","197,776,466.01","68,310,666.01","309,162,051.50","67,596,635.50","138,520,754.45","124,255,636.97","343,993,018.59","26,530,500.00","53,679,087.00"
五、现金及现金等价物净增加额,"12,462,079.64","24,431,452.72","29,654,496.51","-16,140,242.53","-5,082,322.51","1,072,803,812.64","-55,902,185.14","-341,888,018.33","-448,114,550.59","-399,774,553.13","-34,837,514.72","-124,072,436.35","-130,775,539.96","-191,329,165.36","-95,906,329.80","-222,701,870.40","-242,646,943.25","-261,256,838.74","-59,960,810.48","-98,567,152.62","-99,469,963.50","-81,782,351.90","-16,138,868.50","-118,257,361.14","-64,297,087.65","-100,843,777.59","72,766,837.35","273,976,735.10","56,939,989.00","51,740,101.96","-138,910,893.14","-82,356,182.45","-26,196,265.20","-113,324,260.85","60,393,598.60","-25,742,777.16"
购建固定资产、无形资产和其他长期资产支付的现金,"4,480,652.92","117,641,423.80","11,208,901.44","11,487,830.45","11,496,201.52","13,710,662.44","31,309,364.40","86,394,644.37","103,492,806.99","142,489,228.25","19,315,984.84","50,154,085.45","70,950,839.07","93,746,594.42","15,629,835.66","29,713,202.53","49,330,418.87","60,776,957.94","13,832,814.71","26,000,268.34","40,340,487.15","93,034,507.06","3,964,041.45","30,491,508.27","25,424,952.42","65,500,982.53","3,157,478.38","17,218,726.82","6,261,508.13","156,501,365.82","9,815,958.05","51,548,274.18","61,858,348.40","25,202,179.21","60,378.95","121,534.85"
期初现金及现金等价物余额,"10,861,587.02","23,323,666.66","47,755,119.38","77,409,615.89","77,409,615.89","77,409,615.89","1,150,213,428.53","1,150,213,428.53","1,150,213,428.53","1,150,213,428.53","758,342,970.07","758,342,970.07","758,342,970.07","750,438,875.40","559,109,710.04","559,109,710.04","559,109,710.04","559,109,710.04","297,852,871.30","297,852,871.30","297,852,871.30","297,852,871.30","215,288,319.40","216,070,519.40","216,070,519.40","216,070,519.40","177,616,719.08","177,616,719.08","177,616,719.08","115,226,741.81","270,569,730.64","166,966,843.77","166,966,843.77","166,966,843.77","53,642,582.92","53,642,582.92"
投资支付的现金,,,,,,,,"148,500,000.00","212,500,000.00","208,484,000.00","6,732,000.00","6,732,000.00","6,732,000.00",,,"27,244,000.00","27,244,000.00",,,"10,120,000.00","10,120,000.00",,"44,115,035.00","20,900,000.00","32,900,000.00","218,342,439.92",,,"2,000,000.00","132,000,000.00","72,699,867.04","27,460,000.00","125,894,822.59","233,460,000.00",,
期末现金及现金等价物余额,"23,323,666.66","47,755,119.38","77,409,615.89","61,269,373.36","72,327,293.38","1,150,213,428.53","1,094,311,243.39","808,325,410.20","702,098,877.94","750,438,875.40","723,505,455.35","634,270,533.72","627,567,430.11","559,109,710.04","463,203,380.24","336,407,839.64","316,462,766.79","297,852,871.30","237,892,060.82","199,285,718.68","198,382,907.80","216,070,519.40","199,149,450.90","97,813,158.26","151,773,431.75","115,226,741.81","250,383,556.43","451,593,454.18","234,556,708.08","166,966,843.77","131,658,837.50","84,610,661.32","140,770,578.57","53,642,582.92","114,036,181.52","27,899,805.76"
