科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"7,270,199.54","8,905,337.79","13,018,938.14","9,505,344.27","14,156,355.43","18,632,551.73","6,393,449.76","11,537,954.94","17,953,942.11","24,547,282.22","8,128,523.23","15,515,918.63","23,978,205.46","32,466,860.14","10,604,342.72","21,095,083.43","32,490,753.89","43,894,389.03","13,945,077.17","26,124,418.74","39,586,777.52","54,190,599.41","17,262,142.48","33,770,753.46","51,936,435.51","71,829,682.07","21,303,588.53","40,184,249.72","60,500,146.53","81,932,713.88","26,835,883.73","50,924,375.28"
取得借款收到的现金,"5,000,000.00","5,000,000.00","6,000,000.00",,,,,,,,,,"7,074,170.00","7,074,170.00",,,,,,,,"5,000,000.00","4,000,000.00","10,000,000.00","10,000,000.00","13,500,000.00","3,559,038.00","14,537,765.00","14,537,765.00","31,073,687.00","53,647,710.00","59,423,767.14"
支付的各项税费,"5,230,583.92","8,272,963.41","12,176,107.66","5,199,737.00","10,059,471.28","13,956,454.73","2,697,162.55","5,317,193.53","9,353,327.19","14,093,939.40","3,316,760.39","7,824,223.34","13,115,326.36","16,899,447.47","3,656,647.50","8,573,427.37","11,570,136.28","15,014,116.43","5,495,369.79","10,372,590.56","14,348,640.70","22,721,225.55","9,449,134.90","19,362,082.94","29,822,968.99","40,707,593.85","11,987,129.59","26,067,485.33","38,081,670.62","50,493,839.99","14,724,392.84","28,708,983.94"
收到其他与筹资活动有关的现金,,,,,,"2,151,386.00","1,705,000.00","3,398,605.27","4,956,923.36","5,298,013.44","2,605,180.38","3,938,904.36","5,058,886.38","5,580,114.44","480,258.67","787,218.64","1,750,819.78","1,856,303.26","12,398.45","80,399.98","283,026.49","1,528,409.94","68,127.90","119,751.27","121,431.88","1,403,127.71","10,019.69","21,576.72","26,030.05","693,045.98","3,565.47","6,246,679.54"
支付其他与经营活动有关的现金,"17,874,633.74","16,516,484.51","18,955,809.95","10,828,711.62","16,700,731.41","25,748,368.77","3,837,963.16","11,204,466.73","19,806,815.75","26,278,342.87","12,151,946.18","21,368,905.37","32,895,424.11","48,698,880.17","10,651,618.26","24,369,546.00","41,794,502.22","56,000,468.87","15,883,761.86","34,435,183.55","52,905,443.88","65,600,580.51","17,625,836.90","38,436,624.23","57,035,007.19","89,541,022.87","24,832,453.34","52,831,184.79","79,437,593.22","111,060,005.64","32,370,147.43","62,751,797.95"
筹资活动现金流入小计,"5,000,000.00","5,000,000.00","6,000,000.00",,"240,220,000.00","242,371,386.00","1,705,000.00","3,398,605.27","4,956,923.36","5,298,013.44","2,605,180.38","3,938,904.36","12,133,056.38","12,654,284.44","480,258.67","787,218.64","1,750,819.78","1,856,303.26","12,398.45","80,399.98","5,183,026.49","16,328,409.94","4,068,127.90","10,119,751.27","10,121,431.88","19,803,127.71","3,569,057.69","14,559,341.72","14,563,795.05","31,766,732.98","53,651,275.47","65,670,446.68"
经营活动现金流出小计,"86,644,652.27","89,372,473.55","136,747,583.02","71,866,196.11","112,226,005.98","151,659,319.51","35,954,382.00","73,709,569.21","118,848,639.10","169,348,681.84","55,387,799.86","105,716,553.70","181,921,467.21","244,756,946.86","59,228,744.49","124,510,327.13","203,093,472.07","275,001,426.66","80,027,491.51","160,851,192.73","258,943,595.38","389,140,162.62","114,874,625.11","248,932,683.77","400,789,927.39","581,415,424.00","160,496,864.38","339,830,237.87","526,344,500.59","722,748,525.99","197,893,895.29","414,474,584.02"
偿还债务支付的现金,"6,000,000.00","5,000,000.00","5,000,000.00",,,"6,000,000.00",,,,,,"3,000,000.00","29,229,905.76","44,074,170.00",,,"2,000,000.00","2,000,000.00",,,,,,,"4,000,000.00","19,000,000.00",,,"1,150,000.00","4,400,000.00","4,172,482.78","16,964,654.56"
经营活动产生的现金流量净额,"12,675,165.82","17,193,525.75","40,087,808.37","13,207,012.56","13,477,190.66","29,057,312.36","2,770,668.39","11,100,030.22","17,748,946.94","40,515,474.54","1,184,338.56","19,490,532.74","8,123,008.33","27,320,097.69","6,505,974.57","16,960,341.45","14,572,278.24","42,310,640.87","-10,834,002.51","-3,725,557.39","-18,275,928.82","28,397,760.38","-1,301,731.38","-1,850,924.82","18,429,010.97","50,805,214.86","-8,743,703.43","-4,580,268.27","31,013,647.89","72,306,091.99","-8,872,721.88","6,875,266.21"
分配股利、利润或偿还利息支付的现金,"390,618.25","266,666.75","10,577,687.50","168,653.35","253,906.69","338,696.69",,"18,733,855.50","20,290,000.00","20,290,000.00",,"14,608,800.00","15,229,440.71","15,390,270.01",,"7,304,400.00","7,336,800.00","7,336,800.00",,"7,162,607.25","7,304,400.00","7,322,621.67","71,344.83","4,684,764.54","7,723,361.21","7,885,196.29","51,351.20","10,491,781.91","10,777,373.16","11,055,307.90","539,692.29","928,096.24"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,"27,500,000.00",,"14,000,000.00","14,000,000.00","19,500,000.00","6,000,000.00","6,000,000.00","12,000,000.00","12,000,000.00","4,322,587.20","4,322,587.20"
支付其他与筹资活动有关的现金,,,"9,315,000.00","488,888.30","6,062,476.24","6,562,476.24","200,000.00","246,883.09","246,883.09","246,883.08",,"86,115.01","86,115.01","86,115.01",200.00,"7,788.49","32,788.49","32,788.49",,"12,898.43","12,898.43","3,198,379.43","669,250.50","1,608,401.82","1,311,160.58","35,004.32","3,755,782.64","812,493.36","2,595,553.21","6,121,879.15","2,767,701.29","12,143,388.46"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,"163,379.44","2,386.30","79,389.05","34,608.23","79,389.05","91,750.68","91,750.68","191,975.34","191,975.34","71,194.79",
筹资活动现金流出小计,"6,390,618.25","5,266,666.75","24,892,687.50","657,541.65","6,316,382.93","12,901,172.93","200,000.00","18,980,738.59","20,536,883.09","20,536,883.08",,"17,694,915.01","44,545,461.48","59,550,555.02",200.00,"7,312,188.49","9,369,588.49","9,369,588.49",,"7,175,505.68","7,317,298.43","10,521,001.10","740,595.33","6,293,166.36","13,034,521.79","26,920,200.61","3,807,133.84","11,304,275.27","14,522,926.37","21,577,187.05","7,479,876.36","30,036,139.26"
处置固定资产、无形资产和其他长期资产收回的现金净额,"8,500.00",,"66,000.00",,,"5,270.00",,,,"2,000.00",,,"10,350.00","10,350.00",,,,,,,"39,706.15","39,706.15",400.00,400.00,400.00,"1,458,852.99",,,,100.00,"20,000.00","4,277,500.00"
筹资活动产生的现金流量净额,"-1,390,618.25","-266,666.75","-18,892,687.50","-657,541.65","233,903,617.07","229,470,213.07","1,505,000.00","-15,582,133.32","-15,579,959.73","-15,238,869.64","2,605,180.38","-13,756,010.65","-32,412,405.10","-46,896,270.58","480,058.67","-6,524,969.85","-7,618,768.71","-7,513,285.23","12,398.45","-7,095,105.70","-2,134,271.94","5,807,408.84","3,327,532.57","3,826,584.91","-2,913,089.91","-7,117,072.90","-238,076.15","3,255,066.45","40,868.68","10,189,545.93","46,171,399.11","35,634,307.42"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,"-24,043.18","-165,436.66","-284,599.25","-310,763.67","13,605.13","150,355.61","187,686.79","-109,629.84","-196,113.25","-489,145.26","-578,142.75","-928,949.76","55,478.32","204,523.88","124,508.41","479,871.61","407,066.35","553,108.22","868,222.88","1,172,799.91","-20,666.97","390,007.43","576,690.21","1,015,360.43","-3,801.45","-132,976.98","-277,133.15","-450,047.85","-877,781.50","-304,383.48"
收到其他与投资活动有关的现金,,"7,000,000.00",,,"3,000,000.00","3,600,000.00",,,,,,,"5,026,771.77",,,,,"5,352,769.67",,,"47,943.50",,,,"44,780.82","2,700,000.00","18,000.00","18,000.00","253,001.00","1,038,000.00","182,000.00","200,183.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"8,500.00","7,000,000.00","66,000.00",,"3,000,000.00","3,605,270.00",,,,"2,000.00",,,"5,037,121.77","10,350.00",,,,"5,352,769.67",,,"87,649.65","27,703,085.59","2,786.30","14,079,789.05","14,079,789.05","23,738,242.04","6,109,750.68","6,109,750.68","12,444,976.34","13,230,075.34","4,595,781.99","8,800,270.20"
五、现金及现金等价物净增加额,"3,045,712.57","21,119,630.83","17,420,766.65","9,403,550.83","239,539,563.71","248,957,531.99","1,545,540.47","-21,568,684.24","-19,553,748.76","-948,519.03","-3,819,240.35","-9,846,020.81","-58,509,653.42","-64,940,416.52","108,856.65","-9,403,731.41","-27,261,745.88","-15,421,659.03","-16,051,844.44","-19,642,665.54","-34,587,614.06","2,598,854.08","-21,530,234.56","-29,321,140.16","-61,055,731.96","-46,468,309.64","-51,943,783.49","-63,856,499.31","-49,206,481.83","-26,993,698.37","-2,256,545.38","-6,653,014.04"
购建固定资产、无形资产和其他长期资产支付的现金,"1,247,335.00","2,807,228.17","3,816,311.04","2,980,483.42","10,556,644.77","12,864,499.77","2,743,733.05","7,346,936.75","11,831,822.75","16,814,986.95","3,036,122.98","6,346,874.58","10,690,800.08","17,101,208.29","6,932,654.91","10,003,626.89","34,204,202.32","55,956,094.45","5,637,306.73","9,375,110.67","15,130,074.72","28,982,200.64","13,538,155.08","19,766,596.73","27,820,802.21","44,002,724.00","5,326,895.96","20,007,364.01","32,609,173.23","44,668,786.52","33,318,221.95","37,264,383.24"
期初现金及现金等价物余额,"11,293,980.87","14,339,693.44","35,459,324.27","52,880,090.92","52,880,090.92","52,880,090.92","301,837,622.91","301,837,622.91","302,613,715.78","301,837,622.91","300,889,103.88","300,889,103.88","300,889,103.88","300,889,103.88","235,948,687.36","235,948,687.36","236,301,457.03","235,948,687.36","220,527,028.33","220,527,028.33","220,527,028.33","220,527,028.33","223,125,882.41","223,125,882.41","223,125,882.41","223,125,882.41","178,961,488.25","176,657,572.77","162,946,164.84","176,657,572.77","149,663,874.40","149,663,874.40"
投资支付的现金,,,,,,,,,,,,,,"2,499,999.99",,"10,000,000.00",,,,,,"31,500,000.00","10,000,000.00","10,000,000.00","16,000,000.00","45,400,000.00","6,000,000.00","6,000,000.00","6,000,000.00","65,406,368.20","636,000.00",
期末现金及现金等价物余额,"14,339,693.44","35,459,324.27","52,880,090.92","62,283,641.75","292,419,654.63","301,837,622.91","303,383,163.38","280,268,938.67","283,059,967.02","300,889,103.88","297,069,863.53","291,043,083.07","242,379,450.46","235,948,687.36","236,057,544.01","226,544,955.95","209,039,711.15","220,527,028.33","204,475,183.89","200,884,362.79","185,939,414.27","223,125,882.41","201,595,647.85","193,804,742.25","162,070,150.45","176,657,572.77","127,017,704.76","112,801,073.46","113,739,683.01","149,663,874.40","147,407,329.02","143,010,860.36"
