科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"157,682,871.04","378,388,523.02","627,455,044.51","1,086,321,123.26","350,153,985.93","679,169,645.05","1,156,327,266.11","1,129,293,724.83","232,108,352.76","677,883,837.50","1,095,636,166.00","1,098,458,711.91","319,924,017.38","681,157,999.86","1,004,531,362.23","1,081,050,502.32","272,148,536.75","616,599,677.14","939,313,169.57","1,197,336,260.00","301,079,407.89","590,983,392.50","906,234,975.91","1,105,724,822.75","289,185,345.13","571,863,396.18","895,573,805.16","1,120,179,742.70","355,926,521.83","704,657,316.93","1,057,924,020.35","1,149,618,505.21","338,317,052.17","667,975,412.26","1,050,402,348.05","1,225,953,483.17","366,429,705.02","677,853,606.48","1,044,428,400.34","1,237,442,677.41","387,424,255.03","753,851,132.04","926,261,593.46"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"1,792,882.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"2,407,032.68","5,274,748.11","5,776,229.67","3,284,166.57","213,723.81","5,999,746.01","7,707,206.27","21,633,274.36","3,392,632.38","5,468,926.08","10,478,302.17","8,042,450.11","-55,945.49","47,511.13","1,701,836.72","2,661,123.23","244,238.05","1,350,057.58","1,388,117.58","8,946,077.12","199,078.01","2,662,987.73","3,609,091.41","5,490,480.48","7,569,066.08","9,602,409.66","10,220,505.00","10,946,963.87","3,437,625.78","4,369,997.67","7,373,076.70","8,984,966.32","4,648,126.77","8,394,526.85","14,008,412.27","18,443,672.19","12,637,555.92","16,556,992.82","17,357,952.83","18,474,048.22","3,519,496.75","5,098,222.52","6,568,037.36"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"3,197,411.42","6,192,401.99","3,143,063.91","88,635,582.90","26,295,162.70","10,491,523.06","56,819,534.02","55,475,303.72","26,411,789.93","47,519,506.59","84,025,491.38","59,579,628.64","8,378,335.86","1,780,523.43","2,220,407.91","19,026,955.60","2,128,953.55","4,055,181.02","7,086,027.97","132,137,006.67","5,479,568.98","10,686,406.70","15,491,871.02","125,976,863.09","6,754,193.01","8,476,743.21","15,903,222.22","32,388,778.49","10,068,587.97","13,562,015.55","24,895,654.23","60,228,246.53","5,595,605.55","15,523,379.59","16,919,559.48","128,870,249.83","6,255,266.68","8,973,003.26","10,953,897.10","69,724,269.93","5,043,060.48","6,250,120.82","20,320,978.68"
投资活动现金流出小计,"22,483,542.65","67,298,143.09","95,783,630.24","176,507,083.81","66,388,964.06","194,088,592.94","385,954,993.14","447,958,779.07","30,294,523.09","93,711,471.30","124,393,945.62","241,708,672.04","44,568,254.44","101,872,808.34","115,755,300.71","180,151,779.93","68,385,526.89","155,022,276.85","216,271,759.30","234,049,949.17","39,929,825.99","73,500,299.60","85,110,874.20","119,529,881.53","55,731,930.68","66,956,421.11","87,615,212.64","142,394,484.07","24,342,318.78","48,754,082.06","110,303,065.33","1,161,186,770.54","606,657,045.47","863,316,166.59","897,285,524.12","1,126,602,421.62","263,698,214.76","306,395,407.68","669,833,852.40","918,647,215.22","319,416,904.22","623,022,834.30","630,399,941.06"
经营活动现金流入小计,"163,287,315.14","389,855,673.12","636,374,338.09","1,178,240,872.73","376,662,872.44","695,660,914.12","1,220,854,006.40","1,206,402,302.91","261,912,775.07","730,872,270.17","1,190,139,959.55","1,166,080,790.66","328,246,407.75","682,986,034.42","1,008,453,606.86","1,102,738,581.15","274,521,728.35","622,004,915.74","947,787,315.12","1,338,419,343.79","306,758,054.88","604,332,786.93","925,335,938.34","1,237,192,166.32","303,508,604.22","589,942,549.05","921,697,532.38","1,163,515,485.06","369,432,735.58","722,589,330.15","1,090,192,751.28","1,218,831,718.06","348,560,784.49","691,893,318.70","1,081,330,319.80","1,373,267,405.19","385,322,527.62","703,383,602.56","1,072,740,250.27","1,325,640,995.56","395,986,812.26","765,199,475.38","953,150,609.50"
投资活动产生的现金流量净额,"-22,483,542.65","-28,758,143.09","-31,243,630.24","-111,144,208.63","-66,378,839.94","-193,861,095.28","-385,932,910.86","-444,853,923.16","-30,294,523.09","-38,922,193.11","-65,778,302.85","-183,553,690.34","-44,511,358.18","-89,252,585.98","-98,151,443.73","-156,653,395.84","-67,846,895.64","-145,644,866.64","-193,165,502.94","-193,836,227.91","-39,929,825.99","-68,950,619.60","-80,561,194.20","-114,612,201.53","-55,731,930.68","-62,506,389.11","-83,172,668.64","-63,294,055.46","-24,342,318.78","-48,754,082.06","-110,303,065.33","-236,506,060.62","-64,375,730.40","-49,978,522.75","-83,947,880.28","-60,961,113.58","-263,698,214.76","-55,737,188.50","-117,389,293.40","-65,481,709.60","-18,589,776.62","-21,221,190.46","-28,533,297.22"
购买商品、接受劳务支付的现金,"105,892,947.53","232,018,112.50","359,799,342.37","749,033,142.57","264,258,692.79","510,082,483.22","927,147,664.72","716,278,417.19","147,299,654.86","629,535,003.87","910,951,340.58","691,096,611.55","158,576,551.31","346,158,665.65","493,088,872.21","421,623,643.39","163,287,491.77","317,657,149.52","440,842,516.40","594,727,427.44","208,190,525.21","400,408,081.41","555,523,747.99","684,382,246.10","198,118,385.25","356,791,486.98","539,848,553.42","634,676,299.92","228,998,893.14","447,520,618.52","654,716,590.30","600,148,770.59","203,414,244.47","422,069,665.67","675,219,643.08","794,229,278.81","266,118,447.71","478,059,023.69","784,610,083.70","922,212,782.06","221,289,353.95","469,433,897.20","558,130,454.04"
吸收投资收到的现金,,,,"403,196,243.66",,,,,,,,,,,,,,,,,"204,346.80","203,756.34","203,756.34","203,756.34",,"256,840,250.78","256,840,250.78","256,840,250.78",,,,,,,,,,,,,,,"1,572,120.00"
