科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"90,124,950.12","201,710,448.73","313,982,907.64","458,407,561.47","80,096,934.37","222,157,922.40","316,988,004.21","460,919,232.76","102,731,658.49","256,843,705.14","359,886,866.08","476,997,294.31","119,821,710.27","237,831,973.38","452,779,549.07","520,086,988.58","195,019,269.77","445,267,615.46","657,507,738.21","950,483,911.71","83,078,342.52","261,615,475.03","416,783,776.78","691,831,568.37","125,078,124.91","252,356,218.11","382,801,647.45","494,452,877.51","235,300,283.90","642,712,330.59","1,094,550,036.98","1,569,203,429.39","313,224,588.18","773,170,270.77","1,033,004,096.46","1,532,487,130.77","236,967,325.93","1,296,303,488.41","1,975,208,994.99","2,869,027,348.87","738,229,202.90","1,595,891,536.03","2,623,404,102.54","16,989,556,788.74","6,148,209,419.10","11,108,342,502.81"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,084,499.88","145,084,499.88","145,084,499.88","145,608,399.88",,
收到的税费返还,,,,,,,,,,,,"1,413,733.90",,,,"1,426,280.08",,"840,713.76","1,792,907.56","2,805,014.79",,,"860,718.68","1,740,524.12",,,"720,450.15","2,076,918.76",,"2,400,173.48","2,844,303.32","2,844,303.32","2,126,177.34","2,092,203.99","2,234,063.15","3,144,013.29","818,909.32","1,242,917.98","3,317,098.51","4,774,477.57","2,715,182.32","3,861,089.66","6,992,377.95","8,922,280.92","4,787,018.02","1,352,244.19"
支付其他与投资活动有关的现金,,,,,"25,500,000.00",,,,,,,"1,341,508.80",,"2,000,937.29",,"13,412,645.57",,,,,,,,"32,329,800.00","4,950,000.00",,,"9,141,000.00","10,000,000.00","16,000,000.00",,,,,,,,,,,,"101,775,000.00","200,000,000.00","182,375,000.00",,"21,175,595.00"
收到其他与经营活动有关的现金,"2,930,293.67","3,878,238.91","13,482,138.01","12,237,156.24","7,768,927.49","13,822,359.53","21,461,834.08","26,921,679.04","11,235,138.25","10,091,664.60","10,849,371.84","10,846,311.41","6,713,584.80","8,552,685.61","13,407,234.22","17,997,048.95","7,925,443.54","4,842,498.67","15,973,680.24","16,916,261.78","23,673,748.38","24,758,911.30","35,911,504.80","29,258,771.69","19,934,977.09","32,647,695.51","40,824,419.16","7,693,302.37","23,233,154.88","5,822,411.24","9,551,700.91","18,609,836.72","21,273,374.27","15,660,058.47","26,218,768.12","21,577,073.53","11,633,690.93","42,293,012.56","47,725,654.24","34,974,354.08","17,113,438.90","14,964,005.58","18,357,207.74","1,014,383,072.23","1,538,119,930.16","1,688,390,180.18"
投资活动现金流出小计,"2,922,570.64","6,976,307.39","38,675,284.75","86,280,021.64","38,523,901.08","90,234,964.45","154,150,102.90","223,538,682.13","26,331,339.55","86,938,860.08","250,144,180.65","296,421,012.46","48,684,155.95","54,948,528.14","114,869,370.72","112,467,243.79","112,634,833.05","147,037,515.18","177,886,372.50","250,098,218.90","142,079,729.47","255,828,444.46","390,331,524.49","624,385,082.89","299,424,590.23","506,434,823.84","606,282,438.01","710,702,277.66","103,937,731.60","110,657,589.06","91,935,502.54","163,940,236.43","3,604,127.52","7,558,616.10","10,016,546.25","19,068,707.06","2,643,306.69","64,586,433.07","102,948,853.00","110,930,605.50","192,979,205.93","368,683,912.20","493,057,101.33","876,177,829.96","178,505,393.50","314,657,957.16"
经营活动现金流入小计,"93,055,243.79","205,588,687.64","327,465,045.65","470,644,717.71","87,865,861.86","235,980,281.93","338,449,838.29","487,840,911.80","113,966,796.74","266,935,369.74","370,736,237.92","489,257,339.62","126,535,295.07","246,384,658.99","466,186,783.29","539,510,317.61","202,944,713.31","450,950,827.89","675,274,326.01","970,205,188.28","106,752,090.90","286,374,386.33","453,556,000.26","722,830,864.18","145,013,102.00","285,003,913.62","424,346,516.76","504,223,098.64","258,533,438.78","650,934,915.31","1,106,946,041.21","1,590,657,569.43","336,624,139.79","790,922,533.23","1,061,456,927.73","1,557,208,217.59","249,419,926.18","1,339,839,418.95","2,026,251,747.74","2,908,776,180.52","758,057,824.12","1,614,716,631.27","2,648,753,688.23","18,012,862,141.89","7,691,116,367.28","12,798,084,927.18"
投资活动产生的现金流量净额,"-2,791,170.64","-5,352,651.19","-36,817,657.15","-77,985,622.60","-12,798,915.55","-90,009,978.92","-153,925,117.37","-193,987,574.15","-26,326,245.08","-82,627,860.08","-248,162,881.45","-281,516,489.39","-48,684,155.95","-49,948,528.14","-114,869,370.72","-112,347,243.79","-112,634,833.05","-147,037,515.18","-177,886,372.50","-249,831,363.11","-142,079,729.47","-212,213,844.46","-346,715,474.49","-536,342,808.59","-299,364,856.90","-506,434,823.84","-606,242,622.50","-674,756,907.66","-103,937,731.60","-110,657,589.06","-91,935,502.54","-162,904,236.43","-3,602,023.20","-7,556,511.78","-8,276,469.45","-7,445,402.74","-809,106.69","-64,586,433.07","-99,958,853.00","-106,223,734.29","-192,693,205.93","-366,508,668.95","-490,881,858.08","-753,371,188.68","-126,045,956.11","-158,401,863.37"
购买商品、接受劳务支付的现金,"65,504,362.80","129,550,185.77","217,060,613.98","305,384,221.38","35,799,408.36","162,653,100.22","234,348,098.30","306,384,417.52","61,004,734.04","154,897,768.75","216,196,244.47","280,613,701.32","61,997,253.70","132,779,312.33","275,237,430.96","372,760,211.64","51,194,400.54","96,637,084.37","252,264,267.83","440,444,907.96","51,253,965.91","161,200,578.98","286,294,817.92","479,029,650.51","50,537,972.00","116,571,317.95","194,899,506.71","254,490,964.32","151,331,989.22","479,048,169.55","893,616,567.56","1,153,335,425.98","263,854,815.53","598,525,422.41","750,388,208.32","1,067,643,347.92","145,424,828.99","818,534,597.56","1,348,280,790.77","1,793,258,090.40","522,890,112.50","1,011,286,591.08","1,573,614,195.76","14,130,439,514.76","5,044,787,665.17","9,424,149,509.68"
吸收投资收到的现金,,,"29,400,000.00","29,400,000.00",,"24,500,000.00","53,500,000.00","58,500,000.00","10,100,000.00","10,100,000.00","10,100,000.00","10,100,000.00",,,,"24,500,000.00",,,,,,,,,"632,082,532.55","632,082,532.55","632,082,532.55","632,082,532.55",,,,,,,,,,,,,"948,885,399.20","948,885,399.20","948,885,399.20","958,685,399.20","60,330,000.00","60,330,000.00"
支付给职工以及为职工支付的现金,"12,036,162.00","19,000,588.55","30,843,111.49","48,111,694.61","13,734,523.20","24,934,399.14","35,165,687.04","49,320,675.59","13,040,990.88","23,049,072.89","35,867,200.90","50,214,503.22","18,908,249.02","30,909,497.95","41,922,539.86","61,283,319.05","23,587,523.55","34,964,250.98","45,689,354.06","67,651,236.24","19,882,239.20","29,156,616.79","41,274,416.94","64,501,107.92","17,444,820.67","30,718,282.08","46,669,431.07","74,892,554.76","22,204,132.47","47,648,577.49","67,035,624.06","92,179,648.01","31,882,978.41","55,873,537.73","77,918,838.31","104,719,762.77","33,476,088.36","79,109,737.37","112,549,788.95","148,483,555.36","49,258,419.13","86,505,868.86","118,162,670.98","1,068,270,373.90","274,483,429.33","564,557,478.88"
取得借款收到的现金,"65,000,000.00","135,000,000.00","229,500,000.00","348,929,579.00","25,000,000.00","144,000,000.00","274,000,000.00","384,000,000.00","45,000,000.00","529,785,715.49","866,120,901.16","861,120,901.16","26,970,280.00","166,130,353.62","395,185,620.08","501,148,271.41","172,397,491.81","266,135,380.49","554,739,182.23","729,442,462.37","467,500,025.00","807,899,013.34","1,066,443,308.15","1,390,775,867.74","469,300,000.00","431,210,736.28","672,681,286.28","1,051,816,050.52","339,000,000.00","550,000,000.00","679,000,000.00","878,500,000.00","285,446,324.92","554,451,324.92","652,051,324.92","1,015,451,324.92","268,000,000.00","1,622,900,000.00","2,327,900,000.00","2,536,300,000.00","585,000,000.00","645,000,000.00","695,000,000.00","4,764,708,029.00","840,000,000.00","1,610,000,000.00"
支付的各项税费,"14,234,526.57","36,965,534.66","66,923,138.53","83,999,983.26","9,271,599.62","29,152,353.43","38,388,356.11","41,003,343.36","12,509,511.88","23,849,783.79","42,301,617.15","62,154,683.71","6,761,911.87","16,148,947.95","36,460,547.15","46,743,145.35","16,821,903.00","48,038,466.91","64,367,649.30","69,774,239.76","4,331,577.12","27,671,992.13","60,151,042.13","76,748,709.92","2,765,595.35","23,607,734.17","37,443,906.69","52,054,446.78","5,035,348.37","23,883,192.25","42,401,085.15","52,954,807.39","12,349,337.93","33,762,485.30","45,819,225.13","51,818,664.13","12,403,757.56","34,301,131.55","56,222,973.15","70,164,906.42","12,998,066.82","34,340,065.09","47,682,952.35","721,356,170.10","243,603,022.26","489,718,257.22"
收到其他与筹资活动有关的现金,,,,"15,000,000.00",,,,,,"27,000,000.00","27,000,000.00","5,000,000.00",,"14,325,000.00","42,515,000.00","48,730,000.00","11,215,000.00","29,955,000.00","29,955,000.00","49,939,000.00",,"10,300,000.00","11,300,000.00","9,700,000.00",,"5,000,000.00","5,000,000.00","7,000,000.00",,,,,,,"4,500,000.00","4,500,000.00","43,781,790.26","43,781,790.26","43,781,790.26","43,781,790.26","4,844,809.84","4,844,809.84","4,844,809.84","4,904,809.84","1,041,231.51","1,211,165.51"
支付其他与经营活动有关的现金,"4,463,806.73","10,920,109.19","22,112,678.84","26,964,140.28","12,572,295.47","13,294,767.72","48,872,241.61","49,477,244.74","9,419,460.77","56,492,236.43","77,139,469.87","50,677,479.66","15,333,048.76","30,990,645.10","48,559,878.67","85,203,947.44","20,523,180.68","48,292,050.69","69,202,162.54","142,825,633.57","50,232,425.60","35,731,164.49","56,427,000.48","70,480,476.21","21,810,147.64","46,941,891.70","51,586,452.60","73,202,182.74","17,181,414.13","43,760,309.29","63,910,196.28","128,834,396.54","43,422,404.02","52,252,111.32","93,716,420.97","138,901,705.99","35,701,001.55","108,350,269.88","133,626,202.65","204,556,941.70","58,633,939.95","122,444,639.19","210,105,047.45","1,284,044,258.15","1,779,030,199.50","2,412,331,115.70"
筹资活动现金流入小计,"65,000,000.00","135,000,000.00","258,900,000.00","393,329,579.00","25,000,000.00","168,500,000.00","327,500,000.00","442,500,000.00","55,100,000.00","566,885,715.49","903,220,901.16","876,220,901.16","26,970,280.00","180,455,353.62","437,700,620.08","574,378,271.41","183,612,491.81","296,090,380.49","584,694,182.23","779,381,462.37","467,500,025.00","818,199,013.34","1,077,743,308.15","1,400,475,867.74","1,101,382,532.55","1,068,293,268.83","1,309,763,818.83","1,690,898,583.07","339,000,000.00","550,000,000.00","679,000,000.00","878,500,000.00","285,446,324.92","554,451,324.92","656,551,324.92","1,019,951,324.92","311,781,790.26","1,666,681,790.26","2,371,681,790.26","2,580,081,790.26","1,538,730,209.04","1,598,730,209.04","1,648,730,209.04","5,728,298,238.04","901,371,231.51","1,671,541,165.51"
经营活动现金流出小计,"96,238,858.10","196,436,418.17","336,939,542.84","464,460,039.53","71,377,826.65","230,034,620.51","356,774,383.06","446,185,681.21","95,974,697.57","258,288,861.86","371,504,532.39","443,660,367.91","103,000,463.35","210,828,403.33","402,180,396.64","565,990,623.48","112,127,007.77","227,931,852.95","431,523,433.73","720,696,017.53","125,700,207.83","253,760,352.39","444,147,277.47","690,759,944.56","92,558,535.66","217,839,225.90","330,599,297.07","454,640,148.60","195,752,884.19","594,340,248.58","1,066,963,473.05","1,427,304,277.92","351,509,535.89","740,413,556.76","967,842,692.73","1,363,083,480.81","227,005,676.46","1,040,295,736.36","1,650,679,755.52","2,216,463,493.88","643,780,538.40","1,254,577,164.22","1,949,564,866.54","17,204,110,316.91","7,341,904,316.26","12,890,756,361.48"
偿还债务支付的现金,"36,005,871.20","86,500,000.00","163,000,000.00","218,544,613.25","30,500,000.00","106,000,000.00","139,500,000.00","267,500,000.00","35,500,000.00","164,750,000.00","388,266,863.53","437,615,624.40","52,679,671.66","243,126,136.34","435,174,740.73","503,327,016.32","65,053,636.27","255,417,884.82","408,981,436.33","650,788,203.19","230,605,380.54","438,528,048.06","632,221,190.77","720,221,190.77","458,743,200.00","570,166,204.28","758,666,204.28","992,676,018.00","315,500,000.00","401,545,500.52","586,295,500.52","822,495,500.52","215,000,000.00","533,235,511.27","695,435,511.27","1,102,451,324.92","320,300,000.00","1,419,970,000.00","2,314,254,795.30","2,893,300,000.00","679,500,000.00","1,239,500,000.00","1,667,000,000.00","4,569,227,460.00","1,259,573,400.00","2,307,307,200.00"
经营活动产生的现金流量净额,"-3,183,614.31","9,152,269.47","-9,474,497.19","6,184,678.18","16,488,035.21","5,945,661.42","-18,324,544.77","41,655,230.59","17,992,099.17","8,646,507.88","-768,294.47","45,596,971.71","23,534,831.72","35,556,255.66","64,006,386.65","-26,480,305.87","90,817,705.54","223,018,974.94","243,750,892.28","249,509,170.75","-18,948,116.93","32,614,033.94","9,408,722.79","32,070,919.62","52,454,566.34","67,164,687.72","93,747,219.69","49,582,950.04","62,780,554.59","56,594,666.73","39,982,568.16","163,353,291.51","-14,885,396.10","50,508,976.47","93,614,235.00","194,124,736.78","22,414,249.72","299,543,682.59","375,571,992.22","692,312,686.64","114,277,285.72","360,139,467.05","699,188,821.69","808,751,824.98","349,212,051.02","-92,671,434.30"
分配股利、利润或偿还利息支付的现金,"2,329,894.49","62,533,362.90","65,044,254.16","72,944,184.78","4,543,120.88","11,819,421.15","76,365,258.16","86,255,224.07","7,834,022.90","16,165,959.37","22,141,635.68","41,867,821.05","9,862,232.21","23,041,147.16","32,644,682.93","49,083,627.11","13,365,611.25","31,173,012.25","45,734,402.76","63,320,430.34","11,649,911.33","25,291,662.96","33,928,050.68","65,401,189.48","22,775,164.72","63,218,831.62","82,712,922.58","97,403,673.54","22,664,824.40","58,187,146.96","84,099,541.13","107,015,360.46","21,531,126.57","44,560,431.21","64,088,768.27","81,360,395.68","15,676,679.76","51,949,203.94","82,661,194.19","117,092,486.54","24,589,439.34","46,768,956.52","63,107,727.59","382,825,886.28","78,404,133.84","270,436,017.18"
