科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"10,027,343.10","8,217,028.50","3,081,001.44","3,915,492.02","3,328,669.27","3,055,461.77","2,631,632.75","3,509,245.67","3,773,944.09","7,222,427.98","14,065,163.46","19,288,196.29","18,915,666.69","23,947,514.36","22,939,216.52","26,595,618.29","22,218,480.43","23,558,178.72","24,281,895.17","26,899,109.12","27,446,553.02","24,295,291.21","24,112,865.56","29,767,143.83","29,158,909.86","28,440,674.25","16,021,271.23","20,974,403.48","13,733,452.10","10,122,532.68"
应付职工薪酬,"582,783.26","1,918,400.92","2,067,066.51","1,692,878.97","1,849,343.80","1,848,917.45","4,828,839.44","2,150,722.07","2,137,807.02","2,831,844.77","4,632,024.88","2,184,008.73","3,671,000.24","3,766,882.84","9,672,330.77","3,454,315.03","4,089,631.79","3,285,519.35","9,926,544.53","3,477,451.32","3,428,087.68","4,391,218.22","13,261,356.63","5,138,198.35","5,390,505.27","5,809,052.74","15,183,997.96","5,732,113.53","6,700,448.90","6,601,441.42"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"8,398,942.34","5,735,322.63","1,543,204.20","3,953,634.61","3,338,806.13","4,230,101.29","3,554,231.84","2,290,577.71","2,142,450.96","290,530.89","2,888,379.84","-3,177,587.19","-105,746.44","4,632,470.86","21,342,711.99","9,468,930.44","11,121,726.33","9,850,984.74","17,447,855.45","11,124,693.78","14,239,952.97","9,158,154.23","5,211,227.93","5,901,083.07","3,790,415.42","4,542,124.27","5,590,689.77","3,247,445.00","2,968,733.31","4,761,611.15"
应收利息,,,,,,,"2,445,523.92","3,092,686.18","4,422,053.82","1,253,454.78","1,460,888.32","1,910,045.96","2,111,875.48","106,875.00","336,770.65","109,952.19","304,334.22","66,079.60",,,,,,,"1,255,432.87","796,109.58","1,292,654.80","1,008,439.04","962,352.86","820,623.97"
应付利息,"19,943.02","10,765.48","37,222.22",,,,,,,,,,,,"75,000.00",,"81,666.66",,"25,000.00",,"51,625.00","188,090.28","102,402.78","82,541.67",,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,"5,040,000.00",,,,"10,560,000.00",,,,"6,863,996.47",,,,,
存货,"23,878,018.58","39,072,654.43","33,172,361.73","44,886,084.73","43,081,428.71","41,263,652.12","41,341,656.53","37,639,693.92","34,692,249.17","46,273,228.48","52,081,044.63","72,508,728.00","101,868,949.09","131,794,989.26","176,842,295.54","171,537,798.17","188,990,015.08","168,584,584.24","168,813,876.89","135,983,192.45","115,317,583.68","90,869,347.84","147,927,891.96","120,914,049.72","106,008,868.69","101,697,738.78","123,883,205.74","167,665,006.22","201,225,684.26","196,542,763.58"
其他应付款,"9,574,538.71","18,090,634.37","72,791.05","151,877.68","4,662,739.25","183,443.63","185,706.25","136,828.51","156,875.27","193,772.44","175,517.36","154,663.38","160,379.94","179,474.79","3,009,840.37","2,953,143.77","3,225,099.16","2,373,798.64","3,215,741.19","22,319,226.39","21,888,653.96","22,578,202.65","41,754,844.71","15,405,283.70","2,747,155.12","2,353,789.65","7,143,030.48","4,882,903.53","2,477,657.22","3,685,964.30"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,"624,093.69","404,602.52",,,"3,973,022.97","188,125.00","282,661,039.45","275,745,173.97","228,224,023.73","198,051,331.45","161,336,553.80","177,834,261.28"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"79,752,171.68","113,663,390.31","113,804,829.20","129,268,267.13","350,502,837.26","361,571,078.58","344,825,766.73","335,527,306.52","315,423,826.40","317,316,655.41","319,945,054.43","350,572,493.12","363,379,785.19","399,909,723.72","470,482,022.20","487,643,562.27","529,855,512.93","503,164,736.30","572,249,530.94","583,518,827.05","606,431,728.46","557,690,283.53","615,251,210.46","932,129,285.81","817,382,800.29","784,553,576.80","821,065,395.54","768,197,334.50","766,283,408.96","788,247,711.48"
流动负债合计,"40,264,372.27","82,854,579.29","45,678,403.07","48,547,749.09","47,030,770.34","55,303,065.90","32,396,602.96","15,675,954.36","14,868,549.92","21,026,050.15","31,554,004.41","50,679,408.51","97,941,976.77","130,506,947.70","187,217,130.56","180,445,751.97","201,740,925.51","149,325,171.57","220,020,966.28","205,851,884.96","230,653,965.77","182,940,841.96","279,707,229.26","224,560,567.87","164,244,337.25","143,161,405.22","167,182,792.26","160,891,509.34","160,131,396.83","186,620,106.77"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","39,000,000.00","39,000,000.00","39,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","1,989,413.18","8,278,913.18","9,364,909.46","19,334,591.85"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"25,064,001.31","53,869,967.83","51,017,986.87","49,639,256.68","48,199,430.65","55,653,815.04","54,722,058.49","53,545,905.65","53,221,644.95","56,168,553.01","71,262,834.53","87,155,344.89","86,896,045.08","87,287,642.60","92,786,620.64","91,652,346.54","92,112,146.05","95,409,981.06","101,088,848.23","99,187,397.54","97,514,486.83","95,175,841.49","96,434,697.82","94,969,665.67","94,301,427.39","93,058,465.09","224,618,800.16","223,188,189.62","221,422,497.68","216,404,903.01"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"1,346,781.21","384,974.48","7,307.78","46,584.94",,,,
在建工程,"4,162,361.41",,"42,172.85","303,587.38","60,852.85","132,927.87","3,006,002.50","9,289,593.50","16,856,690.03","23,089,755.94","19,749,721.71",,"70,000.00","4,376,696.16","3,555,480.23","4,032,311.38","8,292,391.88","8,995,010.24","21,113,192.06","23,639,648.03","48,510,470.91","60,801,700.91","49,552,575.82","67,009,101.48","161,633,314.85","179,698,515.87","46,873,947.32","50,723,108.32","50,313,944.63","51,793,798.67"
其他非流动负债,,,"13,760,506.58","13,524,835.85","13,289,165.12","13,053,494.39","12,617,823.66","12,382,152.93","12,146,482.20","11,910,811.47","11,645,140.74","11,409,470.01","11,173,799.28","10,938,128.55","10,902,457.82","10,666,787.09","10,311,116.36","10,075,445.63",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"13,760,506.58","13,524,835.85","13,289,165.12","13,053,494.39","12,617,823.66","12,382,152.93","12,146,482.20","11,910,811.47","11,645,140.74","11,409,470.01","11,173,799.28","10,938,128.55","10,902,457.82","10,666,787.09","10,311,116.36","10,075,445.63","9,799,774.90","9,564,104.17","9,288,433.44","9,052,762.71","10,163,873.19","8,966,395.73","8,353,058.30","8,156,664.73","7,874,409.06","7,638,738.33","7,403,067.60","9,538,572.97"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,600.00,,,,,,,,
负债合计,"40,264,372.27","82,854,579.29","59,438,909.65","62,072,584.94","60,319,935.46","68,356,560.29","45,014,426.62","28,058,107.29","27,015,032.12","32,936,861.62","43,199,145.15","62,088,878.52","109,115,776.05","141,445,076.25","198,119,588.38","191,112,539.06","212,052,041.87","159,400,617.20","229,820,741.18","215,415,989.13","239,942,399.21","191,993,604.67","289,871,102.45","233,526,963.60","172,597,395.55","151,318,069.95","175,057,201.32","168,530,247.67","167,534,464.43","196,158,679.74"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"22,500,000.00","22,500,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","264,000,000.00","264,000,000.00","264,000,000.00","264,000,000.00","264,000,000.00","264,000,000.00","289,534,588.00","289,534,588.00","289,534,588.00","289,534,588.00","289,534,588.00","289,534,588.00","289,534,588.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"30,000,000.00","30,000,000.00","37,057,388.46","37,057,388.46","225,732,388.46","225,732,388.46","225,732,388.46","225,732,388.46","185,732,388.46","185,732,388.46","185,732,388.46","185,732,388.46","185,732,388.46","185,732,388.46","185,732,388.46","185,732,388.46","185,732,388.46","41,732,388.46","41,732,388.46","41,732,388.46","41,732,388.46","41,732,388.46","41,732,388.46","414,631,762.71","414,631,762.71","414,631,762.71","414,631,762.71","414,631,762.71","414,631,762.71","414,631,762.71"
无形资产,"7,502,958.07","7,271,197.35","12,925,417.52","12,883,409.32","12,988,197.97","12,897,013.42","12,796,432.00","12,700,965.19","12,605,498.38","12,510,031.57","12,416,587.26","12,321,120.45","56,547,149.16","57,583,767.29","57,465,604.33","57,237,840.76","56,831,064.27","57,978,615.79","57,652,003.51","57,328,066.63","57,004,129.75","56,680,192.87","56,386,981.50","56,051,506.28","55,856,946.52","55,540,449.90","55,377,737.65","55,054,627.40","54,728,421.52","54,405,161.83"
盈余公积,"2,202,315.69","3,986,320.59","3,450,838.63","3,450,838.63","3,450,838.63","3,450,838.63","7,637,164.33","7,637,164.33","7,637,164.33","7,637,164.33","10,117,287.08","10,117,287.08","10,117,287.08","10,117,287.08","15,178,112.74","15,178,112.74","15,178,112.74","15,178,112.74","24,783,374.50","24,783,374.50","24,783,374.50","24,783,374.50","32,521,265.47","32,521,265.47","32,521,265.47","32,521,265.47","35,695,582.90","35,695,582.90","35,695,582.90","35,695,582.90"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,"1,347,687.20","1,347,687.20","1,347,687.20","1,347,687.20","1,347,687.20","1,347,687.20","1,347,687.20","1,347,687.20","22,337,976.23","22,337,976.23","22,337,976.23","22,337,976.23","23,644,114.88","23,644,114.88","23,644,114.88","23,644,114.88"
未分配利润,"22,192,797.24","36,428,813.43","18,852,596.90","30,422,535.40","43,317,948.59","53,903,069.25","58,378,955.37","70,678,170.94","58,855,513.54","64,381,358.51","65,749,746.38","73,529,553.01","84,324,996.48","95,166,780.60","107,710,959.95","130,753,495.65","157,466,687.63","188,011,451.20","198,083,874.37","223,733,282.62","242,576,308.65","252,872,886.03","245,961,114.83","256,734,658.13","254,408,466.86","264,513,273.19","264,378,516.49","262,098,280.63","262,099,356.62","263,475,388.19"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,"18,704.66","93,434.63","48,088.96","-4,254.40","-88,015.43","3,754,037.80","3,554,749.31","3,394,262.73","3,261,900.18","3,077,126.43","2,861,356.83","2,718,990.89","2,502,847.81","2,002,786.27","1,601,052.05","2,365,517.63","2,365,258.50","7,088,483.02","7,087,919.10","6,770,679.69","6,771,141.98"
递延所得税资产,"677,992.73","965,157.82","1,009,327.20","908,826.92","1,069,792.41","1,188,021.72","1,412,675.06","1,042,060.16","1,132,438.69","1,617,831.65","1,514,443.76","1,460,503.22","2,386,022.82","3,206,075.92","4,101,118.07","4,404,571.97","4,781,180.25","4,674,532.92","4,723,767.71","4,179,309.58","4,548,813.93","5,762,848.61","6,580,025.73","6,598,374.73","6,142,788.52","6,896,911.39","8,229,502.31","8,427,296.29","8,686,199.53","9,863,348.10"
外币报表折算价差,,,,,,,,,,"-3,650.00","-3,360.01","-6,734.35","-7,191.42","-9,611.27","-9,979.60","-12,965.10","-13,271.52","-13,906.27",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"746,575.06",,"590,239.33",,"3,311,340.00","3,311,340.00","385,250.00","385,250.00","25,488,786.71","45,406,252.86","4,316,481.15","6,699,551.20","427,174.47","925,122.48","2,743,507.86","3,549,446.97"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"37,407,313.52","62,106,323.00","64,994,904.44","63,735,080.30","62,318,273.88","69,871,778.05","71,937,168.05","76,578,524.50","83,816,272.05","93,386,172.17","104,943,587.26","100,936,968.56","145,899,217.06","152,454,181.97","160,003,085.53","158,674,757.85","163,954,708.98","168,405,827.21","189,236,838.71","188,993,448.98","209,310,838.62","220,154,121.08","260,781,043.81","296,372,877.25","348,588,934.66","370,231,869.68","365,160,689.97","409,241,372.17","409,903,595.56","417,995,365.31"
所有者权益(或股东权益)合计,"76,895,112.93","92,915,134.02","119,360,823.99","130,930,762.49","352,501,175.68","363,086,296.34","371,748,508.16","384,047,723.73","372,225,066.33","377,765,965.96","381,689,496.54","389,420,583.16","400,163,226.20","410,918,829.44","432,365,519.35","455,205,781.06","481,758,180.04","512,169,946.31","531,665,628.47","557,096,286.90","575,800,167.87","585,850,799.94","586,161,151.82","994,975,199.46","993,374,339.40","1,003,467,376.53","1,011,168,884.19","1,008,908,459.00","1,008,652,540.09","1,010,084,397.05"
资产总计,"117,159,485.20","175,769,713.31","178,799,733.64","193,003,347.43","412,821,111.14","431,442,856.63","416,762,934.78","412,105,831.02","399,240,098.45","410,702,827.58","424,888,641.69","451,509,461.68","509,279,002.25","552,363,905.69","630,485,107.73","646,318,320.12","693,810,221.91","671,570,563.51","761,486,369.65","772,512,276.03","815,742,567.08","777,844,404.61","876,032,254.27","1,228,502,163.06","1,165,971,734.95","1,154,785,446.48","1,186,226,085.51","1,177,438,706.67","1,176,187,004.52","1,206,243,076.79"
负债和所有者(或股东权益)合计,"117,159,485.20","175,769,713.31","178,799,733.64","193,003,347.43","412,821,111.14","431,442,856.63","416,762,934.78","412,105,831.02","399,240,098.45","410,702,827.58","424,888,641.69","451,509,461.68","509,279,002.25","552,363,905.69","630,485,107.73","646,318,320.12","693,810,221.91","671,570,563.51","761,486,369.65","772,512,276.03","815,742,567.08","777,844,404.61","876,032,254.27","1,228,502,163.06","1,165,971,734.95","1,154,785,446.48","1,186,226,085.51","1,177,438,706.67","1,176,187,004.52","1,206,243,076.79"
