科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"568,805,613.49","1,115,374,489.29","1,621,057,628.44","2,202,009,219.84","566,165,779.10","1,245,757,693.96","1,752,287,072.35","2,363,585,227.43","777,191,091.69","1,515,030,137.67","2,258,511,303.31","3,232,872,695.11","1,079,751,487.25","1,981,355,352.14","2,882,722,672.29","3,930,159,023.60","1,136,917,243.62","2,189,468,738.72","3,113,156,568.87","4,023,936,530.03","1,144,159,931.29","2,164,184,201.03","3,270,229,415.39","4,512,063,896.25","1,367,327,536.26","2,474,076,458.67","3,596,849,945.59","5,397,650,978.65","1,373,141,981.58","2,479,690,517.88","3,743,339,042.27","6,002,451,474.27","1,406,877,311.06","2,650,938,599.11","4,168,629,763.28","6,685,781,977.05","1,604,125,132.13","2,690,343,694.36","4,173,505,329.82","6,322,745,490.93","1,487,746,975.08","3,005,801,306.31","4,843,853,997.91","6,630,455,459.17","1,812,944,428.02","3,316,377,472.98"
二、营业利润,"22,959,852.02","46,537,755.49","67,398,492.36","86,241,825.30","20,946,027.74","59,224,124.68","77,045,732.15","100,260,866.33","18,358,988.04","53,917,404.77","73,455,598.53","100,934,292.90","21,085,734.07","58,946,007.70","78,920,243.05","111,322,342.04","23,263,895.68","61,296,304.45","66,312,217.73","73,326,609.64","16,161,909.78","47,009,483.49","52,142,510.77","72,495,754.68","18,214,624.69","44,059,581.86","52,005,831.43","95,714,996.68","16,097,117.23","60,433,335.59","83,987,125.51","118,535,142.00","21,057,028.90","62,053,230.50","87,585,682.09","149,277,345.31","28,848,225.89","57,219,945.47","73,110,988.33","162,269,851.55","28,348,022.19","69,855,542.62","95,265,748.72","206,944,993.84","28,482,795.44","86,707,756.72"
减:营业成本,"515,388,976.43","1,005,969,965.86","1,452,213,550.00","1,965,142,417.84","499,798,574.90","1,091,735,257.79","1,532,645,913.50","2,085,017,582.70","704,404,412.91","1,346,490,141.38","2,014,744,168.48","2,884,304,710.68","987,873,260.00","1,775,473,547.41","2,575,494,172.48","3,501,709,179.08","1,021,751,078.18","1,947,722,199.15","2,795,303,462.19","3,633,009,251.68","1,046,983,072.23","1,952,418,051.08","2,939,170,054.38","4,048,803,858.35","1,250,502,420.58","2,195,864,356.36","3,183,100,214.34","4,765,687,613.77","1,219,901,138.23","2,168,150,477.27","3,304,999,326.61","5,327,157,550.43","1,248,107,110.86","2,287,617,776.55","3,631,434,335.76","5,849,707,754.98","1,419,233,031.39","2,410,588,173.51","3,778,998,115.52","5,550,206,593.77","1,328,941,233.92","2,631,064,590.99","4,294,139,129.35","5,760,311,082.41","1,649,876,091.56","2,924,914,794.68"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"18,200,038.49","35,702,973.85","51,394,841.01","70,503,926.58","18,324,597.95","39,249,694.18","56,358,013.95","77,015,794.06","25,106,582.31","50,812,074.41","74,406,235.94","106,851,596.03","35,218,574.30","64,207,904.38","93,401,969.24","127,467,329.17","37,845,507.18","71,295,519.40","100,959,693.75","132,486,925.36","36,036,512.30","69,423,450.51","105,194,987.53","142,274,263.92","44,426,417.13","79,319,059.71","115,132,463.20","170,048,099.92","41,807,364.51","74,102,820.08","112,000,420.21","184,345,000.68","43,438,097.39","78,517,732.17","126,467,207.97","196,045,748.50","49,722,963.23","-16,473,317.94","-2,941,480.46","98,043,480.42","13,277,764.17","24,863,248.05","35,922,523.63","37,284,229.70","8,326,042.65","16,148,897.35"
营业外收入,"118,600.00","338,542.93","401,872.36","700,146.41","377,875.80","536,650.03","654,373.78","678,486.78","419,219.32","200,270.15","489,760.09","1,722,427.96","432,960.65","2,105,535.47","2,346,852.38","3,298,939.41","51,700.00","881,602.00","934,606.88","8,042,153.55","1,163,211.46","1,700,482.65","5,474,821.90","3,112,540.31","1,864,703.82","2,564,232.40","4,474,711.32","6,933,118.60","2,265,476.96","4,147,309.08","5,944,994.70","7,363,419.04","843,417.76","3,599,932.48","6,858,241.75","9,420,188.69","1,659,221.86","48,663,192.22","56,985,209.81","29,126,960.58","924,044.60","2,657,783.52","2,544,758.12","1,225,609.93","993,713.04","978,072.96"
销售费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:营业外支出,"445,576.34","799,095.32","1,642,385.09","2,481,071.47","1,686,946.52","2,564,525.34","3,058,148.32","1,225,444.19","477,463.40","20,551.72","293,302.32","550,425.85","508,509.49","1,007,920.37","1,974,267.27","2,803,366.25","980,353.37","3,129,765.65","4,083,477.64","4,223,331.16","985,533.15","1,210,273.76","1,360,083.19","3,348,625.10","948,566.17","1,849,461.54","2,375,325.17","2,624,913.92","21,061.96","1,189,671.38","1,758,535.39","2,213,279.77","24,705.08","1,034,708.06","1,383,291.40","3,617,069.80","1,785,274.47","26,040,268.00","29,656,768.80","9,651,670.86","1,682,985.96","2,062,749.71","1,189,790.08","5,330,872.84","444,281.24","939,280.15"
管理费用,"11,903,165.76","21,013,248.24","32,245,519.86","52,464,859.81","13,030,218.41","25,696,493.51","42,123,189.79","60,436,926.06","17,057,989.20","35,215,567.40","55,955,808.47","85,772,552.67","18,746,965.83","41,532,137.77","64,148,439.50","104,252,777.69","31,482,618.10","56,803,295.42","85,980,445.24","119,156,169.50","26,978,275.40","52,323,100.51","76,361,495.63","113,987,570.84","27,963,963.55","54,436,845.88","78,519,698.19","120,319,664.20","30,173,840.44","64,895,276.45","112,888,298.89","158,530,767.99","30,517,964.57","67,438,169.79","96,652,132.64","164,102,494.27","43,118,620.21","82,614,475.23","124,768,422.19","190,579,395.20","39,508,006.16","85,302,997.59","128,569,719.55","205,537,840.30","45,958,057.64","90,927,698.64"
其中:非流动资产处置净损失,,,,,,,,"43,658.44",,,,"32,563.33",,415.07,,"435,802.89",,"851,694.13",,"925,097.12",,,,"1,399,018.44",,"443,941.64","443,941.64","444,789.64",,"99,373.99","99,373.99","433,293.83",,"119,746.19","221,736.13","228,107.96","516,991.80","19,590,058.77","19,684,472.29","855,016.41","69,039.64","379,169.98","381,482.78",,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
