科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"19,501,321.41","19,687,603.34","20,704,301.46","8,342,499.10","6,017,495.30","10,764,783.45","11,575,316.97","19,059,193.69","10,160,892.87","6,214,338.87","7,286,488.21","170,193,151.67","71,939,028.16","104,473,362.89","109,367,767.15","101,094,327.14","92,095,872.71","12,831,552.35","31,288,842.50","28,311,790.67","26,640,042.82","36,194,098.73","23,271,583.81","51,154,911.54","28,589,380.73","27,040,315.53","71,667,420.99","29,462,343.15","46,102,366.23","54,916,697.46","49,172,059.21","23,196,637.96","22,256,919.96","112,537,756.39","133,387,601.48","137,013,642.36","150,947,112.20","150,897,360.73","266,283,453.35","160,632,251.72","146,528,472.46","441,492,808.29","381,928,643.29"
短期借款,"447,808,495.67","437,126,287.07","499,797,940.85","395,278,258.00","405,278,258.00","419,654,646.14","398,122,462.94","391,904,304.59","372,503,702.71","336,817,088.85","324,917,088.75","475,028,088.75","488,922,615.95","629,487,615.95","627,487,555.93","799,298,258.00","846,070,000.00","880,000,000.00","1,030,000,000.00","1,190,087,018.20","1,310,000,000.00","1,120,000,000.00","1,040,000,000.00","570,000,000.00","270,000,000.00","70,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","140,000,000.00","180,000,000.00","200,000,000.00","419,100,000.00","637,600,000.00","850,000,000.00","971,000,000.00","984,000,000.00","717,000,000.00","631,000,000.00","945,500,000.00","1,223,500,000.00","1,522,500,000.00"
交易性金融资产,"1,521,170.00","2,301,015.80","1,849,584.80","1,928,668.14","1,237,666.00","806,646.00","573,764.00",,"156,302.95",,,,"32,760.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,920,000.00","1,750,000.00","300,000.00","1,388,400.00",,"760,800.00","700,000.00","1,000,000.00","500,000.00","400,000.00","1,030,000.00","200,000.00","2,000,000.00","900,000.00","300,000.00","2,900,000.00","3,215,000.00","25,264,850.40","29,285,438.71","19,500,000.00","3,500,000.00","13,470,000.00","10,400,000.00","57,522,841.60","4,160,000.00","48,780,768.15","68,470,471.91","130,286,664.04","31,315,536.20","58,573,249.93","35,163,768.40","76,054,564.02","20,706,895.02","3,600,000.00","2,480,000.00","100,000.00","4,280,000.00","10,232,000.00","11,330,000.00","1,260,000.00","1,110,552.83","18,869,602.33","19,532,315.73"
应付票据,,,,,,,,,,,,,,,,,,,"48,497,699.40","50,000,000.00","22,987,000.00","70,000,000.00","43,713,000.00","38,722,000.00","70,000,000.00","31,278,000.00","13,000,000.00","18,603,000.00","26,003,000.00","51,300,000.00","30,900,000.00",,,"70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","99,000,000.00","69,000,000.00","30,000,000.00","30,000,000.00","10,000,000.00","10,000,000.00"
应收账款,"184,088,157.88","180,223,469.52","179,814,386.70","131,223,568.61","161,680,190.84","167,418,076.45","147,372,895.38","129,649,497.74","116,573,903.83","91,129,480.09","106,629,962.69","65,123,488.05","67,978,117.64","53,818,189.69","58,976,233.83","46,186,193.08","53,429,571.21","48,846,026.51","49,464,990.95","34,221,814.08","36,516,989.59","53,443,019.28","98,605,716.84","22,377,223.21","57,264,905.15","60,875,961.05","69,234,699.36","12,375,833.45","58,512,861.28","69,655,438.19","64,796,012.02","27,273,686.77","56,227,605.25","1,175,932,463.84","1,473,243,786.36","1,239,154,638.02","1,349,765,013.11","1,547,505,404.90","1,767,124,138.26","1,755,700,390.83","1,967,125,364.83","2,277,286,438.16","2,782,096,223.44"
应付账款,"217,061,024.44","219,739,526.16","169,572,583.09","148,095,225.42","176,863,464.83","125,755,217.03","126,559,939.57","205,193,124.51","194,928,859.79","236,173,618.31","209,022,665.09","215,136,141.49","177,716,080.31","146,964,597.36","153,661,734.18","129,312,898.79","146,535,336.99","161,756,034.68","144,912,777.22","191,649,305.62","141,176,920.71","165,598,485.25","161,664,978.11","252,679,878.95","234,521,730.50","279,563,119.93","229,615,353.92","179,924,915.46","158,713,534.79","183,719,240.47","142,203,085.24","161,176,324.60","149,231,805.79","114,351,311.90","94,615,634.55","80,485,741.27","78,482,649.45","147,379,201.13","148,927,787.14","172,997,965.32","172,618,529.86","166,705,105.48","159,603,248.48"
预付款项,"67,797,999.78","70,943,268.10","106,134,218.23","83,837,192.57","64,179,145.55","70,403,623.89","86,761,941.29","31,743,768.98","36,191,472.26","26,682,348.35","20,674,117.18","24,026,283.36","18,559,161.51","35,385,767.00","35,246,368.95","77,225,772.02","133,798,845.23","189,321,971.12","200,493,137.70","22,831,229.38","28,998,323.44","139,932,116.61","159,702,155.91","73,916,671.33","25,524,941.49","26,126,796.14","21,276,670.00","10,989,331.65","13,802,148.33","18,823,525.84","20,627,731.35","3,730,375.14","13,553,780.98","27,116,668.18","16,702,333.97","28,513,826.73","65,002,085.43","50,083,496.18","87,324,222.28","69,339,775.77","98,968,964.16","96,225,229.30","79,166,662.60"
预收款项,"61,789,896.40","64,989,010.94","65,397,926.53","18,940,544.25","13,984,611.54","43,169,709.91","79,820,978.81","57,449,725.58","96,067,308.00","57,026,412.47","97,368,948.65","40,653,212.69","75,697,288.83","73,296,692.19","48,119,504.02","35,857,674.86","63,680,929.49","39,846,016.93","43,352,984.18","19,064,371.17","79,473,937.85","47,624,749.93","47,221,756.47","20,510,286.84","38,712,505.31","25,815,722.79","30,407,745.14","16,851,884.90","22,610,011.49","35,067,909.10","31,632,291.82","21,463,487.88","18,179,356.19","7,716,324.71","4,403,292.20","26,931,602.73","15,083,080.91","12,273,242.04","9,727,453.96","64,947,082.37","72,992,122.15","36,238,606.20","68,910,165.36"
其他应收款,"64,128,613.56","67,967,629.18","44,931,500.07","54,664,799.27","52,595,254.80","52,960,711.05","56,660,885.76","28,057,036.82","38,920,685.94","30,227,254.30","22,322,348.36","18,774,926.05","14,642,672.61","16,742,566.48","19,361,681.39","20,799,856.30","18,293,487.45","17,178,536.22","8,479,169.58","5,340,124.89","5,483,600.34","9,041,564.65","6,748,984.92","2,709,375.84","5,651,211.72","5,638,202.49","5,758,815.65","513,291.55","740,074.72","1,565,365.43","2,189,899.52","5,426,847.53","6,027,812.71","63,736,785.78","38,946,372.13","8,922,098.56","13,767,870.22","10,472,825.73","14,918,122.35","12,776,156.90","11,122,891.10","11,790,357.13","21,301,483.71"
应付职工薪酬,"59,308,197.49","101,562,513.08","110,055,501.06","216,543,247.89","218,862,145.31","222,885,977.44","221,903,238.86","249,917,960.48","242,705,548.14","251,429,750.01","354,821,500.84","360,945,929.50","353,199,547.72","315,578,872.67","313,147,543.03","257,465,816.15","257,262,927.85","104,045,256.41","107,078,074.71","209,248,770.86","195,767,559.64","83,239,491.74","83,786,711.26","152,014,327.95","125,486,919.91","119,017,770.70","113,464,024.78","129,034,157.25","127,823,191.50","126,810,561.80","88,091,762.18","48,775,036.66","49,222,767.91","8,837,660.41","10,323,323.97","29,105,011.46","24,198,883.63","24,334,203.89","25,481,674.22","14,354,015.22","13,511,786.70","16,460,410.86","18,499,480.65"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"55,555,037.76","56,140,052.67","68,334,513.86","55,322,264.05","58,540,555.05","71,037,964.41","77,581,334.74","77,632,747.26","85,285,223.27","77,305,511.14","102,022,532.60","91,708,171.95","89,672,237.58","51,785,674.07","49,271,391.24","18,287,048.79","6,139,739.42","4,165,062.29","2,196,128.93","-17,294,720.34","-19,202,580.48","-27,894,369.52","-7,683,248.10","-7,032,593.75","-4,827,694.36","2,751,813.65","10,582,180.36","3,864,051.02","2,456,997.30","-3,935,367.75","-596,336.82","1,917,336.59","2,685,361.09","57,583,212.05","73,990,998.32","84,127,590.97","60,626,025.46","59,409,674.52","74,311,058.26","77,909,258.89","71,386,757.99","84,853,819.33","86,501,248.25"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"386,850.05",,,,,,,,,
