科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"323,697,177.42","785,316,407.97","1,247,447,530.30","1,663,009,748.60","466,684,500.85","1,040,746,654.54","1,612,279,841.03","1,783,222,954.50","327,766,524.71","633,767,166.04","1,052,123,491.36","1,444,228,360.43","286,555,342.19","666,095,756.05","1,181,357,678.98","1,518,146,449.91","368,625,589.91","903,382,962.52","1,551,985,315.30","2,256,957,761.20","519,047,402.78","1,185,801,705.66","1,783,286,452.62","2,213,180,754.18","501,968,632.50","1,121,305,541.30","1,667,197,930.63","2,171,006,970.86","514,607,266.62","1,107,404,887.45","1,862,230,211.55","2,322,791,478.42","521,084,964.11","1,099,680,035.06","1,847,824,335.68","2,217,594,300.86","349,902,358.64","908,522,255.79","1,608,195,394.52","2,231,535,907.63","384,960,201.31","868,999,061.01","1,622,035,755.04","2,299,774,688.41","437,483,031.57","1,118,336,181.40"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,721,790.22",,,,,,,,"1,206,994.14",,,,,,,,,,
收到的税费返还,,,"1,320,000.00",,,,,,,"1,000,000.00","3,970,094.33","2,865,812.08","106,000.00","106,000.00","106,000.00",,,,,"2,000,000.00",,,,"10,000.00",,"6,000,000.00","6,000,000.00","7,000,000.00",,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,"36,141.94",,,,,,,,,,,,,,,,,,"300,000,000.00",,"360,000,000.00","400,000,000.00","5,452,649,996.74","13,000,000.00","199,047,517.68"
收到其他与经营活动有关的现金,"202,106.24","740,838.12","1,383,862.20","3,556,526.47","1,984,817.26","9,531,612.24","11,476,333.67","25,404,620.26","640,544.24","4,263,068.29","5,923,750.00","12,183,854.70","1,158,806.42","3,438,423.81","2,633,555.34","7,633,978.06","1,369,626.69","3,045,780.47","6,935,067.78","4,551,391.43","4,607,836.77","13,364,344.18","10,756,052.46","23,706,091.09","9,900,763.42","25,121,626.53","36,122,557.84","61,754,614.83","8,993,146.83","13,367,278.69","16,410,212.59","21,503,786.56","16,410,212.59","12,056,856.66","14,955,688.23","27,407,803.35","16,936,300.05","10,392,776.85","22,701,527.26","43,055,298.27","17,621,401.61","20,022,401.61","26,549,975.50","44,526,197.62","4,986,258.85","5,627,957.59"
投资活动现金流出小计,"6,639,619.67","36,444,469.99","38,963,975.97","50,746,147.86","16,989,809.57","38,935,725.04","59,785,247.67","74,503,717.06","14,036,037.60","39,522,213.95","53,660,138.51","56,209,536.44","2,078,205.82","3,540,416.43","7,190,780.71","24,709,415.59","8,271,247.56","12,567,283.64","18,456,952.56","80,708,815.70","4,381,444.00","110,981,857.40","140,553,036.81","228,345,210.84","21,196,021.60","135,673,866.69","175,956,476.53","439,430,484.05","81,412,938.93","151,187,905.85","369,739,103.88","1,160,446,512.99","153,328,394.27","145,717,431.52","166,977,862.41","524,652,180.61","22,866,661.23","136,993,157.78","327,253,313.09","661,049,590.00","20,684,451.42","389,716,424.50","433,462,048.90","5,500,113,811.96","15,167,411.83","214,908,093.88"
经营活动现金流入小计,"323,899,283.66","786,057,246.09","1,250,151,392.50","1,666,566,275.07","468,669,318.11","1,050,278,266.78","1,623,756,174.70","1,808,627,574.76","328,407,068.95","639,030,234.33","1,062,017,335.69","1,459,278,027.21","287,820,148.61","669,640,179.86","1,184,097,234.32","1,525,780,427.97","369,995,216.60","906,428,742.99","1,558,920,383.08","2,263,509,152.63","523,655,239.55","1,199,166,049.84","1,794,042,505.08","2,236,896,845.27","511,869,395.92","1,152,427,167.83","1,709,320,488.47","2,239,761,585.69","523,600,413.45","1,120,772,166.14","1,878,640,424.14","2,344,295,264.98","537,495,176.70","1,111,736,891.72","1,862,780,023.91","2,245,002,104.21","366,838,658.69","918,915,032.64","1,630,896,921.78","2,274,591,205.90","402,581,602.92","889,021,462.62","1,648,585,730.54","2,344,300,886.03","442,469,290.42","1,123,964,138.99"
投资活动产生的现金流量净额,"-6,639,619.67","-36,444,469.99","-38,963,975.97","-50,360,274.52","-16,989,809.57","-31,935,725.04","-52,785,247.67","-68,540,885.11","-14,003,337.60","-39,451,513.95","-52,917,232.51","-51,818,126.80","-2,058,205.82","-3,497,416.43","-7,147,780.71","-22,518,474.64","-8,126,299.56","-8,185,080.74","-14,074,749.66","-76,326,612.80","-4,313,507.10","-110,981,857.40","-140,483,536.81","-227,897,704.30","-20,897,267.88","-135,364,770.97","-175,644,569.70","-439,160,896.35","-81,346,065.09","-150,875,080.19","-369,426,249.09","-1,159,181,435.22","-153,328,394.27","-145,717,431.52","-166,977,862.41","-524,575,144.36","-22,866,661.23","-110,925,449.40","-287,939,548.17","-659,363,086.69","280,447,055.43","213,051,679.84","170,077,135.39","-378,632,370.50","623,812,276.89","621,669,408.45"
购买商品、接受劳务支付的现金,"289,462,844.71","677,512,981.26","1,184,399,163.02","1,704,963,712.01","415,532,171.79","913,885,794.24","1,457,329,566.65","1,548,314,114.12","195,527,412.94","412,831,897.99","730,128,741.51","1,023,318,422.13","292,765,070.60","559,627,594.40","1,024,261,982.00","1,297,315,636.07","343,747,549.15","857,115,408.92","1,534,029,100.30","2,063,850,927.51","503,961,503.15","995,007,711.26","1,387,141,803.19","1,681,646,223.81","527,917,916.85","943,548,894.04","1,313,796,951.37","1,785,199,011.53","419,581,045.62","904,543,021.00","1,555,937,206.16","1,668,662,635.85","439,832,020.52","913,708,436.12","1,529,697,579.00","1,539,882,239.57","325,822,543.22","758,057,656.55","1,244,407,570.93","1,564,221,381.36","419,972,279.10","708,327,498.45","1,224,420,901.58","1,722,571,594.14","395,337,388.90","952,696,005.64"
吸收投资收到的现金,,,"243,840,000.00","237,440,000.00",,,,,,"2,800,000.00",,"2,800,000.00",,,,,,,,,,"33,296,614.00","571,806,444.00","571,806,444.00",,,,,,,,,,"43,533,325.32","43,533,325.32","40,718,098.18",,,,"155,714,842.08",,,,,,
支付给职工以及为职工支付的现金,"15,001,262.87","28,574,534.61","52,753,473.18","77,076,952.86","24,467,608.23","44,990,318.72","72,524,892.39","89,970,392.38","20,057,658.59","39,014,538.63","70,874,383.42","92,135,242.51","27,354,914.18","46,588,706.05","70,002,440.62","95,955,357.53","26,375,795.08","52,060,629.93","78,722,078.26","107,934,050.36","33,880,529.26","66,284,072.15","91,615,486.70","123,315,378.65","35,051,439.08","65,673,022.47","101,784,274.74","141,223,403.60","36,049,014.47","79,010,316.38","122,503,470.81","176,818,534.88","41,222,470.82","83,905,837.02","127,997,251.17","182,843,967.11","48,583,260.76","94,578,954.55","146,188,316.62","202,539,241.96","53,555,626.48","102,988,600.79","159,565,372.74","226,426,169.74","53,984,170.84","106,297,640.53"
取得借款收到的现金,"33,000,000.00","89,000,000.00","174,000,000.00","261,500,000.00","110,000,000.00","210,000,000.00","390,000,000.00","430,000,000.00","100,000,000.00","180,000,000.00","260,000,000.00","320,000,000.00","2,000,000.00","102,000,000.00","132,000,000.00","132,000,000.00","40,000,000.00","110,000,000.00","280,000,000.00","318,892,700.00","66,870,691.50","159,685,828.50","260,452,178.50","350,720,314.50",,,,"100,000,000.00","42,000,000.00","109,780,000.00","249,780,000.00","660,655,012.00","250,000,000.00","255,000,000.00","255,000,000.00","842,000,000.00","599,400,000.00","180,000,000.00","280,000,000.00","280,000,000.00","508,000,000.00","638,000,000.00","1,130,000,000.00","1,540,000,000.00","160,000,000.00","170,000,000.00"
支付的各项税费,"1,471,012.44","5,047,253.66","11,801,241.03","17,047,870.55","2,110,440.43","6,349,224.07","13,118,171.28","21,580,831.94","552,493.16","1,553,374.08","1,773,157.05","2,127,664.68","351,592.49","1,446,302.16","2,060,422.81","4,275,530.67","11,757,286.67","24,962,176.97","34,913,904.33","48,945,779.41","14,274,612.80","20,018,530.44","27,237,608.77","30,570,641.85","2,328,019.19","12,960,793.91","20,040,037.55","20,712,056.62","7,180,877.33","16,867,415.39","26,652,653.96","28,766,327.15","2,979,491.11","22,177,069.47","28,165,900.14","73,620,943.15","7,014,158.48","37,046,239.21","45,794,748.37","87,320,768.08","14,711,864.12","39,448,226.39","46,005,822.43","54,598,182.04","6,998,222.85","16,526,596.78"
