科目,2007年1-3月,2007年1-6月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"10,073,220.77","20,110,278.38","45,367,670.70","13,297,878.25","27,981,188.83","45,417,503.09","64,549,775.12","18,779,096.38","40,948,207.04","66,877,972.47","99,863,876.80","35,320,373.56","73,948,254.54","116,358,023.55","164,268,551.62","47,559,840.24","97,333,699.66","157,297,747.62","211,493,323.73","56,323,528.04","118,729,556.54","192,729,845.20","274,125,344.48","75,269,949.39","163,559,377.60","255,904,031.14","338,616,547.94","82,928,661.42","170,389,944.13","267,958,595.19","351,410,143.53","86,524,844.48","178,954,586.38","271,893,207.94","358,544,203.13","87,239,629.04","177,170,768.55","268,718,226.99","384,397,579.66","98,737,651.91","204,385,823.41","326,538,894.92"
取得借款收到的现金,"136,067,014.84","166,167,014.84","245,667,014.84","62,430,000.00","86,470,000.00","112,470,000.00","180,470,000.00","74,150,000.00","325,150,000.00","387,150,000.00","587,150,000.00","57,000,000.00","225,130,000.00","254,430,000.00","513,430,000.00",,"190,100,000.00","220,100,000.00","576,200,000.00","40,000,000.00","210,900,000.00","397,318,318.79","563,401,134.47","75,000,000.00","205,000,000.00","331,380,000.00","536,480,000.00","141,500,000.00","306,900,000.00","482,500,000.00","630,880,000.00","153,900,000.00","361,260,000.00","591,712,280.00","738,312,280.00","68,656,824.00","329,066,248.17","409,954,280.37","773,894,360.37","338,470,000.00","721,297,063.03","1,128,597,063.03"
支付的各项税费,"4,517,244.08","9,618,219.98","19,138,483.82","8,057,635.20","15,357,274.60","25,312,232.66","34,598,922.79","8,453,369.73","19,127,709.26","30,804,744.86","43,300,258.11","10,489,153.49","23,244,760.19","40,559,203.68","54,151,932.41","20,401,786.99","44,224,897.07","70,286,560.61","99,706,165.88","24,998,194.11","56,215,393.55","92,569,123.11","122,259,885.68","30,968,784.26","74,653,311.44","124,106,546.58","167,691,386.16","38,915,049.63","84,394,698.98","134,612,135.43","177,169,489.58","39,233,887.44","81,082,334.77","140,864,751.01","191,510,275.78","44,482,698.29","93,793,013.57","137,385,166.06","177,659,247.05","56,593,656.93","112,135,580.16","161,652,175.07"
收到其他与筹资活动有关的现金,,"4,104,322.52","6,403,851.88",,"80,603.70",,"4,264,580.95","14,762,151.79","27,831,339.47","36,489,227.58","42,902,333.46","7,445,503.71","28,239,558.31","52,003,595.53","74,482,744.36",,,,"31,388,075.96",,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"6,561,637.93","24,673,951.14","33,828,342.38","15,946,632.68","18,719,413.90","29,946,430.55","37,612,019.57","9,649,115.57","20,597,451.87","39,406,744.39","54,037,334.36","14,640,641.51","38,026,873.81","59,973,401.95","81,315,406.37","23,060,239.48","57,762,865.53","84,997,491.98","96,406,020.84","34,183,010.31","64,371,127.97","112,503,356.83","117,681,681.54","39,640,252.95","79,271,040.14","116,146,869.48","139,159,915.36","42,847,394.42","60,405,451.54","85,152,313.28","135,913,427.91","53,381,011.07","71,737,711.88","84,428,946.55","120,912,136.41","41,356,691.99","87,270,796.76","164,990,534.57","211,648,946.03","44,843,243.64","83,603,396.00","120,362,271.70"
筹资活动现金流入小计,"136,067,014.84","177,062,481.86","258,862,011.22","62,430,000.00","326,135,603.70","352,055,000.00","424,319,580.95","88,912,151.79","352,981,339.47","426,639,227.58","637,552,333.46","67,445,503.71","585,283,558.31","638,347,595.53","921,006,744.36",,"190,100,000.00","220,100,000.00","607,588,075.96","40,000,000.00","210,900,000.00","397,318,318.79","858,901,134.47","75,000,000.00","205,000,000.00","331,980,000.00","538,580,000.00","142,400,000.00","307,800,000.00","483,400,000.00","631,780,000.00","153,900,000.00","793,259,985.18","1,034,562,265.18","1,181,162,265.18","68,656,824.00","329,566,248.17","412,204,280.37","776,144,360.37","349,470,000.00","752,907,063.03","1,177,257,063.03"
经营活动现金流出小计,"102,340,263.60","177,855,378.89","343,441,267.83","126,396,647.72","274,583,686.35","425,147,160.15","558,530,898.65","154,864,078.05","289,274,630.42","457,278,900.03","662,895,636.68","224,648,259.93","475,675,257.66","750,821,653.99","1,030,448,660.74","338,429,693.09","690,841,678.29","1,033,514,725.02","1,346,570,203.56","317,954,832.10","641,199,950.17","1,031,387,140.51","1,393,308,900.85","429,119,533.68","802,131,299.76","1,201,252,759.23","1,621,329,663.99","372,274,278.71","752,223,022.77","1,222,169,922.32","1,585,270,869.22","411,867,634.55","904,087,762.10","1,488,873,088.93","1,976,841,994.98","467,861,431.72","1,040,952,858.42","1,738,781,079.74","2,536,722,929.30","998,537,062.70","2,021,561,444.76","3,312,413,894.23"
偿还债务支付的现金,"123,477,014.84","164,667,014.84","239,137,014.84","29,730,000.00","65,260,000.00","127,560,000.00","161,840,000.00","72,100,000.00","128,100,000.00","156,850,000.00","278,850,000.00","23,400,000.00","193,400,000.00","375,400,000.00","528,400,000.00",,"97,700,000.00","123,200,000.00","420,700,000.00","20,000,000.00","192,100,000.00","318,216,282.11","585,203,230.00","141,327,904.46","337,227,904.46","410,727,904.46","605,847,904.47","120,580,000.00","294,580,000.00","424,180,000.00","576,456,934.33","148,950,024.97","528,330,024.97","705,630,024.97","851,830,024.97","144,552,280.00","265,943,328.17","466,248,610.17","878,488,880.58","139,470,000.00","398,440,000.00","606,567,063.03"
经营活动产生的现金流量净额,"-10,082,666.87","-14,001,548.52","22,960,807.09","-1,814,508.08","-11,531,729.96","-6,467,531.27","16,610,240.42","-18,849,044.57","-29,704,180.55","-24,333,926.07","-24,432,248.85","-13,974,376.98","-19,469,746.29","-20,947,568.95","-7,592,473.86","-19,977,967.90","-21,449,132.26","-32,969,485.92","-17,181,846.67","18,734,239.20","35,807,626.57","33,462,158.81","55,639,463.30","534,449.01","52,871,072.25","96,498,972.80","124,326,587.12","51,202,589.28","108,504,546.10","137,007,951.28","319,890,372.83","22,122,506.53","59,722,922.66","39,478,554.68","160,305,341.76","44,032,072.30","95,815,070.15","220,721,328.41","391,252,898.04","-218,776,896.72","-362,698,945.39","-453,850,736.67"
分配股利、利润或偿还利息支付的现金,"1,788,468.09","3,732,824.93","9,836,279.20","2,540,818.03","5,537,939.13","11,078,426.62","13,064,924.63","1,717,811.81","24,094,113.39","32,207,833.28","37,271,430.86","5,026,124.09","26,409,865.16","34,658,734.77","40,545,158.94","5,641,384.69","17,705,106.75","35,759,370.31","45,774,562.83","10,208,318.62","51,310,754.94","66,963,974.53","78,380,385.21","7,562,255.61","44,357,619.15","57,392,013.71","90,363,290.81","8,507,022.30","18,243,584.46","49,909,819.83","79,027,736.31","9,501,753.41","51,483,927.43","66,050,717.66","89,762,515.15","7,220,206.84","50,978,505.32","65,531,740.09","90,733,728.35","6,997,178.41","66,882,646.96","86,808,949.27"
收回投资收到的现金,"21,530,000.00","21,530,000.00","21,530,000.00",,,,,,,,,,,,,,,,,,,,"1,029,000.00",,"3,240,000.00","3,240,000.00",,,,,,,,,,,,"54,350,000.00","48,350,000.00","683,230.33","683,230.33","683,230.33"
支付其他与筹资活动有关的现金,"12,122,712.24","11,331,776.23","15,555,085.91","7,624,266.34","10,022,356.93","4,003,946.66","11,965,705.17","8,622,175.34","21,401,509.82","42,433,148.70","63,421,726.02","24,426,648.02","49,886,706.70","68,932,950.10","86,871,727.28",,"282,129.80","532,129.80","867,798.30","409,934.00","409,934.00","409,934.00","434,934.00",,,,,"1,418,073.21","2,865,259.34","4,397,047.55","4,007,693.01","7,942,109.61","8,841,467.60","9,341,467.60","9,357,069.60",,"280,000.00","324,946.22","377,452.23","90,121.38","97,685.38","97,685.38"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,"4,320,000.00","4,320,000.00",,,,,,,,,"1,655,362.19",,,"1,132,119.59","3,493,013.60","1,745,800.91","1,745,800.91","1,745,800.91"
筹资活动现金流出小计,"137,388,195.17","179,731,616.00","264,528,379.95","39,895,084.37","80,820,296.06","142,642,373.28","186,870,629.80","82,439,987.15","173,595,623.21","231,490,981.98","379,543,156.88","52,852,772.11","269,696,571.86","478,991,684.87","655,816,886.22","5,641,384.69","115,687,236.55","159,491,500.11","467,342,361.13","30,618,252.62","243,820,688.94","385,590,190.64","664,018,549.21","148,890,160.07","381,585,523.61","468,119,918.17","696,211,195.28","130,505,095.51","315,688,843.80","478,486,867.38","659,492,363.65","166,393,887.99","588,655,420.00","781,022,210.23","950,949,609.72","151,772,486.84","317,201,833.49","532,105,296.48","969,600,061.16","146,557,299.79","465,420,332.34","693,473,697.68"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,"74,650.40","78,642.78","23,800.00","637,143.32","660,243.32","1,022,459.88","58,350.00","240,222.80","460,216.71","501,378.74","80,096.38","141,596.38","660,483.94","660,483.94","1,852.68","309,361.93","349,361.93","528,508.61","1,781,874.00","18,569,318.88","19,742,093.88","20,984,694.14","1,503,342.46","1,358,236.43","1,405,196.43","2,603,539.63","985,325.51","2,002,917.11","6,091,211.74","8,419,511.43","3,145,656.00","3,711,208.40","46,874,663.94","70,097,439.56","721,560.23","1,539,770.23","2,761,664.98"
筹资活动产生的现金流量净额,"-1,321,180.33","-2,669,134.14","-5,666,368.73","22,534,915.63","245,315,307.64","209,412,626.72","237,448,951.15","6,472,164.64","179,385,716.26","195,148,245.60","258,009,176.58","14,592,731.60","315,586,986.45","159,355,910.66","265,189,858.14","-5,641,384.69","74,412,763.45","60,608,499.89","140,245,714.83","9,381,747.38","-32,920,688.94","11,728,128.15","194,882,585.26","-73,890,160.07","-176,585,523.61","-136,139,918.17","-157,631,195.28","11,894,904.49","-7,888,843.80","4,913,132.62","-27,712,363.65","-12,493,887.99","204,604,565.18","253,540,054.95","230,212,655.46","-83,115,662.84","12,364,414.68","-119,901,016.11","-193,455,700.79","202,912,700.21","287,486,730.69","483,783,365.35"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,"2,701,800.00",,,,,,,,,,,,,,,,"7,216,334.48",,,,,,,,,,,,"8,500,000.00","862,155.63","2,671,866.14","2,671,866.14"
四、汇率变动对现金的影响,"-3,995.77","-1,971.17","-46,386.49","-6,433.44","-9,201.24","-58,203.63","-219,308.75","-40,170.27","-40,602.02","-43,900.59","-44,675.51",-709.83,"-19,123.89","-24,072.15","-32,941.21","-5,198.51","-15,276.64","-27,974.82","-180,801.43","-11,703.12","14,335.77","31,417.17","-146,667.79","-105,336.21","-348,530.08","-457,079.51","-568,528.36",-412.72,"179,755.48","162,871.80","102,164.84","535,973.91","889,671.16","1,321,816.66","1,434,968.85","-11,615.98","70,241.45","89,920.12","279,295.00","-197,812.41","-783,993.02","-1,178,493.07"
收到其他与投资活动有关的现金,,"1,534,344.60","4,171,971.27",,,,"893,822.24",,,,,"11,850,000.00","11,850,000.00","11,850,000.00","11,850,000.00",,,"670,000.00","670,000.00",,,,,,"2,189,952.64","2,189,952.64",,,,,"896,646.88",,,,,,,,,,,"17,116.32"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"21,530,000.00","23,064,344.60","25,701,971.27",,,"74,650.40","972,465.02","23,800.00","637,143.32","660,243.32","3,724,259.88","11,908,350.00","12,090,222.80","12,310,216.71","12,351,378.74","80,096.38","141,596.38","1,330,483.94","1,330,483.94","1,852.68","309,361.93","349,361.93","1,557,508.61","1,781,874.00","28,319,271.52","29,492,046.52","28,201,028.62","1,503,342.46","1,358,236.43","1,405,196.43","3,500,186.51","985,325.51","2,002,917.11","6,091,211.74","10,074,873.62","3,145,656.00","3,711,208.40","102,356,783.53","130,440,453.16","4,012,747.10","6,640,667.61","7,879,678.68"
五、现金及现金等价物净增加额,"-15,572,957.68","-28,642,249.55","-1,897,320.54","-13,965,856.47","189,071,038.02","117,764,765.68","124,547,216.95","-57,294,128.52","73,773,694.87","44,750,847.32","28,175,618.54","-48,211,880.01","218,396,206.15","21,976.87","73,720,404.95","-70,477,924.46","-9,927,172.58","-83,297,423.85","-29,143,978.68","51,320.36","-83,949,762.41","-98,229,890.03","52,630,835.84","-99,101,500.80","-178,131,725.98","-137,788,494.95","-182,677,946.91","30,518,780.86","23,194,879.75","1,386,587.22","37,673,035.60","-46,546,092.72","167,121,846.74","141,408,768.48","130,152,780.90","-96,097,595.27","-40,457,645.46","-70,859,455.69","18,222,140.35","-34,588,444.90","-124,395,888.38","-60,772,886.58"
购建固定资产、无形资产和其他长期资产支付的现金,"14,695,114.71","24,362,840.32","34,176,243.68","34,679,830.58","44,703,338.42","61,490,938.91","106,949,154.69","26,770,378.32","58,373,882.14","108,549,314.94","190,950,193.06","60,737,874.80","89,792,132.92","150,672,509.40","193,258,416.86","44,263,469.74","62,347,123.51","110,588,946.94","149,467,529.35","28,054,815.78","68,821,797.74","110,049,856.09","165,550,953.54","27,422,327.53","55,401,350.54","95,595,851.07","143,473,171.85","18,781,642.65","57,112,327.62","105,854,478.07","169,309,238.09","50,106,010.68","83,199,989.77","135,934,629.95","248,786,819.19","31,348,044.75","46,118,580.14","75,426,471.64","108,099,487.19","22,539,183.08","55,040,348.27","97,406,700.87"
期初现金及现金等价物余额,"38,517,670.38","38,517,670.38","38,517,670.38","44,440,984.10","36,620,349.84","37,054,373.64","36,620,349.84","161,167,566.79","161,167,566.79","161,167,566.79","161,167,566.79","189,343,185.33","189,343,185.33","189,343,185.33","189,343,185.33","263,063,590.28","263,063,590.28","263,063,590.28","263,063,590.28","233,919,611.60","251,222,335.04","251,222,335.04","251,222,335.04","303,853,170.88","303,853,170.88","303,853,170.88","303,853,170.88","121,175,223.97","121,175,223.97","121,175,223.97","121,175,223.97","158,848,259.57","158,848,259.57","158,848,259.57","158,848,259.57","289,001,040.47","289,001,040.47","289,001,040.47","289,001,040.47","307,223,180.82","307,223,180.82","307,223,180.82"
投资支付的现金,"11,000,000.00",,,,,"23,703,657.63",,"18,130,000.00","18,130,000.00","18,130,000.00",,,,,"2,937,000.00",,,"980,000.00","3,220,000.00",,"18,337,500.00","33,750,000.00","33,750,000.00",,"26,600,000.00","31,200,000.00","19,320,000.00",,,,"62,150,000.00","7,590,000.00","14,100,000.00","20,290,000.00","22,300,000.00","28,800,000.00","106,300,000.00","198,700,000.00","118,000,000.00",,,
期末现金及现金等价物余额,"22,944,712.70","9,875,420.83","36,620,349.84","30,475,127.63","225,691,387.86","154,819,139.32","161,167,566.79","103,873,438.27","234,941,261.66","205,918,414.11","189,343,185.33","141,131,305.32","407,739,391.48","189,365,162.20","263,063,590.28","192,585,665.82","253,136,417.70","179,766,166.43","233,919,611.60","233,970,931.96","167,272,572.63","152,992,445.01","303,853,170.88","204,751,670.08","125,721,444.90","166,064,675.93","121,175,223.97","151,694,004.83","144,370,103.72","122,561,811.19","158,848,259.57","112,302,166.85","325,970,106.31","300,257,028.05","289,001,040.47","192,903,445.20","248,543,395.01","218,141,584.78","307,223,180.82","272,634,735.92","182,827,292.44","246,450,294.24"
