科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"124,785,360.76","370,545,053.57","282,602,896.78","298,667,814.71","333,209,195.27","562,909,080.68","419,230,094.02","343,617,265.33","507,736,450.67","363,022,244.73","382,012,368.54","460,699,211.53","369,273,613.41","420,518,742.30","471,076,447.67","592,308,162.51","612,215,455.39","536,396,983.01","358,390,446.55","475,937,264.70","391,767,998.97","427,479,328.24","388,784,151.60","443,702,256.51","471,392,066.30","326,168,709.33","223,970,707.42","341,821,752.54","265,338,916.31","345,899,665.82","354,288,809.59","374,807,756.00","783,791,370.77","757,919,315.33","761,524,055.47","812,167,314.10","1,159,880,231.18","731,982,341.32","836,749,397.12","657,354,406.31","483,449,003.13","1,507,798,083.54","1,934,130,134.67","2,498,199,894.14"
短期借款,"776,742,800.00","867,513,034.56","865,945,248.03","848,346,148.00","906,692,716.00","872,612,716.00","858,472,716.00","818,289,212.00","907,003,496.00","742,456,000.00","815,000,000.00","715,000,000.00","688,620,213.33","674,732,882.40","729,645,551.47","615,458,220.54","591,800,000.00","563,000,000.00","477,000,000.00","572,000,000.00","607,000,000.00","589,577,960.00","450,000,000.00","397,000,000.00","325,000,000.00","126,000,000.00","210,000,000.00","227,000,000.00","234,000,000.00","54,000,000.00","58,500,000.00","24,500,000.00","783,800,000.00","659,500,000.00","624,500,000.00","694,500,000.00","929,500,000.00","877,500,000.00","975,000,000.00","1,140,000,000.00","934,500,000.00","934,500,000.00","1,139,500,000.00","1,854,500,000.00"
交易性金融资产,"1,021,505.62","2,011,267.94","3,069,463.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,680.00","100,050.00",,,,,,,"6,160.00","4,000.00","11,065.00","34,194.70","59,193.72","58,162.76"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"50,000.00","50,000.00","50,000.00","100,000.00","100,000.00","2,042,000.00",,,,,,,,,"6,800,000.00","10,200,000.00",,,"7,333,000.00","8,800,000.00","3,350,000.00","600,000.00","6,350,000.00","4,000,000.00","800,000.00","1,900,000.00","9,200,000.00","1,500,000.00","2,650,000.00","1,600,000.00","8,306,062.94","8,460,621.38","357,461.25","754,517.75","13,200,000.00","15,643,908.49","4,969,668.30","4,223,772.73","5,028,570.62","2,193,452.20","2,119,917.68","6,871,653.61","8,664,920.77"
应付票据,"6,312,800.00","13,974,250.00","29,779,673.50","22,998,023.50","19,506,000.00","205,227,042.00","217,037,926.68","36,159,060.68","35,307,296.00","36,678,884.11","36,087,333.95","65,683,770.00","52,898,860.00","58,538,870.00","64,729,842.00","58,634,090.37","52,917,319.66","34,494,000.00","74,698,800.00","62,107,800.00","21,461,430.23","18,044,997.27","6,558,221.70","54,000,000.00","13,722,632.26","18,566,075.45","27,734,405.36","34,822,400.00","52,970,000.00","28,970,000.00","26,050,000.00","10,500,000.00","177,150,000.00","181,000,000.00","182,600,000.00","199,852,600.00","126,300,000.00","86,000,000.00","72,000,000.00","76,000,000.00","130,824,000.00","120,824,000.00","52,000,000.00","166,069,375.97"
应收账款,"39,903,375.82","83,674,766.93","76,859,501.11","104,154,476.49","82,729,139.76","103,797,715.11","84,006,484.92","82,988,505.01","86,570,260.33","60,895,807.62","66,986,595.38","86,850,938.96","92,352,545.10","93,165,592.20","112,456,918.15","67,450,374.69","66,552,741.07","62,298,063.94","44,338,868.95","51,154,908.40","70,904,271.47","50,610,276.80","45,006,148.95","52,606,341.85","77,665,136.39","58,201,044.44","50,200,891.71","56,473,598.56","79,328,629.02","35,130,061.62","32,139,576.86","186,478,076.31","202,317,130.23","193,402,956.57","137,004,121.38","182,168,030.53","234,702,293.75","142,616,136.14","134,931,324.60","211,812,910.25","219,237,659.81","203,412,501.71","180,775,911.61","386,870,879.84"
应付账款,"104,542,767.85","126,193,410.42","158,775,071.80","160,360,818.27","147,599,892.24","135,595,592.85","197,718,978.96","208,443,112.73","179,928,948.78","219,110,787.89","189,720,398.40","147,181,468.22","116,229,837.52","102,921,698.87","85,196,460.58","120,079,775.02","125,374,979.98","101,408,160.34","122,404,306.13","161,647,913.33","136,984,541.48","137,889,020.65","92,561,260.42","65,978,484.54","66,453,027.43","72,446,068.76","122,852,837.68","103,614,565.61","102,368,304.53","61,069,478.99","61,456,311.81","112,549,752.10","143,244,155.40","122,506,245.82","136,918,856.63","167,288,810.62","173,284,548.37","132,309,353.85","145,166,303.56","124,619,565.71","190,476,486.60","171,820,523.51","198,737,119.95","235,230,499.10"
预付款项,"94,389,137.57","75,597,656.47","70,216,652.54","93,984,446.58","103,338,934.92","94,081,582.55","102,192,966.47","79,083,877.03","87,057,215.61","76,205,365.22","78,344,298.39","98,887,146.55","129,912,789.49","149,483,566.51","173,440,150.72","136,419,407.60","124,435,784.82","140,178,552.11","172,420,432.90","85,360,046.26","82,932,033.66","71,223,598.64","68,848,100.91","84,611,928.81","84,533,226.67","81,271,648.86","96,915,078.33","86,756,949.12","48,508,228.13","58,195,687.55","73,301,740.69","58,305,144.21","135,758,669.30","92,185,505.52","134,735,535.57","931,615,341.45","876,469,506.31","83,404,202.20","114,875,892.16","56,597,097.83","185,700,914.95","109,670,926.18","150,925,516.05","84,466,263.88"
预收款项,"233,299,084.76","29,363,818.72","41,173,101.50","167,968,902.70","214,336,474.14","182,235,773.25","80,044,589.78","171,350,406.94","241,052,037.86","191,760,226.17","38,034,373.00","191,470,737.28","350,693,701.04","196,732,253.05","258,932,518.11","199,149,070.95","336,505,529.08","422,014,433.03","464,655,417.95","348,535,870.26","223,815,134.03","192,411,948.26","297,204,788.66","338,901,446.16","434,182,996.37","535,521,038.34","181,932,401.89","175,233,886.10","86,854,702.20","116,727,352.78","159,644,414.49","202,783,441.53","941,151,696.34","1,020,478,300.50","1,056,523,111.16","948,155,950.05","1,037,757,147.39","890,783,345.77","913,772,082.33","782,144,727.15","814,236,485.98","1,662,708,139.14","2,279,752,311.13","3,816,119,352.50"
