科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"313,380,007.01","290,195,383.04","224,068,597.58","232,017,528.51","264,499,946.68","257,727,989.47","244,336,304.51","272,467,507.77","368,332,643.18","486,059,764.74","482,454,856.45","229,608,109.51","346,973,886.70","440,001,762.34","421,558,517.26","279,712,362.00","794,856,804.72","704,031,154.80","433,558,092.11","417,249,754.52","620,381,077.03","657,767,949.94","696,721,923.40","380,185,438.96","762,735,574.79","602,597,067.53","697,988,842.50","673,251,132.09","999,633,497.91","870,050,114.68","1,007,640,692.37","701,799,522.06","748,308,415.76","798,241,766.70","745,989,861.93","509,508,685.92","578,121,138.40","694,994,063.84","497,638,198.84","460,992,014.32","464,609,472.68","400,801,620.78","456,131,064.42","620,875,938.59","734,875,254.07"
短期借款,"444,450,000.00","456,348,046.98","504,700,000.00","542,500,000.00","571,860,000.00","589,560,000.00","595,750,000.00","581,500,000.00","679,500,000.00","841,750,000.00","942,500,000.00","753,500,000.00","934,780,000.00","1,048,780,000.00","1,022,280,000.00","963,780,000.00","1,042,564,552.00","1,057,564,552.00","834,569,951.35","1,014,544,413.63","1,330,165,749.89","1,470,728,667.00","1,579,448,965.68","1,631,922,954.24","2,289,252,547.46","2,065,799,906.46","2,839,199,286.76","3,104,492,995.86","3,172,112,536.82","2,829,044,940.77","2,576,813,643.79","2,431,421,629.24","2,555,297,012.64","2,622,378,352.00","2,799,407,065.00","2,590,841,736.01","2,651,939,804.04","2,715,190,472.00","2,482,066,140.00","2,464,410,116.06","2,653,216,702.26","2,601,156,960.00","2,022,376,960.00","2,053,592,480.00","2,157,500,000.00"
交易性金融资产,"551,908.05",,,,,,,,"400,005.00","427,089.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"148,412,579.53","171,172,411.88","184,775,358.92","217,099,949.91","157,860,705.95","122,892,523.31","26,373,376.89","103,746,017.59","120,254,249.61","153,786,304.91","159,527,198.85","179,861,514.78","193,799,216.82","202,659,924.86","162,381,874.60","137,484,639.61","226,780,415.45","298,677,179.78","157,373,297.73","263,925,081.38","282,760,783.48","228,667,316.19","316,056,760.09","344,085,680.63","321,394,338.93","715,929,501.79","844,198,943.33","1,052,030,348.96","923,499,272.55","688,739,979.92","354,106,806.51","553,296,129.08","419,710,156.39","615,997,270.71","750,103,031.36","1,048,296,150.60","599,800,052.15","692,175,892.55","464,982,066.29","779,965,062.41","600,450,893.07","678,904,224.98","793,730,788.04","990,448,354.03","769,708,607.24"
应付票据,"196,200,000.00","212,300,000.00","168,100,000.00","179,450,000.00","205,200,000.00","222,500,000.00","348,500,000.00","315,000,000.00","369,050,000.00","453,660,000.00","291,730,000.00","199,650,000.00","325,750,000.00","439,000,000.00","556,712,000.00","342,370,000.00","720,500,000.00","827,600,000.00","582,300,000.00","342,209,050.00","669,809,050.00","809,100,000.00","1,034,100,000.00","621,385,000.00","823,385,000.00","966,900,000.00","740,900,000.00","579,700,000.00","921,700,000.00","981,717,210.00","1,240,717,210.00","952,175,925.04","589,000,000.00","644,100,000.00","413,000,000.00","301,700,000.00","204,700,000.00","402,000,000.00","420,000,000.00","393,000,000.00","529,400,000.00","390,400,000.00","430,822,679.39","681,056,648.23","785,868,438.66"
应收账款,"219,974,831.71","268,703,769.90","281,381,306.10","282,121,461.01","308,689,363.73","312,193,255.04","469,916,373.48","330,171,269.45","325,086,176.16","374,748,936.19","458,511,815.20","402,215,420.09","499,830,588.15","573,727,320.26","577,667,402.47","602,958,828.51","741,499,957.30","648,326,183.05","688,547,384.47","729,315,244.76","858,122,867.01","874,323,385.64","886,314,589.12","939,913,615.18","1,104,936,996.39","1,051,762,901.62","1,221,365,422.43","1,143,117,574.04","1,169,154,200.33","1,253,610,618.39","1,335,714,583.08","1,126,568,724.91","1,322,646,490.96","1,178,561,617.36","1,079,132,061.17","789,048,084.45","937,386,569.95","887,373,894.74","1,083,965,749.31","915,612,494.72","1,352,266,216.72","1,265,770,486.62","1,182,642,718.58","1,299,377,445.37","1,590,213,064.46"
应付账款,"58,596,225.28","112,797,153.60","78,543,849.14","112,199,379.60","87,426,575.00","130,583,656.03","179,379,428.53","155,411,961.71","122,927,247.57","215,031,362.60","208,138,408.40","327,383,413.45","312,027,378.00","293,067,071.14","250,576,418.54","530,704,033.10","362,572,119.44","435,333,711.09","564,884,790.83","650,140,823.40","546,752,127.59","554,729,137.74","535,089,910.66","770,403,021.74","667,860,990.05","582,336,092.46","631,952,358.15","766,128,947.20","774,614,111.83","798,435,349.64","709,136,421.14","767,765,441.58","576,513,802.93","526,611,361.46","517,996,233.69","526,307,973.75","453,896,635.70","464,939,535.20","412,795,293.67","485,156,245.53","514,498,144.22","541,835,144.62","545,592,990.99","745,630,069.71","678,108,933.15"
预付款项,"31,428,506.42","65,322,915.95","21,884,234.65","43,769,657.43","21,801,506.36","102,016,122.02","104,474,362.87","26,988,361.66","29,398,288.33","46,747,564.75","69,506,195.90","74,962,585.14","92,417,325.21","49,918,733.04","67,833,874.69","38,908,999.14","102,081,110.41","154,048,475.61","129,439,970.38","76,920,154.91","136,990,113.76","138,470,507.44","141,576,942.44","124,510,228.73","146,385,343.09","156,964,708.60","218,104,188.70","166,128,927.58","191,936,825.24","181,978,941.71","158,556,631.53","89,309,869.31","106,018,391.80","76,522,998.56","90,628,892.11","44,844,911.58","68,219,571.23","144,115,407.60","117,770,836.98","69,599,425.12","117,545,420.74","116,668,860.39","179,837,968.90","134,272,881.65","134,188,585.34"
预收款项,"14,201,889.34","12,344,282.77","6,891,499.37","17,409,948.36","31,535,002.19","43,043,660.72","15,648,663.05","40,720,520.42","35,184,788.20","30,425,482.11","52,884,679.99","16,163,912.45","24,315,910.06","28,741,952.20","28,670,876.93","51,893,423.37","55,066,343.40","97,975,570.25","107,947,574.00","176,866,475.98","135,728,353.81","98,547,351.33","103,240,552.22","73,456,581.97","74,485,191.25","72,003,083.14","91,274,965.60","62,907,182.46","75,571,561.23","59,181,033.60","55,606,040.01","34,099,453.76","46,697,681.81","84,561,604.66","76,322,688.32","65,127,057.87","56,922,268.56","51,108,351.44","54,559,320.49","104,347,995.33","88,874,793.41","94,806,763.60","72,653,689.73","65,875,553.51","71,532,717.00"
