科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
盈余公积,"14,993,996.74","21,452,852.89","26,025,592.99",,"26,025,592.99","26,025,592.99","29,677,094.33","29,677,094.33","29,677,094.33","29,677,094.33","32,346,829.33","32,346,829.33","32,346,829.33","32,346,829.33","34,123,981.88","34,123,981.88"
开发支出,,,,,,"884,669.46","3,472,533.01","10,720,525.83",,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,
未分配利润,"114,450,605.32","168,404,612.59","209,036,757.51",,"218,342,360.46","226,631,209.16","242,634,904.77","250,974,004.85","247,489,672.96","247,359,733.58","256,408,068.91","260,670,315.23","263,262,831.78","262,011,995.21","275,008,279.98","282,724,332.44"
长期待摊费用,"23,446,409.09","25,834,631.55","21,158,145.50",,"18,481,327.03","17,318,606.31","15,919,693.19","15,064,968.15","13,165,407.06","13,152,275.24","14,093,777.19","20,357,857.48","16,194,025.14","25,729,003.50","24,438,945.52","24,758,455.07"
少数股东权益,,,,,,,,,,,,,,,,"3,146,365.86"
递延所得税资产,"2,936,314.50","1,990,533.22","2,628,734.04",,"2,874,935.45","2,628,414.81","3,364,699.05","3,266,811.84","3,217,016.26","3,137,340.13","3,314,761.19","3,506,050.93","3,742,386.62","3,834,258.25","3,972,881.18","4,135,267.81"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,"36,906,685.24",,"43,441,811.93","32,753,756.20","6,501,379.40","10,175,768.12","9,334,460.11","11,272,192.09","1,966,335.30","1,726,456.90","1,999,110.00","140,624.00","1,898,672.26","3,368,863.26"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"94,439,405.89","99,280,457.55","216,909,152.19",,"267,651,252.77","284,706,239.95","306,432,021.48","336,274,539.58","351,407,338.71","361,648,368.50","376,536,404.52","383,959,964.74","386,382,423.86","393,088,708.32","393,318,601.51","406,599,719.69"
所有者权益(或股东权益)合计,"304,227,919.61","364,640,783.03","409,845,668.05","417,541,600.00","604,585,310.98","612,874,159.68","632,529,356.63","640,868,456.71","637,384,124.82","637,254,185.44","648,972,255.77","653,234,502.09","655,827,018.64","654,576,182.07","669,349,619.39","680,212,037.71"
资产总计,"568,275,272.35","534,864,129.43","679,855,191.13","643,966,000.00","864,633,676.79","916,992,215.64","930,772,824.04","879,471,801.80","870,708,368.46","864,280,869.20","913,550,697.71","864,510,962.82","893,948,233.55","884,665,585.92","936,089,014.65","891,562,749.07"
负债和所有者(或股东权益)合计,"568,275,272.35","534,864,129.43","679,855,191.13","643,966,000.00","864,633,676.79","916,992,215.64","930,772,824.04","879,471,801.80","870,708,368.46","864,280,869.20","913,550,697.71","864,510,962.82","893,948,233.55","884,665,585.92","936,089,014.65","891,562,749.07"
