科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
取得借款收到的现金,,"10,000,000.00",,,,"16,000,000.00",,,,,,"18,000,000.00","21,000,000.00","18,000,000.00",,,,,,,"10,064,014.08","25,064,014.08","5,000,000.00",,"5,000,000.00","15,000,000.00",,,"5,000,000.00","5,000,000.00","4,652,000.00","4,652,000.00","4,652,000.00"
支付的各项税费,"15,501,252.48","23,081,422.92","41,021,121.72","27,504,352.20","37,731,645.83","46,957,034.37","18,087,317.89","41,501,313.67","69,247,935.15","98,382,951.11","27,075,336.01","43,000,570.34","43,753,069.16","66,578,523.19","24,650,583.82","87,552,360.48","127,044,421.06","135,449,641.29","25,126,398.02","109,837,146.09","153,067,273.00","154,210,775.72","36,360,283.21","79,392,327.86","106,591,743.54","122,990,830.61","35,498,239.81","81,213,106.79","131,038,553.05","112,522,938.04","22,192,003.96","45,659,640.78","77,842,686.13"
收到其他与筹资活动有关的现金,,,,,"500,000.00","500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"15,753,907.54","24,126,112.11","32,964,259.32","20,787,702.58","31,706,493.48","46,250,782.22","12,743,029.52","30,644,287.71","45,259,828.46","59,264,597.30","17,056,354.45","40,194,461.24","67,346,867.21","84,149,034.29","22,413,819.09","46,652,718.74","73,995,491.78","108,084,601.21","25,971,486.96","49,303,920.95","108,179,736.75","116,018,380.54","35,791,009.10","84,660,638.36","137,460,822.43","202,843,101.40","50,205,496.39","98,709,398.90","143,744,015.61","198,931,220.68","71,599,426.83","191,585,015.33","274,757,317.43"
筹资活动现金流入小计,,"10,420,060.00",,,"500,000.00","16,500,000.00","1,570,528,161.60","1,570,528,161.60","1,570,528,161.60","1,591,528,161.60","2,835,045.00","23,145,944.00","26,145,944.00","23,145,944.00","2,828,519.75","2,828,519.75","2,828,519.75","2,828,519.75",,"91,612,500.00","101,676,514.08","119,435,814.08","5,650,000.00","650,000.00","5,650,000.00","17,650,000.00",,,"5,000,000.00","5,000,000.00","4,652,000.00","4,652,000.00","4,652,000.00"
经营活动现金流出小计,"188,335,331.30","277,182,021.06","320,580,730.90","277,349,996.90","426,479,149.70","564,704,992.01","142,286,644.72","301,187,874.83","452,393,782.87","581,510,568.51","163,867,236.82","375,428,192.55","615,467,469.99","916,255,087.48","322,190,934.11","759,791,177.43","1,098,676,386.83","1,397,593,633.64","212,919,320.89","514,330,555.80","788,479,650.52","1,287,471,965.36","297,743,431.63","549,812,829.93","875,175,117.67","1,086,135,586.78","287,543,617.60","575,064,557.49","904,236,745.31","1,134,374,313.51","382,196,032.88","829,108,638.86","1,246,984,666.33"
偿还债务支付的现金,,,"10,000,000.00",,,,,,,"16,000,000.00",,,,,,"18,000,000.00","18,000,000.00","18,000,000.00","790,000.00","790,000.00","53,854,014.08","68,854,014.08","5,000,000.00",,"5,000,000.00","15,000,000.00",,,"5,000,000.00","10,000,000.00",,"4,652,000.00","9,652,000.00"
经营活动产生的现金流量净额,"32,324,231.84","56,174,914.33","119,108,275.74","59,233,343.38","87,856,959.63","118,385,926.03","50,500,013.25","40,942,634.67","76,722,353.96","113,473,861.54","71,771,674.82","134,559,424.03","229,626,124.80","347,375,486.28","-19,605,482.90","190,029,531.55","234,206,779.48","338,950,151.59","2,265,626.56","-31,152,495.49","-6,320,676.82","55,060,521.05","32,902,336.62","50,219,084.05","17,657,639.18","140,664,561.19","-18,998,598.23","11,463,349.72","6,633,514.05","107,413,338.39","-104,943,453.24","-88,597,932.97","-75,600,958.55"
分配股利、利润或偿还利息支付的现金,"3,850,218.00","45,555,796.61","14,199,574.13","21,000,000.00","21,000,000.00","23,141,126.48","222,399.99","64,449,742.20","64,677,084.41","64,758,631.07",,"96,075,440.00","96,379,171.00","98,342,192.81","295,200.00","105,711,612.95","105,711,612.95","105,711,612.95","30,770.25","3,275,328.49","102,442,014.23","105,185,650.96","3,262,277.70","59,904,834.24","72,251,105.27","171,082,308.57",,"74,037,295.60","77,725,770.40","79,601,875.29","458,190.98","9,517,566.40","38,085,075.25"
收回投资收到的现金,"10,221,180.59","494,962.54",,,,,,,,,,,,,,,,,,,,,,,,"998,051,682.98","15,643,618.63","571,436,415.62","957,250,755.36","1,935,626,344.38","559,127,277.54","1,238,894,217.47","2,017,701,966.73"
支付其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,"4,013,500.00",,"73,986.10",,,"340,532.35","66,433.33","1,433,172.35","1,433,172.35","1,135,109.65","2,282,673.39","32,456,999.00","32,622,782.32"
取得投资收益收到的现金,,"1,291,899.29",,,,,,,,,,,,,,,,,,,,"160,000.00",,,"88,000.00","88,000.00",,"3,589,030.92","3,589,030.92","3,589,030.92","37,397.35","1,801,864.25","4,450,185.38"
筹资活动现金流出小计,"3,850,218.00","45,555,796.61","24,199,574.13","21,000,000.00","21,000,000.00","23,141,126.48","222,399.99","64,449,742.20","64,677,084.41","80,758,631.07",,"96,075,440.00","96,379,171.00","98,342,192.81","295,200.00","123,711,612.95","123,711,612.95","123,711,612.95","820,770.25","4,065,328.49","160,309,528.31","174,039,665.04","8,336,263.80","59,904,834.24","77,251,105.27","186,422,840.92","66,433.33","75,470,467.95","84,158,942.75","90,736,984.94","2,740,864.37","46,626,565.40","80,359,857.57"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"33,000.00","540,269.23",,,,,"49,038.46","49,038.46","53,942.30",,"30,263.71","30,263.71","86,488.83","6,100.00","132,614.79","132,614.79","142,538.83",,,"6,186.08","1,053,310.66",,"44,490.90","44,490.90","890,498.74",,,"15,000.00","126,008.50",,"45,594.81","214,078.81"
筹资活动产生的现金流量净额,"-3,850,218.00","-35,135,736.61","-24,199,574.13","-21,000,000.00","-20,500,000.00","-6,641,126.48","1,570,305,761.61","1,506,078,419.40","1,505,851,077.19","1,510,769,530.53","2,835,045.00","-72,929,496.00","-70,233,227.00","-75,196,248.81","2,533,319.75","-120,883,093.20","-120,883,093.20","-120,883,093.20","-820,770.25","87,547,171.51","-58,633,014.23","-54,603,850.96","-2,686,263.80","-59,254,834.24","-71,601,105.27","-168,772,840.92","-66,433.33","-75,470,467.95","-79,158,942.75","-85,736,984.94","1,911,135.63","-41,974,565.40","-75,707,857.57"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,281,008.03","1,281,008.03"
四、汇率变动对现金的影响,"-503,673.55","221,912.26","-638,832.26","-2,587,695.06","-833,174.44","-1,338,215.45","91,646.12","46,920.93","316,088.56","-219,073.63","7,476.38","199,592.55","533,424.24","541,239.10","-554,953.15","-826,219.20","-804,005.60","-1,062,744.71","-204,322.73","157,309.41","-212,365.64","-190,652.13","-589,941.63","448,209.54","2,988,304.44","3,667,489.60","154,203.11","3,826,150.14","6,676,835.98","11,690,470.34","-1,257,259.57","-1,986,822.23","-6,507,453.00"
收到其他与投资活动有关的现金,,"10,811,553.18","10,000,000.00",,,,"2,620,000.00","2,620,000.00",,,"130,000,000.00",,,"625,923,517.42","53,304,321.73","552,442,671.39","593,729,954.88","1,000,229,190.31","106,240,614.37","377,938,963.00","387,018,719.49","973,401,173.15","58,150,010.00","829,664,874.06","320,998,826.71","499,940,806.80","61,352,100.00","135,002,100.00","209,747,886.29","90,875,453.51","104,000,000.00","294,957,128.99","159,167,579.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"10,221,180.59","12,631,415.01","10,540,269.23",,,,"2,620,000.00","2,669,038.46","49,038.46","53,942.30","130,000,000.00","30,263.71","30,263.71","626,010,006.25","53,310,421.73","552,575,286.18","593,862,569.67","1,000,371,729.14","106,240,614.37","377,938,963.00","387,024,905.57","974,614,483.81","58,150,010.00","829,709,364.96","321,131,317.61","1,498,970,988.52","76,995,718.63","710,027,546.54","1,170,602,672.57","2,030,216,837.31","663,164,674.89","1,536,979,813.55","2,182,814,817.95"
五、现金及现金等价物净增加额,"20,436,987.94","12,776,930.48","64,262,833.83","29,302,980.93","56,328,546.89","85,254,699.06","1,622,864,779.55","1,541,690,785.97","1,494,121,158.37","745,471,917.00","188,587,665.26","-86,045,039.39","-302,989,150.96","842,578,736.51","29,629,005.24","-702,578,979.48","-892,346,326.79","-536,130,358.12","-374,444,542.94","-142,831,879.29","-477,714,957.25","60,851,719.27","-495,898,792.13","155,487,058.56","-39,260,890.81","-471,474,406.15","-301,310,278.91","-135,019,449.89","-348,106,811.07","-155,811,492.64","203,362,360.43","143,769,943.18","-210,055,810.04"
购建固定资产、无形资产和其他长期资产支付的现金,"10,201,841.02","21,115,574.51","40,547,304.75","6,342,667.39","10,195,238.30","25,065,350.54","652,641.43","8,046,227.49","88,817,399.80","148,606,343.74","16,026,530.94","23,128,924.68","31,552,893.48","46,340,847.31","6,054,300.19","10,874,484.81","53,567,419.72","99,893,760.94","13,856,275.00","70,619,802.29","106,836,951.40","89,967,057.20","13,674,933.32","24,934,765.75","37,685,952.58","79,726,119.93","3,298,488.72","6,959,347.97","8,624,210.55","9,178,473.37","1,132,737.28","6,520,549.77","13,574,358.87"
期初现金及现金等价物余额,"62,175,780.26","82,612,768.20","95,389,698.68","159,652,532.51","159,652,532.51","159,652,532.51","244,907,231.57","244,907,231.57","244,907,231.57","244,907,231.57","990,379,148.57","990,379,148.57","990,379,148.57","990,379,148.57","1,832,957,885.08","1,832,957,885.08","1,832,957,885.08","1,832,957,885.08","1,303,369,594.05","1,296,827,526.96","1,296,827,526.96","1,296,827,526.96","1,354,302,435.15","1,357,679,246.23","1,357,679,246.23","1,357,679,246.23","886,204,840.08","886,204,840.08","886,204,840.08","886,204,840.08","730,393,347.44","730,393,347.44","730,393,347.44"
投资支付的现金,"7,552,691.92",,,,,"86,534.50",,,,,,"9,810,899.00","9,810,899.00","9,810,899.00",,,,"38,000,000.00","48,019,415.89","41,477,348.80","63,239,874.10","37,419,415.89","180,000,000.00","35,000,000.00","142,693,000.00","1,718,470,000.00","92,366,680.37","653,106,680.37","1,245,436,680.37","2,209,300,000.00","246,380,000.00","999,630,000.00","2,018,780,000.00"
期末现金及现金等价物余额,"82,612,768.20","95,389,698.68","159,652,532.51","188,955,513.44","215,981,079.40","244,907,231.57","1,867,772,011.12","1,786,598,017.54","1,739,028,389.94","990,379,148.57","1,178,966,813.83","904,334,109.18","687,389,997.61","1,832,957,885.08","1,862,586,890.32","1,130,378,905.60","940,611,558.29","1,296,827,526.96","928,925,051.11","1,153,995,647.67","819,112,569.71","1,357,679,246.23","858,403,643.02","1,513,166,304.79","1,318,418,355.42","886,204,840.08","584,894,561.17","751,185,390.19","538,098,029.01","730,393,347.44","933,755,707.87","874,163,290.62","520,337,537.40"
