科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"396,401,577.86","938,106,786.11","1,408,193,248.02","1,944,694,623.72","535,968,617.80","1,027,137,314.50","1,512,757,676.58","2,081,403,802.73","365,070,860.29","968,201,277.30","1,379,341,756.81","1,721,626,287.63","463,752,899.55","1,018,087,649.55","1,471,412,496.59","2,097,844,083.62","628,812,843.21","1,187,357,678.89","1,661,369,792.22","2,111,631,001.78","488,935,745.54","891,515,223.44","1,283,812,801.54","1,713,399,203.11","446,700,807.47","863,093,869.80","1,219,487,476.88","1,628,244,005.36","356,225,066.72","711,954,038.60","1,097,162,383.47","1,489,024,428.17","334,967,286.01","687,426,392.28","988,727,998.53","1,311,503,407.88","311,016,878.00","652,375,395.32","1,017,785,977.90","1,457,437,578.68","469,190,375.05","945,619,660.70","1,434,045,963.84","1,949,780,674.15"
二、营业利润,"9,184,083.58","19,078,498.41","25,480,519.93","33,893,206.00","6,008,685.72","17,747,440.84","23,384,921.01","-13,188,350.45","8,235,012.06","14,869,991.69","20,508,058.21","-127,726,492.91","-34,089,510.46","-66,422,642.34","-158,615,096.89","-84,401,269.44","14,759,409.13","-569,614.77","-20,655,353.14","-80,060,002.08","-51,492,173.96","-87,555,224.10","-126,208,419.70","-311,610,889.42","-6,811,165.67","-37,331,956.25","-98,929,340.02","-211,878,806.71","-30,884,601.99","-77,284,740.39","-137,880,164.20","-198,614,784.34","-54,867,643.68","-95,419,053.88","-187,525,166.06","-380,822,683.18","-30,937,878.44","-77,965,256.18","-112,510,019.45","-86,816,431.74","2,141,677.99","9,247,022.56","13,443,143.56","33,727,432.38"
减:营业成本,"352,005,632.90","831,760,164.87","1,252,141,450.92","1,728,064,620.32","484,627,543.35","929,730,602.51","1,364,335,589.87","1,920,277,362.60","301,067,181.70","843,255,387.62","1,204,525,244.66","1,681,294,407.19","447,677,081.36","974,230,054.33","1,467,970,954.83","2,041,377,962.04","556,115,447.89","1,050,580,936.17","1,463,868,723.05","1,889,542,235.77","469,670,924.57","846,849,125.59","1,213,032,441.47","1,619,201,416.28","401,416,163.70","788,083,141.62","1,151,715,695.56","1,557,126,206.21","334,598,919.40","680,965,013.10","1,078,074,343.16","1,467,010,254.48","338,691,127.94","678,773,195.22","987,337,661.70","1,299,047,187.07","294,132,933.36","626,849,506.65","975,442,340.57","1,396,063,031.97","425,244,656.82","838,482,259.25","1,279,379,259.94","1,729,974,258.30"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,,,,,,,,"271,290.55",,,"4,861,649.31","7,036,236.28","937,941.91","7,328,300.82","7,777,981.74","12,895,522.52","834,162.97","3,544,836.68","8,288,281.27","11,585,577.20","1,144,147.64","2,651,360.84","3,832,284.73","4,279,565.47","114,270.09","114,270.09","491,429.37","157,324.44","398,604.14","2,000,543.14","2,866,442.96","4,168,682.34","594,429.33","1,650,949.00","2,534,337.28","4,497,817.45","1,378,326.92","2,482,549.74","3,230,463.39","4,198,052.94","3,344,571.98","6,559,974.53","10,559,830.35","14,733,476.59"
营业外收入,"2,096,953.70","2,101,087.30","2,273,556.78","6,294,713.61","329,694.42","3,025,048.57","3,162,426.01","46,967,919.91","1,156,430.09","1,527,836.64","2,241,812.06","3,508,020.12","78,520.95","11,233,397.26","12,081,730.90","124,494,820.46","5,649,646.60","5,660,763.02","5,808,835.42","18,641,569.78","1,052,918.00","2,332,485.60","3,579,032.74","83,839,549.75","1,800,000.00","1,901,998.76","1,908,066.10","213,293,165.48","938,220.27","1,694,928.15","1,742,383.29","2,713,956.48","750,776.94","5,268,456.45","5,461,579.31","13,564,823.23","87,000.00","138,091.98","226,495.08","103,526,418.08","1,109,580.01","1,514,488.90","1,742,598.64","544,483.44"
销售费用,"8,018,389.64","16,446,354.96","23,994,884.98","33,352,472.78","9,624,160.97","17,727,883.82","26,568,151.12","34,834,527.40","8,521,764.33","19,312,284.46","28,322,288.30","37,925,469.70","10,286,817.10","21,392,410.94","30,271,411.81","44,368,065.14","10,357,197.14","23,786,377.45","32,783,129.57","41,556,647.96","7,755,625.36","16,139,808.16","23,917,704.97","32,978,691.76","9,687,090.41","22,891,727.12","33,213,126.69","46,248,024.78","8,830,388.21","17,993,882.05","28,952,907.32","40,892,396.27","11,849,816.19","24,596,560.57","35,319,798.81","46,067,112.97","10,494,357.91","23,869,179.77","37,480,017.37","54,598,400.01","16,699,974.91","39,133,849.33","58,798,573.14","68,019,629.10"
减:营业外支出,"233,732.46","306,715.46","396,380.98","827,399.46","1,714,467.54","1,733,344.01","1,919,745.89","1,933,704.62","179,925.66","236,616.59","271,125.78","1,255,888.43","49,646.17","694,849.69","1,646,653.67","11,704,176.11","10,961.24","49,917.37","349,979.70","349,979.70","17,344.02","527,772.96","613,831.21","243,669,107.72",,"1,397,653.32","9,200,956.27","24,165,274.44","260,000.00","386,304.38","442,443.14","966,908.45","10,000.00","9,784,305.39","10,107,595.29","10,863,594.46","2,548,681.71","2,598,749.21","2,666,707.19","7,824,418.03","3,043,943.87","3,316,789.98","7,292,543.57","7,657,288.74"
管理费用,"16,824,717.70","30,937,141.17","46,828,364.74","60,930,157.57","19,377,802.80","31,369,832.76","45,751,525.26","49,637,429.97","14,317,296.99","30,355,628.30","41,226,760.16","45,176,539.98","15,858,967.42","30,236,503.59","44,125,632.00","66,778,333.13","18,912,417.26","39,453,751.05","53,950,517.67","71,709,688.04","18,184,451.77","36,290,235.07","51,372,159.10","84,984,619.27","17,704,028.64","36,656,061.04","55,823,183.84","84,476,540.02","19,029,065.03","36,042,797.78","52,923,342.05","73,504,470.62","19,630,633.67","34,815,396.61","50,657,603.76","123,169,871.85","13,652,438.93","26,704,845.73","45,161,623.59","70,665,581.87","11,689,215.71","24,719,669.87","35,899,662.37","53,587,603.62"
其中:非流动资产处置净损失,,,,,,,,"1,500,031.54",,,,,,,,"8,203,323.75",,,,,,"27,772.96",,"195,698,529.72",,,"4,702.34","21,558,720.00",,,,"464,689.84",,"9,752,594.33","10,011,128.73","10,717,127.90","2,249,451.66","2,249,519.16","2,302,032.20","4,228,868.04","160,823.21","160,823.21","331,816.80",
