科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
取得借款收到的现金,"406,000,000.00","366,000,000.00","281,000,000.00","301,000,000.00","302,626,318.60","2,000,000.00","2,000,000.00","5,800,000.00","5,800,000.00","6,302,028.00","6,302,028.00","6,302,028.00","3,800,000.00","3,800,000.00","3,800,000.00","3,800,000.00","3,800,000.00","7,600,000.00","7,600,000.00","12,600,000.00","7,600,000.00","3,800,000.00","3,800,000.00","23,800,000.00","23,800,000.00","50,000,000.00","562,973,435.57","926,658,777.97","959,641,397.30","425,464,277.67","586,127,836.13","639,718,164.03","723,450,132.87","22,467,084.10","115,475,227.50","329,245,841.58","329,236,643.55",,"180,295,000.00"
支付的各项税费,"75,908,224.40","92,733,925.91","34,139,160.76","76,117,587.36","74,504,699.90","16,741,906.56","80,626,088.39","93,055,520.53","114,577,813.69","80,420,220.59","128,496,209.74","251,107,419.45","261,277,115.08","57,673,897.36","200,250,987.50","345,489,576.42","355,359,374.56","118,517,636.86","327,886,501.75","620,663,230.31","618,192,841.03","103,089,040.90","612,728,137.41","669,397,782.69","696,912,587.13","187,208,648.39","543,026,302.06","665,265,270.63","650,021,303.24","182,035,348.93","324,184,242.45","423,046,212.25","459,698,716.10","102,152,645.84","250,970,153.74","347,057,795.82","341,229,763.77","74,164,625.55","248,079,001.41"
收到其他与筹资活动有关的现金,,,,,,,,,"61,734,500.00",,"41,850,000.00","41,850,000.00",,,,,"62,000,000.00",,,,"5,000,000.00",,"1,000,000.00","1,000,000.00",,,,,"32,000,000.00",,,,"550,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","151,500,000.00",,
支付其他与经营活动有关的现金,"237,780,516.72","203,254,920.64","75,962,351.67","117,713,086.10","147,827,510.85","110,672,777.50","130,971,784.65","348,494,136.04","453,904,506.90","129,833,392.36","152,881,335.89","312,855,920.45","536,423,175.19","82,845,181.96","348,566,863.56","666,729,722.48","446,503,808.97","162,149,354.51","419,215,503.53","933,678,575.20","450,338,475.18","140,753,352.16","269,809,104.21","531,213,916.56","519,172,339.26","198,075,402.19","393,316,762.36","545,184,285.76","827,854,209.51","296,968,622.04","455,640,443.76","708,426,958.17","1,099,701,740.11","187,493,644.39","855,771,624.29","1,034,754,512.35","1,831,531,785.65","161,672,366.71","590,522,536.72"
筹资活动现金流入小计,"561,221,856.00","366,000,000.00","281,000,000.00","301,000,000.00","330,826,318.60","1,356,850,000.00","1,362,679,400.00","1,366,479,400.00","1,428,213,900.00","21,002,028.00","62,852,028.00","62,852,028.00","18,500,000.00","17,257,600.00","17,257,600.00","17,257,600.00","65,800,000.00","7,600,000.00","7,600,000.00","12,600,000.00","12,600,000.00","213,988,000.00","234,988,000.00","494,388,000.00","497,560,000.00","53,600,000.00","766,573,435.57","1,132,708,777.97","1,896,411,397.30","1,225,115,277.67","2,385,245,502.80","3,139,327,830.70","5,804,566,443.81","172,967,084.10","265,975,227.50","680,735,841.58","683,941,643.55",,"181,495,000.00"
经营活动现金流出小计,"599,023,869.47","809,978,459.12","398,532,651.40","695,495,719.40","932,830,401.00","385,256,075.61","734,494,366.49","1,273,608,092.79","1,312,285,741.41","438,930,374.36","1,026,551,328.89","1,711,738,969.57","1,582,035,000.43","527,786,484.65","957,652,955.92","1,825,842,179.47","1,676,964,738.70","572,962,789.99","1,153,309,785.35","2,256,005,752.99","1,855,391,782.41","647,502,625.10","1,348,965,322.98","1,991,209,962.82","1,937,720,487.03","725,596,223.26","1,419,391,191.12","1,976,090,526.27","2,091,888,424.41","685,718,722.15","1,160,240,274.50","1,875,402,247.59","2,376,090,358.13","577,250,489.81","1,675,346,819.56","2,246,345,232.51","3,191,672,390.03","496,561,842.99","1,137,175,269.57"
偿还债务支付的现金,"448,280,000.00","263,920,000.00","192,460,000.00","411,190,000.00","498,800,000.00","226,000,000.00","226,253,332.60","319,253,332.60","327,626,318.60","3,800,000.00","6,302,028.00","6,302,028.00","3,800,000.00","3,800,000.00","3,800,000.00","3,800,000.00","3,800,000.00","7,600,000.00","7,600,000.00","7,600,000.00","7,600,000.00","3,800,000.00","3,800,000.00","7,400,000.00","7,400,000.00","200,000.00","200,000.00","35,202,326.09","685,000,961.62","220,713,105.43","1,482,067,410.37","1,967,399,722.78","3,130,425,367.27","720,942,014.61","1,047,455,960.32","1,991,892,606.63","2,049,401,844.83","4,950,000.00","204,950,000.00"
经营活动产生的现金流量净额,"152,882,970.57","-21,860,191.36","143,912,723.61","282,330,473.28","366,907,174.31","39,388,768.12","649,083,851.98","699,670,360.19","1,157,418,144.67","-15,002,709.84","-24,192,750.94","-158,131,443.49","498,185,328.14","147,058,111.97","1,055,819,801.38","845,426,362.98","1,348,445,101.32","352,679,913.64","1,026,255,714.21","1,179,414,492.96","1,353,370,759.10","81,949,476.02","445,213,631.84","503,595,097.12","685,714,715.32","-35,769,796.76","73,559,674.13","133,770,825.49","157,548,784.21","-158,736,931.17","570,402,943.30","538,555,960.41","513,670,857.27","120,620,124.44","350,315,353.91","536,327,034.08","546,056,946.38","95,769,104.98","489,159,767.32"
分配股利、利润或偿还利息支付的现金,"30,401,378.73","51,038,987.26","17,468,583.85","19,228,328.29","29,596,642.59","2,905,332.65","86,344,973.56","90,345,849.71","89,475,059.06","73,277.30","136,241,250.61","136,422,301.32","140,267,566.31","62,906.89","140,143,825.97","143,122,732.57","141,681,739.26","82,384.43","140,183,984.40","140,248,077.74","140,311,474.41","62,700.00","67,055,893.34","168,158,216.68","168,459,709.57","14,133,678.59","149,244,187.43","159,377,265.30","181,116,507.33","17,299,848.85","44,424,323.67","90,179,171.72","125,352,923.92","15,071,390.93","100,707,936.38","139,989,392.33","147,257,459.62","2,869,476.01","166,543,579.11"
收回投资收到的现金,"635,013,674.63","15,183,718.63",,,"78,639,700.06",,,,,,,,"130,436,356.17",,,,"804,737,473.52","142,000,000.00","552,000,000.00","1,300,000,000.00","2,126,212,227.34","799,948,662.35","1,180,852,433.93","1,438,287,213.13","2,339,810,944.13","514,564,482.51","929,547,037.29","1,226,628,592.41","1,846,558,469.60","451,104,115.63","1,245,728,265.55","2,104,403,079.00","2,897,308,011.38","1,533,684,710.45","2,640,168,826.80","3,668,169,227.00","4,885,797,654.51","505,367,433.42","634,597,711.64"
支付其他与筹资活动有关的现金,,,,,"1,680,000.00","7,359,669.41","8,456,399.41","8,566,399.41","34,116,200.00",,"9,762,000.00","9,762,000.00",,,,,"75,000,000.00",,,,,,,,,,,,"146,127,048.80","27,000,000.00","33,988,951.20","93,988,951.20","133,585,696.25","2,900,000.00","2,900,000.00","2,900,000.00","1,500,000.00",,
取得投资收益收到的现金,,,,,,,,,,,,,,,"283,972.60","1,993,397.26",,"1,281,621.40","4,257,776.67","8,915,043.64",,,,,,,,,,,,,,,,,"355,426.62",,
筹资活动现金流出小计,"478,681,378.73","314,958,987.26","209,928,583.85","430,418,328.29","530,076,642.59","236,265,002.06","321,054,705.57","418,165,581.72","451,217,577.66","3,873,277.30","152,305,278.61","152,486,329.32","144,067,566.31","3,862,906.89","143,943,825.97","146,922,732.57","220,481,739.26","7,682,384.43","147,783,984.40","147,848,077.74","147,911,474.41","3,862,700.00","70,855,893.34","175,558,216.68","175,859,709.57","14,333,678.59","149,444,187.43","194,579,591.39","1,012,244,517.75","265,012,954.28","1,560,480,685.24","2,151,567,845.70","3,389,363,987.44","738,913,405.54","1,151,063,896.70","2,134,781,998.96","2,198,159,304.45","7,819,476.01","371,493,579.11"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"80,000.00","80,000.00",,,"987,236.79","987,236.79","962,888.79",,,"310,000.00","1,760.00",,"5,500.00","5,500.00","395,750.68","780,000.00","736,710.00","736,710.00","1,136,089.91","1,146.14","2,000.00","2,000.00","17,675,419.56",,,,,,"54,726.63","69,726.63","15,000.00","33,000.00","33,000.00","33,000.00","85,288.33",,"3,000.00"
筹资活动产生的现金流量净额,"82,540,477.27","51,041,012.74","71,071,416.15","-129,418,328.29","-199,250,323.99","1,120,584,997.94","1,041,624,694.43","948,313,818.28","976,996,322.34","17,128,750.70","-89,453,250.61","-89,634,301.32","-125,567,566.31","13,394,693.11","-126,686,225.97","-129,665,132.57","-154,681,739.26","-82,384.43","-140,183,984.40","-135,248,077.74","-135,311,474.41","210,125,300.00","164,132,106.66","318,829,783.32","321,700,290.43","39,266,321.41","617,129,248.14","938,129,186.58","884,166,879.55","960,102,323.39","824,764,817.56","987,759,985.00","2,415,202,456.37","-565,946,321.44","-885,088,669.20","-1,454,046,157.38","-1,514,217,660.90","-7,819,476.01","-189,998,579.11"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,908,261.14","31,908,261.14","31,908,261.14",,,,,,
四、汇率变动对现金的影响,"-1,696,006.18","-1,689,963.56","-178,787.46",,"-346,388.22",,"-68,539.61","-1,227,623.90","-2,049,005.45",,"-322,670.79","-370,419.80","338,042.83","18,967.42","302,245.77","99,947.88","-717,444.93","1,125,199.36","-2,000,958.29","-2,933,618.92","-3,948,770.86","76,351.25","1,038,631.40","-1,038,478.74","915,417.72","1,548,718.81","2,568,176.15","816,371.22","-2,147,986.64","-440,900.98","-941,137.45","-772,644.29","-150,091.10","-1,271,406.54","-188,449.67","255,525.82","360,682.69","640,431.32","-498,950.21"
收到其他与投资活动有关的现金,,,"54,000,000.00","54,000,000.00","4,000,000.00",,,,,,,,,,,,"135,558,312.75",,,,"105,000,000.00",,"153,493,709.00","153,493,709.00","186,806,635.00",,,,"78,300,000.00","20,000,000.00","33,850,763.89","33,850,763.89","41,245,708.04","10,000,000.00","12,000,000.00","12,000,000.00","12,283,405.48",,"2,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"635,013,674.63","15,183,718.63","54,080,000.00","54,080,000.00","82,639,700.06",,"987,236.79","987,236.79","962,888.79",,,"310,000.00","130,438,116.17",,"289,472.60","1,998,897.26","940,691,536.95","144,061,621.40","556,994,486.67","1,309,651,753.64","2,232,348,317.25","799,949,808.49","1,334,348,142.93","1,591,782,922.13","2,544,292,998.69","514,564,482.51","929,547,037.29","1,226,628,592.41","1,924,858,469.60","471,104,115.63","1,311,542,017.21","2,170,231,830.66","2,970,476,980.56","1,543,717,710.45","2,652,201,826.80","3,680,202,227.00","4,898,521,774.94","505,367,433.42","636,600,711.64"
五、现金及现金等价物净增加额,"-56,436,489.64","-136,794,360.66","244,549,408.61","174,571,574.76","166,309,349.63","1,010,332,803.02","1,466,768,115.49","1,413,382,789.43","1,572,381,879.55","27,416.38","-136,333,025.37","-284,137,516.73","-479,767,043.45","-7,335,002.86","325,215,518.75","106,635,387.63","37,743,115.39","203,625,743.83","212,881,492.69","143,971,951.24","-65,949,398.41","333,582,283.01","169,012,831.38","-152,469,229.44","-466,128,249.55","34,391,931.59","631,331,039.68","127,845,000.07","-235,636,611.51","596,696,223.41","588,019,592.89","610,689,349.48","1,009,027,450.78","-587,308,319.70","-244,531,956.54","-609,938,348.61","-1,011,868,037.37","-7,395,224.63","-118,599,158.79"
购建固定资产、无形资产和其他长期资产支付的现金,"305,177,605.93","82,432,937.11","24,335,943.69","32,420,570.23","66,640,812.53","22,940,963.04","98,159,128.10","104,207,948.14","430,613,682.35","2,098,624.48","22,364,353.03","36,311,352.12","853,160,964.28","101,176,613.79","537,879,613.46","543,170,045.64","1,204,569,857.98","32,158,606.14","371,183,765.50","549,912,598.70","965,408,229.49","241,318,652.75","747,119,681.45","1,037,038,553.27","1,412,149,871.71","258,695,394.38","541,103,096.03","836,943,731.63","1,536,850,358.23","285,483,794.46","537,349,047.73","662,127,782.30","1,156,772,752.32","306,428,426.61","445,272,018.38","520,676,978.13","681,232,458.28","142,075,718.34","165,426,905.03"
期初现金及现金等价物余额,"248,227,451.34","191,790,961.70","54,996,601.04","54,996,601.04","54,996,601.04","221,305,950.67","221,305,950.67","221,305,950.67","221,305,950.67","1,793,687,830.22","1,793,687,830.22","1,793,687,830.22","1,793,687,830.22","1,313,920,786.77","1,313,920,786.77","1,313,920,786.77","1,313,920,786.77","1,351,663,902.16","1,351,663,902.16","1,351,663,902.16","1,351,663,902.16","1,285,714,503.75","1,285,714,503.75","1,285,714,503.75","1,285,714,503.75","819,586,254.20","819,586,254.20","819,586,254.20","819,586,254.20","583,949,642.69","583,949,642.69","583,949,642.69","583,949,642.69","1,592,977,093.47","1,592,977,093.47","1,592,977,093.47","1,592,977,093.47","581,109,056.10","581,109,056.10"
投资支付的现金,"620,000,000.00","97,036,000.00",,,"17,000,000.00","126,700,000.00","126,700,000.00","126,700,000.00","126,700,000.00",,,,"130,000,000.00",,,"1,424,480.71","891,424,480.71","262,000,000.00","857,000,000.00","1,657,000,000.00","2,547,000,000.00","517,200,000.00","1,028,600,000.00","1,528,600,000.00","2,606,601,800.00","226,522,400.00","450,370,000.00","1,334,556,244.00","1,663,212,400.00","389,848,589.00","1,580,400,000.00","2,422,958,000.00","3,733,400,000.00","1,378,000,000.00","1,916,500,000.00","2,852,000,000.00","4,061,592,000.00","459,277,000.00","859,400,000.00"
期末现金及现金等价物余额,"191,790,961.70","54,996,601.04","299,546,009.65","229,568,175.80","221,305,950.67","1,231,638,753.69","1,688,074,066.16","1,634,688,740.10","1,793,687,830.22","1,793,715,246.60","1,657,354,804.85","1,509,550,313.49","1,313,920,786.77","1,306,585,783.91","1,639,136,305.52","1,420,556,174.40","1,351,663,902.16","1,555,289,645.99","1,564,545,394.85","1,495,635,853.40","1,285,714,503.75","1,619,296,786.76","1,454,727,335.13","1,133,245,274.31","819,586,254.20","853,978,185.79","1,450,917,293.88","947,431,254.27","583,949,642.69","1,180,645,866.10","1,171,969,235.58","1,194,638,992.17","1,592,977,093.47","1,005,668,773.77","1,348,445,136.93","983,038,744.86","581,109,056.10","573,713,831.47","462,509,897.31"
