科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"8,976,650.49","1,427,001.02","4,821,411.23","15,892,113.35","2,100,275.64","10,458,244.51","48,696,695.66","59,582,057.48","33,329,608.59","15,210,316.39","10,332,210.57","10,150,888.23","11,664,471.87","10,247,421.27","8,614,759.42","25,188,301.50","859,641,433.46","800,713,824.82","123,545,383.84","78,485,546.69","589,423,332.65","801,202,060.82","695,903,607.32","763,984,303.90","605,987,725.82","653,471,306.20","776,077,157.15","997,950,972.86","525,229,640.23","376,449,979.76","481,994,641.66","523,707,041.93","463,949,859.91","403,656,433.84","75,299,607.40","65,752,481.14"
应付职工薪酬,"845,995.81","1,126,078.33","1,046,717.45","4,963,892.04","1,635,870.09","1,690,743.20","1,458,784.80","1,470,737.79","1,194,498.11","6,644,575.26","4,082,932.33","7,613,372.14","6,607,248.31","6,619,556.25","4,450,564.69","9,734,796.22","3,954,109.57","3,804,729.48","12,926,144.65","14,848,001.85","9,956,779.06","7,709,993.50","12,203,462.87","9,821,267.33","7,917,993.68","11,353,307.09","18,750,091.08","17,068,064.80","18,031,512.49","15,725,503.07","41,841,970.46","30,595,118.71","26,800,424.35","28,360,245.34","43,746,990.36","27,201,606.12"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,348,020.80","-7,347,476.12","-2,748,897.85","7,714,590.95","11,922,700.02","6,062,918.22","12,461,013.28","16,376,245.75","4,085,389.05","8,112,355.52","4,552,418.22","17,825,262.64","7,586,183.63","10,877,348.06","12,279,225.52","19,845,947.31","7,732,926.28","15,862,417.22","17,218,922.80","17,629,159.95","11,219,669.95","16,552,145.10","30,513,549.60","30,240,004.86","21,417,637.96","250,356.32","39,900,350.45","42,639,299.47","25,367,322.28","26,915,024.33","44,310,549.50","8,194,086.34","43,559,892.01","36,422,392.49","49,594,411.54","54,692,086.58"
应收利息,,,,,,,"4,239,131.51","4,239,131.51","4,394,081.06","8,862,490.73","5,345,314.68","5,154,974.91","4,620,204.36","5,011,314.52","4,240,754.57","3,969,905.14","3,473,335.84","3,149,432.38","6,016,745.99","5,819,557.17","2,597,668.38","2,825,816.00","4,651,816.97","4,435,193.02","4,638,276.44","115,021.68","38,532.26",,,,,,,,,
应付利息,"118,637.50","118,637.50","92,500.00",,,,,,,,"378,655.89","360,655.89",,,"409,576.93","409,576.93","789,326.93","1,080,159.93","580,333.33","804,333.33","1,078,500.00","7,018,222.22","19,557,000.00","33,589,500.00","47,664,927.08","6,183,708.32","20,504,933.32","35,182,696.12","48,479,096.59","6,322,207.73","20,155,908.07","33,567,429.13","47,275,910.41","9,406,416.65","19,697,720.83","28,846,042.71"
应收股利,,,,,,,,,,,,,,,,,,,"13,736,547.00",,,,,,,,,,,,,,,,,
应付股利,,,"22,950,000.00",,,,,,"10,735,500.00",,,,,,,,"10,198,725.00",,,,,,,,,,,,,,,,"7,674,025.00","4,674,025.00","4,513,441.67","1,434,172.50"
存货,"79,886,819.99","132,402,087.47","173,191,744.83","206,466,297.40","206,965,442.62","205,948,000.56","221,392,591.45","217,728,536.29","243,204,890.05","448,187,552.01","480,619,261.13","439,229,547.71","390,914,178.47","343,678,701.54","359,430,877.12","342,141,868.71","357,033,935.83","366,263,307.05","413,985,399.20","397,064,864.05","401,469,638.65","346,998,368.36","338,228,856.20","339,256,379.58","351,478,716.88","393,152,447.35","564,060,544.68","583,070,596.95","586,395,710.10","695,064,066.05","902,858,733.64","815,327,199.84","912,346,161.33","923,481,333.88","815,496,813.40","1,007,014,403.44"
其他应付款,"4,179,376.28","318,556.01","3,074,677.83","7,088,284.51","8,581,125.29","7,295,578.19","11,050,968.91","2,842,034.22","2,238,036.00","9,623,621.25","6,146,550.86","6,814,325.66","6,395,216.33","5,063,678.58","2,726,908.38","947,820.02","6,472,837.77","9,940,046.55","36,869,363.32","249,559,191.21","307,226,000.28","452,871,475.74","319,505,549.50","320,745,237.38","263,099,593.19","260,542,801.55","363,299,019.32","412,826,884.34","313,242,015.59","506,379,369.52","162,210,007.40","250,969,557.98","201,525,232.77","127,809,933.44","27,979,907.94","35,800,688.17"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00",,,"500,000,000.00","500,000,000.00","500,000,000.00","415,770,000.00",,,,,,,,,"192,895,016.27","192,895,016.27"
一年内到期的非流动负债,,,,"572,350.89",,,,,,,"13,000,000.00","13,000,000.00",,,"13,000,000.00",,"6,630,000.00",,,,,,,,,,"26,000,000.00",,,,,,,,"36,245,964.00","36,245,964.00"
其他流动资产,,,,,"3,289.50","2,193.00",,,,,,,,"441,000.00","1,853,844.00",,"882,000.00","441,000.00","4,222,472.30",,,,"1,652,719.17","916,101.52","1,805,334.43","1,667,155.79","45,448,266.35","25,195,275.28","38,422,359.56","30,796,606.18","151,495,781.78","121,820,457.26","232,322,769.57","196,363,407.81","170,210,272.40","181,666,013.48"
其他流动负债,,,"1,800,000.00","1,800,000.00","1,800,000.00","2,346,999.98","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,"-762,000.02","299,594,999.97","303,791,232.88","308,576,555.44","614,128,082.20","305,772,086.63","309,188,082.20","312,923,698.64",,,,,,,,,,,,,,,,
流动资产合计,"224,121,994.60","299,192,669.99","460,068,597.93","459,743,154.44","1,662,086,590.61","1,520,936,500.13","1,651,722,395.47","1,625,410,865.82","1,564,150,579.11","1,986,650,037.03","1,959,473,129.43","2,081,867,989.96","2,003,899,948.12","2,182,721,284.46","1,781,949,220.89","1,846,251,093.05","2,424,385,216.44","2,333,436,721.69","1,921,866,385.70","1,720,342,990.75","2,035,232,961.54","2,387,567,537.11","2,792,719,930.77","2,816,289,446.39","2,883,051,963.11","2,389,873,498.42","3,116,939,358.68","3,276,464,853.34","2,760,769,132.97","3,167,455,106.28","4,551,388,045.12","4,497,019,412.94","4,228,561,063.22","4,264,094,092.25","3,732,608,462.21","3,790,350,960.27"
流动负债合计,"292,963,663.11","329,202,778.27","436,963,030.96","412,542,193.12","384,516,348.21","270,083,442.04","330,387,563.21","286,130,560.11","260,675,133.86","729,741,962.41","715,509,408.63","823,483,539.21","760,707,829.89","952,012,371.33","918,294,300.61","925,249,141.53","1,296,847,071.81","1,192,718,685.57","1,302,301,885.87","1,420,416,018.20","1,341,353,387.93","928,440,762.92","886,741,510.47","946,679,469.08","1,033,568,442.80","1,105,469,208.72","2,732,904,142.76","3,066,846,454.99","2,996,341,697.83","3,146,608,267.54","3,361,150,764.24","2,566,887,305.33","2,343,865,352.22","2,200,918,322.71","2,128,965,928.58","2,024,425,718.56"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,010,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00"
长期借款,,,"40,000,000.00","44,900,000.00","44,900,000.00",,,,,"18,750,000.00","12,500,000.00","9,500,000.00","15,750,000.00","12,500,000.00","6,250,000.00","9,500,000.00","6,250,000.00",,,,,,,,,,"45,000,000.00",,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,"744,910,500.00","745,349,250.00","745,788,000.00","746,226,750.00","746,548,500.00","747,104,250.00","747,543,000.00","747,981,750.00","748,303,500.00","748,859,250.00","749,298,000.00","749,736,750.00","750,175,500.00","750,000,000.00","750,000,000.00"
长期应收款,,,,,,,,,,,,,,,,,,,"34,073,800.00",,"56,304,970.25",,"339,003,771.10","426,111,542.44","413,056,474.43","746,835,851.02","656,576,851.82","620,544,113.14","818,098,133.56","780,537,501.38","413,669,005.61","315,771,132.53","292,749,091.94","254,576,622.92","281,132,473.06","268,040,569.49"
长期应付款,,,,,,,,,,"23,630,000.00","13,500,000.00","13,500,000.00","16,880,000.00","16,880,000.00","6,750,000.00","13,500,000.00","6,750,000.00",,,,"13,787,200.37","16,885,870.50","168,589,965.99","170,959,965.99","170,614,965.99","193,614,965.99","102,904,965.99","76,864,965.99","132,914,965.99","132,384,965.99","76,104,965.99","79,404,965.99","77,979,965.99","56,275,365.99","31,987,365.99","25,732,365.99"
长期股权投资,,"23,052,717.99","28,843,873.40","31,159,335.79","34,127,537.53","37,935,720.25","36,740,473.00","37,430,689.11","37,408,570.43","31,000,000.00","31,000,000.00","31,000,000.00","31,409,549.00","56,000,000.00","143,767,526.29","144,207,698.67","147,561,721.23","150,823,310.95","145,810,841.22","152,599,619.45","155,581,914.84","126,123,648.83","132,283,415.25","162,123,755.10","131,873,999.79","271,290,297.95","179,128,705.68","422,801,759.11","432,042,280.36","431,212,271.49","415,947,795.18","320,419,398.56","321,911,184.62","322,152,220.75","320,891,633.37","321,258,859.42"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,"8,632,862.12","8,632,862.12","8,632,862.12","8,632,862.12",,,,,,,,,,,,,,,,,,
预计负债,,,,,"349,999.99",,,,,,,,,,,,,,,,,,,,,,,,,,"12,970,460.51","10,961,570.92","10,726,620.04","7,198,868.37","14,975,929.30","15,415,730.62"
固定资产,"198,894,081.98","210,287,060.77","287,210,367.24","297,325,671.09","327,542,439.58","335,507,119.94","360,874,127.12","374,857,325.26","383,791,612.95","520,232,582.84","562,671,996.53","573,501,765.44","585,940,083.76","580,054,582.76","622,368,376.97","611,170,190.97","608,999,447.24","597,421,550.13","631,883,771.48","619,358,511.62","611,870,018.75","598,244,047.09","582,463,510.51","576,913,742.83","574,680,292.25","605,747,857.85","1,006,388,419.61","961,615,707.55","1,003,113,202.37","969,545,486.90","1,637,825,336.16","1,582,066,345.36","1,556,770,360.73","1,556,521,991.99","1,487,504,449.46","1,479,201,993.76"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"5,980,286.62","17,586,069.30","23,580,823.78","30,935,625.58","32,605,522.30","25,781,240.32","2,118,823.60","8,350,326.95","6,097,480.00","13,421,748.45","14,198,233.49","18,061,570.66","20,454,645.96","27,110,055.54","238,983,615.30","241,676,887.70","29,565,926.92","34,093,205.85","29,980,052.42","22,256,063.87","27,862,134.10","26,841,916.03","58,661,449.80","42,750,990.08","48,793,219.54","45,482,046.79","103,861,730.30","119,328,882.63","150,908,226.54","147,724,573.38","131,176,282.93","547,242,049.14","600,394,632.75","591,022,909.15","625,248,969.40","617,136,787.31"
其他非流动负债,,,"1,600,000.00","3,200,000.00","3,200,000.00","3,200,000.00","3,200,000.00","3,200,000.00","3,200,000.00","3,200,000.00","3,200,000.00","3,200,000.00","3,200,000.00","3,200,000.00","2,880,000.00","2,880,000.00","2,880,000.00","2,880,000.00","2,560,000.00","2,560,000.00","2,560,000.00","2,560,000.00",,"2,240,000.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"41,600,000.00","48,100,000.00","48,449,999.99","3,200,000.00","3,200,000.00","3,200,000.00","3,200,000.00","45,580,000.00","29,200,000.00","26,200,000.00","35,830,000.00","32,580,000.00","15,880,000.00","25,880,000.00","15,880,000.00","2,880,000.00","2,560,000.00","2,560,000.00","16,347,200.37","764,356,370.50","916,179,215.99","918,987,965.99","929,081,715.99","952,403,465.99","930,868,160.06","859,628,807.74","915,152,788.76","914,223,103.11","872,188,757.42","923,717,495.52","881,562,287.52","847,265,864.46","817,067,562.39","816,114,228.05"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,"451,925.08",,,,,,,,,,,,,,
负债合计,"292,963,663.11","329,202,778.27","478,563,030.96","460,642,193.12","432,966,348.20","273,283,442.04","333,587,563.21","289,330,560.11","263,875,133.86","775,321,962.41","744,709,408.63","849,683,539.21","796,537,829.89","984,592,371.33","934,174,300.61","951,129,141.53","1,312,727,071.81","1,195,598,685.57","1,304,861,885.87","1,422,976,018.20","1,357,700,588.30","1,692,797,133.42","1,802,920,726.46","1,865,667,435.07","1,962,650,158.79","2,057,872,674.71","3,663,772,302.82","3,926,475,262.73","3,911,494,486.59","4,060,831,370.65","4,233,339,521.66","3,490,604,800.85","3,225,427,639.74","3,048,184,187.17","2,946,033,490.97","2,840,539,946.61"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"125,754,194.99","127,500,000.00","127,500,000.00","127,500,000.00","170,000,000.00","170,000,000.00","170,000,000.00","170,000,000.00","170,000,000.00","340,000,000.00","340,000,000.00","340,000,000.00","340,000,000.00","340,000,000.00","340,000,000.00","340,000,000.00","340,000,000.00","340,000,000.00","340,000,000.00","340,000,000.00","340,000,000.00","340,000,000.00","340,000,000.00","340,000,000.00","510,000,000.00","510,000,000.00","510,000,000.00","510,000,000.00","1,020,000,000.00","1,020,000,000.00","1,350,000,000.00","1,350,000,000.00","1,350,000,000.00","1,350,000,000.00","1,350,000,000.00","1,350,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"76,333,818.55","76,333,818.55","76,333,818.55","1,244,048,313.55","1,244,048,313.55","1,248,136,866.15","1,248,136,866.15","1,248,136,866.15","1,078,136,866.15","1,078,136,866.15","1,078,136,866.15","1,078,136,866.15","1,080,349,173.76","1,078,136,866.15","1,078,136,866.15","1,078,136,866.15","1,078,144,427.14","1,078,136,866.15","1,078,136,866.15","1,078,136,866.15","1,078,136,866.15","1,077,891,246.49","1,077,891,246.49","907,891,246.49","907,891,246.49","907,891,246.49","907,891,246.49","339,453,013.92","384,448,992.36","3,100,875,002.33","3,100,875,002.33","3,100,875,002.33","3,100,875,002.33","3,100,875,002.33","3,100,875,002.33"
无形资产,"121,738,512.95","90,946,708.05","103,813,264.37","103,914,711.88","103,571,694.73","103,390,677.58","65,748,042.74","60,998,336.43","86,393,786.03","100,633,816.20","100,832,264.77","100,201,722.88","98,735,442.90","95,403,049.08","99,510,483.56","99,646,853.52","103,155,525.08","102,450,473.60","101,707,683.44","100,837,754.25","101,170,344.68","100,725,504.82","115,157,844.95","114,080,720.84","113,342,076.48","313,900,727.14","365,704,261.15","359,392,198.83","354,153,698.42","319,310,591.66","646,112,930.48","624,508,479.27","604,230,300.03","583,061,899.59","566,490,063.13","553,615,757.92"
盈余公积,"6,490,885.27","11,219,855.73","24,828,355.64","24,828,355.64","24,828,355.64","24,828,355.64","39,767,551.43","39,767,551.43","39,767,551.43","39,767,551.43","51,001,256.89","51,001,256.89","51,001,256.89","51,001,256.89","59,224,774.10","59,224,774.10","59,224,774.10","59,224,774.10","70,335,898.42","70,335,898.42","70,335,898.42","70,335,898.42","83,684,689.55","83,684,689.55","83,684,689.55","83,684,689.55","98,591,896.74","98,591,896.74","98,591,896.74","98,591,896.74","119,121,770.69","119,121,770.69","119,121,770.69","119,121,770.69","167,793,566.30","167,793,566.30"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,256,767.77","14,349,506.68","20,219,208.40","29,703,159.12","48,323,692.60","55,395,746.60"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"3,183,786.15","3,183,786.15","3,183,786.15","3,183,786.15","3,183,786.15","3,754,978.69",,,,,"6,445,522.66","6,445,522.66","6,445,522.66","6,445,522.66","6,445,522.66","6,445,522.66","6,445,522.66","6,445,522.66","7,571,817.15","7,571,817.15","7,571,817.15","7,571,817.15","7,571,817.15","7,571,817.15","7,571,817.15","7,571,817.15","134,565,147.89","134,565,147.89","134,565,147.89","134,565,147.89","1,327,948,962.91","1,327,948,962.91","1,327,948,962.91","1,327,948,962.91","1,327,948,962.91","1,327,948,962.91"
未分配利润,"93,436,375.30","90,219,342.87","191,202,986.81","227,053,516.65","283,054,602.04","306,801,815.41","326,522,600.53","360,623,285.27","357,034,221.61","373,323,367.08","392,619,990.73","423,081,249.97","410,798,877.31","423,597,031.90","442,499,803.38","478,705,379.11","483,430,542.62","505,329,747.06","542,950,207.44","594,748,867.74","605,294,569.54","628,564,023.76","670,143,257.01","725,053,742.16","727,742,939.63","768,967,144.98","798,884,701.68","869,664,182.04","860,943,369.76","958,639,379.67","1,014,110,426.81","1,251,678,800.34","1,300,607,180.32","1,452,685,805.35","1,473,533,865.22","1,604,373,851.69"
长期待摊费用,"749,165.03","374,582.51",,,,,,,,,,,,,,,,,,,,"752,317.16","596,503.60","1,296,548.05","1,264,592.50","1,232,636.95","40,978,016.41","25,860,965.28","39,761,110.65","11,636,008.73","75,705,758.23","71,496,191.29","72,015,631.46","67,174,038.64","71,518,721.26","73,638,694.57"
少数股东权益,"36,022,708.66","10,147,799.34","8,827,457.49","10,459,337.55","8,774,888.05","8,328,054.31",,,,"48,040,384.91","70,816,020.30","71,838,055.20","73,072,757.98","70,857,056.44","72,202,500.36","75,415,584.61","79,807,603.82","79,586,649.94","83,083,963.13","86,505,353.44","88,650,708.50","88,708,721.87","87,152,170.40","88,175,296.39","85,999,247.57","86,852,824.32","103,051,750.38","85,755,764.24","54,625,823.42","67,136,084.87","63,548,685.46","67,959,026.21","74,104,487.27","76,340,992.37","77,627,507.53","77,201,970.27"
递延所得税资产,,,"554,936.58","554,936.58","554,936.58","-16,255.96","810,719.39","810,719.39","971,744.53","2,651,947.46","2,662,395.82","2,662,395.82","2,662,395.82","2,662,395.82","2,553,436.81","2,553,436.81","2,553,436.81","2,553,436.81","2,420,069.60","2,420,069.60","2,420,069.60","2,420,069.60","3,333,846.78","3,333,846.78","3,333,846.78","3,333,846.78","32,269,406.57","32,034,724.47","35,907,933.83","32,420,841.85","48,877,322.91","48,877,322.91","48,877,322.91","45,887,313.77","38,652,186.51","38,652,186.51"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"22,027,200.00","22,027,200.00","22,027,200.00","22,027,200.00","544,054,400.00","967,316,177.26","542,104,400.00","617,843,860.75",,,"71,000,000.00",,"415,770,000.00","415,770,000.00","525,789,723.84","565,240,194.73","595,087,199.65","540,598.83","66,458,321.38","75,064,546.82","585,543,818.44","585,543,818.44"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"330,545,832.73","345,430,924.77","447,187,051.52","467,074,067.07","501,585,916.87","506,353,480.82","466,292,185.85","482,447,397.14","514,663,193.94","667,940,094.95","717,810,413.27","731,872,977.46","745,647,640.10","767,675,605.86","1,144,289,023.71","1,136,360,652.45","928,941,642.06","924,447,562.12","1,497,502,435.31","1,872,360,013.20","1,504,885,669.37","1,510,975,106.51","1,269,072,159.14","1,364,182,963.27","1,394,916,318.92","2,025,395,081.63","2,965,252,539.43","3,121,913,498.90","3,524,339,457.46","3,422,192,618.01","5,329,607,361.83","4,883,219,987.48","4,941,575,017.13","4,883,113,665.66","5,383,254,970.14","5,350,433,376.93"
所有者权益(或股东权益)合计,"261,704,164.22","315,420,816.49","428,692,618.49","466,175,028.39","1,730,706,159.28","1,754,006,538.91","1,784,427,018.11","1,818,527,702.85","1,814,938,639.19","1,879,268,169.57","1,932,574,134.07","1,964,057,428.21","1,953,009,758.33","1,965,804,518.99","1,992,063,943.99","2,031,482,603.97","2,040,599,786.69","2,062,285,598.24","2,114,506,935.14","2,169,726,985.75","2,182,418,042.61","2,205,745,510.20","2,258,871,363.45","2,314,804,974.59","2,315,318,123.24","2,357,395,905.34","2,418,419,595.29","2,471,903,089.51","2,373,614,103.84","2,528,816,353.64","5,647,655,885.29","5,889,634,599.57","5,944,708,440.61","6,099,023,570.74","6,169,829,941.38","6,300,244,390.59"
资产总计,"554,667,827.33","644,623,594.76","907,255,649.45","926,817,221.51","2,163,672,507.48","2,027,289,980.95","2,118,014,581.32","2,107,858,262.96","2,078,813,773.05","2,654,590,131.98","2,677,283,542.70","2,813,740,967.42","2,749,547,588.22","2,950,396,890.32","2,926,238,244.60","2,982,611,745.50","3,353,326,858.50","3,257,884,283.81","3,419,368,821.01","3,592,703,003.95","3,540,118,630.91","3,898,542,643.62","4,061,792,089.91","4,180,472,409.66","4,277,968,282.03","4,415,268,580.05","6,082,191,898.11","6,398,378,352.24","6,285,108,590.43","6,589,647,724.29","9,880,995,406.95","9,380,239,400.42","9,170,136,080.35","9,147,207,757.91","9,115,863,432.35","9,140,784,337.20"
负债和所有者(或股东权益)合计,"554,667,827.33","644,623,594.76","907,255,649.45","926,817,221.51","2,163,672,507.48","2,027,289,980.95","2,118,014,581.32","2,107,858,262.96","2,078,813,773.05","2,654,590,131.98","2,677,283,542.70","2,813,740,967.42","2,749,547,588.22","2,950,396,890.32","2,926,238,244.60","2,982,611,745.50","3,353,326,858.50","3,257,884,283.81","3,419,368,821.01","3,592,703,003.95","3,540,118,630.91","3,898,542,643.62","4,061,792,089.91","4,180,472,409.66","4,277,968,282.03","4,415,268,580.05","6,082,191,898.11","6,398,378,352.24","6,285,108,590.43","6,589,647,724.29","9,880,995,406.95","9,380,239,400.42","9,170,136,080.35","9,147,207,757.91","9,115,863,432.35","9,140,784,337.20"
