科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"51,010,366.97","111,944,998.14","110,116,136.98","148,872,130.37","123,165,670.80","96,032,378.57","755,114,012.55","612,238,215.87","510,124,431.44","502,851,536.30","498,483,136.43","564,821,631.80","712,619,073.11","341,150,182.91","444,517,797.94","440,832,360.91","502,249,801.95","431,835,693.03","457,854,610.99","819,768,727.73","874,454,430.29","1,072,474,038.09","1,066,177,843.55","2,080,961,156.76","1,284,661,859.54","1,283,287,649.56","974,860,130.31","609,769,079.13","671,957,604.42","779,204,761.12","975,954,060.63","901,444,695.86","958,238,319.15","1,060,147,062.24","1,025,414,727.80","969,454,087.83"
短期借款,"46,660,000.00","93,750,000.00","304,300,000.00","299,350,000.00","294,513,800.00","410,000,000.00",,"50,000,000.00","170,000,000.00","300,000,000.00","380,000,000.00","390,000,000.00","663,000,000.00","734,000,000.00","656,000,000.00","903,000,000.00","766,000,000.00","765,010,000.00","859,000,000.00","730,000,000.00","780,000,000.00","896,000,000.00","997,000,000.00","1,232,000,000.00","1,301,000,000.00","1,330,000,000.00","1,280,000,000.00","1,229,993,860.35","1,280,000,000.00","1,432,100,000.00","1,647,550,000.00","1,372,650,000.00","1,510,650,000.00","1,679,800,000.00","1,502,650,000.00","1,319,200,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,200.13","1,300.01","1,299.99",,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"620,346.47","500,000.00","102,479,440.00","44,380,000.00","87,504,000.00","113,000,000.00","98,460,000.00","137,977,635.79","120,291,718.61","348,036,718.61","351,942,012.21","267,136,759.37","305,226,628.61","306,062,755.61","273,929,450.00","459,387,836.50","303,977,752.51","314,910,782.86","231,632,247.48","50,404,949.75","28,538,779.10","218,321,216.90","95,999,945.86","79,753,314.00","216,339,924.00","244,338,272.80","90,845,911.23","190,582,590.55","233,285,485.07","450,355,632.47","287,152,935.40","410,016,636.63","374,315,292.30","418,566,824.50","403,292,240.71","402,739,840.88"
应付票据,"48,195,000.00","105,600,000.00","40,000,000.00","107,000,000.00","133,700,000.00","122,600,000.00","140,900,000.00","148,000,000.00","217,200,000.00","238,103,000.00","239,103,000.00","225,277,000.00","306,174,000.00","320,000,000.00","377,054,247.99","700,000,000.00","600,000,000.00","520,550,000.00","740,050,000.00","1,776,250,000.00","2,114,000,000.00","2,664,000,000.00","2,473,640,000.00","2,217,390,000.00","1,857,700,000.00","1,765,200,000.00","1,785,600,000.00","1,448,500,000.00","1,360,047,700.00","1,460,847,700.00","1,429,800,000.00","1,765,800,000.00","1,838,500,000.00","1,769,500,000.00","1,844,500,000.00","1,817,900,000.00"
应收账款,"114,136,083.60","163,045,966.51","212,660,618.71","222,909,039.15","242,427,244.70","267,416,313.91","360,043,002.62","499,806,696.94","554,319,069.15","496,370,791.17","557,713,689.67","518,036,626.81","585,160,422.92","657,430,435.93","674,293,065.11","907,924,344.84","859,940,504.70","887,169,107.25","898,699,939.80","1,103,900,599.52","1,071,265,942.31","1,111,137,530.97","1,111,535,852.49","1,123,247,425.48","1,072,294,041.59","1,032,161,381.33","1,043,517,971.18","976,435,766.09","805,521,121.65","801,326,834.52","695,215,022.42","795,528,906.81","952,990,912.13","985,023,276.34","866,493,320.56","859,473,179.78"
应付账款,"104,612,765.94","124,681,556.87","73,059,028.57","84,013,202.64","50,158,170.20","81,805,411.15","75,443,842.19","206,977,149.72","87,391,685.12","219,163,274.48","248,486,112.83","178,648,206.63","525,810,736.65","684,520,035.13","607,032,023.82","339,167,963.11","624,879,400.69","430,335,356.61","378,768,000.77","378,839,232.68","355,683,855.79","365,755,323.71","376,106,353.82","377,126,823.23","311,138,056.21","376,884,769.48","283,718,261.70","282,328,829.79","250,541,697.65","204,854,477.02","193,045,437.98","208,646,997.25","286,112,635.52","416,622,274.11","631,112,838.03","500,769,600.82"
预付款项,"87,115,672.89","41,307,168.88","34,346,403.04","50,443,313.30","76,968,184.98","137,059,299.68","244,657,846.42","417,981,842.81","478,099,847.38","520,053,594.17","465,658,300.07","442,914,816.01","420,367,259.42","162,463,529.57","166,236,509.80","192,133,149.14","195,935,557.47","207,177,939.45","206,195,113.76","223,487,805.62","344,001,687.88","309,582,225.78","309,637,213.76","324,729,182.91","398,218,371.31","241,032,318.57","303,071,643.23","283,256,116.61","302,587,033.38","226,942,413.80","337,068,886.56","316,127,179.12","377,889,574.30","193,210,856.69","164,531,899.06","193,919,811.65"
预收款项,"27,494,793.49","102,226,269.48","85,487,250.54","35,380,908.47","13,620,500.00","40,043,178.74","14,377,458.53","13,842,254.21","12,626,212.21","26,347,497.40","23,089,275.30","10,285,281.30","20,865,087.72","29,400,626.43","18,265,329.71","10,946,641.61","20,772,947.61","304,168,244.85","372,063,485.18","191,023,044.46","66,380,129.08","82,932,986.95","40,661,729.95","30,152,496.60","24,984,755.79","42,692,566.77","42,866,440.19","74,642,481.38","59,745,220.28","36,015,926.48","72,267,616.29","66,448,709.86","129,721,574.29","262,525,035.81","241,211,042.61","290,562,519.14"
