科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"36,887,172.84","39,271,024.67","51,966,373.75","135,950,473.38","29,119,017.55","56,138,932.50","60,024,529.90","116,058,516.14","50,113,343.00","110,672,155.79","100,536,606.70","154,587,504.31","87,087,339.64","507,600,788.95","338,623,084.42","483,111,709.18","203,420,377.93","584,621,131.79","145,517,954.87","404,207,256.16","281,303,014.77","223,981,738.30","260,231,398.39","388,233,606.44","156,610,329.31","1,439,618,809.46","405,237,873.51","596,098,542.93","479,332,575.03","1,175,143,863.96","837,747,525.16","852,908,675.11","722,313,043.82","820,756,447.56","920,437,510.43","2,486,653,546.11","1,023,184,585.69","1,904,742,483.07","1,111,781,222.82","1,543,501,673.38","1,226,940,868.55","1,459,835,872.30","986,412,706.36","1,132,677,976.66"
短期借款,"156,000,000.00","203,000,000.00","222,000,000.00","196,000,000.00","224,000,000.00","274,000,000.00","316,000,000.00","280,000,000.00","325,000,000.00","300,000,000.00","367,315,200.00","367,313,200.00","420,000,000.00",,,"136,000,000.00","320,999,999.99","426,000,000.00","268,870,000.00","224,630,409.37","410,661,300.10","850,000,000.00","888,000,000.00","697,900,910.00","719,900,910.00","890,000,000.00","211,467,321.00","388,790,173.00","382,790,173.00","253,881,356.01","487,879,949.98","125,375,064.53","228,457,920.00","389,018,720.00","1,025,173,735.80","769,447,579.20","388,436,202.20","448,875,000.00","287,200,000.00","225,670,000.00","228,302,500.00","848,992,000.00","930,466,000.00","831,281,029.88"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,815.37","5,198.54","5,358.52","24,203.50",,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"10,817,680.12","10,162,781.00","16,668,411.43","31,999,112.00","6,925,134.55","50,867,012.65","26,075,000.00","42,002,981.69","31,792,377.38","87,972,654.75","66,455,103.62","142,053,282.48","68,513,508.13","210,005,652.60","157,486,739.88","180,807,730.19","182,142,002.88","678,040,252.81","543,978,380.56","595,195,623.67","346,669,785.59","322,389,118.20","214,990,265.72","795,805,128.17","453,307,302.51","440,560,091.94","544,046,333.80","1,163,335,678.12","799,015,739.17","808,735,570.57","1,094,890,950.16","1,080,484,457.49","900,437,585.34","1,103,851,722.44","1,305,139,978.80","1,267,082,610.65","1,281,852,289.50","1,509,074,864.52","1,483,383,387.59","1,728,836,967.23","1,483,349,944.88","1,491,449,329.17","1,465,293,527.47","2,102,591,319.44"
应付票据,"44,364,135.20","56,939,400.00","66,630,338.85","56,048,003.25","47,750,006.28","64,173,056.28","81,768,650.00","116,200,214.54","168,067,295.07","236,436,761.26","312,095,956.68","376,752,114.55","352,346,360.13","518,345,320.16","704,245,777.80","586,101,529.39","515,138,739.98","583,460,459.96","592,228,410.36","515,075,225.74","419,923,449.16","336,743,279.89","413,642,921.16","603,105,625.91","542,800,190.23","579,213,743.01","608,966,200.20","649,215,101.53","717,894,082.96","910,121,596.06","1,198,405,747.07","1,347,172,443.95","1,406,601,597.16","1,355,394,515.28","1,459,100,961.38","1,481,560,582.48","1,419,015,884.95","1,291,513,222.88","1,285,140,022.15","1,189,982,458.21","1,146,544,699.91","1,186,575,827.79","1,324,665,406.47","1,413,752,555.42"
应收账款,"213,464,224.68","265,207,938.14","293,015,381.22","138,059,872.55","275,939,733.94","309,661,848.07","307,689,310.46","147,595,221.23","363,689,013.98","297,509,674.69","415,527,492.59","189,610,909.80","543,184,321.08","409,376,690.96","798,098,339.74","228,294,742.83","913,700,412.47","564,144,758.75","1,102,081,058.93","601,026,944.48","1,460,101,541.78","1,529,222,072.39","1,683,493,498.99","714,938,904.30","1,495,978,853.23","1,512,851,276.93","1,834,786,008.83","936,349,083.77","1,624,400,644.35","1,671,135,547.10","2,593,989,012.04","1,898,348,789.41","2,767,077,961.12","2,437,363,857.88","2,909,238,517.93","2,218,973,970.61","3,238,056,725.90","2,788,075,599.26","2,985,218,526.61","2,585,900,524.25","3,051,079,534.27","2,612,874,074.90","3,123,503,086.27","3,143,520,644.20"
应付账款,"81,764,849.51","79,330,579.07","133,886,410.82","122,044,382.70","134,434,190.03","187,017,103.75","183,060,858.43","215,086,740.88","196,541,300.18","260,418,721.36","250,814,645.59","276,503,743.03","351,324,743.78","457,016,495.60","500,659,365.95","482,024,319.78","534,525,652.94","511,439,779.26","610,479,488.54","433,614,375.28","571,610,922.89","748,027,993.19","815,402,000.77","622,726,546.61","818,617,708.65","769,731,943.58","941,919,793.78","1,009,735,065.26","1,147,167,828.21","1,156,505,804.20","1,665,040,914.33","1,612,615,215.87","1,817,061,246.97","2,023,344,230.97","1,956,133,748.44","1,939,711,844.85","2,016,292,042.22","2,061,255,086.12","1,877,699,115.98","2,475,549,077.10","2,243,591,953.34","2,330,077,272.85","2,508,722,043.11","2,589,714,505.88"
预付款项,"12,825,876.17","35,783,294.06","38,235,667.05","37,121,560.63","72,779,226.54","58,532,239.79","98,740,472.33","103,222,321.18","121,395,968.43","111,722,868.71","100,876,581.93","135,308,783.30","178,867,652.44","179,824,132.32","187,398,150.87","67,400,830.84","116,118,012.91","67,596,132.67","85,335,300.02","35,011,202.56","75,876,189.15","108,547,041.97","81,895,933.08","87,607,078.48","112,467,581.49","100,700,344.64","134,485,367.41","136,146,342.67","162,626,318.15","245,927,670.73","173,148,867.84","157,853,460.49","224,617,558.64","168,585,660.63","153,293,076.61","101,632,712.46","137,752,249.57","132,172,254.54","141,882,461.68","152,982,158.15","177,369,585.89","127,010,381.30","165,605,219.99","103,935,628.38"
预收款项,"251,622.41","4,641,150.69","6,960,849.30","14,251,881.07","10,126,497.56","10,953,458.25","10,626,639.26","20,455,663.91","9,072,268.16","8,412,407.80","9,546,536.38","29,239,398.77","25,096,363.57","35,448,577.87","22,275,895.87","49,976,699.59","20,505,701.45","38,596,910.96","19,540,716.33","33,518,310.66","30,255,816.42","52,018,883.52","17,209,927.01","41,903,612.16","40,957,654.07","38,467,550.61","23,001,442.44","39,620,643.80","20,692,095.01","27,013,822.18","42,834,314.59","83,171,357.13","39,733,654.06","41,368,918.26","76,422,519.94","104,773,172.46","25,725,004.11","36,390,331.42","53,660,477.56","59,023,800.76","56,665,059.05","48,781,060.56","70,536,154.55","62,044,036.01"
