科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"13,874,600.99","15,942,465.09","8,866,469.21","12,090,186.09","19,456,150.96","4,817,944.61","11,205,551.62","18,062,895.85","27,894,604.10","5,155,008.62","14,224,363.01","23,820,652.61","33,831,045.04","8,377,079.55","17,999,525.45","32,680,529.69","41,573,641.98","9,149,270.34","18,384,218.47","33,285,155.56","45,299,558.04","13,569,733.73","25,659,613.16","39,607,146.13","50,776,762.85","13,126,574.36","24,878,245.13","38,804,292.33","51,742,027.65","14,055,664.33","27,892,149.92","42,244,371.89","54,825,095.58","14,106,642.31","34,422,508.45","64,432,327.27","84,554,818.97","24,080,795.02","54,472,488.80"
取得借款收到的现金,"34,900,000.00","81,179,679.57","71,380,000.00","86,030,000.00","86,030,000.00","46,000,000.00","47,000,000.00","47,000,000.00","107,000,000.00","20,000,000.00","20,000,000.00","66,477,230.00","66,209,900.00",,"66,467,540.00","86,467,540.00","95,000,000.00",,"60,000,000.00","60,000,000.00","60,000,000.00",,,,,,,,,,,,,,,"50,000,000.00","238,074,900.00","70,000,000.00","100,000,000.00"
支付的各项税费,"4,160,547.00","11,924,100.18","5,451,003.24","9,914,703.94","13,634,590.58","3,492,501.05","6,240,354.07","11,127,457.61","16,388,807.27","1,981,253.93","9,044,072.86","19,808,530.66","24,417,734.17","84,603.22","4,609,025.23","12,636,660.98","16,898,715.10","909,226.87","6,046,962.53","30,361,506.04","17,730,841.32","2,091,693.02","8,084,159.67","12,206,944.73","15,474,812.64","251,317.36","4,824,948.37","8,701,305.43","12,635,204.35","3,308,466.68","6,333,538.39","9,832,147.95","14,064,368.20","7,122,221.65","10,777,076.51","21,012,880.55","28,252,308.36","17,559,648.76","20,078,249.68"
收到其他与筹资活动有关的现金,,,,,,,,,"2,142,265.15",,,,"17,428,477.61","429,699.05","11,723,200.31","12,158,816.86","63,728,208.40","872,320.74","10,119,693.64","11,803,351.61","15,341,613.88","2,507,415.38","4,646,463.85","6,953,666.49","8,890,133.01","1,014,379.79","2,442,230.44","4,218,872.19","4,695,090.13","1,574,570.55","1,835,820.55","2,711,216.63","6,798,218.65","509,784.42","509,784.42","509,784.42","509,784.42","3,880,000.00","3,880,000.00"
支付其他与经营活动有关的现金,"7,557,954.96","11,609,406.25","5,326,725.91","8,607,853.98","11,386,688.65","3,591,579.88","8,322,916.18","14,853,068.06","20,466,363.28","4,715,162.15","8,069,937.89","15,763,730.12","23,238,197.19","4,648,094.09","11,158,344.71","18,739,374.43","24,065,625.14","8,483,965.96","17,408,531.66","26,256,892.26","38,663,536.52","6,725,795.92","14,598,494.31","26,732,670.62","37,429,274.93","12,665,471.00","19,376,388.61","28,002,530.65","34,384,972.80","10,847,124.43","20,257,966.51","29,232,824.83","43,168,909.38","7,999,868.66","18,636,506.97","31,272,142.26","54,776,472.74","16,328,939.87","30,972,157.63"
筹资活动现金流入小计,"34,900,000.00","81,179,679.57","71,380,000.00","86,030,000.00","86,030,000.00","829,947,400.00","830,947,400.00","830,947,400.00","903,521,665.15","20,000,000.00","20,000,000.00","66,477,230.00","83,638,377.61","429,699.05","78,190,740.31","98,626,356.86","158,728,208.40","872,320.74","70,119,693.64","71,803,351.61","75,341,613.88","2,507,415.38","4,646,463.85","6,953,666.49","8,890,133.01","1,014,379.79","2,442,230.44","4,218,872.19","4,695,090.13","1,574,570.55","1,835,820.55","2,711,216.63","9,798,218.65","509,784.42","509,784.42","51,178,286.91","239,234,394.43","73,880,000.00","103,880,000.00"
经营活动现金流出小计,"211,257,446.12","232,053,018.19","117,859,980.32","186,569,310.95","264,834,744.99","66,970,726.01","123,665,553.30","225,348,565.97","311,738,957.69","55,032,495.51","125,621,024.37","207,626,618.24","280,373,639.68","59,940,436.71","142,081,367.94","276,195,628.08","384,024,569.77","88,671,084.37","204,879,167.24","368,322,978.49","428,748,316.84","84,168,380.80","195,400,102.20","322,156,650.90","393,402,528.85","99,590,021.31","166,755,201.98","272,449,473.59","361,263,052.36","85,749,583.09","205,010,312.30","332,846,141.22","410,686,250.98","126,430,334.03","286,315,008.00","462,475,044.55","654,626,638.33","259,937,503.46","431,862,253.26"
偿还债务支付的现金,"25,000,000.00","54,800,000.00","67,079,697.57","82,579,697.57","86,409,697.57","60,900,000.00","60,900,000.00","86,900,000.00","111,900,000.00","20,000,000.00","55,000,000.00","55,000,000.00","55,000,000.00","1,000,000.00","67,209,900.00","67,209,900.00","106,709,900.00","500,000.00","55,500,000.00","55,500,000.00","115,500,000.00",,,,,,,,,,,,,,,,,"54,900,000.00","84,900,000.00"
经营活动产生的现金流量净额,"18,834,403.59","45,838,390.21","27,078,898.78","34,281,240.46","57,990,327.45","-4,543,994.64","23,015,534.51","-3,436,008.65","-13,290,276.63","20,553,358.10","90,542,230.12","125,218,519.50","134,265,113.58","5,185,001.14","25,037,641.86","-1,639,333.13","9,106,409.28","-11,491,085.12","-5,479,452.49","-33,195,202.70","41,051,309.55","9,883,142.73","1,520,319.69","7,433,922.34","69,860,894.71","-5,969,962.01","16,032,079.92","28,523,038.50","52,712,658.66","23,439,886.15","44,173,911.52","38,134,527.68","91,919,163.66","-26,743,720.15","-60,848,638.73","-109,211,793.77","-71,166,726.10","-56,899,531.24","-13,229,799.52"
分配股利、利润或偿还利息支付的现金,"24,276,394.38","15,369,932.98","24,136,483.54","25,232,624.24","26,121,483.12","876,842.25","15,894,480.80","16,697,614.25","16,954,599.25","722,157.50","44,473,753.97","45,870,505.00","46,503,043.38","544,737.79","33,836,931.31","72,818,746.87","73,550,104.72","1,288.29","24,884,315.69","24,884,315.69","25,951,925.69",,"23,676,180.28","23,680,000.00","23,680,000.00",,"23,719,956.21","23,722,890.22","23,680,000.00",,"23,680,000.00","23,680,000.00","23,680,000.00",,"18,944,000.00","18,944,000.00","20,157,841.49","3,494,999.89","7,320,362.46"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,"49,800,000.00","184,700,000.00","310,200,000.00",,,,,,,,,,,"6,000,000.00","6,000,000.00","6,000,000.00",,
支付其他与筹资活动有关的现金,,,,,,,,,"6,143,950.00",,,,"48,651,699.80",,"193,050.00","258,930.00",,,"629,337.23","629,337.23","629,337.23",,,,,,,,,,,,,,,"125,000.00","2,268,300.20","108,777.77","142,306.39"
取得投资收益收到的现金,,,,,,,,,,,,,"1,450,866.13",,,,"1,558,778.08",,,,,"648,191.78","2,340,404.65","3,758,889.59",,,,,,,,,,,,,,"300,493.28","334,064.05"
筹资活动现金流出小计,"49,276,394.38","70,169,932.98","91,216,181.11","107,812,321.81","112,531,180.69","61,776,842.25","76,794,480.80","103,597,614.25","134,998,549.25","20,722,157.50","99,473,753.97","100,870,505.00","150,154,743.18","1,544,737.79","101,239,881.31","140,287,576.87","180,260,004.72","501,288.29","81,013,652.92","81,013,652.92","142,081,262.92",,"23,676,180.28","23,680,000.00","23,680,000.00",,"23,719,956.21","23,722,890.22","23,680,000.00",,"23,680,000.00","23,680,000.00","23,680,000.00",,"18,944,000.00","19,069,000.00","22,426,141.69","58,503,777.66","92,362,668.85"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,963,730.00",,,,,,"163,500.00","163,500.00","160,355.77",,,,,,,,,,"50,700,500.00","170,418,269.54","154,063,924.19",,,,,,"364,996.30","364,996.30","437,020.29",,,,"66,735,342.07","33,182,750.00","72,811,950.00","74,270,885.00","75,230,151.98",,
筹资活动产生的现金流量净额,"-14,376,394.38","11,009,746.59","-19,836,181.11","-21,782,321.81","-26,501,180.69","768,170,557.75","754,152,919.20","727,349,785.75","768,523,115.90","-722,157.50","-79,473,753.97","-34,393,275.00","-66,516,365.57","-1,115,038.74","-23,049,141.00","-41,661,220.01","-21,531,796.32","371,032.45","-10,893,959.28","-9,210,301.31","-66,739,649.04","2,507,415.38","-19,029,716.43","-16,726,333.51","-14,789,866.99","1,014,379.79","-21,277,725.77","-19,504,018.03","-18,984,909.87","1,574,570.55","-21,844,179.45","-20,968,783.37","-13,881,781.35","509,784.42","-18,434,215.58","32,109,286.91","216,808,252.74","15,376,222.34","11,517,331.15"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-126,788.87","-148,627.11",-388.37,-45.70,"-1,030.28",-452.27,-620.17,"-7,947.47","-6,888.69",27.19,"-27,487.16","44,643.45","-975,429.03","401,824.60","718,763.88","817,766.43","1,051,362.04","6,731.49","-129,362.31","-517,637.67","-840,437.14","-2,676.33","138,427.07","122,277.65","278,127.81","42,716.01","16,558.26","242,351.58","298,330.87","-2,259.22","76,791.40","144,486.24","855,368.48","-48,520.95","-201,568.22","-179,039.92","-562,060.88","-729,862.67","-267,103.68"
收到其他与投资活动有关的现金,"19,000,000.00",,,,,,,,,,,,,,,"550,896,283.89","607,540,487.69","345,340,128.17","410,081,452.71","597,472,207.20","607,107,527.46","132,979,541.31","304,874,718.20","412,693,946.58","920,594,403.20","246,599,878.35","423,828,698.96","617,592,497.18","743,849,239.68","222,032,651.84","357,851,651.84","505,417,207.56","653,398,839.68","71,156,766.03","182,055,011.87","282,497,732.70","357,146,725.49","35,000,000.00","37,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"20,963,730.00",,,,,,"163,500.00","163,500.00","160,355.77",,,,"1,450,866.13",,,"550,896,283.89","609,099,265.77","345,340,128.17","460,781,952.71","767,890,476.74","761,171,451.65","183,427,733.09","491,915,122.85","726,652,836.17","920,594,403.20","246,599,878.35","424,193,695.26","617,957,493.48","744,286,259.97","222,032,651.84","357,851,651.84","505,417,207.56","720,134,181.75","104,339,516.03","260,866,961.87","362,768,617.70","438,376,877.47","35,300,493.28","37,334,064.05"
五、现金及现金等价物净增加额,"5,936,553.91","2,452,792.33","-6,834,119.37","-21,735,559.40","10,011,768.59","42,880,708.79","88,014,553.29","65,940,120.11","602,432,306.86","-33,257,479.97","-355,453,648.25","-305,144,503.34","-466,208,880.73","368,554,358.11","-25,304,159.86","43,073,009.43","-14,118,798.32","263,103,837.26","109,521,366.02","129,687,132.26","110,693,337.44","-121,737,573.59","-76,489,999.73","-92,834,471.25","-219,307,224.82","-31,660,189.58","-8,760,451.65","10,448,605.00","43,470,957.32","-22,893,423.66","-40,367,498.79","-41,456,842.91","2,579,498.71","-15,163,086.09","-13,797,327.30","-23,607,677.28","-31,080,121.59","-30,780,021.22","-16,964,747.62"
购建固定资产、无形资产和其他长期资产支付的现金,"17,365,347.95","54,246,717.36","14,076,448.67","34,234,432.35","21,476,347.89","23,068,888.55","41,640,266.75","60,452,696.02","152,953,999.49","53,088,707.76","63,926,127.02","146,014,391.29","160,011,891.99","10,338,602.74","17,832,488.41","24,096,173.91","38,749,276.82","13,606,445.19","89,370,128.26","131,132,395.18","166,724,517.24","40,758,011.57","68,909,747.63","97,735,523.46","158,457,558.18","24,970,322.38","27,198,563.51","34,979,279.55","38,050,401.33","59,509,217.26","75,196,618.38","95,463,065.17","152,754,243.18","43,220,145.44","75,179,866.64","84,094,748.20","99,672,602.94","8,827,342.93","37,319,239.62"
期初现金及现金等价物余额,"36,937,898.61","42,874,452.52","45,327,244.85","45,327,244.85","45,327,244.85","55,339,013.44","55,339,013.44","55,339,013.44","55,338,013.44","657,770,320.30","657,770,320.30","657,770,320.30","657,770,320.30","191,561,439.57","191,561,439.57","191,561,439.57","191,561,439.57","177,442,641.25","177,442,641.25","177,442,641.25","177,442,641.25","288,135,978.69","288,135,978.69","288,135,978.69","288,135,978.69","68,828,753.87","68,828,753.87","68,828,753.87","68,828,753.87","112,299,711.19","112,299,711.19","112,299,711.19","112,299,711.19","114,879,209.90","114,879,209.90","114,879,209.90","114,879,209.90","83,799,088.31","83,799,088.31"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,"49,800,000.00","134,900,000.00","233,400,000.00","360,400,000.00",,,,,,"48,000,000.00","48,000,000.00","48,000,000.00","51,000,000.00",,,"30,000,000.00",,,
期末现金及现金等价物余额,"42,874,452.52","45,327,244.85","38,493,125.48","23,591,685.45","55,339,013.44","98,219,722.23","143,353,566.73","121,279,133.55","657,770,320.30","624,512,840.33","302,316,672.05","352,625,816.96","191,561,439.57","560,115,797.68","166,257,279.71","234,634,449.00","177,442,641.25","440,546,478.51","286,964,007.27","307,129,773.51","288,135,978.69","166,398,405.10","211,645,978.96","195,301,507.44","68,828,753.87","37,168,564.29","60,068,302.22","79,277,358.87","112,299,711.19","89,406,287.53","71,932,212.40","70,842,868.28","114,879,209.90","99,716,123.81","101,081,882.60","91,271,532.62","83,799,088.31","53,019,067.09","66,834,340.69"
