科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"1,034,093,808.73","2,920,607,829.19","3,985,297,787.64","5,430,604,545.59","1,061,855,597.71","2,488,902,477.54","3,614,027,800.35","4,883,735,872.12","1,027,967,335.95","1,795,808,177.23","2,531,873,624.20","3,433,997,303.88","774,580,250.56","1,851,218,255.67","2,650,357,971.16","3,447,461,385.12","647,973,657.73","1,319,464,549.22","2,072,106,383.61","2,780,166,085.93","620,093,492.52","1,275,098,400.24","1,923,296,120.30","2,912,974,950.29","661,627,369.20","1,402,203,499.04","2,166,095,952.87","2,998,407,323.81","768,786,541.79","1,403,955,195.80","1,991,211,871.74","2,719,030,452.98","705,942,121.90","1,090,683,035.69","1,666,088,709.19","2,220,277,158.42","530,010,237.33","1,108,570,833.22","1,788,005,747.56","3,060,070,754.07","494,585,207.82","1,164,799,337.81","1,764,761,883.18","2,394,296,440.73"
二、营业利润,"61,402,565.17","438,263,085.63","484,041,518.07","547,789,223.32","-8,205,609.67","237,504,150.80","189,193,985.77","95,136,642.71","52,146,039.77","220,342,056.58","352,335,955.68","549,686,736.78","131,284,250.71","318,855,384.54","518,276,557.64","674,429,000.56","97,466,281.11","241,006,045.90","306,486,261.74","425,458,833.36","56,981,586.24","244,706,041.31","469,991,568.50","569,320,025.11","92,045,875.08","232,125,833.46","423,683,760.58","502,507,901.70","91,007,094.60","214,417,132.89","385,972,302.99","494,133,388.60","179,241,319.69","325,960,811.15","510,291,688.38","658,208,720.48","143,383,109.44","338,709,416.50","550,928,358.46","723,765,675.18","235,471,715.91","360,163,177.26","753,770,330.04","1,218,220,578.10"
减:营业成本,"837,136,863.22","2,316,622,532.05","3,208,818,965.18","4,429,634,319.61","880,857,058.43","1,973,127,505.75","2,966,581,749.10","4,117,106,415.16","907,612,223.34","1,465,075,702.07","2,032,038,543.74","2,727,424,543.33","566,884,235.93","1,379,889,522.08","1,977,542,956.25","2,510,090,070.53","468,189,900.93","993,171,157.13","1,550,431,578.76","2,086,932,230.19","477,439,825.34","972,799,271.34","1,476,445,726.74","2,225,332,308.14","513,683,178.66","1,081,906,664.47","1,685,442,298.10","2,343,043,912.27","635,805,977.74","1,117,885,320.87","1,569,704,063.83","2,108,043,217.19","536,736,188.06","762,640,615.27","1,165,066,114.32","1,551,617,078.36","377,729,294.95","782,144,471.32","1,251,480,564.17","2,116,782,690.49","366,153,669.68","841,461,882.66","1,249,575,258.90","1,667,388,112.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"28,368,526.44","105,079,863.34","131,965,500.61","179,448,738.85","29,241,365.59","82,866,660.51","112,120,141.59","187,294,901.15","31,728,976.55","50,621,644.57","73,307,958.49","109,793,905.74","21,469,269.93","64,385,057.57","84,573,907.33","120,012,418.81","20,206,301.06","42,534,978.58","85,711,558.21","91,233,349.64","10,071,821.90","23,107,237.85","36,412,131.17","75,699,357.27","11,882,171.21","28,283,791.86","41,863,779.71","72,914,706.17","13,251,673.90","27,411,092.54","40,132,536.57","50,284,942.98","14,030,491.91","27,207,544.97","42,721,938.35","60,633,374.31","13,645,972.26","26,789,035.18","42,049,908.27","131,759,238.11","8,676,620.73","31,731,065.15","85,887,678.63","105,200,982.26"
营业外收入,"16,941,712.19","84,103,674.39","145,634,726.88","243,265,400.22","88,555,317.79","189,132,682.73","337,263,954.53","511,395,520.19","94,998,812.30","103,997,901.96","135,336,470.89","254,169,971.11","9,815,903.72","28,789,772.92","83,226,156.93","100,827,127.63","26,183,729.69","96,460,576.85","157,132,684.61","198,034,021.23","47,816,976.39","84,267,991.26","105,084,033.00","150,389,968.02","24,152,119.10","67,956,583.98","109,882,104.49","154,031,052.14","35,906,790.81","112,431,496.42","149,952,692.96","167,587,329.99","8,369,445.32","21,123,983.81","75,119,479.96","84,213,806.49","7,892,109.31","28,488,666.76","62,245,469.37","92,238,579.35","7,195,673.31","34,779,781.08","49,749,944.06","10,222,634.57"
销售费用,"12,347,368.35","44,354,788.78","65,755,858.45","78,598,884.01","18,855,597.08","57,785,887.82","81,837,138.13","95,896,074.03","14,018,926.29","31,693,493.92","57,618,087.95","72,005,374.01","18,714,627.82","39,206,298.78","64,367,394.78","83,184,303.90","16,734,550.31","34,334,051.40","56,349,472.17","78,091,474.11","17,874,751.43","51,445,564.77","61,867,452.67","69,718,360.45","13,381,382.36","31,065,849.37","50,280,496.96","70,414,853.63","17,237,170.30","32,102,983.06","54,613,304.55","62,169,535.46","13,301,442.53","22,110,197.68","42,370,093.29","69,790,357.55","15,182,788.67","76,648,405.18","152,617,315.80","206,547,258.83","15,676,624.37","33,282,709.98","56,125,176.61","69,712,758.69"
减:营业外支出,"5,188,679.38","15,652,508.80","29,062,272.84","54,560,485.93","2,699,525.73","17,247,096.26","26,795,203.03","58,562,872.33","12,062,192.94","18,581,154.89","27,460,823.58","47,264,643.76","8,992,382.29","19,289,157.40","26,382,615.69","45,277,800.41","8,075,630.24","16,773,881.77","24,795,132.94","39,527,994.20","4,349,337.99","11,853,924.23","22,679,755.56","83,403,190.72","3,364,198.17","15,030,712.90","31,144,683.52","42,208,130.95","5,082,271.30","12,420,820.94","31,327,074.29","46,059,538.26","1,856,148.34","4,698,540.82","14,865,315.58","47,285,969.35","5,690,038.86","9,593,305.82","13,524,028.72","23,747,552.40","5,478,375.40","9,389,009.51","15,267,085.85","8,170,718.46"
管理费用,"89,755,572.62","186,298,472.40","288,134,708.79","370,744,755.03","107,882,460.11","217,200,635.22","329,648,291.32","418,866,551.01","99,944,008.24","158,933,376.66","228,393,813.99","329,787,833.16","63,989,809.96","131,740,413.17","200,403,076.09","291,162,918.60","60,293,626.96","117,644,760.11","176,598,588.45","248,618,710.18","55,565,068.29","114,492,808.15","174,503,889.56","279,683,539.20","54,526,517.76","113,962,469.24","179,208,398.92","270,352,908.32","51,873,408.11","109,389,999.18","168,991,957.58","273,171,033.16","60,962,621.17","118,329,348.51","191,318,557.08","293,160,459.35","56,562,157.56","128,790,909.64","195,537,002.35","303,884,638.56","56,187,575.47","142,715,248.94","211,244,076.61","307,003,012.80"
其中:非流动资产处置净损失,"5,011,587.43","15,323,630.14","28,071,953.21","53,590,029.19","2,605,412.18","14,412,578.62","23,540,767.84","53,543,785.89","11,711,068.44","17,875,113.89","26,725,706.70","46,219,089.76","8,531,394.90","19,049,412.31","25,592,553.94","44,875,850.37","8,034,623.99","16,417,447.58","24,158,690.39","38,163,078.71","4,283,101.30","11,572,099.33","22,311,142.78","82,957,149.99","3,207,063.95","13,275,872.65","29,222,970.12","40,041,781.16","5,012,475.42","11,984,898.36","25,033,839.40","39,490,112.85","1,658,674.39","4,430,801.45","14,527,183.02","46,924,232.27","5,498,813.77","8,831,644.47","12,552,986.61","22,495,435.11","914,962.27","3,824,355.83","8,692,865.33",
