科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"390,081,030.32","490,275,063.79","496,057,537.28","668,002,275.50","554,910,254.53","539,005,282.44","426,646,964.86","479,346,508.41","367,360,757.37","349,758,684.68","293,699,267.27","382,623,583.64","300,376,639.11","272,256,717.45","222,065,426.99","267,741,114.04","204,317,143.55","204,648,208.96","236,280,481.45","314,223,962.72","234,755,259.97","219,927,262.68","310,434,751.18","313,865,449.81","266,636,268.15","281,662,358.95","242,757,224.53","219,781,934.15","194,930,959.60","120,845,730.21","131,294,104.97","375,690,489.02","204,577,047.65","164,651,868.85","170,884,995.57","420,259,903.68","182,822,435.65","142,625,183.15","262,141,510.26","2,438,533,258.52","1,506,384,763.80","1,233,387,802.23","924,292,327.27","1,471,820,646.42"
短期借款,"78,672,644.90","155,049,199.10","223,305,296.55","95,437,729.05","27,181,631.60",,,,,,,"20,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","30,000,000.00","40,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","60,000,000.00","240,000,000.00","240,000,000.00","300,000,000.00","270,000,000.00","290,000,000.00","290,000,000.00","300,000,000.00","350,000,000.00","190,000,000.00","170,000,000.00","340,000,000.00","1,581,000,000.00","1,661,000,000.00","1,961,000,000.00","1,946,000,000.00","2,096,000,000.00"
交易性金融资产,"119,000.00",,"4,845,690.00","143,415.00",,"261,720.00","261,720.00","261,720.00","261,720.00","594,000.00","45,845.00","112,020.00",,,"60,350.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"79,114,644.90","155,799,199.10","225,405,296.55","96,937,729.05","27,181,631.60","622,708.00","940,000.00","1,000,000.00",,"4,600,000.00","21,236,500.00","20,650,000.00","20,000,000.00","16,847,500.00","69,755,587.01","31,970,980.81","10,000,000.00","1,759,978.38","22,709,978.38","6,671,250.00","71,250.00","7,396,816.31","5,072,400.00","12,219,410.76","19,832,000.00","362,854.16","400,000.00","10,199,240.26","12,385,549.01","5,793,544.20","18,993,183.20","23,841,676.00","23,968,981.90","28,130,421.35","11,381,540.00","7,819,705.78","10,775,201.80","11,223,310.77","16,847,072.74","54,117,463.67","27,184,777.74","12,136,981.01","13,544,923.38","17,423,544.95"
应付票据,,,,,,,,,,,,,,,,,"14,094,997.40","15,000,000.00","11,754,466.00","9,754,466.00","18,493,277.98","51,641,419.41","61,867,774.02","39,760,412.23","29,562,397.50","36,225,828.00","19,883,428.00","43,126,628.30","59,425,797.29","45,596,141.26","45,169,479.40","48,801,512.05","62,619,548.37","48,947,142.72","50,504,080.63","36,100,398.97","16,235,618.07","21,368,603.17","23,774,556.68","28,647,306.93","15,049,564.86","38,337,427.90","19,544,579.13","127,645,971.37"
应收账款,"116,588,732.85","119,513,017.85","120,381,867.83","136,046,206.05","140,287,431.14","228,673,932.08","304,292,160.51","268,295,820.54","179,219,750.91","217,136,793.02","246,862,403.67","336,342,060.61","335,344,892.54","368,227,486.02","414,844,816.79","387,845,021.40","355,597,010.96","580,204,525.53","387,433,686.41","392,068,476.83","355,386,021.05","343,094,529.66","337,454,389.38","500,416,938.15","295,921,209.59","254,630,939.73","306,651,415.16","412,863,916.62","315,130,987.12","345,188,444.89","376,677,891.30","483,316,764.17","463,097,524.81","471,312,264.95","445,682,580.76","375,628,142.98","351,327,954.21","356,896,145.86","338,980,874.28","1,528,141,003.89","1,550,189,790.96","1,518,315,077.99","1,615,391,365.06","1,182,733,730.85"
应付账款,"183,561,353.95","196,719,629.50","233,009,704.28","256,774,453.27","304,811,317.11","365,973,701.32","443,116,882.53","575,976,725.92","549,060,733.83","540,652,868.55","508,598,300.23","569,254,726.03","646,490,781.91","407,263,889.82","402,239,485.99","410,650,708.07","330,387,511.61","471,680,818.48","404,239,816.76","389,747,110.67","318,104,899.96","354,990,285.86","337,125,156.95","340,317,027.10","280,873,421.58","478,095,132.71","503,027,383.98","436,618,461.87","431,167,219.71","490,357,313.32","528,191,140.40","337,047,625.79","340,714,866.80","372,142,668.73","411,086,589.21","291,742,578.08","289,312,147.61","305,494,067.66","352,260,974.77","1,447,381,805.80","1,156,424,107.48","1,149,595,639.31","1,196,438,741.68","1,208,332,275.56"
预付款项,"17,855,656.66","14,592,289.93","39,159,909.28","27,614,469.84","126,817,739.39","86,620,234.47","79,522,365.96","111,664,248.37","154,771,769.92","150,761,373.14","86,874,381.85","36,765,392.59","78,090,924.22","89,089,457.80","42,081,502.08","42,763,946.62","78,104,028.57","95,923,715.57","102,434,926.94","45,270,323.88","62,277,224.47","89,451,617.87","94,261,701.94","37,605,011.51","35,876,139.18","37,189,151.29","47,779,540.41","21,040,834.30","60,664,538.43","44,953,139.43","52,561,874.70","22,537,163.24","36,478,492.34","31,768,605.99","27,976,334.34","12,829,604.10","8,983,467.19","12,191,916.73","12,277,625.37","708,620,139.17","1,167,803,089.77","1,024,398,242.66","1,522,019,302.76","958,825,137.55"
预收款项,"152,450,753.34","222,269,535.11","295,622,396.05","219,257,295.85","207,560,141.48","287,571,289.94","308,972,996.05","228,234,179.37","201,568,630.44","152,452,902.43","128,485,137.25","4,099,727.00","137,803,008.59","145,920,629.11","147,165,711.06","112,350,413.73","119,237,487.78","108,576,708.97","124,569,550.92","45,182,174.88","59,951,509.59","49,610,258.66","70,003,582.36","99,911,216.20","50,107,432.20","41,077,796.30","40,465,521.94","92,467,908.48","84,567,279.64","123,359,387.61","82,214,745.49","152,624,886.46","166,458,725.66","137,795,016.93","96,632,330.69","127,715,351.65","109,474,552.88","144,188,338.36","147,006,926.34","374,896,935.84","858,200,437.41","303,321,093.23","716,795,984.57","286,140,983.86"
