科目,2007-12-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"169,642.09","410,507.43","608,341.28","203,809.55","527,202.37","1,378,823.47","502,973.07","571,500.16","1,153,728.65","1,082,481.32","874,104.07","533,919.11","5,267,548.00","883,187.97","5,580,459.10","6,894,895.67","5,421,696.49","5,282,291.35","8,458,123.73","5,999,540.60","3,716,126.87","3,687,479.50","9,993,571.74","8,524,671.27","22,125,407.36","27,841,299.69","23,555,375.82","8,109,697.97","4,923,123.20","4,528,462.33","3,599,638.14","4,426,295.75","1,106,834.25","4,683,416.18","12,298,176.35","6,871,619.29","9,223,783.57","5,682,225.29","6,395,036.57","4,364,158.47","5,479,664.30","4,462,443.41"
应付职工薪酬,"8,071,577.42","4,280,795.03","5,826,436.74","6,004,792.01","1,908,863.66","1,860,817.61","3,557,642.24","6,916,372.67","4,072,357.88","5,103,970.49","6,876,971.98","19,661,542.38","12,507,112.81","7,655,276.78","7,132,125.97","9,277,046.52","3,215,209.67","4,333,345.07","4,992,808.75","16,199,213.23","4,086,789.98","1,768,239.42","1,301,359.50","13,291,694.10","3,753,094.47","5,380,691.82","5,901,000.05","17,620,600.11","5,848,805.44","6,112,855.85","6,434,612.65","28,944,718.83","8,438,082.38","16,291,230.05","33,260,110.75","68,906,675.93","37,453,995.10","34,873,988.72","38,111,063.85","48,728,562.23","13,126,365.22","14,602,936.86"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"160,096.04","4,748,479.21","5,101,636.84","3,650,159.59","2,807,782.50","4,904,419.92","1,382,255.68","4,309,237.67","4,728,535.65","4,796,835.21","6,109,263.95","4,913,682.42","7,110,481.52","5,717,373.44","-240,458.19","7,173,134.13","2,161,031.54","-1,663,893.46","1,697,173.28","9,485,957.95","5,880,098.87","9,236,943.48","4,289,475.95","4,702,500.67","3,551,695.06","18,048,451.66","16,210,462.11","7,173,806.17","8,933,475.28","19,265,607.62","4,329,559.58","14,433,965.00","6,787,726.01","11,264,447.72","13,031,490.29","17,342,381.50","10,662,854.55","19,971,754.68","19,959,395.18","11,972,957.96","5,120,225.81","28,708,271.86"
应收利息,,,,"1,101,682.19","2,361,307.19","1,338,109.75","2,194,859.75","934,160.75","1,409,160.75","975,135.75","977,250.00","213,885.00","651,378.00","646,525.00","677,785.00","463,483.22","2,586,412.45","2,056,730.09","769,639.67","1,586,798.67","2,169,577.67","2,629,326.50","324,082.03","836,807.03","381,746.00","292,119.00",,,"105,000.00","262,500.00","1,087,506.86","974,761.63","333,049.51","225,879.44","58,170.20","199,003.30","6,539.73","247,439.37","748,665.11","250,623.91","275,300.31","3,126,661.75"
应付利息,"107,609.89","99,787.50",,,,,,,,,,"13,900.00","13,898.50","13,900.00",,,,,,"6,468.00","6,468.00",,,,,"13,650.00",,"288,444.44","339,777.78","442,638.90",,,,,,,,,,"60,127.08",,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,"972,000.00","972,000.00",,,,,,,,,,,,,,,,,"800,000.00","800,000.00","800,000.00","480,000.00","1,078,000.00"
存货,"14,264,173.70","13,149,844.10","13,691,692.48","15,903,451.81","15,020,652.94","16,321,563.59","15,908,702.04","18,567,358.05","21,387,552.89","29,866,384.94","29,651,276.49","37,601,938.52","53,134,358.47","79,443,737.54","85,851,113.67","92,432,195.77","104,912,930.41","94,569,605.94","102,529,254.91","106,507,493.02","111,379,931.77","103,640,619.78","110,306,869.97","121,042,852.36","132,683,266.24","184,328,473.96","187,080,401.14","184,208,302.11","182,512,300.04","174,249,017.13","193,469,819.56","183,090,116.76","176,380,642.83","196,723,962.98","189,918,117.13","189,442,135.15","164,987,149.27","202,199,679.51","247,372,159.41","247,012,128.92","289,699,353.41","349,169,619.04"
其他应付款,"2,696,263.29","3,040,782.77","8,694,120.10","3,321,493.08","3,031,420.89","3,021,028.13","3,181,459.45","2,796,542.27","2,919,857.58","2,959,395.87","3,951,418.00","2,815,028.93","2,479,918.13","3,220,080.15","3,205,805.76","954,511.27","451,410.21","1,611,632.17","1,855,005.10","1,597,780.65","2,033,739.68","1,278,440.95","1,323,105.44","191,940.81","1,414,833.53","3,946,969.41","2,612,621.38","2,828,681.65","2,590,009.68","2,396,798.44","2,512,372.60","18,241,048.40","5,165,360.42","10,630,914.95","9,018,115.26","109,025,291.61","107,242,502.98","108,696,698.34","107,949,263.57","85,847,814.95","81,104,917.56","82,164,657.97"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,791,600.00","13,791,600.00",,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,"9,979,759.36","8,444,205.92","6,220,794.98","7,210,320.81","8,306,944.69","7,977,254.82","18,163,368.37","10,294,027.99","6,297,122.36","2,670,747.17","5,686,377.90","573,094,196.62","587,884,463.93","622,503,127.76","573,147,453.62","519,972,436.77","437,966,615.13","311,642,414.36","171,160,659.09","35,228,570.17","539,155,881.95","384,809,702.14","348,425,487.68"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"78,637,849.40","84,651,845.81","327,371,729.02","290,636,859.61","288,038,595.44","273,505,894.73","295,448,856.02","323,882,973.25","347,055,538.21","318,505,388.08","313,334,554.86","330,781,686.51","418,435,791.76","457,729,170.61","442,406,583.16","729,525,315.48","727,876,324.55","654,202,995.73","643,235,841.50","651,516,986.86","665,676,364.48","647,852,016.67","659,403,933.36","631,448,527.21","686,801,645.94","729,453,588.31","741,994,319.71","637,838,487.72","672,312,751.94","766,790,412.45","1,754,761,056.30","1,656,102,559.18","1,541,870,693.38","1,551,143,638.18","1,561,703,687.48","1,661,790,439.33","1,521,527,941.74","1,504,807,165.40","1,571,173,821.59","2,631,073,815.34","2,494,060,928.64","2,610,659,450.19"
流动负债合计,"107,616,389.09","83,960,865.42","76,669,443.12","36,675,279.37","21,696,384.32","25,945,149.73","25,853,453.72","33,414,719.56","30,163,508.61","46,127,681.85","50,248,821.45","61,434,898.10","58,102,575.76","75,291,193.23","59,047,021.01","70,318,281.07","59,713,858.66","98,396,433.34","112,037,087.07","105,319,551.85","76,500,905.21","75,302,052.42","92,945,521.08","85,898,159.59","93,947,621.05","162,302,585.97","186,417,587.29","223,717,672.12","261,293,614.53","372,895,148.43","246,217,733.45","319,205,935.58","174,135,580.43","221,723,459.26","268,500,504.74","424,777,465.99","396,798,204.10","486,397,826.97","557,637,507.81","603,700,227.67","501,008,437.37","571,206,825.39"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,500,000.00","18,500,000.00","18,500,000.00","18,500,000.00","75,402,963.72","125,333,902.02","124,977,351.61","124,584,832.15","122,449,203.72","122,449,203.72","92,849,203.72"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,000,000.00","120,000,000.00","120,000,000.00",,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,893,600.00","20,033,400.00",,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"959,022,611.81","962,620,298.10","986,253,732.78"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","119,019,656.33","122,946,830.37","147,121,164.96","149,861,477.72","153,349,668.18","152,268,129.29","155,987,581.58","153,936,838.01","176,524,035.84","172,975,888.67","192,222,103.26","222,447,132.78","345,308,768.48","370,752,742.09","442,146,297.00"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,082,346.97","1,069,019.29","1,055,691.61"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"122,993,453.43","116,952,832.25","116,347,765.56","124,549,380.54","123,162,869.00","136,667,243.73","135,555,006.82","132,537,857.84","128,419,453.10","151,328,618.32","185,994,565.45","207,362,629.56","203,272,012.03","212,647,421.22","253,303,738.85","276,661,042.75","278,483,215.23","341,363,689.71","442,525,409.01","473,472,613.50","467,877,730.25","461,761,360.92","499,107,963.26","504,279,667.70","504,560,710.59","556,435,804.20","546,630,245.48","626,985,995.11","644,154,120.90","636,134,042.62","620,389,360.66","664,348,067.81","634,261,530.18","664,216,582.86","688,312,392.83","748,536,252.90","743,216,280.00","906,960,030.24","1,145,692,691.11","1,351,744,765.44","1,360,613,743.97","1,415,619,303.05"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,"11,736.00",,,,,,"10,149.75","310,677.15","631,016.69",,"44,043.76","134,328.21","33,431.00","33,369,155.63","33,027,664.86","55,926,245.43","38,950,049.45","7,081,443.05","2,020,038.59","10,267,787.76","17,418,577.38","46,485,436.83","32,235,813.04","44,974,697.98","104,682,845.41","112,896,880.42","134,773,647.22","121,312,281.00","153,959,964.72","213,431,142.64","255,615,226.08","263,386,040.13","348,995,225.58","378,435,328.78","521,633,714.83","473,634,819.23","364,405,285.46","351,216,666.28","451,760,980.42","464,170,467.51"
其他非流动负债,"118,760.00","1,304,333.33","1,304,333.33","2,554,416.66","6,845,416.66","6,652,666.66","6,487,416.68","6,897,166.66","10,559,833.35","10,268,333.34","9,976,833.34","10,691,286.28","14,132,729.99","13,564,187.29","13,218,162.87","14,131,771.38","14,139,310.85","13,586,475.32","13,066,639.79","12,571,179.22","12,832,343.64","12,293,508.06","11,754,672.48","19,148,785.78","21,221,235.84","20,448,410.36","20,903,014.34",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,"13,587,395.18",,,,,,,,,,,,,,,,,
非流动负债合计,"118,760.00","1,304,333.33","1,304,333.33","2,554,416.66","6,845,416.66","6,652,666.66","6,487,416.68","6,897,166.66","10,559,833.35","10,268,333.34","9,976,833.34","10,691,286.28","14,132,729.99","13,564,187.29","13,218,162.87","14,131,771.38","14,139,310.85","13,586,475.32","13,066,639.79","12,571,179.22","12,832,343.64","12,293,508.06","11,754,672.48","19,148,785.78","21,221,235.84","20,448,410.36","20,903,014.34","145,663,986.58","149,412,474.68","149,110,962.78","54,129,450.88","52,679,587.33","52,302,312.80","50,925,321.59","49,548,330.38","47,246,625.84","45,968,301.29","43,890,810.08","41,829,568.88","1,002,290,939.47","1,005,069,242.69","1,026,825,869.14"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"107,735,149.09","85,265,198.75","77,973,776.45","39,229,696.03","28,541,800.98","32,597,816.39","32,340,870.40","40,311,886.22","40,723,341.96","56,396,015.19","60,225,654.79","72,126,184.38","72,235,305.75","88,855,380.52","72,265,183.88","84,450,052.45","73,853,169.51","111,982,908.66","125,103,726.86","117,890,731.07","89,333,248.85","87,595,560.48","104,700,193.56","105,046,945.37","115,168,856.89","182,750,996.33","207,320,601.63","369,381,658.70","410,706,089.21","522,006,111.21","300,347,184.33","371,885,522.91","226,437,893.23","272,648,780.85","318,048,835.12","472,024,091.83","442,766,505.39","530,288,637.05","599,467,076.69","1,605,991,167.14","1,506,077,680.06","1,598,032,694.53"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","66,700,000.00","66,700,000.00","66,700,000.00","86,710,000.00","86,710,000.00","86,710,000.00","86,710,000.00","112,723,000.00","112,723,000.00","112,723,000.00","115,653,000.00","115,653,000.00","115,653,000.00","124,853,000.00","124,853,000.00","249,706,000.00","249,631,000.00","249,631,000.00","250,233,500.00","375,350,250.00","375,350,250.00","375,350,250.00","375,350,250.00","386,585,353.00","386,585,353.00","383,709,103.00","383,649,103.00","381,342,853.00","436,612,083.00","436,612,083.00","436,612,083.00","654,918,124.00","654,918,124.00","662,918,124.00","662,918,124.00","662,918,124.00","662,918,124.00","664,098,124.00","664,098,124.00","863,327,561.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,822,759.32","1,822,759.32","220,284,259.32","220,284,259.32","220,284,259.32","200,274,259.32","200,274,259.32","200,274,259.32","200,274,259.32","174,261,259.32","173,385,246.89","174,261,259.32","225,845,609.32","226,135,762.31","226,482,534.09","528,695,316.05","530,506,281.44","407,464,246.83","408,678,212.22","410,168,370.84","417,018,916.99","293,872,287.18","295,846,270.35","291,357,164.12","291,357,164.12","474,428,012.59","474,428,012.59","460,067,062.60","459,763,862.60","443,263,955.03","1,585,365,948.68","1,585,365,948.68","1,585,365,948.68","1,367,059,907.68","1,367,059,907.68","1,459,333,907.68","1,464,131,906.68","1,468,929,905.68","1,473,703,862.36","1,515,894,852.33","1,518,457,476.33","1,319,380,175.00"
无形资产,"5,175,970.22","5,118,030.20","5,089,060.19","5,060,090.18","5,031,120.17","5,051,455.73","5,020,402.43","4,989,349.13","4,958,295.83","4,927,242.53","9,717,605.02","9,497,487.13","9,438,860.29","9,380,233.45","9,321,606.61","15,169,710.43","15,076,675.45","14,983,640.47","15,694,304.49","48,570,010.14","48,306,993.14","48,043,029.32","47,779,065.50","47,515,101.72","47,925,260.76","140,589,179.38","139,424,139.54","173,594,824.68","172,306,150.53","171,050,530.50","169,763,939.67","249,712,358.60","248,400,139.02","246,897,130.20","245,266,607.91","242,861,290.49","241,131,988.02","240,153,124.03","238,798,316.49","237,983,955.32","236,941,469.55","235,373,124.19"
盈余公积,"8,042,561.38","8,042,561.38","8,042,561.38","12,804,363.79","12,804,363.79","12,804,363.79","12,804,363.79","18,641,396.53","18,641,396.53","18,641,396.53","18,641,396.53","28,200,543.94","28,200,543.94","28,200,543.94","28,200,543.94","40,191,440.20","40,191,440.20","40,191,440.20","40,191,440.20","53,450,744.83","53,450,744.83","53,450,744.83","53,450,744.83","62,651,541.34","62,651,541.34","62,651,541.34","62,651,541.34","73,376,024.18","73,376,024.18","73,376,024.18","73,376,024.18","83,005,838.10","83,005,838.10","83,005,838.10","83,005,838.10","101,323,610.42","101,323,610.42","101,323,610.42","101,323,610.42","127,574,763.48","127,574,763.48","127,574,763.48"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,791,600.00","13,791,600.00",,,,,,,"98,560,000.00","98,560,000.00","98,560,000.00","98,560,000.00","75,207,600.00","75,207,600.00","75,207,600.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,"72,376,243.50","72,376,243.50","71,545,744.73","71,545,744.73","71,545,744.73","71,545,744.73","71,545,744.73","71,545,744.73","71,545,744.73","71,545,744.73","71,545,744.73","71,545,744.73","71,545,744.73","71,545,744.73","71,545,744.73","71,545,744.73","71,545,744.73"
未分配利润,"39,662,587.75","62,183,058.49","76,476,690.15","82,518,809.44","89,192,958.77","81,125,998.65","102,302,074.55","114,243,933.97","133,944,067.67","113,503,361.99","138,660,759.99","155,092,900.38","184,365,784.20","215,466,469.41","251,825,292.15","265,212,413.94","275,242,302.05","246,213,555.78","305,196,294.76","337,468,391.18","360,697,061.31","344,165,230.36","380,208,983.48","392,639,604.57","423,798,153.83","437,363,974.64","483,125,984.06","497,396,818.53","532,522,809.81","523,012,213.49","554,025,793.49","579,390,403.13","619,093,563.42","638,962,187.30","705,390,609.34","771,080,420.41","835,654,341.21","858,754,734.62","975,242,729.86","1,034,558,961.26","1,093,210,238.27","1,224,600,846.34"
长期待摊费用,,,,,,,"1,000,042.86","489,254.24","460,474.58","431,694.92","402,915.26","1,360,386.60","1,235,689.99","837,667.63","921,163.80","913,449.45","3,271,917.60","2,921,326.11","2,894,052.16","2,450,319.90","1,613,337.81","1,712,415.24","1,789,606.06","1,338,767.01","1,098,337.57","852,828.03","694,475.28","13,274,175.26","13,310,477.04","13,025,044.41","14,808,423.60","15,060,733.58","13,699,444.21","12,616,119.94","11,149,956.80","24,064.38","20,782.89","17,501.40","2,567,662.78","114,083.34","101,698.13","499,613.46"
少数股东权益,,,,,,"4,080,000.00","4,080,000.00","3,249,106.42","2,708,497.42","2,149,807.71","8,587,463.49","8,777,671.61","8,692,957.70","9,125,727.56","14,311,960.88","14,967,023.82","15,298,613.18","15,866,629.80","16,720,038.79","18,076,162.76","18,302,764.31","19,043,450.79","19,776,461.49","19,992,528.33","20,615,806.82","25,900,005.03","26,789,559.94","27,992,675.07","28,390,579.34","27,724,779.46","28,966,532.27","29,657,148.13","29,211,545.39","30,576,802.35","34,413,721.92","34,642,388.20","35,616,020.06","36,925,516.85","37,306,449.30","68,808,630.05","70,143,452.73","72,261,115.47"
递延所得税资产,"455,784.49","590,869.68","656,996.53","1,290,798.25","1,290,798.25","2,367,843.96","1,487,259.93","1,531,148.00","2,097,651.43","2,171,219.74","2,142,864.41","2,179,369.83","2,566,803.08","2,708,062.62","2,751,991.52","2,730,572.72","2,209,008.69","2,026,883.82","2,221,056.22","2,106,632.05","2,054,376.84","2,353,518.55","2,346,362.97","2,383,138.08","2,732,609.92","3,535,146.35","3,761,388.46","4,354,777.83","4,645,945.41","5,125,515.70","4,982,398.55","5,245,469.23","4,944,764.93","4,750,052.66","5,321,129.36","10,459,675.73","9,153,980.93","8,530,088.18","8,640,530.21","8,681,105.50","7,624,861.20","8,134,030.38"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,"1,487,395.18","1,487,395.18","1,487,395.18","1,487,395.18","13,587,395.18",,"21,462,395.18","29,337,395.18","38,621,200.00","38,621,200.00","38,621,200.00","38,621,200.00","38,621,200.00","38,621,200.00","38,621,200.00","38,621,200.00","38,621,200.00","38,621,200.00","38,621,200.00","1,771,200.00","33,291,198.00",,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"128,625,208.14","122,661,732.13","122,105,558.28","130,900,268.97","129,484,787.42","144,086,543.42","143,062,712.04","139,547,609.21","135,946,024.69","159,169,452.66","198,888,966.83","220,399,873.12","216,557,409.15","225,707,713.13","266,331,931.78","328,843,930.98","332,068,481.83","417,221,785.54","502,284,871.33","535,168,413.82","523,359,871.81","525,625,506.97","569,928,970.35","615,589,506.52","602,140,127.06","840,226,294.62","898,906,732.85","1,160,293,254.36","1,202,304,116.20","1,203,935,523.92","1,223,932,509.65","1,429,814,384.77","1,437,856,178.44","1,496,414,052.10","1,601,682,495.22","1,742,410,556.57","1,923,633,482.09","2,056,661,962.68","2,180,453,395.71","2,523,417,837.78","2,622,859,463.10","2,731,393,475.65"
所有者权益(或股东权益)合计,"99,527,908.45","122,048,379.19","371,503,510.85","382,307,432.55","388,981,581.88","384,994,621.76","406,170,697.66","423,118,696.24","442,278,220.94","421,278,825.55","451,997,866.90","479,055,375.25","562,757,895.16","594,581,503.22","636,473,331.06","973,919,194.01","986,091,636.87","959,441,872.61","1,020,416,985.97","1,068,794,669.61","1,099,702,987.44","1,085,881,963.16","1,124,632,710.15","1,141,991,088.36","1,173,772,916.11","1,386,928,886.60","1,433,580,450.93","1,428,750,083.38","1,463,910,778.93","1,448,719,825.16","2,678,346,381.62","2,714,031,421.04","2,753,288,978.59","2,774,908,909.43","2,845,337,347.58","2,932,176,904.07","3,002,394,918.44","3,031,180,491.03","3,152,160,140.61","3,548,500,485.98","3,610,842,711.68","3,744,020,231.31"
资产总计,"207,263,057.54","207,313,577.94","449,477,287.30","421,537,128.58","417,523,382.86","417,592,438.15","438,511,568.06","463,430,582.46","483,001,562.90","477,674,840.74","512,223,521.69","551,181,559.63","634,993,200.91","683,436,883.74","708,738,514.94","1,058,369,246.46","1,059,944,806.38","1,071,424,781.27","1,145,520,712.83","1,186,685,400.68","1,189,036,236.29","1,173,477,523.64","1,229,332,903.71","1,247,038,033.73","1,288,941,773.00","1,569,679,882.93","1,640,901,052.56","1,798,131,742.08","1,874,616,868.14","1,970,725,936.37","2,978,693,565.95","3,085,916,943.95","2,979,726,871.82","3,047,557,690.28","3,163,386,182.70","3,404,200,995.90","3,445,161,423.83","3,561,469,128.08","3,751,627,217.30","5,154,491,653.12","5,116,920,391.74","5,342,052,925.84"
负债和所有者(或股东权益)合计,"207,263,057.54","207,313,577.94","449,477,287.30","421,537,128.58","417,523,382.86","417,592,438.15","438,511,568.06","463,430,582.46","483,001,562.90","477,674,840.74","512,223,521.69","551,181,559.63","634,993,200.91","683,436,883.74","708,738,514.94","1,058,369,246.46","1,059,944,806.38","1,071,424,781.27","1,145,520,712.83","1,186,685,400.68","1,189,036,236.29","1,173,477,523.64","1,229,332,903.71","1,247,038,033.73","1,288,941,773.00","1,569,679,882.93","1,640,901,052.56","1,798,131,742.08","1,874,616,868.14","1,970,725,936.37","2,978,693,565.95","3,085,916,943.95","2,979,726,871.82","3,047,557,690.28","3,163,386,182.70","3,404,200,995.90","3,445,161,423.83","3,561,469,128.08","3,751,627,217.30","5,154,491,653.12","5,116,920,391.74","5,342,052,925.84"
