科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"93,134,184.41","173,717,760.95","318,568,382.74","648,149,326.07","153,000,427.67","352,602,546.23","484,788,882.36","652,357,979.82","152,150,776.16","278,906,114.88","406,408,266.39","554,274,555.49","191,502,028.41","391,827,785.25","702,244,925.97","1,336,532,099.15","337,855,934.44","745,472,239.58","984,624,899.38","1,764,094,082.07","332,294,300.17","711,407,410.68","969,904,708.62","1,895,699,818.66","381,889,475.27","741,357,641.04","980,152,042.74","2,016,313,090.23","415,174,699.99","748,645,746.15","1,185,006,617.48","2,165,177,198.47","540,825,757.76","875,524,574.41","1,411,709,985.75","2,341,530,768.40","497,782,599.64","881,449,351.03","1,393,111,822.95","2,260,273,344.80","430,833,312.04","1,003,507,681.75","1,394,349,687.86","1,871,314,885.05","711,536,079.48"
取得子公司及其他营业单位支付的现金净额,,,"650,000.00",,,,,,,,,"2,808,502.96",,,,,,,"36,770.11",,,,,,,,,,,,,"1,796,117.52",,,,"21,690,215.71",,,,"22,873,474.89",,,,"1,600,000.00",
收到的税费返还,,,,,"4,254.91","620,598.92","706,169.70","906,924.90","65,800.77","1,610,042.19","3,978,866.50","2,842,328.17","170,893.77","828,177.29","886,195.71","5,184,439.45","4,591,867.54","6,787,827.02","10,151,953.22","23,502,387.11","4,685,840.27","9,337,179.61","13,910,001.50","13,248,849.02","5,278,091.02","9,490,589.56","14,653,345.02","30,299,456.29","14,337,980.03","24,877,208.36","36,608,956.10","54,047,763.44","18,545,223.16","35,190,586.33","49,364,373.10","56,969,954.57","11,575,407.70","24,804,160.67","43,605,654.84","62,038,760.65","24,353,925.04","42,064,359.46","57,521,249.97","66,261,730.76","15,319,374.82"
支付其他与投资活动有关的现金,"120,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"294,732,370.30",,,"298,195,027.00","149,239,300.95","90,000,000.00","90,000,000.00","305,000,000.00","977,991,911.25","66,000,000.00","195,000,000.00","195,000,000.00","1,850,000.00","300,000,000.00","368,637,278.03","770,000,000.00","2,650,000.00","36,000,000.00"
收到其他与经营活动有关的现金,"9,452,384.12","8,140,401.99","38,796,510.23","14,976,262.35","16,189,600.53","28,407,020.50","29,834,698.64","44,612,338.90","6,378,548.41","12,756,814.28","129,588,841.81","120,565,925.59","107,484,796.11","162,198,066.73","813,706,285.96","130,704,876.14","107,038,274.03","81,623,862.46","231,101,273.50","69,301,506.68","61,150,820.42","74,088,805.78","113,395,706.90","86,991,940.12","14,741,287.47","56,768,985.75","73,396,942.38","134,621,232.06","55,993,649.84","105,684,771.36","113,414,574.60","103,960,518.45","84,612,550.29","57,815,065.18","68,164,984.86","358,570,148.65","36,158,796.31","174,466,788.06","195,257,429.30","55,348,085.75","64,157,546.39","97,331,897.97","113,182,096.23","70,647,072.47","137,383,885.22"
投资活动现金流出小计,"2,082,245.93","5,390,955.84","25,317,113.64","52,021,172.09","6,070,016.39","14,805,128.65","18,611,891.61","53,376,199.54","44,577,400.92","58,323,987.01","108,331,984.90","176,147,288.58","35,965,081.42","121,413,132.82","203,240,118.71","280,182,243.69","28,844,813.32","90,457,646.17","174,142,936.27","224,555,457.51","30,082,446.94","13,908,460.12","18,673,427.62","137,047,525.02","7,081,424.78","282,636,296.47","857,272,971.48","446,592,551.09","28,001,898.67","46,014,593.90","368,988,885.93","330,755,377.50","101,823,318.76","224,656,016.22","494,248,236.50","1,379,711,331.76","77,423,411.38","225,184,556.96","286,503,725.77","199,031,201.86","324,501,391.40","395,706,412.02","828,301,400.69","156,482,001.03","317,715,936.03"
经营活动现金流入小计,"102,586,568.53","181,858,162.94","357,364,892.97","663,125,588.42","169,194,283.11","381,630,165.65","515,329,750.70","697,877,243.62","158,595,125.34","293,272,971.35","539,975,974.70","677,682,809.25","299,157,718.29","554,854,029.27","1,516,837,407.64","1,472,421,414.74","449,486,076.01","833,883,929.06","1,225,878,126.10","1,856,897,975.86","398,130,960.86","794,833,396.07","1,097,210,417.02","1,995,940,607.80","401,908,853.76","807,617,216.35","1,068,202,330.14","2,181,233,778.58","485,506,329.86","879,207,725.87","1,335,030,148.18","2,323,185,480.36","643,983,531.21","968,530,225.92","1,529,239,343.71","2,757,070,871.62","545,516,803.65","1,080,720,299.76","1,631,974,907.09","2,377,660,191.20","519,344,783.47","1,142,903,939.18","1,565,053,034.06","2,008,223,688.28","864,239,339.52"
投资活动产生的现金流量净额,"-1,980,832.04","-5,196,197.92","-25,033,855.72","-23,682,287.90","4,672,886.01","-4,062,226.25","-7,868,989.21","-52,629,113.58","-44,577,400.92","-58,300,420.89","-93,389,018.78","-148,147,428.58","-35,855,152.90","-121,289,127.18","-203,093,503.17","-157,928,653.45","-28,180,076.12","-63,857,646.17","-116,181,403.48","-166,851,574.15","-30,029,534.66","-13,908,460.12","-18,113,427.62","-105,947,551.42","-5,881,424.78","-278,038,379.05","-77,059,806.59","-428,197,571.49","55,723,429.57","222,961,838.31","-96,657,353.72","-196,939,776.80","71,188,000.97","169,473,947.61","-84,322,646.83","-252,636,387.60","-9,939,887.25","108,455,816.28","96,745,584.33","63,435,793.58","-323,808,546.64","-150,655,883.48","-220,277,563.64","-124,155,288.09","-261,423,231.24"
购买商品、接受劳务支付的现金,"77,194,598.23","138,959,189.67","228,263,611.14","511,567,025.97","186,089,355.48","342,789,738.03","463,773,149.77","575,203,192.98","97,264,940.45","196,623,009.01","331,125,569.83","429,851,833.45","168,864,090.72","334,707,531.92","710,554,388.87","1,062,567,159.59","283,682,448.24","520,703,588.60","861,066,447.31","1,403,051,692.87","306,869,343.00","631,151,994.00","822,904,848.94","1,367,893,970.66","351,403,142.87","634,213,212.82","740,232,824.69","1,649,426,869.28","240,285,320.29","528,395,117.78","827,101,898.01","1,555,049,336.11","273,839,809.35","569,650,588.78","873,511,753.50","1,495,543,919.59","353,526,878.24","662,039,805.11","1,013,717,509.55","1,581,864,679.87","364,394,719.78","829,619,121.03","1,150,021,444.96","1,344,402,508.21","514,039,250.86"
吸收投资收到的现金,"5,000,001.00","5,000,001.00","2,840,000.00","8,040,000.00","4,600,000.00","4,600,000.00","2,600,000.00","2,600,000.00","13,500,000.00","13,500,000.00","13,500,000.00","17,896,800.00","1,483,200.00","36,023,200.00","97,803,200.00","40,503,200.00","30,053,200.00","26,237,500.00","64,977,500.00","25,637,500.00","20,500,000.00","642,500.00","642,500.00","642,500.00","1,120,000.00","724,747,116.40","724,747,116.40","723,977,116.40",,"3,450,000.00","3,450,000.00","3,450,000.00",,"2,611,000.00","2,611,000.00",,,,,"99,000,000.00",,,,"400,000.00","422,400.00"
支付给职工以及为职工支付的现金,"11,465,197.74","19,244,477.99","29,734,619.27","44,919,614.25","12,119,098.56","26,184,896.76","39,059,554.44","53,401,496.98","17,014,795.28","28,927,693.38","43,891,657.95","92,856,638.10","29,408,043.87","65,257,967.42","93,728,075.12","138,981,902.60","84,026,006.33","97,841,416.31","138,746,008.46","211,500,062.90","56,610,149.12","115,922,073.26","169,736,227.70","186,379,457.35","48,510,569.55","91,170,716.68","127,579,829.35","185,585,217.57","56,898,546.16","98,693,827.01","141,700,386.13","187,809,840.37","63,543,765.56","106,459,179.26","152,920,283.85","244,494,739.78","73,290,737.72","130,604,413.59","188,719,234.05","249,994,267.79","68,545,572.94","116,904,314.67","181,956,446.94","268,624,278.78","95,305,499.08"
取得借款收到的现金,"111,000,000.00","136,000,000.00","206,860,000.00","212,000,000.00","163,755,500.00","283,325,500.00","365,510,500.00","285,000,000.00","235,135,366.67","483,936,566.67","698,654,590.67","497,400,000.00","322,000,000.00","517,000,000.00","699,800,000.00","670,216,684.60","150,950,522.06","517,319,522.06","781,268,535.94","1,061,744,607.80","178,262,643.69","584,036,540.57","980,762,443.69","1,289,641,439.91","181,655,392.61","574,865,068.01","1,084,167,214.48","1,371,788,252.62","78,500,000.00","530,500,000.00","803,627,366.98","1,059,311,463.54","214,588,222.86","654,612,684.34","941,976,806.25","944,422,595.34","182,201,596.56","637,481,314.62","1,037,878,164.62","1,096,449,697.16","316,145,251.17","585,946,301.17","1,167,849,742.67","1,396,017,618.95","361,751,384.52"
支付的各项税费,"7,452,533.91","17,747,555.42","36,045,046.08","47,839,293.05","19,164,530.96","40,384,517.46","53,422,913.85","60,456,455.30","8,532,179.59","14,923,468.19","26,034,790.87","35,378,453.17","9,868,986.12","21,307,903.88","30,657,491.70","38,181,423.35","23,920,873.00","40,963,078.63","65,830,907.75","85,069,769.15","14,239,027.46","38,192,481.63","61,050,775.46","86,002,903.30","27,254,564.17","46,915,351.06","63,505,641.33","87,404,578.97","31,839,221.95","53,110,174.97","85,277,156.87","101,942,022.75","17,687,027.06","44,181,119.15","66,048,620.82","115,882,458.57","52,789,544.51","91,238,219.86","132,004,976.71","152,059,227.74","38,039,213.60","83,203,835.54","123,293,123.17","156,504,166.72","49,041,668.23"
收到其他与筹资活动有关的现金,,,,,,,,,"39,667,680.00","39,667,680.00","42,067,680.00",,,,"57,187,700.00",,"55,726,802.76","55,919,787.44","56,481,452.03","4,815,703.66","42,895,697.98","149,805,792.36","278,894,725.77",,"30,249,374.53","53,271,571.29","69,590,268.87","1,010,000.00",,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"38,279,113.71","41,326,156.90","82,366,580.12","51,218,007.72","37,605,415.16","60,722,611.61","82,073,919.40","90,864,697.24","29,396,661.12","48,292,236.53","182,298,348.13","103,294,250.70","45,110,864.75","89,516,900.60","612,043,830.84","71,287,442.95","131,843,674.32","90,583,355.34","189,091,162.26","148,936,930.19","113,516,208.76","126,927,822.20","180,715,021.49","339,238,203.55","171,342,763.61","212,240,139.53","280,356,423.66","127,808,328.26","216,037,780.09","198,548,621.45","231,984,707.02","286,192,731.16","166,892,357.07","168,493,567.91","198,776,854.93","188,097,822.93","139,150,521.93","319,214,529.95","362,137,432.75","361,293,999.50","144,680,945.43","214,364,902.91","293,357,336.16","213,057,235.96","207,770,295.96"
筹资活动现金流入小计,"116,000,001.00","141,000,001.00","209,700,000.00","220,040,000.00","168,355,500.00","287,925,500.00","368,110,500.00","287,600,000.00","288,303,046.67","537,104,246.67","754,222,270.67","515,296,800.00","323,483,200.00","553,023,200.00","854,790,900.00","807,697,884.60","236,730,524.82","599,476,809.50","902,727,487.97","1,092,197,811.46","241,658,341.67","734,484,832.93","1,260,299,669.46","1,290,283,939.91","213,024,767.14","1,352,883,755.70","1,878,504,599.75","2,096,775,369.02","78,500,000.00","533,950,000.00","807,077,366.98","1,062,761,463.54","214,588,222.86","657,223,684.34","944,587,806.25","944,422,595.34","182,201,596.56","637,481,314.62","1,037,878,164.62","1,195,449,697.16","316,145,251.17","585,946,301.17","1,167,849,742.67","1,396,417,618.95","362,173,784.52"
经营活动现金流出小计,"134,391,443.59","217,277,379.98","376,409,856.61","655,543,940.99","254,978,400.16","470,081,763.86","638,329,537.46","779,925,842.50","152,208,576.44","288,766,407.11","583,350,366.78","661,381,175.42","253,251,985.46","510,790,303.82","1,446,983,786.53","1,311,017,928.49","523,473,001.89","750,091,438.88","1,254,734,525.78","1,848,558,455.11","491,234,728.34","912,194,371.09","1,234,406,873.59","1,979,514,534.86","598,511,040.20","984,539,420.09","1,211,674,719.03","2,050,224,994.08","545,060,868.49","878,747,741.21","1,286,064,148.03","2,130,993,930.39","521,962,959.04","888,784,455.10","1,291,257,513.10","2,044,018,940.87","618,757,682.40","1,203,096,968.51","1,696,579,153.06","2,345,212,174.90","615,660,451.75","1,244,092,174.15","1,748,628,351.23","1,982,588,189.67","866,156,714.13"
