科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"74,515,931.80","136,971,088.84","46,753,677.30","81,462,918.28","51,562,083.58","80,828,759.18","48,075,315.92","58,261,752.13","55,912,474.84","44,123,858.17","42,267,312.04","32,884,734.23","37,963,186.82","71,685,315.03","211,101,987.30","146,218,087.94","44,274,735.34","52,601,628.39","64,743,265.13","150,558,058.79","54,438,978.15","49,730,900.94","34,451,787.40","103,102,793.44","50,124,203.35","130,626,254.33","40,414,691.07","88,425,975.27","43,214,732.73","81,051,008.08","973,464,659.52","1,242,083,902.57","1,019,673,266.37","921,922,974.49","1,161,831,265.31","1,270,107,624.85","3,860,224,583.97","2,365,366,791.31","2,722,991,427.71","2,348,404,403.63","2,781,625,603.16","2,858,470,647.28","2,538,459,674.10","2,427,553,920.43"
短期借款,"134,000,000.00","182,000,000.00","202,500,000.00","226,000,000.00","248,000,000.00","257,500,000.00","233,500,000.00","180,500,000.00","191,500,000.00","181,500,000.00","145,000,000.00","145,000,000.00","195,000,000.00","185,000,000.00","130,000,000.00","50,000,000.00","60,000,000.00","80,000,000.00","140,000,000.00","120,000,000.00","118,000,000.00","146,000,000.00","171,000,000.00","186,000,000.00","186,000,000.00","168,000,000.00","100,000,000.00","106,000,000.00","76,000,000.00","60,000,000.00","346,000,000.00","150,000,000.00","125,000,000.00","115,000,000.00","195,000,000.00","190,000,000.00","95,000,000.00","45,000,000.00","132,500,000.00",,"50,000,000.00","50,000,000.00","500,000,000.00","800,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,062,062.66","2,073,626.67","22,326.42"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"40,698,106.49","148,713,751.83","71,059,378.89","153,255,919.87","58,560,961.24","145,802,613.74","71,795,921.93","162,484,496.67","80,572,234.86","177,578,745.27","75,483,218.29","234,771,346.42","92,713,396.04","190,898,786.36","105,618,668.99","224,402,114.24","96,762,412.00","173,256,987.69","136,408,507.10","268,294,236.27","80,944,705.34","188,066,555.96","151,067,322.48","359,995,064.41","199,845,966.19","204,942,645.41","103,164,455.08","313,865,069.97","142,497,144.50","176,551,960.64","258,887,861.15","468,493,265.82","254,778,124.71","246,836,445.08","215,959,228.24","314,070,585.93","129,158,498.50","112,386,731.50","105,951,495.24","217,109,554.50","92,014,105.45","115,524,813.37","81,484,565.49","188,553,352.22"
应付票据,"135,275,505.75","188,920,960.45","152,140,091.69","66,688,332.15","75,095,204.00","83,252,764.00","89,874,178.50","81,104,978.50","65,981,047.95","79,186,687.95","99,460,000.00","71,560,000.00","39,020,000.00","49,120,000.00","83,335,273.00","108,827,547.50","85,942,274.50","48,450,000.00","112,650,000.00","120,650,000.00","48,200,000.00","20,200,000.00","25,000,000.00","25,000,000.00",,"18,700,000.00","41,200,000.00","22,500,000.00","15,880,000.00","15,880,000.00",,,,,,,,,,,,,"30,000,000.00","30,000,000.00"
应收账款,"173,937,373.98","117,055,143.94","218,906,983.65","45,843,800.74","222,316,898.20","128,072,095.84","215,848,125.09","86,638,307.62","207,587,341.47","154,640,069.43","264,729,722.62","58,931,864.45","236,508,780.42","125,540,935.31","239,563,946.78","61,819,828.97","269,603,469.24","197,320,101.48","312,741,562.08","49,885,271.57","299,115,522.74","222,104,832.35","372,097,528.53","50,507,853.90","238,432,376.75","184,195,482.91","333,732,781.13","78,940,719.47","221,703,298.79","160,918,319.00","940,085,668.79","761,309,617.07","685,411,238.86","970,961,522.28","965,288,044.54","739,427,081.70","712,781,786.12","791,929,658.08","953,778,628.94","952,104,638.87","889,555,858.53","1,132,019,275.30","1,511,540,613.28","1,214,529,307.82"
应付账款,"49,954,750.41","50,902,317.60","59,429,471.01","79,887,600.36","95,900,413.86","103,529,771.20","94,595,597.41","86,175,577.72","99,058,460.06","84,927,130.18","89,234,682.74","79,660,354.33","92,513,174.59","111,579,421.95","124,584,965.77","86,446,407.80","116,464,117.56","143,938,368.27","171,976,575.11","120,494,283.05","128,258,651.26","154,893,689.32","199,357,167.91","133,232,566.57","140,213,315.10","129,978,026.72","205,127,545.19","158,310,883.15","124,959,010.77","147,207,953.90","786,788,042.17","755,860,433.27","623,948,968.58","687,410,114.49","750,571,915.10","748,572,938.83","587,610,126.35","663,566,725.33","812,382,983.55","745,793,382.76","598,856,395.77","861,663,209.92","1,124,107,830.87","879,893,650.14"
预付款项,"21,950,469.47","12,415,908.61","27,378,577.68","11,072,369.50","20,948,511.33","19,920,434.32","14,232,103.73","10,509,974.41","7,695,633.41","6,984,530.72","11,409,057.11","6,351,694.07","18,536,574.02","9,570,691.20","21,388,115.12","27,978,949.28","28,798,366.41","16,322,179.84","13,910,689.93","8,748,979.96","10,262,089.82","12,648,366.42","8,504,234.97","10,796,168.87","8,543,688.09","9,407,847.65","13,143,262.33","9,800,367.18","9,808,651.55","7,818,185.82","156,767,473.55","114,828,723.27","174,513,182.34","121,885,637.27","42,757,882.04","77,132,075.26","53,024,988.89","99,210,113.49","184,416,701.56","115,978,657.42","121,815,518.45","124,610,511.25","252,908,457.67","209,655,314.45"
预收款项,"5,069,278.18","6,378,204.59","7,300,531.43","4,915,505.01","9,383,888.56","6,996,154.20","4,645,828.63","8,280,359.64","2,794,052.98","8,169,308.02","8,308,843.38","11,391,605.41","2,077,759.59","11,070,859.18","13,022,494.92","23,994,265.05","10,797,866.15","21,435,759.24","13,055,848.73","24,361,689.08","9,895,048.41","11,344,216.65","26,990,261.28","13,957,008.68","8,776,121.56","12,767,195.34","13,190,358.22","26,035,098.88","4,181,911.62","9,333,554.70","12,193,252.01","26,335,952.84","5,307,360.06","10,864,739.75","12,750,898.55","28,202,342.61","8,081,537.76","10,573,196.58","30,127,650.46","15,818,349.11","23,166,111.76","28,835,225.30","28,783,109.50","31,304,077.42"
