科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"3,565,245,830.00","8,355,052,970.00","12,971,658,546.00","18,776,097,957.00","4,614,990,808.00","10,197,586,578.00","16,675,368,340.00","24,228,268,074.00","5,145,160,472.00","11,236,056,101.00","17,667,929,572.00","24,998,006,724.00","6,070,054,669.00","13,868,274,058.00","22,358,348,958.00","34,508,281,745.00","9,314,519,670.00","22,327,264,574.00","34,974,813,908.00","48,653,808,819.00","8,859,499,869.00","20,559,154,948.00","32,246,890,064.00","45,766,203,362.00","9,905,798,786.00","23,587,088,266.00","37,008,015,255.00","55,261,676,595.00","12,629,628,514.00","28,784,483,386.00","43,674,544,719.00","60,758,500,923.00","11,229,337,718.00","24,223,323,165.00","37,968,867,949.00","50,976,036,006.00","10,607,192,914.00","23,973,109,368.00","37,949,003,202.00","55,931,900,959.00","13,638,977,156.00","31,907,916,293.00","50,038,625,981.00"
二、营业利润,"346,992,963.00","1,227,566,619.00","1,979,691,209.00","3,170,584,186.00","434,907,714.00","1,415,743,018.00","2,235,272,241.00","2,987,143,222.00","497,114,009.00","1,504,847,952.00","2,651,790,295.00","4,260,154,896.00","822,892,637.00","2,057,358,475.00","3,709,011,065.00","7,615,883,055.00","2,832,891,147.00","7,669,252,037.00","11,651,091,635.00","14,960,294,176.00","1,298,117,993.00","3,110,802,954.00","4,342,842,380.00","7,015,802,814.00","1,112,483,052.00","3,635,231,872.00","6,611,913,179.00","11,742,679,085.00","3,146,005,177.00","7,365,511,179.00","10,280,938,641.00","13,823,478,632.00","1,847,312,341.00","5,457,309,738.00","7,052,028,097.00","8,666,507,878.00","1,121,009,145.00","3,967,758,600.00","7,242,399,863.00","10,760,256,023.00","2,683,703,881.00","8,960,541,308.00","12,987,374,989.00"
减:营业成本,"2,678,821,458.00","5,911,568,269.00","9,104,401,175.00","12,925,705,599.00","3,446,904,573.00","7,327,569,535.00","12,220,630,605.00","18,191,656,430.00","4,007,125,225.00","8,381,406,566.00","12,971,296,075.00","17,865,402,794.00","4,604,443,067.00","10,369,312,651.00","16,381,175,942.00","23,436,669,946.00","5,610,280,022.00","12,844,766,161.00","20,438,110,944.00","29,245,825,357.00","6,501,971,557.00","15,026,219,320.00","24,024,069,872.00","33,061,916,236.00","7,427,780,088.00","16,923,764,494.00","25,894,190,792.00","37,018,082,240.00","8,131,708,364.00","18,472,095,524.00","28,915,454,283.00","40,264,329,986.00","7,940,717,271.00","17,392,478,326.00","27,879,375,623.00","36,887,855,177.00","7,965,581,421.00","16,690,336,387.00","25,914,480,615.00","37,769,958,978.00","9,678,495,676.00","21,580,608,347.00","33,808,178,807.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"20,008,341.00","52,415,942.00","91,815,755.00","134,079,155.00","29,643,149.00","63,003,488.00","103,452,397.00","148,435,452.00","25,819,546.00","57,749,413.00","91,690,758.00","133,951,683.00","27,413,391.00","58,392,245.00","93,807,246.00","162,729,684.00","44,289,815.00","122,869,661.00","193,708,694.00","278,345,034.00","32,474,184.00","102,595,079.00","159,912,762.00","240,507,673.00","46,217,359.00","119,057,351.00","189,171,149.00","296,787,586.00","58,022,957.00","148,170,135.00","229,936,228.00","339,994,757.00","47,720,217.00","265,128,810.00","351,605,447.00","425,261,228.00","45,243,503.00","123,859,824.00","209,624,960.00","672,450,031.00","236,349,230.00","460,384,905.00","664,072,826.00"
营业外收入,"49,480,182.00","171,750,218.00","256,459,205.00","323,977,357.00","49,887,495.00","143,387,488.00","199,701,160.00","267,322,023.00","31,472,313.00","98,629,332.00","146,975,831.00","257,281,102.00","187,706,844.00","286,767,420.00","384,556,684.00","489,466,657.00","178,866,452.00","382,292,235.00","526,789,360.00","703,327,250.00","350,964,708.00","533,513,401.00","692,102,128.00","1,095,739,413.00","173,896,691.00","431,761,365.00","691,040,173.00","913,848,414.00","186,437,483.00","487,139,206.00","794,193,892.00","1,074,269,901.00","307,127,182.00","834,799,864.00","1,112,769,736.00","1,444,486,568.00","409,989,544.00","554,760,267.00","794,298,510.00","981,198,301.00","265,742,276.00","264,919,084.00","393,859,838.00"
销售费用,"259,728,890.00","579,422,438.00","884,220,180.00","1,219,227,715.00","305,561,271.00","633,919,088.00","986,488,988.00","1,366,424,936.00","333,154,241.00","704,118,231.00","1,065,883,684.00","1,419,568,657.00","329,114,658.00","711,730,658.00","1,110,084,962.00","1,546,450,567.00","358,779,760.00","800,614,875.00","1,248,828,365.00","1,859,205,282.00","402,067,678.00","962,855,719.00","1,562,861,255.00","2,279,765,928.00","554,710,004.00","1,209,471,206.00","1,872,833,885.00","2,684,504,697.00","558,269,750.00","1,319,471,623.00","2,002,737,060.00","2,936,834,685.00","597,803,138.00","1,370,135,669.00","2,124,203,172.00","3,105,093,847.00","680,319,498.00","1,505,219,579.00","2,315,111,112.00","3,276,413,657.00","743,982,438.00","1,591,726,643.00","2,483,700,152.00"
减:营业外支出,"377,936.00","2,362,324.00","8,946,096.00","9,573,348.00","1,460,411.00","2,860,183.00","5,377,174.00","8,716,682.00","635,994.00","1,877,129.00","4,627,618.00","40,893,400.00","538,996.00","1,405,940.00","1,757,991.00","27,017,694.00","512,599.00","1,712,815.00","1,862,558.00","11,428,347.00","2,778,208.00","5,765,865.00","8,776,338.00","23,725,264.00","3,006,127.00","6,173,333.00","10,093,805.00","25,261,269.00","3,321,777.00","7,441,341.00","8,950,484.00","14,938,582.00","2,375,905.00","50,155,226.00","58,114,309.00","71,597,611.00","2,583,989.00","19,529,896.00","29,016,074.00","88,248,335.00","2,536,850.00","20,923,532.00","45,558,098.00"
管理费用,"116,389,511.00","284,159,492.00","470,625,082.00","720,756,694.00","175,473,542.00","344,218,188.00","546,901,582.00","841,233,249.00","197,278,293.00","410,131,421.00","622,221,829.00","976,170,262.00","185,311,349.00","443,025,643.00","730,915,144.00","1,254,145,660.00","344,616,528.00","702,229,165.00","1,125,685,360.00","1,789,413,283.00","410,257,321.00","889,886,036.00","1,400,325,530.00","2,173,046,077.00","485,055,968.00","1,000,615,834.00","1,545,809,625.00","2,395,766,518.00","549,286,468.00","1,081,259,352.00","1,746,529,554.00","2,679,857,666.00","668,299,758.00","1,314,465,116.00","1,942,627,686.00","3,177,596,052.00","705,412,367.00","1,440,940,771.00","2,240,857,926.00","3,143,599,769.00","727,605,038.00","1,363,731,907.00","2,228,271,432.00"
其中:非流动资产处置净损失,,,,"5,994,354.00",,"883,250.00","2,567,750.00","5,366,873.00","64,097.00","955,515.00","1,251,772.00","36,436,773.00","98,873.00","296,995.00","475,036.00","15,689,227.00","327,627.00","916,291.00","932,737.00","2,099,579.00","1,864,240.00","2,194,238.00","2,846,124.00","5,611,840.00","685,701.00","685,701.00","3,127,585.00","8,562,712.00","2,853,796.00","3,708,313.00","5,176,820.00","9,376,809.00","1,614,988.00","645,057.00","7,453,549.00","10,406,801.00","310,420.00","493,411.00","1,262,767.00","6,928,827.00","432,919.00","4,413,266.00","24,657,507.00"
