科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"55,973,637.53","83,175,941.19","35,646,051.32","57,500,111.31","78,853,770.21","25,350,716.75","61,171,388.74","90,017,292.17","119,773,444.28","38,319,897.54","75,543,002.68","108,693,793.49","155,042,439.81","37,205,703.46","79,510,611.28","109,194,759.26","143,878,954.71","49,757,871.43","96,740,946.23","136,779,042.90","184,260,890.34","56,064,497.45","106,192,138.54","172,660,165.13","207,536,189.02","59,277,435.70","100,536,584.12","136,788,737.82","180,374,460.78","49,477,385.62","101,332,492.11","150,642,153.43","203,361,484.53","61,992,090.42","125,395,771.36","188,766,780.47","320,209,615.87","81,616,101.85","192,375,319.97"
取得借款收到的现金,"443,959,093.20","852,000,000.00","335,000,000.00","335,000,000.00","335,000,000.00",,,"80,000,000.00","60,000,000.00","175,000,000.00","566,517,349.67","785,591,242.50","1,030,055,966.05","65,000,000.00","401,660,077.02","869,897,727.57","1,080,969,358.26","391,299,166.67","682,269,166.67","914,269,166.67","1,023,300,119.86","367,650,000.00","752,824,395.00","1,008,048,164.75","1,396,048,164.75","390,000,000.00","710,000,000.00","1,180,000,000.00","1,620,000,000.00","300,000,000.00","405,000,000.00","461,300,000.00","775,026,848.00","251,966,080.00","611,966,080.00","826,602,480.00","1,353,632,470.66","530,000,000.00","1,300,570,000.00"
支付的各项税费,"75,496,511.07","65,219,006.89","27,804,569.98","50,327,372.76","64,107,619.40","19,581,499.06","54,909,269.44","69,976,035.21","85,958,991.57","10,585,838.08","28,427,862.19","40,377,978.62","33,817,897.97","4,809,789.93","13,015,007.22","17,267,607.20","16,376,546.72","3,503,724.21","11,805,357.19","19,959,187.20","18,979,188.02","4,057,731.81","19,051,068.29","27,797,744.13","33,844,281.47","15,830,602.86","57,941,299.68","65,075,002.54","96,546,377.99","53,608,345.84","73,200,240.80","126,959,290.41","116,538,482.85","39,972,211.55","98,984,611.33","130,922,292.46","162,226,384.77","39,882,928.16","130,535,167.05"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118,658,620.00"
支付其他与经营活动有关的现金,"62,130,091.31","53,386,154.14","17,612,253.58","18,379,866.51","66,763,170.51","15,403,070.67","19,406,092.06","26,385,611.91","87,982,320.77","10,309,899.44","25,431,099.73","47,228,499.03","90,338,030.15","9,884,400.46","32,427,414.64","47,512,352.70","121,644,918.47","12,920,999.90","29,812,170.09","52,204,273.67","133,146,007.90","21,462,494.52","35,069,833.44","48,418,497.26","113,122,022.64","25,396,199.92","50,994,442.19","60,704,444.74","98,110,918.62","25,664,716.40","55,743,209.09","97,336,305.68","167,085,502.61","24,690,508.30","73,250,451.90","133,863,522.99","209,232,518.23","68,855,284.33","156,528,054.40"
筹资活动现金流入小计,"443,959,093.20","852,000,000.00","335,000,000.00","1,175,000,000.00","1,154,000,000.00",,,"80,000,000.00","60,000,000.00","175,000,000.00","566,517,349.67","1,830,873,586.13","2,075,338,309.68","65,000,000.00","401,660,077.02","869,897,727.57","1,080,969,358.26","391,299,166.67","682,269,166.67","914,269,166.67","1,023,300,119.86","367,650,000.00","752,824,395.00","1,008,048,164.75","1,396,048,164.75","390,000,000.00","710,000,000.00","1,180,000,000.00","1,620,000,000.00","300,000,000.00","409,549,226.95","465,849,226.95","784,053,718.08","255,417,930.00","615,750,530.00","830,386,930.00","1,375,968,824.76","530,000,000.00","1,422,838,420.00"
经营活动现金流出小计,"789,234,446.43","836,607,396.23","317,253,022.89","456,577,516.61","706,036,997.33","235,550,997.52","524,375,813.10","875,827,095.56","1,063,039,473.61","239,328,741.04","657,730,946.41","983,174,479.99","1,548,712,490.36","307,515,599.62","569,969,622.71","792,554,790.45","1,170,222,181.00","289,340,660.62","604,819,393.06","933,914,106.84","1,349,770,923.99","411,058,323.15","849,432,731.18","1,144,338,083.66","1,532,431,586.08","335,851,501.61","753,243,258.45","1,051,631,267.57","1,520,323,872.62","287,923,599.58","648,550,555.62","1,178,107,678.40","1,589,541,481.79","601,592,354.18","1,509,706,311.98","2,166,731,018.49","1,985,589,011.97","622,332,454.11","1,118,965,682.79"
偿还债务支付的现金,"128,100,000.00","832,885,326.00","353,000,000.00","688,000,000.00","688,000,000.00","65,000,000.00","85,000,000.00","125,000,000.00","110,000,000.00","80,000,000.00","192,207,029.60","649,549,545.33","761,306,370.98","108,776,061.89","393,776,061.89","651,776,061.89","748,527,707.95","427,084,918.34","661,191,245.38","1,076,291,985.38","1,029,239,281.78","263,315,896.14","655,567,490.73","917,300,248.21","1,278,300,248.21","243,000,000.00","803,000,000.00","1,423,000,000.00","1,713,000,000.00","220,000,000.00","480,000,000.00","530,000,000.00","786,300,000.00","212,726,848.00","389,692,928.00","389,692,928.00","833,869,328.00","321,595,337.08","1,186,115,190.66"
经营活动产生的现金流量净额,"64,680,512.66","207,149,285.27","66,726,428.00","99,969,550.60","74,228,442.10","13,923,134.36","73,240,555.01","94,946,748.90","387,620,412.34","12,044,341.04","34,151,967.29","74,395,308.61","39,990,588.95","26,652,575.32","33,424,174.17","27,509,885.47","133,440,847.43","24,522,814.21","167,074,098.45","272,429,401.66","191,836,954.35","41,641,471.63","246,893,962.03","291,560,004.56","409,902,564.52","109,530,532.65","314,843,722.66","546,682,282.45","486,419,950.45","72,809,075.84","283,266,221.32","305,320,255.42","381,361,726.22","-83,371,703.41","-160,082,413.11","-77,281,691.44","-91,070,060.52","55,142,750.97","83,808,641.70"
分配股利、利润或偿还利息支付的现金,"13,671,475.53","35,556,235.76","9,080,966.25","15,762,280.07","15,729,165.00","1,978,936.55","20,982,706.06","24,278,654.36","20,825,295.20","750,600.00","30,034,747.42","35,288,467.74","39,645,398.05","5,647,275.76","9,731,622.86","30,182,416.83","37,203,077.29","13,007,814.24","24,908,793.57","37,878,380.38","35,356,479.23","7,614,159.72","29,693,019.03","51,028,048.44","55,799,149.96","9,102,930.45","23,704,740.55","44,587,774.05","54,698,331.54","9,712,396.39","17,175,399.28","41,085,153.92","53,349,357.01","5,066,452.29","34,551,151.79","43,787,580.11","56,445,105.53","7,201,425.96","82,322,549.83"
收回投资收到的现金,,,"2,684.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,"71,928,437.62","2,000,000.00","1,700,000.00","22,958,100.00","11,075,350.00",,,,,,,"2,191,412.00","2,191,412.00",,,,,,,,,,,,,,,,,"-563,302.00",,,"2,998,113.21",,,,"118,658,620.00",,
取得投资收益收到的现金,,,,"2,684.93","2,684.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"833,210.96","43,294.43","679,833.49"
筹资活动现金流出小计,"213,699,913.15","870,441,561.76","363,780,966.25","726,720,380.07","714,804,515.00","66,978,936.55","105,982,706.06","149,278,654.36","130,825,295.20","80,750,600.00","222,241,777.02","687,029,425.07","803,143,181.03","114,423,337.65","403,507,684.75","681,958,478.72","785,730,785.24","440,092,732.58","686,100,038.95","1,114,170,365.76","1,064,595,761.01","270,930,055.86","685,260,509.76","968,328,296.65","1,334,099,398.17","252,102,930.45","826,704,740.55","1,467,587,774.05","1,767,698,331.54","229,149,094.39","497,175,399.28","571,085,153.92","842,647,470.22","217,793,300.29","424,244,079.79","433,480,508.11","1,008,973,053.53","328,796,763.04","1,268,437,740.49"
处置固定资产、无形资产和其他长期资产收回的现金净额,"350,250.00","854,000.00","50,000.00","50,000.00","291,000.00",,,,"180,000.00",,"180,000.00","180,000.00",,,,,,,,,"760,641.03","11,000.00",,,"1,124,000.00","452,308.91","944,397.43","1,328,897.82","1,601,979.66","-25,545.55","-500,321.12","-208,645.22","46,478.00","-6,235.50",,,"1,452,000.00",,
筹资活动产生的现金流量净额,"230,259,180.05","-18,441,561.76","-28,780,966.25","448,279,619.93","439,195,485.00","-66,978,936.55","-105,982,706.06","-69,278,654.36","-70,825,295.20","94,249,400.00","344,275,572.65","1,143,844,161.06","1,272,195,128.65","-49,423,337.65","-1,847,607.73","187,939,248.85","295,238,573.02","-48,793,565.91","-3,830,872.28","-199,901,199.09","-41,295,641.15","96,719,944.14","67,563,885.24","39,719,868.10","61,948,766.58","137,897,069.55","-116,704,740.55","-287,587,774.05","-147,698,331.54","70,850,905.61","-87,626,172.33","-105,235,926.97","-58,593,752.14","37,624,629.71","191,506,450.21","396,906,421.89","366,995,771.23","201,203,236.96","154,400,679.51"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,217,346.69",,"-1,412,413.95","-2,807,266.18","-4,091,273.27","-5,841,286.77","-1,947,607.52"
收到其他与投资活动有关的现金,"240,117.16","3,638,046.55","9,417,090.00","9,575,130.73","24,661,824.67","614,914.87","1,457,363.91","1,702,354.14","2,639,542.31","437,270.64","631,073.38","1,987,790.43","13,785,213.30","2,417,827.25","4,096,005.92","6,977,337.17","10,209,407.12","1,932,556.55","3,981,644.83","5,766,086.78","7,949,944.48","402,305.78","1,736,386.99","2,331,768.05","1,209,574.36","307,954.44","1,727,777.76","2,330,972.26","3,451,220.98","557,831.12","704,144.15","1,167,883.93","309,743.35","18,260,080.83","18,000,000.00","18,000,000.00","256,858,000.00","3,000,000.00","1,875,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"590,367.16","4,492,046.55","9,469,774.93","9,627,815.66","24,955,509.60","614,914.87","1,457,363.91","1,702,354.14","2,819,542.31","437,270.64","811,073.38","2,167,790.43","13,785,213.30","2,417,827.25","4,096,005.92","6,977,337.17","10,209,407.12","1,932,556.55","3,981,644.83","5,766,086.78","8,710,585.51","413,305.78","1,736,386.99","2,331,768.05","2,333,574.36","760,263.35","2,672,175.19","3,659,870.08","5,053,200.64","532,285.57","203,823.03","959,238.71","356,221.35","18,253,845.33","18,000,000.00","18,000,000.00","259,143,210.96","3,043,294.43","2,554,833.49"
五、现金及现金等价物净增加额,"20,374,395.78","23,893,229.53","-27,842,823.28","477,677,162.36","346,667,004.72","-108,115,468.86","-207,417,240.21","-289,784,233.27","-244,619,870.74","-84,813,580.12","-99,941,819.74","598,783,205.34","595,306,383.24","-217,736,180.74","-272,488,376.21","-152,995,560.98","-354,273,361.17","-88,221,008.52","-19,084,954.98","-202,608,683.58","-286,601,698.37","49,976,817.49","111,874,415.98","35,156,032.44","75,002,218.02","169,863,390.63","-9,512,947.24","21,052,558.35","12,432,867.75","88,021,565.92","-10,664,024.76","-66,856,241.35","8,978,551.36","-92,080,446.43","-39,634,922.09","52,136,740.03","-77,688,685.94","99,760,054.69","95,928,928.31"
购建固定资产、无形资产和其他长期资产支付的现金,"257,959,778.56","169,306,540.53","75,258,059.96","80,199,823.83","191,712,431.98","55,674,581.54","176,132,453.07","317,154,681.95","564,234,530.19","191,544,591.80","479,180,433.06","621,624,054.76","730,664,547.66","197,383,245.66","308,160,948.57","375,422,032.47","793,162,188.74","65,882,813.37","186,309,825.98","280,902,972.93","445,853,597.08","88,797,904.06","204,319,818.28","298,455,608.27","399,182,687.44","78,324,474.92","210,324,104.54","241,701,820.13","331,341,951.80","56,170,701.10","206,507,896.78","267,899,808.51","301,362,990.76","64,587,218.06","86,286,545.24","181,320,724.24","213,306,334.34","33,787,940.90","142,887,618.87"
期初现金及现金等价物余额,"16,541,661.93","36,916,057.71","60,809,287.24","60,809,287.24","60,809,287.24","407,476,291.96","407,476,291.96","407,476,291.96","407,476,291.96","162,856,421.22","162,856,421.22","162,856,421.22","162,856,421.22","758,162,804.46","758,162,804.46","758,162,804.46","758,162,804.46","403,889,443.29","403,889,443.29","403,889,443.29","403,889,443.29","117,287,744.92","117,287,744.92","117,287,744.92","117,287,744.92","192,289,962.94","192,289,962.94","192,289,962.94","192,289,962.94","204,722,830.69","204,722,830.69","204,722,830.69","204,722,830.69","213,701,382.05","213,701,382.05","213,701,382.05","213,701,382.05","136,012,696.11","136,012,696.11"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,360,000.00","1,360,000.00","171,360,000.00",,
期末现金及现金等价物余额,"36,916,057.71","60,809,287.24","32,966,463.96","538,486,449.60","407,476,291.96","299,360,823.10","200,059,051.75","117,692,058.69","162,856,421.22","78,042,841.10","62,914,601.48","761,639,626.56","758,162,804.46","540,426,623.72","485,674,428.25","605,167,243.48","403,889,443.29","315,668,434.77","384,804,488.31","201,280,759.71","117,287,744.92","167,264,562.41","229,162,160.90","152,443,777.36","192,289,962.94","362,153,353.57","182,777,015.70","213,342,521.29","204,722,830.69","292,744,396.61","194,058,805.93","137,866,589.34","213,701,382.05","121,620,935.62","174,066,459.96","265,838,122.08","136,012,696.11","235,772,750.80","231,941,624.42"
