科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"72,976,050.56","149,511,643.95","22,102,077.73","167,394,974.38","141,098,269.31","156,983,856.50","80,639,617.40","96,225,983.52","122,447,043.24","108,796,680.68","110,158,772.99","183,476,997.01","147,510,005.98","626,158,725.11","414,710,349.31","375,291,660.30","424,857,438.22","307,442,032.61","180,491,549.87","279,980,029.64","279,483,583.06","406,705,828.76","450,692,145.34","444,933,086.53","660,500,651.80","468,412,530.03","343,832,857.96","274,158,396.39","310,147,790.41","263,123,211.77","276,370,005.12","566,573,388.39","402,293,625.12","763,945,535.24","147,611,954.03","6,516,763,371.41","6,487,839,075.49","6,919,308,076.94","5,725,886,198.21","5,293,066,115.46","4,415,874,681.42","3,219,199,469.24","3,475,707,845.98","4,584,175,702.27","4,669,302,698.65","4,384,340,381.85"
短期借款,,"100,000,000.00","50,000,000.00","202,940,000.00","202,940,000.00","219,998,000.00","194,999,000.00","215,200,000.00","180,200,000.00","180,200,000.00","164,600,000.00","214,600,000.00","210,467,000.00","212,509,000.00","91,611,000.00","90,827,000.00","224,600,000.00","224,600,000.00","266,600,000.00","331,174,819.95","403,051,951.74","439,888,073.27","545,964,839.88","416,684,461.89","143,317,233.43","228,998,292.06","145,435,094.20","184,615,633.42","248,540,782.94","256,053,756.48","312,841,235.03","447,727,672.90","266,339,582.22","216,169,487.00","46,106,429.69","46,853,065.38","15,635,985.11","28,874,780.11","34,749,785.99","652,702,230.80","1,187,546,803.45","1,136,970,908.97","1,858,266,285.14","1,692,442,919.00","2,782,452,860.92","2,786,235,326.53"
交易性金融资产,"21,250.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"58,952,070.57","90,174,953.55","118,850,583.16","270,495,320.51","115,655,825.22","109,277,432.33","139,009,457.07","262,266,626.67","83,100,443.13","110,946,583.46","108,492,219.10","259,751,419.68","97,585,824.18","125,613,081.49","250,736,914.86","466,974,999.22","318,960,443.41","279,270,139.00","488,343,095.01","707,644,912.52","498,856,347.09","350,559,547.79","383,527,784.45","713,229,096.21","370,949,456.08","364,962,644.90","460,473,125.19","924,499,923.62","432,892,235.35","419,874,131.01","592,791,095.76","1,123,004,819.10","791,295,313.54","481,450,156.73","564,038,828.15","1,235,075,072.86","717,179,454.77","572,773,272.75","655,236,262.86","1,371,972,686.24","546,924,249.00","584,347,913.42","719,324,023.10","1,316,159,503.12","650,248,736.34","636,924,322.47"
应付票据,,,,,,"10,664,432.94","3,124,131.80",,"29,740,000.00","42,600,000.00","11,100,000.00","19,000,000.00","15,000,000.00","17,000,000.00","28,400,000.00","26,400,000.00","22,000,000.00","23,000,000.00","26,000,000.00","3,000,000.00","10,000,000.00","26,000,000.00","41,000,000.00","48,000,000.00","46,000,000.00","46,000,000.00","62,000,000.00","79,000,000.00","79,000,000.00","73,000,000.00","92,000,000.00","123,000,000.00","170,194,320.00","259,818,320.00","193,320,000.00","197,319,655.00","250,242,270.00","383,159,826.00","341,134,304.49","225,679,094.06","244,785,198.71","295,909,152.79","568,212,070.75","587,014,251.21","575,341,649.29","823,163,570.09"
应收账款,"209,568,031.58","219,127,015.76","240,512,915.09","95,531,793.03","269,968,927.55","331,097,046.42","348,205,635.29","230,613,010.51","364,123,488.51","393,543,762.58","421,873,318.12","240,729,310.94","403,027,942.30","433,023,126.31","449,527,852.72","253,533,980.72","443,277,059.25","502,441,282.39","553,757,258.65","300,215,476.80","545,838,233.41","616,653,230.42","678,988,756.12","378,783,354.22","654,362,452.07","756,053,866.42","852,253,078.29","502,567,551.49","810,416,082.45","1,072,093,736.35","1,071,669,990.28","631,729,477.30","962,529,648.82","1,064,573,119.82","1,009,088,702.72","475,069,314.93","852,304,589.54","987,801,919.47","1,211,261,081.24","773,235,237.61","1,315,361,594.92","1,803,341,266.93","2,320,173,588.19","1,598,294,063.31","2,142,898,349.39","2,327,605,618.77"
应付账款,"62,711,230.47","89,861,480.61","74,884,312.33","57,730,145.56","105,289,975.70","130,716,606.99","103,682,044.62","99,354,174.62","124,088,970.51","123,775,722.80","124,453,193.36","134,298,273.83","125,697,313.86","150,144,348.52","142,069,862.55","174,550,042.37","216,993,311.99","198,575,368.65","197,297,826.00","204,513,734.07","210,782,223.53","206,065,687.96","214,281,807.76","254,111,795.79","334,189,083.55","426,971,302.28","321,521,280.26","361,294,444.55","410,742,973.57","429,802,831.20","342,433,784.21","416,926,074.07","473,344,527.50","501,272,943.26","463,703,018.18","570,442,596.84","413,267,910.04","557,737,397.08","626,767,895.25","1,039,685,663.76","858,563,673.06","1,004,463,678.59","1,130,679,500.39","1,936,299,690.78","1,579,381,501.65","1,858,020,257.45"
预付款项,"25,422,112.40","29,286,985.02","36,741,454.79","13,487,781.02","43,395,331.95","24,020,757.89","22,890,018.86","27,274,764.21","15,742,882.09","13,871,740.46","1,153,353.35","24,164,958.96","29,993,251.95","32,788,384.49","50,286,341.85","37,302,084.86","73,076,718.03","28,468,721.36","49,632,964.37","41,454,109.51","55,880,641.97","122,055,169.85","122,295,661.97","12,483,758.16","66,698,827.79","73,043,744.69","45,338,591.07","21,739,786.72","43,597,973.88","50,988,051.02","56,747,543.34","32,431,162.50","49,243,887.82","77,444,658.93","54,654,512.85","33,037,142.91","90,054,067.71","75,515,495.84","246,882,865.34","117,334,750.26","408,670,133.71","1,332,993,995.92","2,265,444,827.55","1,132,895,310.35","2,469,441,476.49","2,001,004,821.64"
预收款项,"1,394,806.98","2,372,851.61","4,195,713.50","12,152,933.35","11,308,289.45","11,775,764.06","5,568,410.56","17,433,238.03","12,562,581.05","10,380,147.25","1,727,270.85","20,763,675.69","20,597,347.72","10,551,376.21","10,835,734.41","14,859,190.91","16,937,203.53","9,957,521.82","27,333,440.78","33,561,581.47","20,841,835.72","13,331,561.34","20,867,970.68","22,640,289.23","28,353,713.65","15,858,993.88","34,169,750.05","59,163,315.61","35,593,946.22","24,901,109.08","30,551,688.84","43,091,697.65","34,866,531.18","29,762,417.98","18,563,796.90","216,006,472.51","196,446,608.54","161,186,943.96","240,922,858.33","243,613,428.43","300,810,767.33","703,287,139.36","1,566,320,401.64","721,002,272.98","1,489,624,369.29","1,402,721,274.21"
