科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"21,154,513.99","24,808,681.39","36,009,577.85","10,117,606.94","20,944,841.49","35,315,890.35","50,766,502.68","12,831,151.24","27,813,141.17","45,570,047.12","68,106,905.65","20,526,831.99","48,039,254.24","74,001,531.63","101,188,154.73","26,247,386.79","53,823,927.35","81,640,358.87","109,049,375.48","36,015,411.33","62,632,974.39","93,386,286.02","136,688,634.16","37,070,076.44","72,007,173.06","105,492,057.53","134,497,138.86","50,692,776.41","85,809,296.47","120,495,922.59","172,058,238.84","36,819,572.41","71,701,291.61","110,665,752.71","168,066,674.57","42,754,777.71"
取得借款收到的现金,"77,000,000.00","384,000,000.00","609,000,000.00","140,000,000.00","183,000,000.00","183,000,000.00","213,000,000.00","10,000,000.00","299,000,000.00","349,000,000.00","433,625,000.00","150,000,000.00","237,900,000.00","493,900,000.00","359,972,000.00","110,712,000.00","219,412,000.00","496,412,000.00","765,412,000.00","155,000,000.00","369,400,000.00","656,400,000.00","981,410,000.00","70,000,000.00","179,000,000.00","643,000,000.00","1,072,000,000.00","190,000,000.00","499,000,000.00","769,000,000.00","979,000,000.00","283,283,860.00","728,283,860.00","773,283,860.00","983,733,860.00","157,130,000.00"
支付的各项税费,"9,098,361.52","15,718,102.28","26,095,954.22","8,903,122.19","20,298,598.54","32,120,489.68","40,421,369.63","2,923,843.84","8,214,802.22","20,950,343.04","30,340,443.48","8,127,469.05","16,773,716.46","27,991,872.46","39,631,042.30","3,907,205.33","8,686,118.91","19,251,355.44","28,116,294.52","3,639,227.17","5,891,357.04","8,295,836.27","11,278,738.05","6,336,140.69","10,214,554.39","11,646,700.36","20,331,337.50","7,134,484.88","8,431,224.79","25,717,355.06","40,670,135.27","3,207,581.57","6,134,030.41","16,135,343.53","19,390,687.61","14,757,932.46"
收到其他与筹资活动有关的现金,"8,064,000.00","14,000,000.00","6,250,000.00",,,,,,,,,"100,000,000.00","100,000,000.00","101,552,619.19","100,000,000.00",,,,,,"50,000,000.00","130,000,000.00",,,"200,000,000.00","200,000,000.00",,,,,,,,,,
支付其他与经营活动有关的现金,"11,235,798.52","8,868,657.91","11,919,032.03","3,187,646.51","6,051,027.68","17,059,714.06","13,275,119.55","4,639,246.77","5,348,875.16","14,674,778.09","14,615,872.14","8,727,886.32","18,302,493.77","27,586,974.01","31,350,623.58","5,371,213.14","8,417,665.62","16,744,751.45","20,522,126.52","5,496,100.05","14,470,153.94","21,962,943.22","27,362,952.18","11,458,211.31","16,694,230.10","21,311,211.94","32,468,983.22","8,100,802.40","17,106,065.06","24,379,107.45","26,759,315.21","12,258,570.79","23,338,116.16","30,427,658.53","37,125,499.81","7,788,199.97"
筹资活动现金流入小计,"85,064,000.00","460,704,750.00","615,250,000.00","140,000,000.00","974,580,000.00","974,580,000.00","1,004,580,000.00","10,000,000.00","299,000,000.00","349,000,000.00","433,625,000.00","250,000,000.00","337,900,000.00","595,452,619.19","689,972,000.00","110,712,000.00","219,412,000.00","496,412,000.00","765,412,000.00","155,000,000.00","619,400,000.00","986,400,000.00","1,380,610,000.00","70,000,000.00","379,000,000.00","843,000,000.00","1,588,499,995.21","190,000,000.00","499,000,000.00","769,000,000.00","1,029,000,000.00","513,283,860.00","958,283,860.00","1,003,283,860.00","1,213,733,860.00","157,130,000.00"
经营活动现金流出小计,"49,463,852.52","58,079,318.72","84,795,014.09","26,751,270.32","54,371,223.00","92,283,544.21","120,704,560.03","23,577,768.59","50,431,759.14","91,120,183.24","132,610,880.38","42,972,730.75","100,349,221.63","159,121,745.94","213,382,922.12","45,738,450.44","96,679,819.19","157,646,657.51","213,163,612.83","60,672,180.93","105,808,875.24","156,340,274.21","230,328,492.73","70,410,958.13","131,290,742.82","184,028,659.98","250,052,733.97","79,723,337.21","136,695,052.27","211,482,123.17","295,547,827.85","66,210,286.79","131,339,066.44","203,263,316.14","286,834,230.29","76,223,133.34"
偿还债务支付的现金,"31,500,000.00","256,500,000.00","327,000,000.00",,"20,000,000.00","115,000,000.00","145,000,000.00",,"5,000,000.00","160,000,000.00","160,000,000.00",,"85,000,000.00","208,000,000.00","314,000,000.00","20,000,000.00","107,950,000.00","184,050,000.00","313,500,000.00","110,500,000.00","353,209,000.00","647,309,000.00","841,389,000.00","239,651,250.00","533,270,467.72","1,212,532,165.68","1,615,021,892.59","157,177,708.19","362,312,880.60","827,429,615.08","1,072,019,730.99","400,614,458.74","794,735,262.11","1,115,708,307.13","1,364,699,467.40","179,466,706.13"
经营活动产生的现金流量净额,"44,993,482.08","51,374,827.68","127,109,673.33","16,098,775.64","48,672,387.46","63,529,580.04","100,012,503.12","53,056,109.36","126,816,648.30","199,523,800.48","264,199,733.79","61,767,651.16","151,475,744.70","217,095,458.49","267,128,011.50","40,810,263.54","129,474,343.14","192,484,966.76","260,107,014.56","12,208,909.71","90,168,836.08","158,568,919.44","256,594,821.22","61,888,883.94","142,117,155.20","235,341,398.60","340,662,494.08","81,048,234.38","177,072,512.80","295,465,670.54","403,029,723.33","81,266,760.30","208,656,153.28","446,445,781.96","593,436,040.88","110,386,330.98"
分配股利、利润或偿还利息支付的现金,"2,336,038.67","25,304,498.45","21,882,651.88","7,384,334.90","19,431,099.80","71,435,079.98","84,091,184.54","9,705,177.22","74,513,991.65","87,568,383.75","100,386,676.66","12,558,193.06","84,457,471.75","102,858,256.98","115,244,743.08","15,318,329.78","82,873,445.78","119,614,622.77","139,814,596.01","21,503,465.59","33,922,092.28","55,182,706.78","123,342,757.81","15,639,279.46","57,723,142.85","93,523,673.28","121,580,023.34","16,692,445.98","89,758,540.91","107,473,487.01","123,382,216.85","14,583,167.46","120,439,956.25","135,861,172.48","153,339,629.10","29,708,572.75"
收回投资收到的现金,,,"115,133,287.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,"35,938,000.00","5,876,850.00","3,310,000.00","1,508,750.00","7,707,093.64","7,707,093.64","7,707,093.64",,,,,"15,028,373.05","23,600,766.10","30,800,659.15","38,000,552.20","5,893,864.01","14,399,786.10","21,599,679.15","28,799,572.20","7,152,271.05","17,758,007.57","24,311,307.09","28,634,367.42","7,107,959.20","34,418,562.06","31,020,486.55","42,387,850.43",,,,,,,,"17,070,000.00",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194,164.39",,,,"523,879.45",
筹资活动现金流出小计,"69,774,038.67","287,681,348.45","352,192,651.88","8,893,084.90","47,138,193.44","194,142,173.62","236,798,278.18","9,705,177.22","79,513,991.65","247,568,383.75","260,386,676.66","27,586,566.11","193,058,237.85","341,658,916.13","467,245,295.28","41,212,193.79","205,223,231.88","325,264,301.92","482,114,168.21","139,155,736.64","404,889,099.85","726,803,013.87","993,366,125.23","262,398,488.66","625,412,172.63","1,337,076,325.51","1,778,989,766.36","173,870,154.17","452,071,421.51","934,903,102.09","1,195,401,947.84","415,197,626.20","915,175,218.36","1,251,569,479.61","1,535,109,096.50","209,175,278.88"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"4,001,229.29",,,,,,"4,400.00","4,400.00","4,400.00","4,400.00",,,,,,,,,"8,645,079.00","8,645,079.00","8,645,079.00",,,,88.00,"15,807.54","10,000.00","10,000.00","10,000.00","20,000.00",,"6,796.12","135,711.89","135,711.89",
筹资活动产生的现金流量净额,"15,289,961.33","173,023,401.55","263,057,348.12","131,106,915.10","927,441,806.56","780,437,826.38","767,781,721.82","294,822.78","219,486,008.35","101,431,616.25","173,238,323.34","222,413,433.89","144,841,762.15","253,793,703.06","222,726,704.72","69,499,806.21","14,188,768.12","171,147,698.08","283,297,831.79","15,844,263.36","214,510,900.15","259,596,986.13","387,243,874.77","-192,398,488.66","-246,412,172.63","-494,076,325.51","-190,489,771.15","16,129,845.83","46,928,578.49","-165,903,102.09","-166,401,947.84","98,086,233.80","43,108,641.64","-248,285,619.61","-321,375,236.50","-52,045,278.88"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,"8,691,006.59",,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,-283.80,,108.03,,108.03,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,"1,120,000.00","3,220,000.00","3,755,000.00","600,000.00","1,500,000.00","1,500,000.00","3,300,000.00",,"2,700,000.00","3,000,000.00","7,800,000.00","4,198,410.49","3,150,000.00","25,208,035.00","23,252,551.54",,,,,,,,,,,,,,,,"20,000,000.00",,,,"16,000,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,120,000.00","7,221,229.29","118,888,287.67","600,000.00","1,500,000.00","1,500,000.00","3,300,000.00","4,400.00","2,704,400.00","3,004,400.00","7,804,400.00","4,198,410.49","3,150,000.00","25,208,035.00","23,252,551.54",,,,,"8,645,079.00","8,645,079.00","8,645,079.00","8,691,006.59",,,88.00,"15,807.54","10,000.00","10,000.00","10,000.00","20,214,164.39",,"6,796.12","135,711.89","16,659,591.34",
五、现金及现金等价物净增加额,"5,575,275.46","-1,405,110.61","32,765,993.52","42,171,165.29","782,841,549.80","522,677,114.75","385,505,661.38","-94,439,679.78","106,204,439.34","-68,312,552.37","-113,250,192.49","94,858,049.57","-62,113,317.41","111,280,185.12","-58,471,356.96","17,319,563.15","-67,921,060.36","28,460,645.31","10,676,715.72","-42,059,876.35","65,606,483.77","102,752,154.92","300,012,309.46","-192,403,519.80","-242,810,322.84","-443,038,974.02","-121,787,043.80","39,739,337.08","135,909,950.48","-23,996,602.79","56,531,289.55","111,230,646.57","141,356,549.45","37,912,066.07","52,198,317.96","-9,449,123.43"
购建固定资产、无形资产和其他长期资产支付的现金,"55,613,868.90","233,024,569.13","361,289,315.60","105,634,525.45","194,772,644.22","322,790,291.67","484,588,279.76","147,795,011.92","242,802,725.34","372,272,369.10","537,084,722.65","157,461,445.97","290,848,398.48","366,940,691.70","550,755,379.80","89,864,282.60","211,584,171.62","335,172,019.53","532,728,130.63","78,758,128.42","247,718,331.46","324,058,829.65","352,517,393.12","61,893,915.08","124,177,406.94","169,966,236.64","257,637,675.80","57,448,743.13","88,101,140.81","143,569,171.24","180,310,650.33","52,122,347.53","94,415,041.59","144,383,808.17","204,522,077.76","40,790,175.53"
期初现金及现金等价物余额,"11,193,743.14","16,769,018.60","15,363,907.99","48,129,901.51","48,129,901.51","48,129,901.51","48,129,901.51","433,635,562.89","433,635,562.89","433,635,562.89","433,635,562.89","320,385,370.40","320,385,370.40","320,385,370.40","320,385,370.40","261,914,013.44","261,914,013.44","261,914,013.44","261,914,013.44","272,590,729.16","272,590,729.16","272,590,729.16","272,590,729.16","572,603,038.62","572,603,038.62","572,603,038.62","572,603,038.62","450,815,994.82","450,815,994.82","450,815,994.82","450,815,994.82","507,347,284.37","507,347,284.37","507,347,284.37","507,347,284.37","559,545,602.33"
投资支付的现金,"135,781.20",,"115,000,000.00",,,,,,,,"21,408,035.00",,,,,,,,,,,,,,,,,,,,,,,,"16,000,000.00","8,000,000.00"
期末现金及现金等价物余额,"16,769,018.60","15,363,907.99","48,129,901.51","90,301,066.80","830,971,451.31","570,807,016.26","433,635,562.89","339,195,883.11","539,840,002.23","365,323,010.52","320,385,370.40","415,243,419.97","258,272,052.99","431,665,555.52","261,914,013.44","279,233,576.59","193,992,953.08","290,374,658.75","272,590,729.16","230,530,852.81","338,197,212.93","375,342,884.08","572,603,038.62","380,199,518.82","329,792,715.78","129,564,064.60","450,815,994.82","490,555,331.90","586,725,945.30","426,819,392.03","507,347,284.37","618,577,930.94","648,703,833.82","545,259,350.44","559,545,602.33","550,096,478.90"
