科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"40,772,458.88","58,734,488.82","92,131,292.01","46,511,733.23","70,072,967.77","104,094,887.72","36,235,358.45","67,154,342.15","109,038,001.30","171,667,972.28","51,918,492.79","102,749,573.13","164,928,426.43","251,617,759.97","63,916,346.22","130,219,675.86","205,700,804.91","311,514,623.57","75,649,997.61","217,011,905.86","325,987,883.47","468,976,261.90","135,427,646.09","250,143,563.14","356,440,319.04","521,837,164.10","154,582,658.14","303,310,754.80","410,419,070.20","566,269,145.10","201,713,510.06","336,887,754.08"
取得借款收到的现金,"590,930,820.09","1,152,289,232.00","1,439,432,200.00","1,115,131,003.28","1,714,131,003.28","2,108,031,003.28","876,000,000.00","1,667,000,000.00","2,255,000,000.00","2,819,000,000.00","675,000,000.00","1,862,950,000.00","2,622,950,000.00","3,410,950,000.00","1,276,000,000.00","1,842,000,000.00","1,942,000,000.00","2,549,000,000.00","716,400,000.00","2,288,000,000.00","2,988,000,000.00","3,738,000,000.00","1,003,389,654.40","1,574,974,306.70","2,718,661,532.22","3,519,032,922.00","685,460,209.20","1,387,383,494.61","2,105,027,068.89","2,398,812,967.57","519,101,599.99","1,099,120,012.99"
支付的各项税费,"38,459,592.45","67,115,515.48","192,219,655.25","98,976,846.60","118,943,084.09","157,562,043.46","67,830,194.31","102,720,153.46","125,908,762.60","156,568,075.11","41,948,026.24","94,035,422.89","136,971,702.13","249,722,515.66","115,907,276.30","213,934,771.48","272,031,481.37","349,293,864.03","71,517,775.93","189,796,611.39","285,758,899.96","392,754,908.08","69,586,847.48","180,738,053.06","330,468,831.36","502,736,752.07","187,509,216.61","468,535,202.41","727,968,471.01","885,503,011.18","188,534,867.76","366,458,874.97"
收到其他与筹资活动有关的现金,,,,,,,,,,"100,000,000.00",,"88,400,000.00","88,400,000.00","88,400,000.00","3,000,000.00","6,630,510.70","6,630,510.70","6,000,000.00",,"800,900,000.00","790,900,000.00","940,900,000.00",,"794,778,536.00","794,778,536.00","832,872,351.12","671,806.49",,"1,000,000,000.00","1,038,235,960.29","4,563,376.82","29,042,863.66"
支付其他与经营活动有关的现金,"99,415,431.93","277,956,101.73","76,889,423.78","20,650,717.07","43,603,751.11","42,793,975.55","28,267,035.68","55,603,252.15","37,750,373.26","69,440,121.34","24,449,649.52","50,570,498.99","91,747,200.40","106,314,601.06","24,847,169.09","87,139,243.32","147,791,889.57","124,715,234.39","25,189,755.37","51,570,685.40","136,045,624.69","78,571,503.39","24,314,738.60","64,469,220.93","133,676,666.03","173,156,559.09","47,251,547.74","55,995,209.21","123,040,267.48","225,542,473.22","57,923,944.25","100,800,451.83"
筹资活动现金流入小计,"640,930,820.09","1,344,542,286.85","1,439,432,200.00","1,115,131,003.28","3,183,795,003.28","3,577,695,003.28","876,000,000.00","1,768,852,660.00","2,356,279,660.00","3,020,088,660.00","675,000,000.00","1,963,077,400.00","2,723,077,400.00","3,511,077,400.00","1,279,000,000.00","2,636,605,510.70","2,736,605,510.70","3,342,975,000.00","1,998,024,000.00","4,370,524,000.00","5,060,524,000.00","5,960,524,000.00","1,003,389,654.40","2,369,752,842.70","3,683,286,068.22","4,521,751,273.12","686,132,015.69","1,568,529,494.61","3,286,173,068.89","3,649,970,747.86","523,664,976.81","1,128,162,876.65"
经营活动现金流出小计,"561,207,680.75","1,058,244,886.69","1,517,080,513.04","746,176,677.19","1,229,826,275.40","1,641,452,539.97","564,926,334.85","1,261,685,253.61","2,008,500,648.77","2,471,546,839.65","508,199,201.64","902,036,215.55","1,385,667,494.05","1,931,587,158.68","494,795,806.16","1,231,371,603.07","1,873,068,764.91","2,475,698,304.69","562,398,465.93","1,470,857,906.85","2,300,965,213.55","2,965,806,582.38","911,469,261.57","1,746,600,814.75","2,593,101,616.44","3,521,541,632.55","825,477,299.87","1,557,576,468.82","2,320,493,119.47","3,354,075,384.06","964,602,622.57","2,069,634,528.99"
偿还债务支付的现金,"224,960,300.85","542,970,519.24","1,179,993,114.64","595,444,136.00","1,565,631,003.28","1,858,631,003.28","166,000,000.00","376,000,000.00","806,000,000.00","1,399,900,000.00","530,000,000.00","1,376,165,000.00","2,646,280,000.00","3,660,475,000.00","402,125,000.00","1,057,625,000.00","1,515,125,000.00","2,375,525,000.00","756,000,000.00","1,586,000,000.00","2,049,000,000.00","2,840,000,000.00","397,000,000.00","1,794,500,000.00","3,250,000,000.00","4,248,000,000.00","665,500,000.00","1,841,000,000.00","3,210,628,738.39","4,041,209,123.80","102,488,057.32","387,118,047.46"
经营活动产生的现金流量净额,"50,326,664.16","194,274,767.02","347,414,956.35","59,172,813.90","-65,985,419.90","45,692,909.05","34,263,172.31","-99,892,678.38","-299,996,476.79","-34,959,874.00","378,239,414.68","619,343,572.74","1,120,120,626.39","1,477,555,911.64","252,967,541.41","490,641,404.77","563,779,427.04","714,903,739.51","22,623,158.12","124,748,248.53","355,943,598.47","846,205,886.99","11,225,835.85","513,450,132.85","1,137,037,236.14","1,658,926,562.27","264,474,599.40","1,145,991,903.43","1,941,825,145.29","2,351,840,587.34","234,626,340.38","646,174,735.34"
分配股利、利润或偿还利息支付的现金,"41,746,268.97","75,236,751.75","86,477,206.47","58,877,784.19","96,229,781.87","126,245,815.43","36,093,491.57","176,718,913.22","231,054,718.08","286,056,413.23","54,210,212.76","176,443,095.84","227,943,865.55","293,875,145.59","61,887,236.14","244,178,913.53","308,659,387.33","374,067,802.28","56,166,586.62","143,515,013.37","312,825,259.62","423,584,256.34","75,365,181.84","148,997,871.94","209,596,447.94","268,574,962.62","45,976,417.25","487,938,339.26","524,938,787.43","556,996,621.86","18,920,695.84","869,113,505.13"
收回投资收到的现金,,"400,000.00","20,200,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","42,000,000.00"
支付其他与筹资活动有关的现金,,,"300,000.00",,"6,979,300.00","6,979,300.00",,"13,453,139.97","26,906,279.94","47,302,376.74","16,070,096.80","39,050,029.60","61,709,179.54","101,353,729.48","19,695,896.80","28,915,723.08","38,064,176.22","47,562,629.36","9,488,695.14","894,128,482.96","902,150,849.29","2,736,310,908.37","10,746,138.48","656,264,256.77","677,747,818.52","720,511,367.38","21,462,829.23","73,600,609.84","194,023,099.71","246,463,286.66","302,305,960.00","308,879,182.62"
取得投资收益收到的现金,,,"8,856.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,000,000.00",
筹资活动现金流出小计,"266,706,569.82","618,207,270.99","1,266,770,321.11","654,321,920.19","1,668,840,085.15","1,991,856,118.71","202,093,491.57","566,172,053.19","1,063,960,998.02","1,733,258,789.97","600,280,309.56","1,591,658,125.44","2,935,933,045.09","4,055,703,875.07","483,708,132.94","1,330,719,636.61","1,861,848,563.55","2,797,155,431.64","821,655,281.76","2,623,643,496.33","3,263,976,108.91","5,999,895,164.71","483,111,320.32","2,599,762,128.71","4,137,344,266.46","5,237,086,330.00","732,939,246.48","2,402,538,949.10","3,929,590,625.53","4,844,669,032.32","423,714,713.16","1,565,110,735.21"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"531,000.00","693,873.09","211,521.00","211,521.00","242,211.00",,,,"1,986,038.36",,,,"825,617.58",,"59,216.00","1,046,521.79","1,668,361.18",,"16,658,346.45","17,229,699.61","27,133,273.64","256,614.08","5,768,361.74","6,048,841.21","11,748,337.23","3,388,672.68","7,482,859.60","11,909,437.32","7,252,409.23","793,025.69","797,994.69"
筹资活动产生的现金流量净额,"374,224,250.27","726,335,015.86","172,661,878.89","460,809,083.09","1,514,954,918.13","1,585,838,884.57","673,906,508.43","1,202,680,606.81","1,292,318,661.98","1,286,829,870.03","74,719,690.44","371,419,274.56","-212,855,645.09","-544,626,475.07","795,291,867.06","1,305,885,874.09","874,756,947.15","545,819,568.36","1,176,368,718.24","1,746,880,503.67","1,796,547,891.09","-39,371,164.71","520,278,334.08","-230,009,286.01","-454,058,198.24","-715,335,056.88","-46,807,230.79","-834,009,454.49","-643,417,556.64","-1,194,698,284.46","99,950,263.65","-436,947,858.56"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,"-79,094.50","35,889.44","40,858.94","-24,245.67","-64,422.49","-33,378.05","23,304.33","33,065.91","-248,410.65","-231,543.13","-502,082.78","-614,490.74","-841,623.21","291,172.67","280,907.61","297,758.99","-73,056.01","-451,390.45","-581,083.53","-19,731.99","2,572,209.15","-733,947.47","149,227.40","-748,339.20","5,231,892.17","1,985,494.37","4,268.49","14,457,270.34","-7,211,814.01","-3,869,686.18","-369,314.93"
收到其他与投资活动有关的现金,,,,,,"3,000,706.00",,,,"209,123,000.00",,"213,550,000.00","295,634,000.00","562,297,200.00",,"418,812,120.00","421,812,120.00","451,262,161.00","23,029,664.80","26,704,664.80","48,059,664.80","66,746,364.80","7,850,000.00","15,004,790.00","15,004,790.00","38,643,461.44","1,300,000.00",,"18,268,711.40","106,108,871.81","6,192,373.62","51,791,634.93"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"931,000.00","20,902,729.27","211,521.00","211,521.00","3,242,917.00",,,,"211,109,038.36",,"213,550,000.00","295,634,000.00","563,122,817.58",,"418,871,336.00","422,858,641.79","452,930,522.18","23,029,664.80","43,363,011.25","65,289,364.41","93,879,638.44","8,106,614.08","20,773,151.74","21,053,631.21","50,391,798.67","4,688,672.68","7,482,859.60","30,178,148.72","113,361,281.04","48,985,399.31","94,589,629.62"
五、现金及现金等价物净增加额,"11,393,503.07","95,000,161.50","36,109,185.44","-30,593,695.75","704,114,647.98","404,477,843.96","208,115,515.10","212,359,272.82","-57,239,039.67","121,137,949.63","-32,623,048.13","102,348,095.70","-215,135,796.08","-278,997,003.76","636,188,723.04","1,351,888,384.23","807,031,392.12","359,990,474.71","1,041,952,708.03","218,984,820.06","141,883,272.63","-220,723,315.91","374,653,042.57","-4,531,867.11","222,842,812.49","176,507,610.31","-124,590,262.17","-303,323,359.81","51,906,524.14","-180,923,254.86","133,887,833.02","-249,054,941.94"
购建固定资产、无形资产和其他长期资产支付的现金,"410,604,251.36","826,261,526.88","484,906,268.51","550,827,972.68","745,042,125.58","1,230,232,444.17","500,020,787.59","890,451,959.94","1,049,540,427.32","1,341,592,674.11","485,350,610.12","1,101,462,668.82","1,417,420,286.64","1,772,352,634.70","411,314,011.32","861,451,291.46","1,051,821,536.07","1,344,090,007.35","179,617,442.68","386,496,343.54","773,008,466.40","1,084,954,901.08","138,803,793.97","260,995,093.09","416,921,517.42","714,716,598.64","343,779,042.82","582,110,643.78","933,666,731.15","1,419,353,004.03","228,745,258.07","532,309,529.60"
期初现金及现金等价物余额,"23,688,282.37","35,081,785.44","130,081,946.94","166,191,132.38","166,191,132.38","166,191,132.38","571,774,798.64","570,668,976.34","570,668,976.34","570,668,976.34","691,806,925.97","691,806,925.97","691,806,925.97","691,806,925.97","462,809,922.21","412,809,922.21","412,809,922.21","412,809,922.21","772,800,396.92","793,829,750.87","793,829,750.87","793,829,750.87","573,106,434.96","573,106,434.96","573,106,434.96","573,106,434.96","749,614,045.27","749,614,045.27","749,614,045.27","749,614,045.27","568,690,790.41","568,690,790.41"
投资支付的现金,"2,553,160.00","200,000.00","20,000,000.00",,,,,,,,,,,,,,,,,"1,299,704,824.82","1,300,074,691.45","20,225,961.42","16,270,000.00","36,770,000.00","52,070,000.00","45,770,000.00",,"3,080,000.00","319,420,507.04","9,420,507.04",,
期末现金及现金等价物余额,"35,081,785.44","130,081,946.94","166,191,132.38","135,597,436.63","870,305,780.36","570,668,976.34","779,890,313.74","783,028,249.16","513,429,936.67","691,806,925.97","659,183,877.84","794,155,021.67","476,671,129.89","412,809,922.21","1,098,998,645.25","1,764,698,306.44","1,219,841,314.33","772,800,396.92","1,814,753,104.95","1,012,814,570.93","935,713,023.50","573,106,434.96","947,759,477.53","568,574,567.85","795,949,247.45","749,614,045.27","625,023,783.10","446,290,685.46","801,520,569.41","568,690,790.41","702,578,623.43","319,635,848.47"
