科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"65,066,462.13","97,076,221.52","100,244,798.23","63,124,743.38","90,086,074.23","123,809,674.72","29,857,692.01","66,373,643.63","104,443,135.25","166,058,033.03","51,857,824.12","128,383,414.28","189,099,825.97","238,697,864.75","58,779,063.83","136,902,368.47","206,805,271.53","256,723,740.79","57,751,958.27","139,760,359.27","219,382,108.93","281,166,915.92","71,246,658.48","167,609,426.24","256,029,840.77","318,645,039.01","54,298,268.17","122,910,401.91","189,417,492.41","258,644,541.08","51,528,942.42","127,067,813.73","194,664,854.71","275,353,625.05","78,956,898.57"
二、营业利润,"13,805,263.41","26,544,507.04","34,247,638.68","21,059,940.52","29,018,975.61","35,365,818.99","4,325,320.10","11,105,840.39","22,071,686.92","32,594,766.14","9,399,689.56","23,267,892.79","36,333,772.42","41,293,988.20","9,490,788.22","26,406,071.13","40,435,568.91","39,506,308.63","7,297,162.61","22,059,422.91","39,077,562.35","44,939,089.53","13,168,095.26","29,269,808.45","64,544,480.99","68,937,183.56","16,666,952.97","36,725,882.07","61,391,521.69","74,353,070.92","14,092,157.98","38,534,968.55","57,827,571.16","70,733,453.86","13,085,973.19"
减:营业成本,"36,901,708.33","53,056,128.60","49,105,273.89","32,140,972.31","47,355,012.01","66,362,674.36","20,023,934.61","44,270,187.68","67,230,241.58","109,684,498.03","31,850,056.63","77,112,104.89","114,515,880.91","144,573,473.18","35,400,476.55","79,554,005.47","118,921,498.35","149,910,591.23","33,269,033.36","76,434,210.37","116,048,341.42","146,337,666.23","37,418,957.83","91,618,302.21","139,388,406.75","162,599,713.52","25,691,528.51","57,834,319.63","91,682,570.57","128,001,749.20","27,511,149.99","68,380,683.71","105,418,757.02","149,743,677.20","40,803,625.35"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"10,327.90","38,378.33","30,974.62",,,"128,482.26","47,028.21","358,971.98","562,712.71","937,448.65","177,420.91","1,030,774.02","1,601,538.42","2,060,194.71","454,721.99","1,024,028.86","1,550,105.15","1,895,754.63","441,344.18","1,314,581.62","2,316,972.94","2,906,303.18","636,226.52","1,755,903.52","2,669,744.67","3,700,901.01","796,224.46","1,492,817.42","2,352,450.07","4,310,872.64","593,553.16","1,451,998.14","2,619,784.19","4,505,527.47","1,138,425.31"
营业外收入,"51,310.00","46,238.51","360,597.57","739,474.00","769,474.00","4,049,474.00","82,500.00","56,700.00","56,700.69","157,057.74","14,642.95","536,337.29","539,394.79","2,946,891.26","3,128.31","15,771.72","87,356.44","6,876,517.10","7,746.35","63,990.31","56,380.61","203,569.58","34,802.94","191,576.89","343,449.10","1,743,665.14","873,022.06","1,080,908.90","1,378,334.20","2,340,198.56","196,591.24","102,840.67","111,251.55","117,611.20",399.97
销售费用,"8,013,389.17","8,301,158.78","8,326,629.66","5,013,192.65","7,011,385.82","9,544,170.48","3,185,316.43","7,041,939.87","9,950,003.61","15,904,297.00","5,299,317.35","13,971,923.66","18,885,382.41","24,781,095.26","7,314,905.83","14,767,528.03","23,042,968.72","34,720,032.67","9,585,022.43","23,002,233.57","34,350,767.06","45,552,529.97","9,937,530.28","26,107,424.81","33,339,630.75","39,525,930.19","4,725,845.07","10,873,447.88","14,611,655.81","21,291,939.78","4,792,100.11","11,098,564.09","16,760,900.22","22,413,110.72","7,553,263.32"
减:营业外支出,"151,364.02","324,904.07","126,572.93","34,797.03","34,797.03","52,772.03","2,180.00","14,932.00","19,812.00","108,236.77","10,781.50","10,781.50","49,421.14","57,285.91","1,100.00","591,786.16","951,076.12","970,204.67","184,304.12","237,365.30","387,432.21","1,700,381.76","107,082.65","171,622.87","193,084.18","243,375.21",560.00,"95,687.87","96,193.92","216,211.02","100,343.18","317,664.26","340,738.86","5,593,946.85",20.42
管理费用,"5,982,044.68","7,516,834.41","7,623,870.33","4,569,346.27","6,401,492.08","10,997,911.68","3,032,511.58","7,167,499.55","10,856,603.97","16,174,446.64","6,483,808.34","14,640,706.97","21,383,162.61","29,970,898.53","7,934,857.32","18,101,785.87","27,417,433.00","38,140,763.96","7,989,666.91","19,221,340.40","29,629,670.97","43,229,519.53","11,440,696.41","22,741,078.98","35,180,533.08","50,108,650.46","7,869,550.14","20,275,735.07","25,454,436.75","36,129,792.90","7,934,588.48","20,402,651.99","31,396,111.61","49,478,103.11","17,919,574.79"
其中:非流动资产处置净损失,"148,714.02","215,804.07","27,803.35","34,497.03",,"34,497.03",,,,"78,413.84",,,,"42,266.66",,,,"196,682.40",,,,"195,292.85",,,,"54,399.03",,,,"92,087.87",,,,,
