科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"179,220,867.70","96,206,826.29","185,165,064.28","138,564,762.90","136,294,047.15","135,678,801.73","94,001,879.51","73,622,190.22","148,021,286.22","41,687,818.63","56,041,113.69","166,731,035.64","227,307,327.06","278,506,018.10","324,833,318.67","135,623,150.76","137,496,151.70","165,550,848.54","171,551,192.87","159,781,154.32","84,022,794.24","195,647,155.17","214,800,781.99","291,560,677.92","311,061,270.35","306,526,249.02","191,826,715.23","192,786,603.60","160,934,731.98","242,840,201.49","248,712,142.14","267,007,680.03","363,151,280.98","319,843,877.91","367,296,253.79","561,756,187.22","666,069,714.43","653,981,060.77","660,942,403.08","717,290,498.30","554,938,171.01","401,681,787.46","420,345,952.87"
短期借款,"154,467,987.23","220,467,987.23","256,701,682.16","258,516,533.90","227,127,621.66","285,326,630.00","312,655,621.63","340,753,200.41","320,994,521.46","290,155,759.12","359,563,565.77","352,408,067.02","327,253,653.07","441,486,982.06","419,619,283.80","438,436,232.84","347,907,271.76","458,355,017.21","448,631,134.63","446,279,814.11","314,599,034.87","472,341,805.03","474,313,754.96","452,611,922.30","482,014,386.13","458,498,570.58","652,335,589.10","523,127,936.53","521,747,871.75","689,902,801.97","743,866,327.91","682,501,075.91","747,791,049.88","624,931,683.23","662,391,490.96","570,462,948.83","592,184,219.00","635,328,109.36","668,289,722.66","574,038,665.77","658,775,318.88","561,855,024.17","589,376,755.78"
交易性金融资产,"598,800.00","731,460.46","711,685.91","425,983.27","342,059.30","289,064.31","249,870.58","242,079.99","289,538.96","331,698.23","313,149.71",,,,,,,,,,,,,,,,,,,,,,,,,"18,541,091.66","18,785,329.00","19,412,990.52","19,684,959.07","20,383,625.30","20,604,545.57","20,352,241.85","20,061,762.48"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,940,880.06","48,940,880.06","41,525,237.52","33,294,736.18","28,896,122.06","19,550,553.31","12,135,463.70","9,149,066.20"
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,000.00","310,000.00","4,100,000.00","1,411,812.00","200,000.00","250,000.00","350,000.00","806,984.22"
应付票据,"13,000,000.00",,,,,,,,,,,,,,,,,"769,800.00","995,700.00","225,900.00",,,,"3,328,851.08",,"50,000,000.00","103,995,938.85","956,213.41",,,"43,549,000.00","66,874,649.89","63,299,000.00","220,000,000.00","285,575,812.73","262,688,269.30","315,202,431.52","288,386,368.08","297,672,738.16","251,447,603.00","30,521,668.41","37,487,268.60","29,549,525.27"
应收账款,"220,454,033.09","158,185,479.13","222,090,127.37","216,429,074.68","212,726,190.23","183,522,611.10","176,058,386.88","208,103,888.67","164,602,154.65","149,760,556.82","167,748,523.21","126,802,197.45","98,693,386.16","161,795,237.94","208,181,147.21","157,622,939.45","132,164,609.02","220,101,211.41","217,395,435.00","140,373,933.73","120,043,234.97","165,339,078.36","243,202,448.34","132,443,005.33","129,806,124.29","270,661,529.72","353,722,293.71","141,529,217.28","128,679,761.06","192,253,844.38","286,259,387.41","164,317,750.89","130,813,805.44","151,858,239.53","314,314,278.93","212,425,575.38","160,599,893.21","179,285,656.79","240,852,447.17","183,477,644.09","158,092,334.48","215,936,528.22","277,569,226.32"
应付账款,"150,968,507.74","39,670,644.09","156,999,293.10","126,755,877.18","113,566,430.83","44,905,720.29","88,809,813.47","163,934,210.16","142,087,107.26","59,918,543.95","40,676,147.52","132,610,368.13","132,727,654.84","74,446,145.06","85,821,800.21","107,981,815.19","55,504,413.60","75,792,289.16","64,026,349.56","104,946,885.19","90,064,714.63","91,621,466.53","129,358,824.22","87,213,350.88","66,387,702.53","158,707,171.08","111,934,963.48","157,421,664.78","100,454,291.17","94,166,533.31","122,686,088.65","171,045,089.40","126,806,464.08","144,227,006.78","231,600,484.55","153,203,429.20","113,001,745.47","155,111,280.62","110,512,161.07","166,577,641.36","151,951,247.87","141,635,817.43","178,888,014.24"
预付款项,"10,975,605.08","7,697,269.15","7,282,632.89","9,004,179.20","15,167,761.02","20,339,970.54","26,217,834.79","36,952,953.99","29,150,775.91","47,688,570.22","21,835,630.98","45,895,288.13","22,011,626.62","21,149,089.99","36,538,032.06","29,674,792.63","7,079,022.96","11,224,568.15","1,770,835.97","17,122,303.79","14,373,253.65","26,437,881.54","21,105,246.84","10,730,451.68","7,039,414.21","10,305,793.51","47,798,854.94","51,120,739.61","40,099,727.96","53,910,245.03","43,266,103.03","67,900,803.45","61,321,913.80","108,563,286.04","57,523,689.35","32,432,659.61","30,935,068.50","85,884,663.30","59,805,008.84","39,356,951.88","51,790,721.58","75,377,563.16","114,783,072.77"
预收款项,"25,470,230.55",,,"6,231,128.84","12,823,403.66","9,241,257.24","206,440,201.43","232,579,099.35","293,183,669.16","101,893,159.13","213,291,770.77","336,711,815.36","356,712,050.79","231,856,034.36","111,210,418.62","38,439,473.55","59,829,839.46","96,365,555.19","177,432,291.63","213,173,428.75","243,469,366.05","145,528,893.88","131,443,830.46","88,463,320.26","72,277,020.22","45,068,237.74","24,238,205.87","16,625,290.04","9,721,693.09","10,466,612.53","33,962,059.38","51,706,026.09","50,059,964.60","15,219,564.36","14,799,354.46","10,550,829.68","8,036,157.57","9,477,310.60","24,228,552.68","15,607,152.98","17,818,881.67","54,896,156.10","38,664,895.12"
其他应收款,"19,342,274.21","28,003,271.69","4,636,072.43","72,214,831.08","68,830,143.16","58,426,738.29","17,848,833.99","126,502,632.16","134,496,493.98","18,449,731.73","13,913,775.19","30,575,700.84","29,626,419.26","31,307,742.45","31,271,030.46","71,291,685.08","35,091,409.18","43,259,711.87","50,106,521.90","34,896,994.43","25,107,972.68","23,563,003.63","45,351,183.15","45,144,603.74","47,510,399.42","25,987,430.56","32,465,083.67","32,205,586.35","26,457,526.79","24,314,116.85","30,454,893.68","39,999,362.07","34,562,148.54","33,180,098.66","75,824,410.85","292,349,073.25","274,686,638.41","277,680,725.42","299,704,148.06","193,429,695.92","182,570,324.66","131,638,943.06","137,778,752.23"
应付职工薪酬,"4,780,158.34","1,388,266.38","1,317,948.19","4,936,550.72","4,264,235.57","4,040,875.93","5,495,258.04","3,053,341.82","3,028,501.24","85,557.98","46,562.88","198,837.86","-8,526,763.95","-5,527,365.00","-2,624,343.60","428,881.39","-5,953,698.15","-3,491,369.46","-1,329,189.20","5,746,566.04","-5,227,450.64","-2,876,890.60","-871,570.28","3,469,691.25","-5,244,933.76","-3,065,462.20","-525,262.37","4,258,658.26","-4,239,120.85","-2,120,701.83","2,138,899.93","9,309,392.46","-2,119,323.15","260,059.84","16,588,938.42","36,684,019.87","22,681,259.51","19,722,000.10","25,146,371.32","45,086,764.89","18,946,661.52","22,632,948.09","30,711,645.30"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,903,270.32","-4,918,896.45","-1,488,626.43","6,834,845.32","10,736,591.09","5,083,678.97","-12,403,846.39","-15,441,626.87","-18,612,038.48","-14,205,065.71","-31,223,139.07","-28,157,648.42","-40,198,010.65","-32,633,992.67","-7,148,429.65","19,055,118.64","31,142,806.87","21,857,251.44","16,866,185.84","3,804,551.88","4,653,898.41","11,060,433.67","16,797,697.96","23,337,723.29","31,753,391.81","21,594,712.11","5,285,178.20","55,802,035.59","26,153,670.95","40,347,493.34","32,723,679.22","50,995,280.41","47,895,878.96","40,050,086.61","55,645,897.88","49,367,629.42","50,555,511.31","43,775,284.92","46,917,847.28","48,804,192.44","46,834,517.45","46,995,408.73","38,467,615.35"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,463,916.67","1,463,916.67","1,463,916.67","1,463,916.67"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,000.00","2,631,938.22","3,966,914.62","4,793,763.26","3,920,520.16",,,"1,759,369.43","205,349.14",,"239,816.69","200,033.02"
