科目,2007-06-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"410,178,500.70","1,818,664,075.49","1,953,575,886.12","1,933,797,195.60","2,006,490,547.83","1,559,640,675.48","1,489,088,742.57","1,246,339,122.36","1,182,443,049.30","995,452,331.69","1,045,245,846.35","956,775,898.28","1,268,812,879.03","979,193,269.16","1,146,843,554.11","859,502,751.84","1,034,596,089.02","860,348,273.20","1,133,672,313.24","1,152,405,981.87","740,720,490.98","721,269,133.13","603,470,944.14","471,546,489.87","815,425,733.69","581,254,475.95","797,628,129.51","890,451,334.24","934,769,226.43","825,252,762.99","824,677,151.52","1,038,315,358.18","699,810,800.74","935,720,084.64","810,861,609.85","552,222,719.94","849,146,752.34","824,559,073.57","959,477,742.88","941,363,139.60","1,371,881,431.56","676,862,624.16","1,869,705,473.76","1,287,150,554.44"
短期借款,"1,010,392,394.43","1,178,387,394.43","996,364,628.53","867,764,628.53","503,329,628.53","650,000,000.00","750,000,000.00","950,000,000.00","1,030,000,000.00","1,180,000,000.00","1,130,000,000.00","900,000,000.00","970,000,000.00","770,000,000.00","1,090,000,000.00","1,420,000,000.00","1,433,000,000.00","2,002,734,970.00","2,887,734,970.00","2,913,000,000.00","3,404,885,096.62","2,565,000,000.00","2,327,000,000.00","2,667,000,000.00","3,247,000,000.00","2,357,000,000.00","2,622,000,000.00","3,187,000,000.00","1,687,000,000.00","1,387,000,000.00","1,752,000,000.00","1,127,000,000.00","1,127,000,000.00","1,863,000,000.00","1,737,000,000.00","2,957,000,000.00","2,852,000,000.00","6,055,175,000.00","6,777,175,000.00","7,227,175,000.00","7,195,175,000.00","4,245,000,000.00","4,497,000,000.00","4,310,000,000.00"
交易性金融资产,,,,,,"21,778,878.00","21,778,878.00","41,857,759.26","41,857,759.26","42,960,445.00","38,044,116.00","27,614,147.00","26,649,260.00","25,178,956.00","26,143,843.00","25,454,638.00","22,642,681.60","22,642,681.60","23,805,140.70","22,945,931.80","21,530,764.20","24,967,599.80","23,805,140.70","20,570,471.90","21,732,931.00","19,408,012.80","19,104,762.60","19,610,179.60","21,682,389.30","34,368,356.00","32,296,146.30","41,646,360.80","30,779,895.30","32,548,854.80","28,151,726.90","28,454,977.10","27,949,560.10","29,162,560.90","31,487,479.10","31,133,687.20","31,942,354.40","31,386,395.70","31,234,770.60","29,010,935.80"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"246,541,211.29","126,859,485.00","33,679,340.00","171,069,340.00","130,000,000.00","228,896,152.43","314,121,886.72","318,338,727.92","184,229,203.52","250,523,477.64","144,761,465.47","87,697,038.09","97,609,831.55","63,885,000.00","163,321,920.31","146,900,000.00","117,660,000.00","12,847,130.40","107,175,995.54","141,973,659.82","213,183,103.91","276,612,916.99","291,501,981.85","336,390,669.53","186,891,463.15","445,666,277.66","356,777,573.44","271,903,000.76","537,940,305.04","298,925,296.42","424,058,778.32","424,438,325.03","209,832,209.91","192,390,170.19","347,075,317.10","315,989,792.00","38,450,263.00","26,275,769.34","92,144,221.96","126,556,149.37","220,058,962.49","324,312,426.45","319,731,283.60","400,111,355.04"
应付票据,"134,455,600.00","85,670,205.00","122,072,591.00","110,110,000.00","141,910,000.00","191,310,000.00","317,013,119.05","454,420,360.45","479,322,599.40","509,561,009.30","502,464,593.30","607,151,355.86","752,130,273.58","602,620,351.92","503,641,973.72","560,887,527.72","574,225,151.00","524,926,151.00","712,340,176.31","720,523,260.57","557,907,958.65","707,567,974.39","927,220,000.00","899,237,838.50","679,147,838.50","981,833,000.00","1,020,533,171.30","816,197,371.30","604,465,600.00","534,581,600.00","542,305,200.00","582,683,200.00","596,313,200.00","640,660,000.00","529,000,000.00","479,000,000.00","400,000,000.00","242,850,000.00","252,850,000.00","395,700,000.00","385,700,000.00","178,350,000.00","466,250,000.00","439,250,000.00"
应收账款,"218,235,238.02","225,060,811.11","202,942,175.13","169,203,862.21","179,271,844.33","328,051,891.31","422,014,830.24","374,917,867.76","295,334,824.79","85,664,364.16","387,829,573.55","366,335,425.76","204,546,105.99","97,780,975.32","120,516,844.61","138,831,080.90","173,237,152.60","181,403,940.50","310,074,014.40","663,924,056.10","738,087,277.77","522,990,545.12","751,801,754.32","567,956,348.13","537,973,975.00","517,858,231.16","814,218,973.01","834,065,936.21","689,970,335.82","548,196,519.99","636,491,580.45","490,443,661.89","522,135,801.05","619,317,209.07","624,728,725.91","537,011,174.40","555,441,749.52","617,923,614.98","743,657,813.62","610,663,531.10","590,093,358.15","520,084,322.73","514,824,083.88","399,771,491.01"
应付账款,"712,512,182.47","941,773,101.53","739,062,501.35","764,778,547.95","895,068,435.14","1,395,405,169.25","1,227,175,755.72","1,312,722,927.98","1,258,086,414.64","1,534,868,698.89","1,364,011,614.56","1,232,038,257.01","1,312,247,691.58","1,962,556,903.70","1,578,902,084.04","1,461,402,915.55","1,538,087,240.49","2,152,006,488.82","1,869,684,918.09","1,802,467,621.05","2,219,303,516.70","2,371,789,366.29","2,335,937,322.78","2,507,383,410.05","2,302,732,402.57","2,447,219,431.16","2,389,056,393.01","2,400,408,620.13","2,442,944,457.04","2,908,175,848.13","2,751,180,987.17","3,017,351,114.97","3,018,800,638.05","3,047,818,045.67","3,079,982,453.19","3,470,438,133.99","3,013,264,763.77","3,096,429,373.64","2,399,840,575.34","2,299,038,054.75","2,120,758,289.11","2,040,271,880.04","1,831,282,971.42","1,761,418,639.63"
预付款项,"151,137,872.02","185,148,171.81","355,128,852.67","606,245,903.74","423,106,246.10","330,441,626.95","352,745,833.81","465,109,645.63","316,880,444.20","396,959,503.02","314,805,026.87","438,292,822.74","341,353,998.14","319,996,841.12","268,728,333.27","368,045,053.28","314,576,093.07","469,347,171.81","447,733,174.00","562,874,308.48","535,623,242.33","434,693,899.89","464,393,136.87","227,303,897.02","251,506,698.14","476,896,667.15","474,395,127.06","556,421,196.15","633,607,680.33","882,862,922.10","1,211,087,045.33","1,456,806,150.88","1,390,957,732.50","61,449,761.75","60,862,113.92","112,662,039.79","76,421,651.86","43,189,797.55","44,310,833.50","50,171,196.57","41,608,433.37","32,853,197.59","34,144,257.65","61,375,781.41"
预收款项,"172,561,011.82","313,756,251.53","421,759,806.66","768,975,732.25","723,290,506.21","262,449,294.20","392,826,845.37","634,985,389.01","508,321,984.55","612,327,525.25","535,228,699.20","694,993,909.21","682,087,450.37","768,242,606.64","795,778,747.56","733,429,468.92","699,530,176.09","591,825,812.84","643,743,776.85","691,038,073.92","752,920,199.22","752,630,225.99","263,508,891.13","289,449,851.14","336,684,580.02","257,167,081.68","264,601,653.54","257,648,591.81","292,865,072.04","165,688,912.99","175,417,222.35","101,255,539.94","130,585,542.37","122,755,357.86","141,284,463.34","170,801,586.54","168,931,122.68","129,976,881.31","112,954,272.04","125,527,810.07","133,791,156.52","109,837,153.99","67,648,248.30","129,756,891.08"
