科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
存货,"130,632,047.96","149,797,133.70","137,449,839.32","170,098,773.63","203,103,300.16","237,942,507.67","280,962,158.67","290,251,147.42","249,891,425.90","310,676,386.40","322,131,035.49","347,816,007.29","273,978,782.14","329,835,534.48","360,949,571.68","390,309,296.12","395,424,667.63","404,880,315.79","395,701,558.26","415,950,520.84","356,041,854.05","395,877,769.06","423,844,401.05","461,653,313.40","404,599,612.05","382,330,171.13","424,109,784.19","454,240,526.64","491,047,745.53","469,203,340.11","453,630,124.26","506,079,378.34","514,280,695.49","504,735,049.47","555,724,165.19","711,038,119.70","834,818,671.54","811,329,644.00","736,746,148.00","803,362,409.64","872,933,627.56","843,242,804.47"
其他应付款,"37,906,219.82","31,642,505.78","14,081,940.94","19,918,924.98","22,071,095.33","16,109,533.65","16,714,180.55","16,441,061.43","27,326,069.02","16,785,853.95","16,333,527.98","22,827,528.67","30,316,843.05","16,605,959.90","18,492,480.49","19,812,729.04","58,079,390.20","38,954,094.72","44,690,922.79","46,662,499.94","69,337,750.39","47,293,123.89","58,512,738.91","59,352,138.01","62,757,624.14","59,205,879.99","43,389,407.02","64,302,454.67","93,264,872.75","76,594,950.67","75,411,519.60","74,989,561.52","85,671,665.11","81,063,235.66","79,032,554.66","84,053,136.01","113,447,215.15","111,844,304.38","118,791,928.45","121,294,763.11","130,872,014.85","149,967,643.29"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,"12,956,155.20","7,508,740.09","2,037,270.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"160,000,000.00","110,000,000.00",,,,"299,808,876.78","299,853,758.13","299,947,960.70"
其他流动资产,,,,,,,,,,,,,,,,,"6,661,885.41","6,444,441.54","1,155,138.67","1,089,414.82","1,753,264.37","621,045.79","762,283.58","332,117.61","1,398,981.72","791,625.27","1,583,519.51","1,764,426.19","263,845,443.60","144,630,661.76","122,862,990.97","115,281,020.78","168,507,221.88","39,211,468.64","49,631,908.58","509,277,034.16","266,710,495.36","343,820,629.45","285,799,824.60","266,043,964.48","234,515,371.16","194,920,694.82"
其他流动负债,"2,411,255.01","1,664,823.51","2,288,021.87","4,001,235.26","5,424,569.15","1,085,858.77","1,004,792.69","3,555,643.51","3,902,227.90","3,075,650.23","3,760,304.37","3,175,203.37","104,607,006.80","106,199,802.42","110,144,586.19","114,648,756.43","10,858,774.30","3,016,358.55","6,552,224.18","13,543,754.40","16,656,032.01","11,551,464.18","16,654,104.01","19,630,289.96","16,008,748.61","19,217,413.61","25,899,535.63","272,693,389.39","273,838,109.13","275,149,363.29","280,455,041.09","14,971,970.06","24,424,197.12","22,994,542.23","22,336,697.64","20,857,027.96","25,932,117.42","22,738,429.36","25,403,721.05","25,405,735.43","24,510,982.45","17,200,532.36"
流动资产合计,"654,281,112.37","981,290,908.92","910,718,956.82","1,170,568,828.74","1,131,203,393.34","1,119,403,122.61","1,538,608,681.74","1,603,290,185.85","1,481,115,061.88","1,423,512,698.31","1,460,276,073.69","1,996,840,895.57","1,880,434,449.39","1,808,939,158.72","2,018,486,016.33","2,137,546,601.92","2,827,038,648.71","2,695,795,217.68","2,874,212,908.73","2,950,083,345.27","2,957,068,694.59","2,774,269,460.86","3,047,522,294.28","3,382,842,629.67","3,557,507,959.97","3,209,571,213.46","3,388,160,816.00","3,711,048,458.65","3,917,811,890.49","3,688,218,952.68","3,858,607,741.85","3,812,211,719.06","3,787,409,676.25","3,696,210,714.89","5,296,678,028.40","5,262,404,860.10","5,590,533,603.79","5,367,710,284.28","6,136,802,832.54","5,919,206,521.39","5,654,781,174.75","5,705,640,349.99"
流动负债合计,"565,896,049.43","870,926,206.13","810,878,091.27","538,589,171.32","497,664,469.99","495,815,194.38","867,865,548.04","902,446,322.93","789,777,573.87","771,361,334.98","774,229,105.36","892,644,675.24","765,024,929.34","732,203,910.08","898,220,626.74","985,850,275.69","1,531,539,064.69","1,423,882,260.56","1,533,047,673.01","1,556,054,542.83","1,470,418,574.59","1,326,423,571.69","1,565,827,158.25","1,543,776,603.71","1,637,990,995.22","1,257,321,489.99","1,395,320,937.22","1,666,448,433.10","1,506,806,218.94","1,162,517,939.54","1,362,490,216.28","1,330,032,117.98","1,276,765,124.29","1,248,612,122.39","2,114,545,312.24","2,190,160,051.19","2,538,107,638.81","2,461,914,723.85","3,244,402,616.30","3,530,497,757.83","3,276,992,376.76","3,350,060,266.74"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","26,530,000.00","26,539,765.00","26,539,765.00","27,039,765.00","27,039,765.00","27,039,765.00",
长期借款,"94,784,500.00","63,856,460.00","47,411,650.00","18,438,300.00",,,,,,,,,,,,,"41,165,245.00","41,128,891.00","40,931,353.00","40,864,120.00","17,840,000.00","17,840,000.00","17,840,000.00","17,840,000.00",,,,,"160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00",,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,"300,000,000.00","298,622,485.80","298,622,485.80","298,765,943.55","298,822,517.59","298,909,148.24","298,983,017.70","299,056,889.16","299,131,867.00","299,206,255.66","299,279,619.75","299,353,475.17","299,428,016.59","299,502,699.82","299,575,759.50","299,727,569.49",,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00",,,
长期股权投资,,,,,,,,,,,,,,,,,"7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","9,643,913.69","3,407,096.61","3,322,693.11","3,162,498.19","10,181,720.99","10,841,705.72","20,386,708.17","19,351,316.49","18,791,649.02","23,652,888.29","22,179,414.42","23,184,040.06","23,052,141.24","24,750,493.69","27,221,342.43","23,879,297.34","23,982,228.63","24,813,537.21","23,720,481.31"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,934,545.27","15,640,368.97"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"277,141,980.87","297,329,488.25","298,383,199.63","289,979,235.26","309,471,487.42","305,134,855.18","304,949,197.20","303,362,859.97","301,492,328.08","297,708,774.23","321,479,635.57","319,331,027.39","318,069,914.39","316,663,007.43","330,345,359.06","327,094,496.16","592,009,003.46","588,497,021.50","584,796,561.65","575,808,726.19","622,679,166.80","657,455,006.83","649,175,931.45","645,706,165.86","665,697,823.39","659,295,068.63","645,001,724.08","632,799,528.36","639,829,641.41","628,907,050.06","616,613,591.89","609,477,202.41","627,843,042.87","635,299,255.70","677,843,470.35","688,285,353.03","753,786,257.05","750,619,423.84","853,357,198.92","872,385,141.81","953,397,942.10","950,241,349.11"
递延所得税负债,,,,,,,,,,,,,,,,,"3,013,442.65","2,881,629.62","2,884,389.23","2,937,784.28","2,665,276.38","2,545,712.16","2,429,939.16","2,341,849.31","2,463,451.08","2,412,208.96","2,402,715.19","2,355,491.91","2,040,338.47","1,976,895.93","2,024,477.84","2,016,547.52","1,936,569.17","1,928,638.85","2,555,407.38","5,319,761.08","8,092,841.67","1,771,305.68","1,745,725.22","1,720,144.74","2,322,773.87","2,297,193.39"
在建工程,"6,968,421.78","8,455,931.53","105,105.89","25,004,044.79",,"1,194,936.07","3,762,403.33","9,554,668.21","37,809,746.65","95,360,071.33","74,826,884.82","88,437,374.89","105,772,317.57","114,787,204.07","103,631,943.46","115,162,136.90","77,607,875.03","81,870,658.72","83,440,671.34","83,060,617.51","27,391,726.80","29,899,278.92","31,662,372.43","32,342,248.66","1,725,746.51","2,217,178.13","9,543,199.13","10,094,662.05","18,068,272.50","29,351,149.60","55,858,522.14","99,309,346.19","43,956,505.60","63,912,601.41","53,574,572.27","57,298,305.46","55,644,909.89","100,071,452.21","115,884,924.86","205,956,682.43","155,191,685.63","185,461,222.38"
其他非流动负债,,,,,,,"7,020,000.00","6,930,000.00","6,480,000.00","6,390,000.00","6,300,000.00","6,210,000.00","6,120,000.00","6,030,000.00","5,940,000.00","5,850,000.00","13,830,000.00","13,650,000.00","13,470,000.00","13,290,000.00","12,193,500.00","12,648,000.00","11,410,500.00","11,865,000.00",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,377,182.69","50,315,488.18","56,251,694.47","67,227,862.84","74,658,644.66","88,616,762.75","76,697,775.91",,,
非流动负债合计,"94,784,500.00","63,856,460.00","47,411,650.00","18,438,300.00",,,"7,020,000.00","6,930,000.00","6,480,000.00","6,390,000.00","6,300,000.00","6,210,000.00","6,120,000.00","6,030,000.00","5,940,000.00","5,850,000.00","58,008,687.65","57,660,520.62","57,285,742.23","57,091,904.28","32,698,776.38","33,033,712.16","31,680,439.16","332,046,849.31","311,713,436.88","312,116,694.76","311,013,158.74","310,631,009.50","470,010,986.71","469,629,913.63","669,359,867.00","669,035,414.52","671,078,871.18","670,070,988.95","509,821,182.17","513,386,076.99","518,309,592.14","517,976,149.34","525,324,777.59","27,166,085.51","33,397,735.85","31,846,428.13"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,982.65",,,,
负债合计,"660,680,549.43","934,782,666.13","858,289,741.27","557,027,471.32","497,664,469.99","495,815,194.38","874,885,548.04","909,376,322.93","796,257,573.87","777,751,334.98","780,529,105.36","898,854,675.24","771,144,929.34","738,233,910.08","904,160,626.74","991,700,275.69","1,589,547,752.34","1,481,542,781.18","1,590,333,415.24","1,613,146,447.11","1,503,117,350.97","1,359,457,283.85","1,597,507,597.41","1,875,823,453.02","1,949,704,432.10","1,569,438,184.75","1,706,334,095.96","1,977,079,442.60","1,976,817,205.65","1,632,147,853.17","2,031,850,083.28","1,999,067,532.50","1,947,843,995.47","1,918,683,111.34","2,624,366,494.41","2,703,546,128.18","3,056,417,230.95","2,979,890,873.19","3,769,727,393.89","3,557,663,843.34","3,310,390,112.61","3,381,906,694.87"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"150,000,000.00","150,000,000.00","150,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","431,600,000.00","431,600,000.00","776,880,000.00","776,880,000.00","776,880,000.00","928,937,488.00","928,937,488.00","928,937,488.00","928,937,488.00","938,705,488.00","938,705,488.00","938,705,488.00","939,705,488.00","939,635,488.00","939,635,488.00","939,325,488.00","939,325,488.00","939,325,488.00","939,325,488.00","939,285,488.00","939,285,488.00","939,145,488.00","939,145,488.00","1,035,489,098.00","1,035,489,098.00","1,035,489,098.00","1,035,489,098.00","1,035,489,098.00","1,035,489,098.00","1,035,489,098.00","1,035,489,098.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"93,010,949.73","93,010,949.73","93,010,949.73","592,211,925.81","592,211,925.81","592,211,925.81","392,211,925.81","392,211,925.81","392,211,925.81","392,211,925.81","392,211,925.81","767,946,565.81","767,946,565.81","422,666,565.81","422,666,565.81","422,666,565.81","763,621,498.18","763,621,498.18","763,621,498.18","763,621,498.18","777,694,458.18","777,694,458.18","780,928,858.18","783,358,858.18","786,790,058.18","786,790,058.18","788,187,779.18","789,143,929.18","789,956,879.18","789,956,879.18","790,643,729.18","791,011,554.18","791,060,179.18","791,060,179.18","1,554,372,545.29","1,554,415,357.19","1,554,415,357.19","1,555,193,900.32","1,555,197,713.12","1,555,197,713.12","1,555,197,713.12","1,555,197,713.12"
无形资产,"31,720,878.22","31,074,873.82","47,149,634.38","46,906,009.10","46,662,382.31","46,418,755.52","46,175,128.73","45,931,501.94","45,687,875.15","45,601,299.67","45,335,236.99","45,069,174.31","44,803,111.63","44,537,048.95","44,270,986.27","44,004,923.59","102,083,463.07","101,411,450.99","100,739,438.99","100,067,426.99","99,395,415.03","124,442,503.03","123,303,408.40","122,638,899.82","124,056,103.81","123,281,904.21","123,632,332.05","124,970,781.68","125,868,836.16","125,671,896.70","125,497,439.87","125,166,953.45","162,689,505.17","161,978,239.41","170,541,082.96","170,294,365.17","169,178,157.87","167,258,368.38","172,874,586.12","170,493,243.93","160,835,259.61","187,691,947.06"
盈余公积,"6,753,151.09","14,202,542.93","14,202,542.93","14,202,542.93","22,895,971.70","22,895,971.70","22,895,971.70","22,895,971.70","32,638,495.91","32,638,495.91","32,638,495.91","32,638,495.91","43,003,255.39","43,003,255.39","43,003,255.39","43,003,255.39","90,394,386.45","90,394,386.45","90,394,386.45","90,394,386.45","112,396,087.82","112,396,087.82","112,396,087.82","112,396,087.82","133,228,009.23","133,228,009.23","133,228,009.23","133,228,009.23","158,068,366.76","158,068,366.76","158,068,366.76","158,068,366.76","181,273,926.83","181,273,926.83","181,273,926.83","181,273,926.83","200,447,160.55","191,305,222.98","200,447,160.55","200,447,160.55","222,369,887.21","222,369,887.21"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,813,853.01","4,270,105.82","6,045,390.97","8,336,575.64","10,607,435.36","4,482,914.74","7,166,181.04","15,629,549.65",
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,"295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","295,460,125.84","274,546,423.46","274,546,423.46"
未分配利润,"61,572,410.42","128,616,936.98","143,577,506.54","171,723,649.57","176,857,795.94","163,954,463.58","206,598,967.44","240,977,943.41","244,540,513.82","259,212,879.65","296,868,868.06","319,898,051.33","337,823,349.15","307,132,564.83","352,980,906.70","393,079,772.76","538,679,063.62","515,321,796.69","583,128,579.72","627,937,989.15","690,247,501.52","714,112,373.47","740,250,942.25","792,191,241.42","857,886,642.34","883,851,962.03","919,079,983.38","966,899,177.61","1,057,971,793.17","1,085,185,460.90","1,067,359,268.39","1,095,061,110.16","1,156,051,900.95","1,124,504,008.84","1,213,238,547.27","1,134,724,284.67","1,148,281,471.50","1,128,249,298.43","1,187,209,589.12","1,215,229,480.16","1,238,073,456.06","1,221,572,571.65"
长期待摊费用,,,,,,,,,,"116,783.33","295,558.18","382,828.03","407,278.66","711,632.23","677,132.80","603,557.20","2,300,329.06","2,088,896.47","1,856,013.87","1,622,673.60","1,998,336.22","3,265,650.86","3,725,935.87","5,425,485.38","3,642,326.99","3,516,509.87","5,518,479.51","5,570,071.33","9,133,376.78","10,642,634.87","10,100,294.13","11,750,100.10","11,973,421.72","11,501,981.49","15,473,311.25","17,562,816.20","16,027,115.51","19,004,278.41","17,366,724.18","14,659,732.04","13,300,132.44","13,030,102.25"
少数股东权益,,,,,,,,,"6,000,000.00","6,000,000.00","5,719,356.09","5,480,038.31","5,058,381.43","4,849,789.22","4,627,180.00","4,335,699.40","3,953,983.08","3,543,061.63","3,213,831.16","3,088,941.97","2,858,758.35","2,720,228.55","2,511,647.17","6,184,842.19","10,724,721.74","10,211,359.06","10,730,132.11","13,496,158.37","121,763,464.39","220,798,941.50","21,662,254.19","19,825,469.74","16,577,911.37","14,290,779.26","12,530,966.27","11,261,982.02","12,556,888.99","11,707,719.28","12,456,294.37","15,373,897.56","17,966,167.27","18,815,106.24"
递延所得税资产,"1,904,667.43","2,461,893.25","2,723,843.75","2,707,471.74","2,292,900.37","2,725,886.09","3,097,001.99","3,322,947.88","5,543,497.65","5,515,009.48","5,754,361.98","6,356,526.41","7,089,409.48","7,128,033.93","6,907,096.72","7,253,853.28","11,634,726.50","11,237,640.93","12,123,478.33","14,023,835.46","14,026,179.56","13,293,893.53","14,450,552.56","15,600,501.71","19,472,168.47","19,490,368.00","19,406,313.06","22,046,856.09","19,889,348.25","19,844,471.59","20,380,157.59","23,152,425.27","24,606,609.77","23,300,374.87","24,771,392.28","26,106,437.08","28,308,508.64","31,215,290.10","31,520,617.24","34,487,118.78","48,307,401.99","46,038,535.70"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,235.88",,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
