科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"48,943,069.53","83,457,763.27","99,268,385.98","156,736,198.18","31,044,680.73","68,022,130.87","69,651,207.87","85,507,064.48",,,,"2,304,668.17",,,,"19,290,578.00","5,582,218.00","13,116,862.00","18,410,967.00","46,154,239.00","3,534,457.40","7,741,292.12","18,403,662.40","40,729,739.36","19,477,384.00","19,194,036.05","21,528,110.00","19,945,033.62","16,018,671.76","14,126,583.00","23,124,489.00","42,994,860.00","15,607,119.49","33,858,576.00","48,432,686.70","54,766,816.90","7,927,658.43","25,629,744.39","41,202,984.93","51,335,768.31","15,804,928.16","26,653,134.53","30,902,618.84","36,996,087.91"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"331,405.49",,,,,"-551,852.40",,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"117,966,579.06","157,376,482.22","211,544,892.64","445,919,332.22","131,920,937.91","178,656,651.59","276,339,861.61","256,785,635.84","700,890.58","2,935,167.16","2,585,683.64","151,372,005.77","6,843,496.71","16,709,917.14","20,746,614.45","2,416,800.03","10,895,883.74","15,590,143.23","21,442,181.34","1,704,745.28","9,836,305.52","14,434,667.26","22,000,299.13","4,296,834.28","15,114,782.16","4,751,327.10","7,775,036.80","6,692,908.27","2,215,439.41","6,531,985.87","26,593,417.30","11,933,671.97","77,504.46","78,597.37","4,159,334.88","16,147,844.54","-8,733,213.95","-8,371,109.88","264,705.96","8,641,963.21","136,951.53","133,600.56","475,338.01","1,050,093.93"
投资活动现金流出小计,"2,170,482.40","23,062,973.00","55,432,354.00","240,483,368.38","140,150.00","140,150.00","154,126.51","94,646.72",,"6,560.00","6,560.00","278,858.00","16,860.00","16,860.00","21,550.00","136,750.00",,,,,,,,,,,,"26,868.00","45,850.00","687,510.07","948,058.14","1,296,657.06","656,775.00","1,198,761.97","1,283,591.97","1,340,713.97","-637,689.07","11,099.00","75,237.00","907,706.30","48,803.00","61,808.00","61,808.00","62,443.00"
经营活动现金流入小计,"166,909,648.59","240,834,245.49","310,813,278.62","602,655,530.40","162,965,618.64","246,678,782.46","345,991,069.48","342,292,700.32","700,890.58","2,935,167.16","2,585,683.64","153,676,673.94","6,843,496.71","16,709,917.14","20,746,614.45","21,707,378.03","16,478,101.74","28,707,005.23","39,853,148.34","47,858,984.28","13,370,762.92","22,175,959.38","40,403,961.53","45,026,573.64","34,592,166.16","23,945,363.15","29,303,146.80","26,637,941.89","18,234,111.17","20,658,568.87","49,717,906.30","54,928,531.97","15,684,623.95","33,937,173.37","52,592,021.58","70,914,661.44","-805,555.52","17,258,634.51","41,467,690.89","59,977,731.52","15,941,879.69","26,786,735.09","31,377,956.85","38,046,181.84"
投资活动产生的现金流量净额,"-2,170,482.40","-3,062,973.00","-35,432,354.00","-189,814,204.11","-140,150.00","-140,150.00","-154,126.51","-94,646.72",,"-6,560.00","-6,560.00","-278,858.00","-16,860.00","-16,860.00","-21,550.00","-136,750.00",,,,,,,,,,,,"-26,868.00","8,704,150.00","8,062,489.93","7,801,941.86","7,453,342.94","3,243,225.00","2,701,238.03","2,616,408.03","6,608,988.76","637,689.07","-11,099.00","7,274,763.00","-907,706.30","-8,298.88","-61,808.00","-61,808.00","-62,443.00"
购买商品、接受劳务支付的现金,"43,460,686.61","74,135,392.30","86,483,789.15","131,753,543.52","22,486,958.83","88,024,456.14","189,305,875.92","219,463,964.31",,,,"79,052,451.09","37,130,611.80","40,757,623.60","42,014,227.60","51,762,338.44","9,196,180.81","14,282,084.87","19,821,698.60","35,767,434.11","8,319,433.78","12,949,051.86","21,339,511.44","35,566,731.30","23,356,283.89","16,575,230.44","21,410,937.22","17,094,158.59","12,058,426.14","11,341,942.86","29,786,072.42","33,368,574.23","10,154,222.91","25,006,348.38","40,677,506.05","50,892,741.06","7,822,771.99","17,749,469.52","37,103,361.03","10,497,421.10","2,758,119.10","4,793,867.41","7,406,219.90","4,573,008.81"
吸收投资收到的现金,,"30,000,000.00",,,,,,,,,,"60,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
