科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,,,"1,781,578.70","1,781,578.70",,,,,,,"25,171,076.80","138,911,942.80","52,568,171.34","94,214,096.68","105,503,179.30","255,325,449.59","25,077,625.63","67,468,441.63","173,414,157.53","241,439,232.53","29,814,874.00","71,386,955.88","189,962,107.86","166,957,077.30","34,527,657.69","70,535,829.84","118,592,107.13","169,631,336.38","52,610,447.82","64,172,077.11","127,276,081.92","162,164,372.49","28,112,426.50","65,358,094.67","147,560,725.71","285,441,750.33","241,321,830.84","493,317,839.23","722,401,786.75","1,063,943,248.31","269,514,182.12","503,283,484.58","914,934,041.00"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"-9,985,581.02",,,,,,,,,,,,,,,,,,,,"5,736,480.03",,,,,,,,,,,,"430,814,626.70",,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"176,616,402.52"
收到其他与经营活动有关的现金,"1,703,745.32","3,171,262.98","1,401,684.28","1,764,060.34","470,150.00","946,300.00","1,146,300.00","40,601,820.73","47,624,080.71","59,226,364.14","69,102,275.41","665,326.87","2,035,918.61","15,248,856.49","132,141,704.47","4,185,111.85","77,995,887.92","120,232,229.03","126,643,477.58","7,501,683.72","12,614,742.32","1,801,957.04","2,675,252.45",,"8,552,660.71","39,047,744.98","32,845,340.71","183,722.95","32,401.72","61,912.92","92,004.85","147,511.95","37,041.89","65,683.12","124,673.95","227,023.11","172,870.79","400,909.85","4,690,637.05","81,622,306.96","18,787,692.63","22,288,670.76","30,178,939.13"
投资活动现金流出小计,,"18,036.27","18,036.27","18,036.27",,,,"-9,957,181.02","3,380.00","12,630.00","47,217.00","62,417.00","62,490.10","99,229.00","50,141,254.00","1,037,057.00",,"997,887.58","38,380.00","45,990.00","3,880.00","3,880.00","3,880.00","3,880.00",,"5,776,375.00","5,776,375.00","5,761,354.03",,"1,634.00","2,733.00","2,733.00",,"1,599.00","6,098.00","25,082.00","30,808,417.64","146,909,419.76","1,199,072,022.23","2,194,345,265.29","1,179,674,534.88","2,457,529,453.05","3,231,448,731.99"
经营活动现金流入小计,"1,703,745.32","3,171,262.98","3,183,262.98","3,545,639.04","470,150.00","946,300.00","1,146,300.00","40,601,820.73","47,624,080.71","59,226,364.14","94,273,352.21","139,577,269.67","54,604,089.95","109,462,953.17","237,644,883.77","259,510,561.44","103,073,513.55","187,700,670.66","300,057,635.11","248,940,916.25","42,429,616.32","73,188,912.92","192,637,360.31","166,957,077.30","43,080,318.40","109,583,574.82","151,437,447.84","169,815,059.33","52,642,849.54","64,233,990.03","127,368,086.77","162,311,884.44","28,149,468.39","65,423,777.79","147,685,399.66","285,668,773.44","241,494,701.63","493,718,749.08","727,092,423.80","1,145,565,555.27","288,301,874.75","525,572,155.34","945,112,980.13"
投资活动产生的现金流量净额,400.00,"-12,236.27","-12,236.27","-12,236.27",,,,"9,957,181.02","-3,380.00","-12,630.00","-47,217.00","-62,417.00","-62,490.10","-99,229.00","-50,141,254.00","-133,537.00",,"-997,887.58","-38,380.00","-45,990.00","-3,880.00","-3,880.00","-3,880.00","-3,880.00",,"-5,776,375.00","-5,776,375.00","-5,761,354.03",,"-1,634.00","-2,733.00","-2,733.00",,"-1,599.00","-6,098.00","9,518.00","64,250,783.25","-81,683,369.55","-1,073,971,381.22","-1,017,625,294.04","-785,473,743.45","-796,637,622.32","-591,868,161.26"
购买商品、接受劳务支付的现金,,,,,,,,"5,719,349.90","12,099,546.50","17,688,036.73","32,972,374.77","64,153,743.90","87,752,262.17","127,845,255.29","210,295,951.69","267,199,561.46","89,503,862.91","123,249,313.57","214,626,730.40","289,014,141.34","21,079,127.81","44,110,332.85","106,525,683.42","64,157,533.87","9,398,908.29","20,619,085.10","41,736,997.62","73,477,623.95","16,662,660.71","25,026,505.04","49,468,572.52","69,129,325.12","11,718,369.84","46,238,971.63","87,681,177.51","150,065,666.70","69,736,524.76","137,016,665.69","376,827,891.35","574,089,162.79","198,530,876.79","342,410,325.78","587,884,759.78"
吸收投资收到的现金,,,,,,,,,,,,,,,"50,000,000.00",,,,"3,000,000.00","3,000,000.00",,,,,,,,,,,,,,,,,,"2,720,439,913.02","2,720,439,913.02","2,719,949,913.02",,,
