科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"37,587,935.80","102,261,022.18","123,638,745.43","70,484,751.59","33,917,588.91","55,700,090.56","55,728,064.49","65,870,438.65","69,041,023.61","50,904,127.79","117,936,169.73","67,701,795.31","165,718,574.17","135,489,041.92","134,666,086.69","124,679,782.25","81,787,364.09","150,354,946.73","115,269,407.77","118,403,340.41","119,627,171.89","119,298,891.41","122,256,975.39","127,505,433.29","94,927,977.85","67,988,256.15","96,634,076.26","77,588,465.08","23,386,598.79","86,080,177.03","68,440,379.05","90,309,670.27","118,350,045.92","43,141,900.43","10,680,919.62","27,491,029.01","595,440,004.34","778,576,814.57","631,232,515.33","555,506,798.91","331,857,286.66","598,799,725.12","639,604,357.96","754,744,282.21","913,291,264.15","817,886,308.03","1,358,570,847.50","1,075,222,073.80","1,332,225,788.12"
短期借款,"505,500,000.00","454,500,000.00","449,400,000.00","246,300,000.00","207,700,000.00","193,300,000.00","116,400,000.00","141,000,000.00","81,300,000.00","60,000,000.00","50,000,000.00",,,,,,"10,000,000.00","30,000,000.00","30,000,000.00","50,000,000.00","30,000,000.00","130,000,000.00","190,000,000.00","120,000,000.00","40,000,000.00","60,000,000.00","85,000,000.00","25,000,000.00","45,000,000.00","215,000,000.00","260,000,000.00","170,000,000.00","170,000,000.00","198,000,000.00","248,000,000.00","258,000,000.00","280,000,000.00","728,079,938.89","855,500,000.00","1,070,000,000.00","1,142,828,900.00","1,130,000,000.00","922,000,000.00","1,560,970,340.00","1,544,970,340.00","1,599,970,340.00","1,629,970,340.00","1,055,000,000.00","1,705,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"210,000.00",,,,"80,000.00",,,"110,000.00",,,,"100,000.00","100,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"17,912,983.71","53,815,425.71","42,119,999.96","16,920,000.00","12,686,870.00","13,992,076.00","44,573,631.89","43,520,000.00","29,377,100.00","7,710,164.69","27,902,010.00","14,078,689.00","13,352,460.00","5,460,833.00","3,900,125.00","4,500,000.00","4,000,000.00","2,900,000.00","1,100,000.00","4,900,000.00","500,000.00","400,000.00","27,494,213.70","28,298,204.29",,"20,900,000.00","19,500,000.00","1,550,000.00","2,900,000.00","500,000.00","3,600,000.00","500,000.00","873,970.00","900,000.00","500,000.00",,,"900,000.00","900,000.00",,,"400,000.00",,,,,,,
应收账款,"44,771,300.29","35,715,229.05","29,589,927.94","12,653,574.13","33,006,194.26","8,466,442.77","11,942,611.16","5,804,502.59","1,796,866.84","2,245,785.78","4,970,916.49","6,227,297.92","2,667,192.10","1,782,496.16","3,811,112.73","5,234,186.59","5,359,397.42","6,643,496.22","10,947,089.45","7,454,411.79","6,407,884.13","13,916,225.61","16,670,597.98","11,132,424.19","9,805,731.54","11,467,865.41","8,432,137.62","11,180,633.55","8,680,044.85","6,682,789.47","9,324,578.50","12,168,130.89","7,823,883.21","11,706,386.59","8,794,588.08","11,512,432.54","15,833,243.53","24,295,755.60","50,335,655.91","84,698,376.51","44,176,373.82","39,560,035.67","64,527,144.10","106,023,778.68","78,799,514.72","48,936,703.95","46,571,272.96","114,825,604.90","120,766,824.02"
应付账款,"192,252,076.37","211,690,057.63","185,127,782.43","189,629,739.69","290,292,469.84","213,338,185.66","205,292,486.86","256,373,795.63","226,236,688.19","213,049,651.81","198,051,633.54","208,219,541.72","253,988,402.77","232,746,706.61","211,683,641.24","253,722,930.59","386,238,261.41","299,113,704.76","293,872,472.67","342,462,331.26","410,209,040.92","373,976,509.08","280,764,119.62","332,649,332.41","358,637,043.15","317,526,196.88","253,547,763.69","390,949,243.64","455,351,876.40","328,348,566.13","285,721,449.50","360,951,663.67","486,194,988.95","381,288,149.06","292,950,824.72","311,785,093.31","1,253,673,244.21","1,806,092,055.48","1,844,793,612.94","2,285,563,754.76","2,048,285,503.58","2,010,307,427.96","1,765,437,814.62","2,120,837,960.12","2,141,645,674.57","1,814,173,392.28",,"2,443,355,091.98",
预付款项,"29,787,739.38","51,753,200.26","62,157,225.40","36,835,468.54","21,035,574.96","37,593,907.65","39,330,509.33","50,019,295.36","34,867,762.88","29,920,427.67","66,909,343.54","29,829,280.00","5,480,913.18","5,088,170.68","7,402,240.03","4,081,107.53","107,556,076.30","18,409,385.32","49,778,785.10","8,299,063.50","8,852,653.42","20,956,197.15","7,927,818.17","4,979,347.47","10,718,331.50","10,255,513.14","8,055,738.99","13,002,635.74","16,717,981.01","17,732,626.99","16,270,663.71","12,020,710.72","37,006,894.10","16,541,936.24","19,763,154.75","15,394,899.83","254,669,435.80","273,528,864.61","247,211,406.00","208,237,725.30","191,135,535.93","189,270,128.87","304,469,348.10","250,459,233.50","349,356,187.53","341,521,497.62","383,742,415.06","297,095,530.11","307,388,307.39"
预收款项,"27,612,521.74","26,682,196.35","36,514,299.69","46,912,501.02","41,113,271.73","41,567,732.59","45,151,649.13","69,216,758.06","51,814,859.24","49,629,739.18","69,999,236.74","68,725,511.90","56,592,298.15","63,968,435.89","74,651,994.06","86,005,114.03","69,434,491.59","70,399,960.82","78,000,411.47","85,392,892.30","76,234,822.90","73,763,517.84","88,279,031.74","96,829,284.72","89,273,553.87","75,554,235.10","74,826,973.78","79,908,469.52","63,706,478.50","57,459,196.39","59,516,663.85","52,667,725.17","44,199,470.57","61,383,690.25","61,555,421.15","64,974,955.74","370,512,119.64","889,163,122.92","988,359,126.59","1,170,167,714.12","1,145,483,722.14","1,020,618,360.76","1,154,321,056.80","958,336,734.76","1,067,701,414.37","1,243,126,664.30","1,557,350,989.15","1,272,914,362.66","1,202,053,891.81"
