科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
取得借款收到的现金,"58,000,000.00","55,000,000.00","156,936,607.04","95,000,000.00","95,000,000.00","115,000,000.00","115,000,000.00",,,"40,000,000.00","303,785,500.00","20,000,000.00","250,000,000.00","273,460,537.93","343,460,537.93","20,000,000.00","146,000,000.00","296,000,000.00","387,349,580.88","76,000,000.00","156,999,997.60","316,564,506.15","458,200,441.08","159,000,000.00","201,791,079.48","261,080,095.64","361,080,095.64","160,000,000.00","160,000,000.00","347,545,400.00","517,816,300.00","148,864,300.00","338,347,737.64","769,025,041.60","635,374,639.47","339,326,771.02"
支付的各项税费,"42,204,139.03","26,264,082.39","22,433,554.42","5,916,326.31","18,353,978.35","19,284,476.23","24,077,037.05","930,769.63","9,671,922.23","14,551,254.18","18,937,844.03","4,446,781.93","12,080,427.41","18,544,133.97","23,143,275.62","5,863,632.02","16,232,869.20","22,237,910.16","30,574,154.86","5,452,951.97","17,434,982.60","22,850,696.97","30,801,995.34","3,515,526.90","15,575,321.83","25,448,557.60","36,347,424.17","7,394,128.49","12,494,593.67","17,466,976.28","23,011,776.13","6,276,421.49","14,607,344.54","34,949,676.52","26,842,042.71","7,198,558.20"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,088,629.09","39,695,032.04",,
支付其他与经营活动有关的现金,"69,090,266.10","40,878,811.73","40,199,953.10","10,380,021.93","31,783,517.36","42,258,728.45","42,329,642.61","27,277,289.20","52,177,430.28","65,781,333.63","297,817,167.14","134,181,077.82","163,406,770.74","278,419,107.93","316,237,397.12","16,514,534.97","38,649,713.97","83,978,326.22","73,268,871.13","14,831,224.61","62,851,986.00","97,781,619.05","93,045,239.66","139,087,693.26","149,122,164.37","214,193,017.04","116,520,284.81","49,796,543.87","41,339,945.56","123,847,142.64","95,054,589.92","18,249,292.58","159,574,238.88","462,616,301.29","784,456,953.29","204,781,398.22"
筹资活动现金流入小计,"58,000,000.00","55,000,000.00","156,936,607.04","637,440,000.00","637,440,000.00","657,440,000.00","648,893,120.00",,,"40,000,000.00","423,785,500.00","20,000,000.00","250,000,000.00","346,960,537.93","411,960,537.93","470,525,994.20","596,525,994.20","746,525,994.20","837,875,575.08","76,000,000.00","156,999,997.60","316,564,506.15","487,001,841.08","159,000,000.00","208,242,471.33","266,417,695.64","366,417,695.64","160,000,000.00","160,000,000.00","347,545,400.00","517,816,300.00","148,864,300.00","373,436,366.73","813,720,073.64","640,374,639.47","417,326,768.46"
经营活动现金流出小计,"897,678,472.05","705,498,401.54","859,848,320.14","270,054,233.40","497,742,421.91","801,225,223.13","1,131,579,002.02","341,018,999.04","596,677,030.14","849,448,103.86","1,397,656,057.78","341,078,378.99","694,259,437.04","999,795,429.69","1,188,579,817.12","145,165,241.52","363,101,907.28","647,907,067.62","824,184,371.81","324,799,178.36","639,651,157.70","987,140,832.44","1,365,896,794.40","420,553,077.87","895,899,439.49","1,422,170,028.11","1,698,310,839.50","590,834,191.95","999,561,783.61","1,636,074,498.45","2,047,029,495.12","424,706,666.59","981,305,857.57","1,909,833,134.88","3,279,790,003.29","667,182,805.61"
偿还债务支付的现金,"39,000,000.00","30,000,000.00","101,936,607.04","40,000,000.00","205,000,000.00","205,000,000.00","205,400,000.00",,,"20,000,000.00","20,000,000.00","60,785,500.00","193,785,500.00","223,785,500.00","413,785,500.00","53,460,537.93","173,460,537.93","193,460,537.93","389,460,537.93","20,000,000.00","97,349,580.88","283,349,578.48","378,349,578.48","63,000,000.00","112,112,627.32","241,514,427.32","413,085,339.12","101,021,800.00","100,601,000.00","160,601,000.00","332,677,900.00","220,678,440.00","255,758,820.00","316,035,323.14","458,493,821.00","222,222,148.86"
经营活动产生的现金流量净额,"12,944,970.33","12,191,051.03","26,520,300.01","-119,409,360.46","-167,912,051.90","-234,029,311.96","-85,445,182.93","-128,680,656.26","-137,149,106.74","-179,750,439.37","-397,005,372.16","-13,098,500.61","-107,395,360.40","-174,316,079.98","-8,032,514.60","5,918,401.08","13,053,294.65","-80,531,262.26","61,651,700.32","-67,668,192.44","-43,951,355.91","31,856,991.68","26,116,900.55","-78,102,138.06","-170,225,570.52","-275,207,341.37","-14,877,406.67","-213,924,931.17","-207,714,733.05","-276,065,565.32","-139,376,467.94","9,524,128.72","-92,482,727.57","-391,723,897.83","13,994,623.91","-110,382,976.80"
分配股利、利润或偿还利息支付的现金,"2,072,085.04","2,385,438.13","4,356,177.83","2,593,558.67","3,215,529.78","3,465,860.31","3,307,158.59","1,694,104.27","17,586,531.16","17,996,713.39","19,594,912.49","4,679,465.34","29,549,822.97","33,910,711.84","39,661,159.04","28,172,711.75","17,880,586.96","50,197,903.68","54,296,914.78","3,782,265.52","31,213,200.69","38,806,467.19","43,023,049.56","9,203,135.52","20,391,083.62","24,162,349.59","28,346,187.57","3,090,395.28","6,655,167.73","45,095,464.13","49,616,462.91","8,179,429.89","30,028,042.79","34,673,404.52","42,038,489.42","6,549,730.43"
收回投资收到的现金,,,,"55,142.06",,"843,472.74",,"470,211.37","594,080.28","2,084,037.65","5,345,383.59","31,414,559.54","32,244,664.97","32,568,502.49","32,539,246.92","230,357,430.71","497,304,763.03","1,070,000,000.00",,"280,000,000.00","280,000,000.00","280,000,000.00","277,077,135.48",,"10,000,000.00","45,000,000.00","177,000,000.00","65,500,000.00","115,900,010.00","180,188,610.00","263,519,278.49","241,538,139.68","279,357,404.23","348,611,400.00","371,934,225.53",
支付其他与筹资活动有关的现金,"69,764.00",,,"1,978,601.56","5,656,141.56","5,656,141.56",,,,,,,,,,"1,564,650.02","1,564,650.02","1,564,650.02","2,464,650.02",,,,,,,,,,,,"3,178,000.00","1,100,000.00","8,615,936.00","20,023,232.00","2,200,000.00","650,000.00"
取得投资收益收到的现金,,"23,835.68",,,,,,"537,945.20","537,945.20","537,945.20","537,945.20",,,"888,277.78","969,339.61","15,674,370.44","1,628,552.13","3,376,988.30","4,384,712.33","3,107,975.62","4,578,627.84","4,578,627.84","4,617,527.00",180.94,"1,657,341.92","1,747,337.81","1,771,512.61","27,863.01","100,187.87","30,668.49",,,"326,600.00","669,067.45","117,612.44",
筹资活动现金流出小计,"41,141,849.04","32,385,438.13","106,292,784.87","44,572,160.23","213,871,671.34","214,122,001.87","208,707,158.59","1,694,104.27","17,586,531.16","37,996,713.39","39,594,912.49","65,464,965.34","223,335,322.97","257,696,211.84","453,446,659.04","83,197,899.70","192,905,774.91","245,223,091.63","446,222,102.73","23,782,265.52","128,562,781.57","322,156,045.67","421,372,628.04","72,203,135.52","132,503,710.94","265,676,776.91","441,431,526.69","104,112,195.28","107,256,167.73","205,696,464.13","385,472,362.91","229,957,869.89","294,402,798.79","370,731,959.66","502,732,310.42","229,421,879.29"
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,353,000.00",,"200,000.00",,"421,900.00","582,900.00","1,409,297.23",,"20,000.00","26,375.00","26,375.00","3,800.00","7,720.00","640,470.00","873,835.95",,"200,000.00","200,000.00","206,744.66",,,500.00,427.35,,"45,236,546.97","45,236,546.97","46,067,098.78","50,000.00","2,102,020.58","2,151,500.29","153,667.51","60,000.00","171,396.12","278,900.00","11,169.52",
筹资活动产生的现金流量净额,"16,858,150.96","22,614,561.87","50,643,822.17","592,867,839.77","423,568,328.66","443,317,998.13","440,185,961.41","-1,694,104.27","-17,586,531.16","2,003,286.61","384,190,587.51","-45,464,965.34","26,664,677.03","89,264,326.09","-41,486,121.11","387,328,094.50","403,620,219.29","501,302,902.57","391,653,472.35","52,217,734.48","28,437,216.03","-5,591,539.52","65,629,213.04","86,796,864.48","75,738,760.39","740,918.73","-75,013,831.05","55,887,804.72","52,743,832.27","141,848,935.87","132,343,937.09","-81,093,569.89","79,033,567.94","442,988,113.98","137,642,329.05","187,904,889.17"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,"9,322,200.00","79,322,200.00",,"115,700.00","-418,904.98","-418,904.98","82,605,912.68",,,,,
四、汇率变动对现金的影响,,,"4,111.07","-66,286.15","-641,302.82","-2,103,552.86","-125,319.15","-158,803.81","363,805.01","625,269.03","241,241.32","-195,230.03","-318,492.44","-415,713.19","-118,114.39","-196,563.99","350,019.69","372,898.08","255,878.83","-436,440.77","-777,754.67","2,496,349.06","3,020,603.16","253,344.38","1,516,048.43","1,575,828.19","-462,652.73","-207,144.93","-44,968.25","-8,541.80","392,169.45","317,132.17","1,347,950.64","-179,421.68","73,117.73","-577,605.11"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,"5,003,395.06",,,,,,,,,,,,"79,322,200.00",,,,,,,,"3,359,565.89",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,353,000.00","23,835.68","200,000.00","55,142.06","421,900.00","1,426,372.74","1,409,297.23","1,008,156.57","1,152,025.48","2,648,357.85","5,909,703.79","31,418,359.54","32,252,384.97","34,097,250.27","39,385,817.54","246,031,801.15","499,133,315.16","1,073,576,988.30","4,591,456.99","283,107,975.62","284,578,627.84","284,579,127.84","281,695,089.83",180.94,"66,216,088.89","171,306,084.78","304,160,811.39","65,693,563.01","117,683,313.47","181,951,873.80","346,278,858.68","241,598,139.68","279,855,400.35","349,559,367.45","375,422,573.38",
五、现金及现金等价物净增加额,"15,817,914.74","8,043,146.76","57,708,843.00","454,580,554.22","207,002,720.22","73,708,639.37","213,364,884.84","-146,689,986.45","-170,556,616.25","-207,715,485.79","-113,328,180.79","-43,617,342.83","-73,237,037.53","-77,522,086.52","-95,148,991.97","311,866,220.71","290,300,596.85","158,790,319.69","45,973,432.10","258,102,670.33","155,273,243.25","183,434,357.46","235,793,201.14","-17,386,283.67","-90,237,021.62","-282,425,762.69","-120,456,154.87","-179,554,061.28","-182,724,464.85","-199,606,789.58","-86,388,568.02","-113,224,706.21","-109,272,025.52","-105,647,892.35","-36,145,430.86","42,164,932.04"
购建固定资产、无形资产和其他长期资产支付的现金,"12,745,038.07","19,105,718.30","18,801,828.63","18,866,781.00","48,368,833.01","134,902,866.68","139,427,743.15","17,164,578.68","17,336,808.84","33,241,959.91","77,260,341.25","16,277,006.39","24,440,246.69","26,151,869.71","73,098,059.41","54,215,512.03","85,856,251.94","105,454,356.42","132,179,076.39","8,118,406.56","23,013,490.04","39,906,571.60","50,603,096.86","6,334,535.41","24,966,329.01","28,541,253.02","56,414,467.66","4,068,737.93","18,191,899.29","35,495,173.15","50,354,855.30","51,446,133.22","108,530,216.88","112,434,054.27","199,810,462.49","27,279,375.22"
期初现金及现金等价物余额,"27,113,489.24","42,931,403.98","50,974,550.74","108,683,393.74","108,683,393.74","108,683,393.74","108,683,393.74","322,048,278.58","322,048,278.58","322,048,278.58","322,048,278.58","208,720,097.79","208,720,097.79","208,720,097.79","208,720,097.79","113,571,105.82","113,571,105.82","113,571,105.82","113,571,105.82","159,544,537.92","159,544,537.92","159,544,537.92","159,544,537.92","395,337,739.06","395,337,739.06","401,789,130.91","395,337,739.06","274,881,584.19","274,881,584.19","274,881,584.19","274,881,584.19","188,517,419.84","188,493,016.17","188,493,016.17","188,493,016.17","152,347,585.31"
投资支付的现金,"3,593,168.48","7,680,583.52","857,561.62",,"65,320.71",,"3,232,128.57",,,,"29,404,000.00",,,,,"273,000,000.00","540,000,000.00","1,230,476,850.58",,"1,000,000.00","90,000,000.00","90,000,000.00","90,065,508.58",,"18,516,019.80","45,000,000.00","177,000,000.00","82,400,010.00","127,200,010.00","188,534,318.98","296,350,010.00","232,124,403.67","268,496,000.00","347,250,000.00","363,467,612.44","7,500,000.00"
期末现金及现金等价物余额,"42,931,403.98","50,974,550.74","108,683,393.74","563,263,947.96","315,686,113.96","182,392,033.11","322,048,278.58","175,358,292.13","151,491,662.33","114,332,792.79","208,720,097.79","165,102,754.96","135,483,060.26","131,198,011.27","113,571,105.82","425,437,326.53","403,871,702.67","272,361,425.51","159,544,537.92","417,647,208.25","314,817,781.17","342,978,895.38","395,337,739.06","377,951,455.39","305,100,717.44","119,363,368.22","274,881,584.19","95,327,522.91","92,157,119.34","75,274,794.61","188,493,016.17","75,292,713.63","79,220,990.65","82,845,123.82","152,347,585.31","194,512,517.35"
