科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
筹资活动现金流入小计,"113,670,000.00","155,050,000.00","232,128,774.00","206,373,912.00","956,513,912.00","1,020,146,072.00","15,000,000.00","171,000,000.00","335,688,515.00","390,188,515.00","40,000,000.00","146,200,000.00","210,000,000.00","280,000,000.00","111,000,000.00","535,074,890.90","727,230,277.21","845,617,715.12","25,000,000.00","363,346,199.66","500,159,354.54","626,993,226.47","195,000,000.00","375,000,000.00","1,163,999,995.92","1,357,462,390.89","200,000,000.00","605,000,000.00","782,000,000.00"
经营活动现金流出小计,"144,865,441.83","275,594,467.19","473,259,850.22","236,717,970.14","388,195,923.09","466,247,061.64","147,551,995.82","325,246,538.56","517,331,117.33","774,383,023.99","271,799,986.62","360,290,642.81","597,050,951.46","750,721,155.67","306,074,936.27","662,554,413.46","845,676,232.31","941,907,416.27","339,593,310.43","636,973,596.10","888,563,313.84","1,088,690,010.78","324,827,460.98","497,534,232.51","873,940,662.50","1,109,405,730.24","338,378,581.75","731,249,764.27","1,040,339,551.29"
偿还债务支付的现金,"76,000,000.00","111,050,000.00","127,034,631.00","129,354,366.00","225,640,926.00","303,648,686.00","18,500,000.00","178,500,000.00","218,500,000.00","294,000,000.00",,"74,500,000.00","174,500,000.00","240,700,000.00","53,800,000.00","283,360,314.43","494,548,193.52","589,417,715.12","45,000,000.00","285,000,000.00","450,000,000.00","536,833,871.93","90,000,000.00","330,000,000.00","570,000,000.00","620,000,000.00","143,000,000.00","590,000,000.00","637,618,900.00"
经营活动产生的现金流量净额,"-30,826,604.32","24,210,521.26","29,245,674.97","29,620,088.39","-15,163,890.90","17,041,533.01","-36,074,451.27","-60,048,796.27","-94,743,127.98","-70,620,873.55","-96,267,699.05","2,209,111.30","-54,248,715.12","-15,244,396.02","-90,321,582.12","-236,287,476.02","-216,127,771.05","-84,967,293.81","-105,694,474.31","-137,354,995.68","-127,365,917.82","-38,139,133.26","-10,649,626.84","107,278,256.39","84,283,454.23","171,959,738.14","-72,628,498.82","-116,503,664.13","-127,322,370.22"
分配股利、利润或偿还利息支付的现金,"6,877,101.86","6,045,668.25","8,750,329.88","7,725,772.91","11,964,586.66","14,447,340.12","2,963,234.30","5,896,978.14","29,495,732.47","35,103,477.25","4,146,049.97","26,770,861.22","31,048,974.56","34,781,800.64","4,043,793.34","10,033,434.93","17,924,217.78","26,121,512.86","7,867,043.78","31,739,416.12","39,548,359.71","47,943,062.99","7,395,996.78","39,073,422.95","46,121,927.81","51,468,933.04","6,563,538.24","21,011,085.33","35,087,335.23"
收回投资收到的现金,,,,,,,,,"397,970.30",,,,,,,,,,,,,,,,"11,941,690.42","18,905,375.31",,,
支付其他与筹资活动有关的现金,"14,570,000.00","11,060,000.00","25,840,000.00","23,868,000.00","33,740,145.00","37,965,588.85","72,750.00","1,218,952.89","1,259,485.37",,"5,208.00","21,958.96","21,958.96",,,"167,700.50","297,700.50","20,000,000.00","162,000.00","412,000.00","421,112.00",,,"2,224,444.44","83,400.77","87,802,500.68",,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,"2,250,002.26","2,056,827.24",,,
筹资活动现金流出小计,"97,447,101.86","128,155,668.25","161,624,960.88","160,948,138.91","271,345,657.66","356,061,614.97","21,535,984.30","185,615,931.03","249,255,217.84","329,103,477.25","4,151,257.97","101,292,820.18","205,570,933.52","275,481,800.64","57,843,793.34","293,561,449.86","512,770,111.80","635,539,227.98","53,029,043.78","317,151,416.12","489,969,471.71","584,776,934.92","97,395,996.78","371,297,867.39","616,205,328.58","759,271,433.72","149,563,538.24","611,011,085.33","672,706,235.23"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"150,000.00","25,000.00",,,,,,"55,000.00","55,000.00",,,,"7,800.00",,,"15,000.00","15,000.00",,,,"45,000.00",,,"28,000.00","62,500.00",,,
筹资活动产生的现金流量净额,"16,222,898.14","26,894,331.75","70,503,813.12","45,425,773.09","685,168,254.34","664,084,457.03","-6,535,984.30","-14,615,931.03","86,433,297.16","61,085,037.75","35,848,742.03","44,907,179.82","4,429,066.48","4,518,199.36","53,156,206.66","241,513,441.04","214,460,165.41","210,078,487.14","-28,029,043.78","46,194,783.54","10,189,882.83","42,216,291.55","97,604,003.22","3,702,132.61","547,794,667.34","598,190,957.17","50,436,461.76","-6,011,085.33","109,293,764.77"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,"540,837.17",,,
收到其他与投资活动有关的现金,,,,,,"1,500,000.00",,,,"3,395,200.00",,"1,380,000.00","1,860,000.00","1,947,000.00","400,000.00","1,150,000.00","1,250,000.00","1,400,000.00",,"200,000.00","200,000.00","200,000.00","40,000.00","340,000.00","380,000.00","480,000.00","290,000.00","470,000.00","1,800,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"150,000.00","25,000.00",,,"1,500,000.00",,,"452,970.30","3,450,200.00",,"1,380,000.00","1,860,000.00","1,954,800.00","400,000.00","1,150,000.00","1,265,000.00","1,415,000.00",,"200,000.00","200,000.00","245,000.00","40,000.00","340,000.00","14,599,692.68","21,504,702.55","290,000.00","470,000.00","1,800,000.00"
五、现金及现金等价物净增加额,"-16,378,162.41","27,203,453.02","62,217,086.59","67,678,046.58","651,275,325.76","652,200,625.76","-59,211,007.48","-173,618,207.89","-160,007,030.97","-202,374,249.36","-103,694,418.33","-108,773,749.43","-249,517,593.37","-278,373,294.38","-84,949,082.99","-45,478,245.16","-138,674,376.09","-32,873,824.78","-152,201,644.51","-110,290,791.17","-156,987,076.79","-81,560,813.61","75,382,090.74","99,122,165.91","613,021,519.31","341,626,247.08","-56,869,641.37","-180,703,528.19","-124,981,332.67"
购建固定资产、无形资产和其他长期资产支付的现金,"1,774,456.23","24,051,399.99","37,557,401.50","7,367,814.90","18,729,037.68","30,425,364.28","16,600,571.91","43,243,530.59","79,878,920.45","125,369,248.26","42,075,461.31","155,000,040.55","198,642,944.73","267,203,897.72","48,183,707.53","51,494,210.18","137,421,770.45","151,207,218.11","18,258,126.42","18,850,579.03","39,481,041.80","85,343,859.90","11,572,285.64","12,008,223.09","28,308,294.94","96,521,855.11","34,777,604.31","58,308,778.73","106,660,763.14"
期初现金及现金等价物余额,"16,656,769.24","278,606.83","27,482,059.85","89,699,146.44","92,199,146.44","89,699,146.44","741,899,772.20","744,603,286.60","744,603,286.60","741,899,772.20","539,525,522.84","539,525,522.84","539,525,522.84","539,525,522.84","261,502,228.46","261,502,228.46","261,152,228.46","261,152,228.46","228,278,403.68","228,278,403.68","228,278,403.68","228,278,403.68","145,941,548.45","146,717,590.07","146,717,590.07","146,717,590.07","766,211,310.07","488,343,837.15","488,343,837.15"
投资支付的现金,,,,,,,,"55,459,950.00","71,305,650.00",,,,,,,,,"7,222,800.00",,,,,,,"5,000,000.00","353,620,132.84",,,"1,161,964.08"
期末现金及现金等价物余额,"278,606.83","27,482,059.85","89,699,146.44","157,377,193.02","743,474,472.20","741,899,772.20","682,688,764.72","570,985,078.71","584,596,255.63","539,525,522.84","435,831,104.51","430,751,773.41","290,007,929.47","261,152,228.46","176,553,145.47","216,023,983.30","122,477,852.37","228,278,403.68","76,076,759.17","117,987,612.51","71,291,326.89","146,717,590.07","221,323,639.19","245,839,755.98","759,739,109.38","488,343,837.15","709,341,668.70","307,640,308.96","363,362,504.48"
