科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"449,390,864.49","518,712,814.53","873,163,400.79","1,232,948,793.99","372,912,548.36","757,945,268.36","1,128,014,745.32","1,559,670,258.80","613,736,677.83","1,338,476,081.49","1,894,725,186.19","2,368,027,915.92","706,742,858.69","1,269,772,628.78","1,565,528,140.25","2,082,877,938.60","621,782,853.10","1,299,572,436.03","1,750,025,572.33","2,213,429,218.60","633,540,029.59","1,212,475,443.29","2,316,127,332.85","2,984,279,511.64","1,367,310,923.57","2,149,306,000.64","2,932,479,094.22","3,951,708,638.36","1,323,402,600.40","2,112,578,850.15","3,165,670,842.64","3,795,626,998.82","1,650,293,264.40","2,747,623,078.02","4,009,727,965.05","4,812,898,567.58","1,920,029,955.09","3,851,086,409.83","5,533,129,193.99","5,762,859,762.53","770,501,972.03","1,207,275,401.61","2,013,203,839.47"
取得子公司及其他营业单位支付的现金净额,,,,"-32,743,411.98",,,,,,,,,,"-1,343,474.05","-1,354,829.34",,,,,,,,,,,"12,000,422.42","12,000,422.42","12,000,422.42",,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,"144,000,000.00",,,,"49,614.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"9,691,063.94","96,728,980.75","339,022,212.40","673,016,385.74","22,986,027.75","90,152,516.61","242,460,707.08","130,537,083.39","111,252,469.79","50,654,016.39","90,855,649.18","75,294,634.97","72,684,009.79","40,332,364.20","47,977,211.95","-83,306,213.25","46,430,057.77","38,499,905.36","84,179,278.93","90,847,117.47","79,842,397.51","134,519,221.92","72,089,801.26","221,333,105.35","115,039,022.52","46,144,943.03","42,991,270.16","57,768,748.80","28,504,880.59","23,683,185.62","48,078,706.09","549,287,345.58","210,049,787.33","181,429,256.54","66,726,171.36","480,655,851.17","5,025,151.58","21,954,820.00","18,194,382.99","63,960,715.03","45,590,485.36","51,963,225.21","55,437,331.58"
投资活动现金流出小计,"-27,677,385.23","-24,057,366.12","337,027,130.40","354,104,269.32","2,566,647.04","20,700,841.91","166,801,369.31","176,790,418.49","3,124,008.85","40,699,098.62","233,859,758.14","288,511,650.61","107,984,740.83","142,852,585.09","190,917,629.06","990,048,944.23","6,835,767.87","358,609,394.15","434,920,365.58","445,343,699.31","62,489,297.22","111,040,359.84","122,172,178.36","200,332,467.05","80,102,570.83","111,616,439.12","153,482,505.48","168,427,254.73","215,093,502.80","350,478,898.19","370,367,259.12","541,201,113.52","138,207,465.80","775,805,114.95","1,106,948,665.22","695,404,390.86","254,082,570.50","560,432,022.12","2,384,225,387.99","2,333,250,247.70","203,574,150.29","334,858,430.56","439,952,090.11"
经营活动现金流入小计,"459,081,928.43","615,441,795.28","1,212,185,613.19","1,905,965,179.73","395,898,576.11","848,097,784.97","1,370,475,452.40","1,690,207,342.19","724,989,147.62","1,389,130,097.88","1,985,580,835.37","2,443,322,550.89","779,426,868.48","1,310,104,992.98","1,613,505,352.20","1,999,571,725.35","668,212,910.87","1,338,072,341.39","1,834,204,851.26","2,304,276,336.07","713,382,427.10","1,346,994,665.21","2,388,217,134.11","3,205,612,616.99","1,482,349,946.09","2,195,450,943.67","2,975,470,364.38","4,009,477,387.16","1,351,907,480.99","2,136,262,035.77","3,213,749,548.73","4,344,914,344.40","1,860,343,051.73","2,929,052,334.56","4,163,657,725.11","5,399,947,680.83","1,933,824,917.78","3,892,628,009.97","5,581,247,835.20","5,870,033,698.65","823,011,064.74","1,290,709,693.88","2,106,142,820.84"
投资活动产生的现金流量净额,"27,688,243.50","579,365,726.21","218,689,909.69","215,530,189.62","13,484,032.93","48,915,944.82","-33,414,415.58","-37,445,235.89","1,340,921.15","103,662,307.53","-23,448,652.10","18,121,541.48","-69,104,971.59","-5,743,000.86","-6,798,274.83","-801,105,775.54","3,248,932.13","-90,497,993.15","-102,656,050.23","-18,242,049.60","-28,707,919.33","95,630,803.14","148,803,427.24","380,312,702.09","-50,296,747.83","-28,773,198.77","126,970,733.91","215,011,044.77","-72,150,578.37","-2,472,359.58","146,558,647.24","368,139,960.83","379,426,585.06","435,809,636.19","282,629,658.37","310,500,740.69","-183,736,643.61","-308,395,710.95","-1,490,448,189.97","-1,515,073,162.89","-157,022,801.02","-60,412,475.57","21,192,883.95"
购买商品、接受劳务支付的现金,"327,974,177.11","788,051,154.47","1,323,390,753.35","2,874,823,804.60","1,288,330,394.19","2,396,682,404.65","2,555,763,109.47","2,908,046,792.65","375,866,110.53","640,125,346.49","1,227,567,838.50","1,258,178,774.47","651,849,900.40","1,599,058,012.94","1,868,746,057.17","2,763,559,207.08","608,818,574.99","1,195,024,651.42","1,592,336,410.94","2,007,501,047.49","546,973,553.65","975,457,926.00","1,419,273,087.95","1,822,915,964.75","720,161,240.19","901,388,488.93","1,314,496,973.40","1,874,488,253.74","685,237,026.82","1,143,468,522.68","1,657,994,003.90","1,950,587,003.81","1,062,696,006.66","1,325,564,209.85","2,010,102,016.74","2,134,447,006.53","1,539,999,422.90","1,972,431,196.22","2,271,701,300.19","2,302,870,025.34","639,144,372.91","780,986,136.20","1,325,222,619.05"
吸收投资收到的现金,,,,,,,,,,,,"200,000,000.00",,,"14,200,000.00",,,,,"20,000,000.00",,,,,,,,,,,,,,,,,"12,490,000.00","12,490,000.00","12,490,000.00","12,490,000.00",,,
