科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"139,816,127.11","94,503,007.08","60,628,430.58","81,158,965.81","635,786,665.41","545,787,243.06","520,549,943.94","461,418,001.22","506,183,238.19","420,542,458.23","224,450,942.44","180,115,299.13","196,083,920.73","155,652,972.12","133,069,602.52","202,655,748.04","189,179,967.50","355,301,783.49","231,365,280.69","135,879,155.67","189,931,533.07","160,743,386.32","170,161,918.96","190,067,034.51","183,168,162.34","145,871,476.49","95,783,857.28","145,311,177.27","174,040,652.72","197,291,845.16","95,501,336.06","71,602,032.44","366,744,978.65","436,381,740.69","409,936,236.06","1,139,735,807.10","419,596,933.58","479,572,002.02","392,372,387.47","480,756,266.95","440,135,121.52","520,172,631.76","403,588,757.86","447,235,377.42","352,859,105.98","868,082,356.05"
短期借款,"208,079,630.00","268,808,649.95","314,044,808.53","308,434,900.44","361,048,485.16","369,568,251.14","420,918,788.69","426,217,815.68","428,328,872.44","375,046,861.75","380,861,887.66","365,774,310.53","450,281,221.87","417,064,217.52","461,042,629.37","493,200,000.00","494,500,000.00","560,500,000.00","521,499,000.00","457,000,000.00","527,000,000.00","699,692,600.00","752,692,600.00","652,000,000.00","667,284,770.00","676,523,154.00","771,363,134.00","765,000,000.00","835,357,000.00","903,357,000.00","703,000,000.00","766,421,164.09","807,117,092.83","876,349,500.00","868,975,100.00","233,480,800.00","503,615,500.00","486,615,500.00","628,684,500.00","519,811,000.00","533,314,860.00","633,986,660.00","487,671,800.00","490,737,241.41","517,267,566.71","544,767,566.71"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,000,000.00",
交易性金融负债,,,,,,,,,,,,,,,,,,,,"150,000,000.00","150,000,000.00",,"150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00",,,,,,,,,,,,,,,,,,,,
应收票据,"200,000.00",,,,,,,,,,,,,,,"300,000.00","300,000.00",,,,,,,"100,000.00","100,000.00",,,"150,000.00",,,"100,000.00","62,881.20","2,162,881.20","19,200,000.00","1,100,000.00","1,350,000.00","4,319,134.00","2,100,000.00","2,000,000.00","1,120,000.00","150,000.00","1,450,000.00","1,400,000.00",,,
应付票据,"4,309,000.00","4,309,000.00",,,,"30,000,000.00","40,000,000.00",,,,,,,,,,,,,,,,,,"997,500.00","2,400,000.00","1,000,000.00",,,,,,,,,"116,727,900.00","51,727,900.00","51,727,900.00","51,727,900.00","20,000,000.00","20,000,000.00","25,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",
应收账款,"25,919,058.73","47,225,137.69","59,369,093.66","58,917,924.91","40,569,976.62","62,237,880.96","92,527,246.93","89,146,611.87","64,204,541.16","63,928,472.24","68,340,295.75","63,661,346.46","60,908,753.42","81,188,011.15","117,260,657.18","106,752,437.49","110,325,070.07","114,551,284.48","129,363,571.47","137,291,100.72","97,656,758.14","124,592,535.89","129,503,772.04","80,234,511.58","92,391,373.76","121,602,607.73","140,822,881.38","92,238,445.72","103,107,874.81","139,598,228.95","161,319,884.10","178,911,336.55","161,013,565.26","183,094,912.26","206,823,618.60","221,540,633.79","251,649,372.61","353,381,197.73","361,006,787.50","211,494,187.53","242,847,443.09","354,068,571.63","367,633,630.17","308,806,977.57","331,920,104.24","473,506,418.87"
应付账款,"41,471,758.52","47,734,133.39","41,132,034.46","21,911,669.23","19,825,354.75","62,399,911.65","39,721,551.25","25,640,295.40","14,716,553.58","23,581,558.93","13,908,216.86","37,712,963.57","32,674,871.56","44,412,363.51","40,625,928.40","23,739,574.29","81,447,248.33","112,451,420.34","51,402,306.91","91,089,630.05","40,046,675.57","88,333,691.29","38,614,038.11","41,577,837.85","84,135,720.49","57,120,775.70","53,647,533.23","54,242,556.97","82,102,685.28","50,693,721.99","62,478,888.76","81,051,966.01","61,498,153.44","79,244,935.61","63,030,472.39","48,061,409.89","54,066,540.41","66,296,985.84","50,247,164.06","48,308,055.39","38,545,077.70","44,184,193.04","55,151,928.67","63,139,360.43","60,776,441.36","69,608,618.10"
预付款项,"175,421,701.34","8,789,307.76","13,556,823.20","2,143,932.62","318,569.00","2,199,599.76","2,745,830.00","39,391,458.36","37,813,686.72","59,145,881.84","55,049,162.37","46,805,397.85","34,028,409.41","25,733,630.37","35,789,133.83","12,053,729.39","18,325,434.90","18,464,276.43","31,168,838.64","9,943,623.14","8,666,478.97","24,989,247.78","29,584,632.63","3,407,405.75","5,778,492.05","23,449,305.22","38,797,505.65","3,118,938.14","3,004,412.79","9,794,405.14","7,122,327.04","7,851,349.99","5,792,018.65","2,551,433.65","3,264,863.24","30,474,299.53","23,362,923.97","4,827,691.24","7,389,192.07","41,568,787.24","37,292,322.02","7,110,453.00","6,063,917.66","21,300,506.65","25,577,633.26","21,686,230.67"
预收款项,"8,293,075.82","1,762,890.32","616,860.20","331,010.32","246,438.69","192,436.65","1,185,599.31","2,837,499.77","479,057.31","513,473.64","1,909,856.52","5,255,716.84","3,196,249.32","4,166,564.98","11,579,950.86","22,335,214.87","16,643,518.11","7,302,263.33","8,175,944.13","13,646,512.16","9,572,547.88","6,244,514.17","10,805,593.01","5,970,519.12","7,449,102.65","5,027,114.44","6,099,025.01","9,103,892.37","6,002,146.05","6,905,137.08","5,907,853.46","6,403,627.46","24,995,419.28","16,618,288.14","11,201,383.11","8,675,490.88","6,856,201.77","5,890,767.07","7,326,807.03","12,368,664.35","9,323,853.21","13,946,763.64","11,841,340.09","9,959,575.39","10,195,488.14","11,321,593.10"
其他应收款,"3,892,210.79","3,231,513.36","3,249,315.77","2,456,250.10","16,471,334.89","16,385,422.33","16,673,171.10","46,463,211.77","6,918,978.70","5,206,867.83","4,716,885.46","15,727,419.30","16,542,202.50","6,621,396.41","4,458,664.08","4,339,569.94","4,088,638.34","4,878,073.17","5,730,039.18","2,302,369.42","3,461,528.57","4,030,402.05","6,722,986.75","4,015,769.33","6,008,760.75","3,168,455.34","5,489,141.19","901,374.25","2,457,803.82","3,503,133.97","2,288,137.17","1,388,386.34","2,188,114.99","2,972,641.41","3,544,026.37","7,747,700.74","4,739,340.25","5,547,023.19","9,194,879.01","9,094,283.27","9,748,854.66","12,325,827.37","22,558,016.60","10,667,069.63","35,672,523.83","15,767,423.69"
应付职工薪酬,"1,492,995.20","1,958,265.60","1,873,182.41","1,228,395.53","879,734.16","1,413,566.67","1,817,629.42","1,230,285.09","1,249,377.14","1,529,471.00","1,542,512.57","1,486,868.22","1,391,511.11","2,016,229.61","1,749,848.33","1,919,937.79","2,611,122.92","2,505,889.86","2,193,460.05","3,668,109.24","3,520,667.20","3,876,625.97","3,899,137.15","3,056,109.43","3,073,903.55","2,215,424.71","2,494,839.97","2,911,218.46","2,332,962.72","2,634,439.28","2,861,857.28","3,366,535.36","1,787,283.88","1,106,986.02","1,304,221.65","1,391,318.64","967,016.18","1,686,036.04","1,669,066.04","2,321,246.08","1,553,340.68","2,708,947.02","2,644,639.97","3,002,469.61","2,587,349.44","2,474,231.12"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-566,055.44","308,885.30","1,096,762.34","2,320,647.34","2,344,847.44","3,175,423.95","2,827,973.50","1,289,413.05","637,468.42","3,531,945.06","3,282,928.15","2,727,427.93","2,078,887.12","1,891,920.30","1,836,641.65","4,479,594.70","3,576,334.83","4,051,118.20","1,854,327.14","1,591,318.82","770,760.65","3,540,807.72","1,577,343.39","3,210,459.42","2,339,487.00","202,832.97","-1,166,939.77","-2,844,411.04","-3,840,540.87","-1,614,557.36","-285,773.10","621,370.00","1,869,755.50","162,525.36","-1,736,054.72","-4,250,510.55","-5,879,602.22","-3,426,972.79","177,858.45","-1,228.28","882,994.51","-1,696,483.25","-1,874,524.78","3,332,823.23","3,699,788.78","3,650,017.97"
应收利息,,,,,,,,"2,475,189.04","2,475,189.04",,,"211,784.05","211,784.05",,,,,,,"82,373.76","82,373.76",,,"36,138.67","36,138.67","27,500.00","27,500.00",,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,"34,095.24","34,095.24",,"2,475,000.00","4,969,588.95","5,775,000.00",,,"4,140,696.08","6,578,196.08","9,015,696.08",,"3,230,266.98","1,506,264.72","1,506,264.72","1,506,264.72","1,746,787.14","5,052,570.48","8,333,333.35","13,333,333.36","18,333,333.37",,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,"1,851,520.90",,,,,,,,,,,,"14,204,501.06",,"542,312.22","542,312.22","525,716.22","497,724.62","490,128.62","490,128.62","490,128.62","490,128.62","2,109,082.45","2,109,082.45","2,020,790.45","1,646,637.83","468,000.00","468,000.00","2,934,531.20","918,531.20","468,000.00","468,000.00","468,000.00","468,000.00","468,000.00","468,000.00","468,000.00"
存货,"120,356,017.74","171,431,450.98","221,110,812.64","199,387,705.12","200,801,801.52","259,112,543.92","268,492,872.71","252,960,211.50","221,247,726.34","225,355,797.72","280,640,615.00","324,310,082.36","343,805,992.04","354,971,153.57","409,204,298.32","415,159,602.89","471,663,048.49","491,443,073.42","508,990,612.39","566,052,065.34","559,162,369.56","606,118,658.61","669,045,104.16","662,559,959.08","708,085,926.90","724,617,812.48","747,402,127.75","800,591,103.86","852,176,840.99","881,217,645.89","908,046,296.77","928,924,122.46","934,925,619.47","936,731,703.26","929,723,155.90","947,037,539.51","972,308,116.98","957,052,236.63","980,151,329.15","983,529,926.92","997,736,974.64","1,005,398,789.92","1,016,851,796.03","1,065,369,525.25","1,040,297,273.56","1,030,867,617.87"
其他应付款,"44,457,771.93","36,639,810.89","37,131,747.41","40,994,936.70","28,801,484.12","20,193,423.14","22,747,269.07","31,212,250.30","19,523,714.60","12,152,015.77","20,158,658.33","42,598,406.81","41,465,325.52","53,733,538.13","38,282,700.16","40,452,834.27","36,427,413.09","23,491,054.89","17,839,688.99","38,667,174.87","30,342,957.48","38,816,768.72","33,002,082.21","32,452,799.28","30,629,881.41","37,601,351.96","37,266,038.74","79,412,876.11","50,882,252.82","42,816,017.59","103,034,798.67","44,146,123.56","29,680,806.39","16,207,405.62","10,912,256.25","13,380,501.65","11,607,711.47","16,752,238.89","2,753,940.68","16,562,844.31","13,919,220.05","29,323,895.19","24,427,177.33","4,343,460.96","10,094,779.93","7,749,253.33"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,"45,000,000.00","43,000,000.00",,,"36,900,000.00","36,900,000.00","36,900,000.00",,,,,,,,,,,,,,,,,,,,,,"196,000,000.00","166,000,000.00","46,000,000.00"
其他流动资产,,,,"437,425.83","322,323.07","153,470.30","38,367.53","129,016.67","129,016.67",,,"851,361.11","851,361.11","1,486,320.04","2,778,576.90","5,417,959.22","3,956,276.58","5,694,599.84","2,114,610.57","1,229,219.39","3,231,098.24","4,318,861.95","4,992,318.20","3,136,158.36","1,536,758.33","8,205,290.46","5,363,379.81","8,903,931.29","14,612,423.44","9,890,094.83","4,555,041.44","4,648,329.22","13,075,607.29","7,586,290.45","5,908,675.05","2,710,066.29","8,778,331.05","8,603,291.86","4,807,358.36","1,005,275.62","7,552,127.92","166,605,491.67","145,196,840.47","2,549,136.09","7,261,670.74","12,128,490.95"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250,000,000.00","250,000,000.00",,"250,000,000.00",,,,,,,,,,
流动资产合计,"465,605,115.71","325,180,416.87","357,914,475.85","344,502,204.39","894,270,670.51","885,876,160.33","901,027,432.21","891,983,700.43","838,972,376.82","774,179,477.86","633,197,901.02","631,682,690.26","652,432,423.26","625,653,483.66","702,560,932.83","746,679,046.97","797,838,435.88","990,333,090.83","908,732,952.94","852,779,907.44","862,192,140.31","924,793,092.60","1,010,010,732.74","943,556,977.28","997,105,612.80","1,026,942,447.72","1,033,686,393.06","1,051,214,970.53","1,149,400,008.57","1,241,295,353.94","1,178,933,022.58","1,193,388,438.20","1,485,902,785.51","1,588,518,721.72","1,560,300,575.22","2,350,596,046.96","1,764,754,152.44","1,891,083,442.67","1,836,921,933.56","1,728,568,727.53","1,735,462,843.85","2,067,131,765.35","1,963,292,958.79","1,855,928,592.61","1,871,588,311.61","2,422,038,538.10"
流动负债合计,"307,538,176.03","361,521,635.45","395,895,395.35","375,221,559.56","413,146,344.32","486,943,013.20","529,218,811.24","488,427,559.29","464,935,043.49","418,206,847.05","421,664,060.09","455,555,693.90","531,088,066.50","523,284,834.05","555,117,698.77","631,161,251.16","678,239,732.52","710,301,746.62","605,439,727.22","797,532,334.09","803,928,608.78","891,609,508.93","990,590,793.87","892,950,733.40","953,030,873.40","940,632,066.08","871,201,355.80","911,546,528.47","974,832,899.34","1,006,788,151.92","878,994,018.41","905,866,656.07","1,184,110,164.25","1,250,043,764.55","1,218,667,349.87","686,268,243.88","623,429,267.61","628,476,986.25","743,505,767.46","619,838,581.85","618,007,346.15","747,921,975.64","610,330,361.28","800,982,931.03","801,089,414.36","686,039,280.33"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","156,560,000.00","156,560,000.00","156,560,000.00",,,"3,450,000.00",,"78,000,000.00"
长期借款,,,,,,,,"30,000,000.00","30,000,000.00","70,000,000.00","60,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","81,900,000.00","36,900,000.00","36,900,000.00","36,900,000.00","36,900,000.00",,,,,"46,000,000.00","46,000,000.00","46,000,000.00","96,000,000.00","126,000,000.00","155,900,000.00","175,900,000.00","221,333,333.33","214,725,490.19","210,117,647.05","203,009,803.91","198,401,960.77","161,294,117.63","77,160,670.00","196,000,000.00","196,000,000.00","246,000,000.00","246,000,000.00","245,500,000.00","325,500,000.00","125,000,000.00","155,000,000.00","301,039,457.79"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,"150,000,000.00","150,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"1,400,000.00","1,400,000.00","1,400,000.00","1,400,000.00","1,400,000.00","1,400,000.00","1,400,000.00","700,000.00","700,000.00","700,000.00","700,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,"13,400,000.00","13,400,000.00","13,400,000.00","7,000,000.00",,"12,000,000.00","12,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"231,580,595.04","246,739,431.45","273,845,484.58","373,914,042.64","384,338,794.45","408,791,543.33","441,397,766.23","522,293,165.96","533,029,439.87","530,275,696.28","531,990,438.31","599,125,205.84","610,897,429.73","1,018,282,492.60","1,026,682,727.80","1,051,406,464.24","1,046,029,121.13","1,036,340,477.80","1,031,951,569.75","1,158,107,275.50","1,153,294,131.28","1,153,390,084.31","1,162,026,743.10","1,297,722,241.81","1,288,767,811.01","1,277,961,248.21","1,268,478,298.30","1,338,041,134.27","1,322,291,490.80","1,307,289,911.90","1,290,704,146.87","1,357,910,985.59","1,338,639,566.80","1,324,772,122.97","1,297,293,857.21","1,327,807,527.67","1,318,395,061.83","1,304,518,459.43","1,305,567,137.15","1,363,138,743.65","1,346,173,011.41","1,333,832,537.90","1,326,502,573.16","1,363,088,619.40","1,363,139,189.17","1,359,297,542.42"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"16,115,832.58","205,397,544.47","181,269,564.24","76,112,930.18","98,990,647.45","169,789,701.36","174,356,906.74","99,704,220.65","123,035,841.13","192,975,550.47","340,332,390.86","322,902,292.63","371,315,827.89","3,632,292.50","6,485,978.86","10,018,058.89","18,881,626.23","35,131,752.19","40,797,078.46","25,507,134.82","28,358,390.50","34,032,125.75","68,289,667.72","7,094,882.72","29,988,224.75","29,475,516.77","36,537,438.13","33,848,432.99","43,927,973.91","52,532,334.36","52,033,620.74","4,159,500.00","6,274,413.10","11,646,295.58","34,978,536.17","311,800.00","20,486,799.15","50,028,690.31","79,049,482.56","7,656,285.27","17,978,580.18","25,956,715.73","56,470,602.06","81,555,345.02","93,869,797.56","111,112,992.20"
其他非流动负债,,,,,"7,000,000.00",,,"12,000,000.00","12,500,000.00","12,500,000.00","12,500,000.00","19,909,218.45","19,909,218.45","19,706,595.60","21,460,706.40","31,804,314.54","31,530,539.94","31,169,329.80","30,851,837.43","44,692,869.86","44,252,668.79","43,699,112.85","43,094,605.02","68,328,160.40","67,581,687.92","66,891,684.63","67,203,232.80","84,644,947.01","85,689,940.18","84,382,852.75","83,206,505.53",,,,,,,,,,,,,,,
工程物资,"2,318,123.00","2,318,123.00","2,318,123.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"14,800,000.00","14,800,000.00","14,800,000.00","8,400,000.00","8,400,000.00","13,400,000.00","13,400,000.00","42,700,000.00","43,200,000.00","83,200,000.00","73,200,000.00","64,909,218.45","64,909,218.45","64,706,595.60","103,360,706.40","68,704,314.54","68,430,539.94","218,069,329.80","217,751,837.43","44,692,869.86","44,252,668.79","43,699,112.85","43,094,605.02","114,328,160.40","113,581,687.92","112,891,684.63","163,203,232.80","210,644,947.01","241,589,940.18","260,282,852.75","304,539,838.86","309,583,207.30","303,600,496.92","295,117,786.54","289,135,076.16","255,643,715.79","170,070,542.04","287,470,145.94","286,030,419.84","336,358,913.51","336,819,822.41","334,801,314.90","413,566,896.87","247,385,261.20","275,590,245.16","419,322,093.30"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"322,338,176.03","376,321,635.45","410,695,395.35","383,621,559.56","421,546,344.32","500,343,013.20","542,618,811.24","531,127,559.29","508,135,043.49","501,406,847.05","494,864,060.09","520,464,912.35","595,997,284.95","587,991,429.65","658,478,405.17","699,865,565.70","746,670,272.46","928,371,076.42","823,191,564.65","842,225,203.95","848,181,277.57","935,308,621.78","1,033,685,398.89","1,007,278,893.80","1,066,612,561.32","1,053,523,750.71","1,034,404,588.60","1,122,191,475.48","1,216,422,839.52","1,267,071,004.67","1,183,533,857.27","1,215,449,863.37","1,487,710,661.17","1,545,161,551.09","1,507,802,426.03","941,911,959.67","793,499,809.65","915,947,132.19","1,029,536,187.30","956,197,495.36","954,827,168.56","1,082,723,290.54","1,023,897,258.15","1,048,368,192.23","1,076,679,659.52","1,105,361,373.63"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"86,300,000.00","86,300,000.00","86,300,000.00","86,300,000.00","121,925,000.00","121,925,000.00","121,925,000.00","121,925,000.00","121,925,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","243,850,000.00","343,850,000.00","343,850,000.00","687,700,000.00","687,700,000.00","687,700,000.00","687,700,000.00","687,700,000.00","687,700,000.00","687,700,000.00","687,700,000.00","756,350,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
