科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"66,438,936.05","127,217,269.13","186,987,114.26","179,497,558.09","24,004,699.42","53,793,961.39","92,158,059.40","123,052,287.84","17,974,584.26","40,086,148.69","72,888,826.08","109,837,178.70","35,696,129.75","97,801,297.42","167,659,309.69","241,929,976.72","50,896,558.68","129,708,660.64","211,819,824.24","296,791,929.21","55,321,107.62","117,683,247.65","213,843,314.82","273,372,789.40","25,560,038.62","56,525,669.61","89,712,732.01","108,619,823.17","9,879,959.89","19,780,764.54","31,834,412.28","44,808,277.17","7,767,110.66","19,753,062.51","31,697,252.09","152,362,293.87","107,470,083.82","245,218,287.58","405,007,589.40","616,865,245.49","230,574,354.76","448,543,133.46","665,700,301.37","940,130,287.96","202,288,198.79","480,826,429.19","708,932,335.16","937,356,115.00","182,731,953.67"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"554,869,706.24",,,"500,000,000.00","494,944,637.06",,"40,669,659.07","40,669,659.07","40,669,659.07",,-33.26,,,
收到的税费返还,,,,,,"586,767.27","50,424,924.87","2,149,687.06","85,929.75","1,193,588.06","1,589,115.46","1,644,885.74","11,970.93","713,036.49","1,082,424.17","1,422,522.46","16,879.60","1,289,769.90","2,180,059.41","2,230,059.41","64,267.54","812,158.35","1,529,525.37","1,529,525.37",,,,"100,115.44","397,944.88","603,377.43","760,720.76","760,720.76","103,563.42","252,785.80","807,308.73","956,174.64",,,,,,"8,299.41","8,299.41","103,264.96","363,666.67",,"2,503,078.34",,"544,300.87"
支付其他与投资活动有关的现金,"154,006.00","154,006.00",,"532,262.02",,,,,"4,472.00",,"5,272.00","252,336.26","1,670.00","1,670.00","12,120.00",,,,,,,,,,,,,"5,219,855.73",,,,,,,,,,,,"100,000,000.00","251,000,000.00","301,000,000.00","551,000,000.00","950,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","480,000,000.00",
收到其他与经营活动有关的现金,"658,304.98","1,186,471.05","3,956,118.39","56,665,415.36","1,503,245.72","2,125,622.88","2,548,371.14","65,427,381.65","1,501,818.23","2,124,184.89","2,820,897.20","1,113,128.43","2,049,288.44","2,872,845.24","4,728,644.74","38,753,306.05","1,354,192.75","6,202,489.03","9,640,092.94","6,020,186.41","5,593,043.34","6,945,953.65","8,275,596.10","41,479,021.64","19,307,264.09","19,679,372.84","20,199,031.78","24,036,275.22","283,693.29","600,462.93","731,958.59","29,098.60","416,686.31","443,522.00","2,054,743.60","7,261,481.32","5,771,066.57","1,855,965.46","15,342,452.52","1,980,717.14","2,537,301.41","26,959,788.88","128,141,724.51","6,307,753.86","3,963,419.82","9,128,782.48","128,308,944.45","6,526,327.43","94,855,336.48"
投资活动现金流出小计,"154,006.00","242,552.04","242,552.04","662,809.33",,"701,408.00","2,131,579.68","2,571,650.04","572,290.93","748,847.59","1,148,892.34","24,052,084.02","405,702.86","1,931,535.86","2,458,046.22","3,347,330.67","95,166.47","203,071.47","425,982.47","700,458.47","4,576.00","47,136.00","121,613.99","130,203.00","164,221.20","427,171.20","651,171.20","5,909,176.93",,,"323,157.00","248,457.00","255,361.53","23,097.00","23,097.00","565,513,636.99","9,264,436.98","88,169,251.18","602,603,803.31","663,312,645.46","355,290,598.91","590,727,020.13","870,232,065.65","1,338,484,387.02","56,519,856.31","74,767,480.03","88,002,815.10","582,595,810.16","7,225,802.55"
经营活动现金流入小计,"67,097,241.03","128,403,740.18","190,943,232.65","236,162,973.45","25,507,945.14","56,506,351.54","145,131,355.41","190,629,356.55","19,562,332.24","43,403,921.64","77,298,838.74","112,595,192.87","37,757,389.12","101,387,179.15","173,470,378.60","282,105,805.23","52,267,631.03","137,200,919.57","223,639,976.59","305,042,175.03","60,978,418.50","125,441,359.65","223,648,436.29","316,381,336.41","44,867,302.71","76,205,042.45","109,911,763.79","132,756,213.83","10,561,598.06","20,984,604.90","33,327,091.63","45,598,096.53","8,287,360.39","20,449,370.31","34,559,304.42","160,579,949.83","113,241,150.39","247,074,253.04","420,350,041.92","618,845,962.63","233,111,656.17","475,511,221.75","793,850,325.29","946,541,306.78","206,615,285.28","489,955,211.67","839,744,357.95","943,882,442.43","278,131,591.02"
投资活动产生的现金流量净额,"-84,706.00","-173,252.04","-173,252.04","-448,969.33",,"-596,498.02","8,259,422.92","7,877,304.44","-439,290.93","94,652,079.69","133,643,223.44","151,693,239.06","9,194,297.14","13,404,700.24","44,322,652.88","71,559,198.43","-93,166.47","-191,071.47","3,809,717.53","3,552,664.60","-4,576.00","12,169,856.63","27,196,078.64","60,490,524.19","37,345,347.89","37,082,797.89","37,658,797.89","112,027,592.16",,"4,685,300.00","8,300,643.00","53,044,738.13","9,744,638.47","10,000,203.00","10,000,203.00","-479,874,017.78","-9,134,436.98","-17,734,319.67","-532,168,871.80","-592,880,541.14","-322,585,256.44","-457,406,540.67","-534,366,791.67","-350,041,866.62","-36,407,390.56","-54,655,014.28","-67,890,316.09","-194,826,724.90","-7,225,802.55"
购买商品、接受劳务支付的现金,"45,747,606.81","100,672,144.60","148,478,894.43","133,252,821.55","27,910,908.16","74,651,542.75","127,999,430.32","184,776,616.68","15,405,140.13","49,155,125.85","87,487,959.18","121,766,359.30","37,842,714.07","94,598,013.44","267,912,175.61","321,342,127.00","57,984,406.82","136,654,216.76","206,500,162.69","301,215,344.58","94,711,142.61","167,891,763.62","233,833,197.00","269,412,090.94","18,812,635.30","34,966,743.62","46,603,521.59","54,563,672.56","7,889,883.08","16,114,243.00","25,920,519.46","30,714,326.52","6,072,203.16","13,197,520.96","24,484,025.47","110,183,761.60","85,506,536.96","170,731,526.93","310,519,458.19","460,754,828.33","113,922,985.01","240,324,052.17","375,784,970.10","601,645,444.18","134,517,002.27","353,445,715.05","514,343,900.33","610,466,875.74","127,006,947.60"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"722,284,098.34",,"1,764,700.00","1,117,764,686.80","1,117,764,686.80",,,,,,,"4,900,000.00","4,900,000.00",
