科目,2007-12-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"6,866,790.06","8,610,911.38","7,831,100.72","10,468,297.19","11,849,545.80","10,473,715.46","10,486,946.14","8,436,643.07","11,640,530.49","11,089,400.22","12,843,385.99","12,214,975.09","15,408,691.45","18,755,241.81","18,629,169.25","17,131,191.70","18,089,627.18","17,104,055.33","18,446,369.31","13,885,366.22","15,939,828.37","16,751,908.22","16,548,592.27","16,534,480.39","18,002,748.25","21,849,787.32","23,069,923.46","38,179,444.87","35,807,779.51","42,742,377.46","47,303,670.02","54,097,962.31","53,619,637.25","62,653,877.49","56,252,567.68","59,022,380.12","59,208,954.72","58,067,783.39","77,577,182.25","66,799,698.41","61,874,050.32","62,449,254.07"
应付职工薪酬,"3,873,385.24","2,738,935.16","3,155,338.40","2,161,246.35","2,124,493.53","2,103,963.51","2,161,274.79","2,454,769.81","2,593,833.25","3,048,327.81","2,878,937.16","2,775,373.82","2,973,484.57","3,141,337.67","3,578,814.57","3,167,620.64","3,781,236.74","3,118,470.15","3,527,513.44","3,466,160.48","3,290,813.48","3,422,213.38","3,281,716.34","3,377,753.93","3,942,791.44","4,382,664.12","3,828,603.99","6,915,269.25","8,398,388.87","8,328,529.04","7,989,638.46","8,062,637.99","9,573,415.37","12,792,491.46","11,639,721.10","12,411,721.15","13,046,709.20","14,041,974.74","14,087,407.99","11,510,429.84","12,491,116.87","11,148,478.14"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"8,348,228.76","6,868,971.43","2,486,390.51","11,420,484.70","281,443.58","-566,531.68","7,433,420.29","8,183,311.86","506,797.60","2,712,520.12","14,354,838.88","20,612,534.75","7,333,396.61","5,206,141.75","14,489,072.37","30,273,626.05","6,538,223.80","5,687,689.09","4,118,625.21","21,194,382.63","1,217,396.67","715,546.28","2,603,394.86","19,246,615.87","7,588,133.79","14,034,904.79","15,832,448.99","39,611,914.95","3,055,103.64","17,107,712.57","-7,514,068.68","89,945,678.17","9,531,066.87","12,799,101.80","27,747,860.48","95,012,470.28","15,304,810.51","5,281,836.55","23,067,755.28","112,545,408.83","32,574,812.56","18,984,085.25"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,295,189.04","8,182,260.28"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"877,802.58",,"1,012,250.25",,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"413,250.00","470,250.00","470,250.00","470,250.00","471,750.00","943,890.75","943,890.75","943,890.75","943,890.75","2,062,235.75","2,503,810.14","1,385,465.14","1,385,465.14","17,629,983.40","7,702,177.60","1,385,465.14","1,385,465.14","5,128,364.11","5,128,364.11","3,007,746.85",,,,,,,,,"6,487,850.20",,,,,"19,644,623.80","19,272,623.80","153,200.00","153,200.00","9,899,270.50",,,,"41,916,801.40"
存货,"22,507,479.84","27,382,748.41","37,289,440.96","38,228,421.53","44,632,295.58","47,296,740.50","48,592,811.88","49,537,293.09","59,259,630.49","64,787,909.21","70,655,187.10","76,894,653.33","86,812,653.04","91,544,117.63","84,567,242.03","79,092,671.13","76,250,715.80","71,912,767.60","72,241,836.59","75,811,403.60","80,819,699.15","76,765,721.20","75,702,122.69","50,946,973.57","62,541,286.77","74,237,483.42","61,164,063.68","156,124,056.12","221,997,921.68","245,878,399.70","286,490,492.54","204,764,184.59","245,233,107.99","277,220,120.46","247,120,927.32","192,501,207.64","234,022,201.90","270,699,654.80","215,669,306.70","210,971,320.45","262,545,208.63","275,121,176.48"
其他应付款,"5,179,566.66","3,808,128.06","6,283,565.06","7,081,014.52","7,662,017.60","6,568,768.48","7,151,038.22","3,738,596.72","4,241,955.37","6,133,178.54","9,067,677.68","8,189,064.60","8,694,389.04","8,310,723.63","8,295,529.00","6,373,654.54","7,009,928.87","9,581,123.55","12,886,822.18","14,792,788.47","13,986,167.83","14,069,197.71","13,435,317.99","16,941,326.28","15,187,990.60","16,063,416.37","14,420,989.24","22,815,712.54","12,481,577.55","20,780,285.92","52,734,378.42","259,214,853.76","255,038,757.05","236,715,149.23","239,778,141.48","246,918,700.55","46,315,068.38","39,628,726.68","53,697,791.53","47,171,085.26","37,559,056.08","39,797,106.81"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"616,933.12","616,933.12","6,913,156.28",,"28,657,717.77","40,624,013.78","38,225,987.54","30,222,349.35","25,341,555.80","1,051,594,202.58","997,505,476.35"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247,514.45","68,420.11","2,145,409.90","5,005,910.28","1,426,536.20","3,418,352.12",
流动资产合计,"232,777,498.84","202,769,980.57","393,279,752.83","437,718,656.91","389,372,323.36","376,032,509.88","428,547,126.52","473,325,282.26","437,530,505.73","459,469,505.21","545,601,498.16","646,236,528.48","614,429,706.87","660,415,324.13","659,322,598.08","672,489,175.60","585,387,221.01","595,185,350.20","616,556,331.32","698,026,278.61","623,212,924.21","642,997,602.36","664,650,602.36","766,763,442.60","696,238,268.37","781,472,553.24","713,802,232.25","1,599,560,874.07","1,443,071,794.54","1,455,060,009.48","1,534,554,793.57","1,742,461,221.49","1,562,514,847.95","1,663,655,897.65","1,719,936,639.70","2,140,294,668.74","3,425,735,882.24","3,515,336,193.13","3,531,073,166.79","4,067,441,797.55","3,725,113,310.85","3,754,711,908.53"
流动负债合计,"92,445,098.89","56,986,108.98","57,247,481.69","70,510,431.82","50,981,445.77","53,057,958.12","80,074,374.95","85,364,971.59","65,694,671.00","75,910,846.37","125,371,102.95","169,082,362.34","154,880,926.43","149,844,490.20","135,407,451.19","153,897,418.55","111,461,527.11","116,652,897.96","129,874,267.15","180,179,373.98","134,322,502.70","145,884,672.81","154,882,589.44","207,123,626.04","155,445,199.38","225,766,286.39","201,881,862.18","584,724,902.58","468,828,526.93","456,324,216.66","530,741,206.53","1,113,068,124.20","997,656,254.27","1,727,512,824.64","1,774,993,721.55","2,026,368,599.74","781,762,583.35","928,163,097.66","941,206,162.26","1,309,190,205.50","1,084,664,024.26","1,191,727,560.42"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,"800,000.00","800,000.00","800,000.00","800,000.00","800,000.00","800,000.00","800,000.00","800,000.00","800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","12,931,556.74","12,933,851.84","12,926,832.77","13,822,986.82","13,944,657.53","16,790,530.62","17,177,053.31","24,013,585.57","24,690,074.22","25,003,040.49","26,773,241.22","26,576,938.04","26,803,313.43","26,606,406.67","25,851,056.03","22,557,664.05"
专项应付款,"6,365,000.00","6,365,000.00","6,365,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"12,959,056.91","14,305,660.56","13,524,073.44","11,975,097.88","13,240,568.15","13,038,684.39","14,443,797.48","16,013,913.75","16,438,687.19","18,677,292.76","20,444,617.59","21,397,303.87","21,313,507.21","23,207,717.16","24,465,413.47","25,583,923.84","27,968,283.34","28,742,446.96","27,914,937.41","113,671,147.07","110,475,454.78","108,426,932.78","105,655,359.90","105,496,700.10","99,724,473.81","97,120,905.73","93,528,422.52","279,699,470.07","275,356,250.08","272,176,605.90","268,885,497.99","268,930,701.86","265,017,774.04","264,217,423.95","263,633,773.71","268,050,496.44","263,194,062.78","265,721,808.56","270,339,715.71","265,655,093.62","260,508,862.23","258,993,537.73"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,,,,,"45,000.00","70,508,336.33","72,830,656.33","72,899,980.69","74,819,401.31",,,,,,,,,,,,,,,"551,452,860.91","1,136,472,973.88","1,123,018,983.64","1,128,511,691.47","1,123,006,358.95","1,118,400,661.46","1,161,798,540.00","1,162,946,748.62","1,162,539,851.20"
其他非流动负债,"1,854,535.00","1,829,437.87","1,765,759.29","6,239,614.40","6,465,614.40","6,172,555.90","6,452,670.56","4,601,690.30","4,731,094.30","3,410,128.65","5,518,338.41","7,232,366.62","7,423,268.89","5,635,759.15","4,921,902.44","9,528,802.78","17,198,405.46","16,711,563.11","18,915,104.85","49,915,095.47","49,711,653.28","36,174,478.73","42,284,027.54","53,104,986.32","52,567,048.83","50,127,663.14","39,715,836.28","61,385,565.08",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"8,219,535.00","8,194,437.87","8,130,759.29","6,239,614.40","6,465,614.40","6,172,555.90","6,452,670.56","4,601,690.30","4,731,094.30","3,410,128.65","5,518,338.41","7,232,366.62","7,423,268.89","5,635,759.15","4,921,902.44","9,528,802.78","17,198,405.46","16,711,563.11","18,915,104.85","49,915,095.47","49,711,653.28","36,174,478.73","42,284,027.54","53,104,986.32","52,567,048.83","50,127,663.14","39,715,836.28","61,385,565.08","58,548,939.91","54,868,737.59","45,475,932.31","71,705,868.66","56,902,883.81","60,070,822.64","55,309,739.26","50,243,394.07","59,019,483.58","57,511,523.22","38,364,746.51","56,590,477.63","60,171,165.29","75,492,027.62"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"100,664,633.89","65,180,546.85","65,378,240.98","76,750,046.22","57,447,060.17","59,230,514.02","86,527,045.51","89,966,661.89","70,425,765.30","79,320,975.02","130,889,441.36","176,314,728.96","162,304,195.32","155,480,249.35","140,329,353.63","163,426,221.33","128,659,932.57","133,364,461.07","148,789,372.00","230,094,469.45","184,034,155.98","182,059,151.54","197,166,616.98","260,228,612.36","208,012,248.21","275,893,949.53","241,597,698.46","646,110,467.66","527,377,466.84","511,192,954.25","576,217,138.84","1,184,773,992.86","1,054,559,138.08","1,787,583,647.28","1,830,303,460.81","2,076,611,993.81","840,782,066.93","985,674,620.88","979,570,908.77","1,365,780,683.13","1,144,835,189.55","1,267,219,588.04"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,098,705.00","50,098,705.00","67,098,705.00","67,098,705.00","67,098,705.00","80,518,446.00","80,518,446.00","80,518,446.00","80,518,446.00","132,855,435.00","132,855,435.00","132,855,435.00","132,855,435.00","172,712,065.00","172,712,065.00","172,712,065.00","172,712,065.00","172,712,065.00","172,712,065.00","172,712,065.00","172,712,065.00","172,712,065.00","172,712,065.00","172,712,065.00","172,712,065.00","172,712,065.00","172,712,065.00","216,261,673.00","216,261,673.00","432,523,346.00","432,523,346.00","432,523,346.00","432,523,346.00","432,523,346.00","432,523,346.00","432,523,346.00","523,960,018.00","838,336,028.00","838,336,028.00","838,336,028.00","838,336,028.00","838,336,028.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,377,812.74","1,377,812.74","170,450,714.03","170,450,714.03","170,450,714.03","157,030,973.03","157,030,973.03","158,944,965.50","158,944,965.50","142,841,276.50","142,841,276.50","149,797,813.50","149,797,813.50","111,543,677.83","111,543,677.83","109,629,685.36","109,629,685.36","109,629,685.36","109,629,685.36","109,613,835.59","109,613,835.59","109,613,835.59","109,613,835.59","109,613,835.59","109,613,835.59","109,613,835.59","109,613,835.59","514,383,985.38","514,383,985.38","295,959,556.67","293,861,566.31","293,865,046.86","293,865,046.86","293,865,046.86","293,865,046.86","300,305,043.81","2,871,200,086.87","2,556,824,076.87","2,556,824,076.87","2,558,348,308.95","2,558,348,308.95","2,558,348,308.95"
无形资产,"589,999.66","479,999.62","424,999.60","369,999.58","314,999.56","259,999.54","494,999.52","424,999.50","354,999.49","294,999.61","229,999.60","215,000.00","200,000.00","185,000.00","170,000.00","155,000.00","140,000.00","3,239,000.00","2,186,000.00","5,531,679.47","5,242,251.47","5,105,963.63","4,893,105.71","4,680,247.79","4,467,389.87","4,254,531.95","4,051,674.03","13,162,298.97","12,319,558.24","11,450,467.51","10,583,801.33","9,715,577.45","9,127,958.85","10,625,716.53","10,689,993.62","10,482,018.26","12,706,932.94","11,526,307.75","17,575,921.45","70,503,940.10","71,649,558.58","78,972,777.76"
盈余公积,"19,736,234.55","19,736,234.55","19,736,234.55","22,847,058.51","22,847,058.51","22,847,058.51","22,847,058.51","26,260,789.48","26,260,789.48","26,260,789.48","26,260,789.48","31,346,924.75","31,346,924.75","31,346,924.75","31,346,924.75","38,682,461.60","38,682,461.60","38,682,461.60","38,682,461.60","38,985,088.08","38,985,088.08","38,985,088.08","38,985,088.08","40,231,909.75","40,231,909.75","40,231,909.75","38,999,878.94","41,067,220.69","41,067,220.69","41,067,220.69","41,067,220.69","44,288,300.05","44,288,300.05","44,288,300.05","44,288,300.05","47,954,643.54","47,954,643.54","47,954,643.54","47,954,643.54","51,093,934.97","51,093,934.97","51,093,934.97"
开发支出,,,,,,"300,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"5,291,928.86","7,249,705.57","9,759,489.60","26,264,055.94","39,348,863.07","46,858,937.77","53,811,258.46","61,397,150.66","58,320,684.62","72,882,583.98","82,868,912.28"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91","7,991.91"
未分配利润,"70,749,031.48","78,692,654.24","82,694,045.23","102,020,069.70","81,083,777.19","67,872,566.25","90,292,969.23","120,838,504.87","105,541,513.07","81,041,292.29","92,247,197.14","141,153,224.70","127,542,056.01","120,545,833.25","138,194,737.40","193,742,778.22","173,405,949.10","182,949,814.21","189,250,586.38","202,676,894.05","180,098,546.17","199,196,267.30","206,325,278.46","238,564,399.09","220,751,658.27","235,941,602.25","249,526,530.92","460,391,867.26","422,970,995.75","447,263,539.23","458,686,097.24","599,457,464.59","556,567,829.48","518,126,786.01","561,264,430.11","708,290,044.16","606,337,303.31","557,658,810.60","585,889,838.31","848,007,653.42","762,324,537.53","712,855,815.65"
长期待摊费用,,,,"1,307,152.22","967,020.77","793,468.65","544,010.85","309,724.83","223,489.40","443,458.74","354,282.15","310,521.82","256,984.48","282,811.54","260,782.96","198,991.03","525,075.47","485,628.01","559,890.68","401,698.98","316,012.74","233,091.68","2,812,355.74","3,497,948.71","3,291,002.17","3,084,055.63","3,847,374.23","3,269,375.86","3,020,846.53","3,167,612.25","2,867,925.78","2,975,035.43","2,624,333.67","2,273,612.13","2,632,870.04","3,110,207.85","2,683,869.31","2,224,442.81","1,926,188.97","1,109,576.99","635,717.91","406,956.98"
少数股东权益,"11,769,724.77","12,890,260.60","13,511,390.08","15,838,465.43","13,654,531.71","13,604,788.41","15,402,309.55","17,802,586.63","21,270,695.01","23,697,152.16","48,186,580.75","41,960,444.91","42,677,050.57","100,273,502.10","100,371,911.64","100,989,957.84","79,102,098.75","77,934,308.55","76,836,991.88","76,176,000.85","71,024,993.63","69,000,514.09","67,189,812.09","72,867,094.26","70,334,328.95","70,806,215.02","35,630,545.02","51,684,214.59","50,464,227.14","55,875,286.73","56,450,505.21","68,792,969.33","67,584,937.19","69,423,642.21","70,134,853.24","83,813,694.84","79,582,056.22","80,936,333.11","84,420,226.96","92,011,268.33","90,071,746.61","89,680,645.47"
递延所得税资产,"2,761,063.16","5,112,049.37","6,139,998.79","3,626,160.39","8,678,942.86","10,671,691.85","7,780,875.55","3,450,042.12","7,606,500.64","6,323,672.22","5,842,330.82","4,461,225.74","9,515,284.68","7,003,407.54","9,426,883.83","7,439,750.64","12,532,964.32","11,912,398.02","11,056,609.59","10,619,556.98","15,214,049.34","12,795,339.24","11,973,280.58","11,771,584.94","15,926,919.64","17,259,538.68","17,911,302.25","19,265,565.86","23,822,294.73","26,196,229.70","25,961,206.18","25,528,132.07","33,668,932.36","39,246,030.16","46,051,064.05","38,182,495.76","61,343,565.23","67,173,213.39","63,471,612.07","45,587,608.23","65,766,823.59","66,979,182.66"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"5,300,531.95","5,300,531.95","5,492,513.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"550,000,000.00","550,000,000.00","578,558,160.00",,,,,,"54,546,237.11","57,647,091.91","87,495,537.98"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"21,618,643.59","25,206,233.41","25,589,577.04","17,286,401.98","23,209,523.25","25,071,836.34","24,071,675.31","21,006,672.11","25,431,668.63","26,547,415.24","27,679,222.07","27,192,043.34","32,093,768.28","31,486,928.15","35,176,072.17","106,693,993.75","116,804,971.37","120,087,445.59","119,344,830.90","132,232,074.41","133,255,760.24","128,569,319.24","127,342,093.84","127,454,473.45","125,417,777.40","123,727,023.90","134,278,321.68","330,338,554.51","329,453,774.26","328,821,894.09","324,251,080.72","881,239,898.20","886,873,749.71","1,482,154,870.76","1,512,442,797.37","1,509,204,097.42","1,544,080,292.63","1,552,048,319.87","1,561,922,555.66","1,686,136,079.25","1,719,896,434.76","1,762,822,412.55"
所有者权益(或股东权益)合计,"153,731,508.54","162,795,667.13","353,491,088.89","378,255,012.67","355,134,786.44","341,873,832.20","366,091,756.32","404,365,292.48","392,536,409.06","406,695,945.43","442,391,278.87","497,113,842.86","484,219,279.83","536,422,002.93","554,169,316.62","615,756,948.02","573,532,259.81","581,908,334.72","587,111,790.22","600,163,883.57","572,434,528.47","589,507,770.06","594,826,079.22","633,989,303.69","613,643,797.56","629,305,627.61","606,482,855.47","1,283,788,960.92","1,245,148,101.96","1,272,688,949.32","1,282,588,735.45","1,438,927,126.83","1,394,829,459.58","1,358,227,121.13","1,402,075,976.26","1,572,886,772.35","4,129,034,107.94","4,081,709,892.12","4,113,424,813.68","4,387,797,193.67","4,300,174,556.06","4,250,314,733.04"
资产总计,"254,396,142.43","227,976,213.98","418,869,329.87","455,005,058.89","412,581,846.61","401,104,346.22","452,618,801.83","494,331,954.37","462,962,174.36","486,016,920.45","573,280,720.23","673,428,571.82","646,523,475.15","691,902,252.28","694,498,670.25","779,183,169.35","702,192,192.38","715,272,795.79","735,901,162.22","830,258,353.02","756,468,684.45","771,566,921.60","791,992,696.20","894,217,916.05","821,656,045.77","905,199,577.14","848,080,553.93","1,929,899,428.58","1,772,525,568.80","1,783,881,903.57","1,858,805,874.29","2,623,701,119.69","2,449,388,597.66","3,145,810,768.41","3,232,379,437.07","3,649,498,766.16","4,969,816,174.87","5,067,384,513.00","5,092,995,722.45","5,753,577,876.80","5,445,009,745.61","5,517,534,321.08"
负债和所有者(或股东权益)合计,"254,396,142.43","227,976,213.98","418,869,329.87","455,005,058.89","412,581,846.61","401,104,346.22","452,618,801.83","494,331,954.37","462,962,174.36","486,016,920.45","573,280,720.23","673,428,571.82","646,523,475.15","691,902,252.28","694,498,670.25","779,183,169.35","702,192,192.38","715,272,795.79","735,901,162.22","830,258,353.02","756,468,684.45","771,566,921.60","791,992,696.20","894,217,916.05","821,656,045.77","905,199,577.14","848,080,553.93","1,929,899,428.58","1,772,525,568.80","1,783,881,903.57","1,858,805,874.29","2,623,701,119.69","2,449,388,597.66","3,145,810,768.41","3,232,379,437.07","3,649,498,766.16","4,969,816,174.87","5,067,384,513.00","5,092,995,722.45","5,753,577,876.80","5,445,009,745.61","5,517,534,321.08"
