科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"29,258,410.59","21,459,581.82","29,994,827.95","51,710,577.58","25,587,846.06","62,085,144.33","40,949,370.49","55,443,855.47","44,379,073.62","51,481,915.77","21,030,622.54","141,986,070.60","109,689,648.01","89,080,597.66","50,985,768.75","128,428,411.43","129,392,631.48","148,428,466.66","85,321,368.20","105,863,851.24","61,979,225.13","51,578,593.63","44,806,915.42","67,925,587.09","31,819,118.84","27,520,845.88","85,969,464.03","372,027,408.85","287,201,237.63","213,435,260.67","208,671,335.16","223,264,580.76","217,953,193.58","87,446,473.24","82,514,317.24","134,980,358.83","137,279,710.88","234,182,870.84","108,002,128.72","44,028,373.61","36,012,041.80","109,364,187.24","111,513,359.30"
短期借款,"202,690,000.00","197,260,000.00","195,730,000.00","69,680,000.00","61,680,000.00","61,680,000.00","61,680,000.00","61,680,000.00","51,680,000.00","63,680,000.00","63,680,000.00","70,680,000.00","68,680,000.00","68,675,640.40","68,675,640.40","98,675,640.40","98,675,640.40","98,675,640.40","68,675,640.40","70,975,640.40","49,475,640.40","58,475,640.40","73,295,640.40","77,700,000.00","66,500,000.00","73,700,000.00","73,700,000.00","58,700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","47,500,000.00","96,800,000.00","155,000,000.00","150,000,000.00","120,000,000.00","60,000,000.00"
交易性金融资产,"98,908.40","71,510.00","134,950.00","106,100.00","79,340.00","74,600.00","54,350.00","43,100.00","57,190.00","72,090.00","70,720.00",,"25,180.00","69,240.00","322,450.00","294,900.00","314,900.00",,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"411,514.60","360,014.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000.00",,"15,097,181.00","8,752,630.37","10,523,594.46","11,339,162.34","13,667,657.90","18,526,560.20"
应付票据,"14,225,000.00","4,225,000.00","2,400,000.00",,,,,,,,,,,,,,,,,,,,,,,,"3,597,463.32","2,500,000.00",,"4,093,571.00",,,,,,,,,,,,,
应收账款,"29,903,223.13","29,437,792.52","32,785,621.37","2,008,998.67","1,597,730.94","1,231,926.38","1,890,372.82","1,942,294.38","2,205,421.20","1,875,274.16","1,465,175.93","3,620,290.96","1,837,768.65","1,270,932.10","1,266,148.81","7,255,491.92","2,802,835.55","1,982,486.00","2,386,752.44","10,972,587.17","4,003,280.67","3,777,149.65","4,978,008.34","13,006,232.18","5,694,055.31","3,199,167.52","3,000,627.23","11,768,612.10","4,728,469.60","3,254,842.59","2,910,207.47","12,555,742.66","5,276,203.61","4,959,037.76","3,916,669.81","10,929,014.28","5,064,305.99","26,111,547.04","42,748,745.50","96,668,041.47","109,662,683.47","129,010,767.11","115,114,375.44"
应付账款,"48,117,541.77","42,624,897.85","52,940,805.13","55,844,657.52","49,080,492.61","42,004,795.19","41,332,241.92","57,713,121.58","44,164,397.92","44,112,909.18","35,061,200.71","50,581,547.64","36,766,511.78","37,007,906.87","21,732,701.16","55,109,108.88","46,617,050.99","45,008,799.59","44,257,754.81","80,101,730.70","52,615,927.82","56,927,798.24","56,939,125.97","67,462,772.05","53,836,415.77","56,174,037.45","51,742,265.99","58,754,456.75","49,591,619.92","47,738,643.66","45,874,171.87","55,132,976.64","51,462,320.02","44,623,067.67","44,639,789.08","60,702,421.36","55,924,017.88","85,587,968.24","48,824,089.27","81,627,373.98","71,670,846.15","65,543,361.81","58,279,396.93"
预付款项,"22,973,830.42","24,491,068.05","8,563,634.25","6,222,153.61","5,519,037.87","5,899,472.36","3,645,649.44","3,782,610.30","3,807,392.45","5,185,049.59","4,915,567.89","5,240,200.50","4,626,855.15","7,862,668.32","9,489,506.37","6,484,753.47","8,655,555.60","8,611,435.97","11,242,827.68","4,092,324.68","3,390,027.21","8,072,494.70","10,053,012.88","7,302,943.19","8,643,931.54","8,374,433.20","6,107,772.55","6,386,298.24","5,658,538.61","9,316,122.73","7,583,198.85","8,407,963.28","9,590,170.44","6,780,753.49","5,762,643.12","5,473,092.12","5,247,402.98","21,775,447.52","33,430,901.41","82,906,823.91","37,260,162.12","45,746,755.63","46,677,526.02"
预收款项,"29,688,330.44","29,344,142.73","32,691,825.21","31,348,265.15","33,016,092.35","34,703,514.31","34,937,595.33","33,801,410.78","31,878,730.83","31,909,690.60","35,076,598.69","14,768,513.92","8,374,744.35","12,957,393.82","40,684,804.99","101,355,300.67","138,629,199.74","170,272,601.48","100,490,158.02","32,546,843.83","27,032,192.15","24,856,040.73","27,472,223.21","31,731,318.11","25,208,124.49","25,726,506.71","27,570,002.53","27,278,008.50","19,680,893.77","20,814,756.93","23,985,163.24","21,476,843.24","16,797,050.52","19,290,135.94","20,203,384.55","23,153,052.41","21,573,519.48","47,214,077.23","51,221,736.78","50,286,578.11","48,662,471.14","55,971,157.31","58,404,232.31"
其他应收款,"40,577,100.61","35,435,518.31","29,706,144.59","38,510,541.70","59,084,218.41","13,985,533.72","24,764,715.96","17,264,994.91","3,819,756.71","6,488,430.93","13,586,867.80","20,730,960.80","10,773,711.44","10,008,596.13","9,482,052.75","4,982,718.69","7,419,322.34","8,939,986.36","12,719,076.23","7,380,729.10","9,160,933.60","7,293,731.24","9,779,521.67","6,965,113.63","9,015,789.14","9,361,822.05","12,351,229.05","8,639,009.72","8,448,200.64","8,842,455.78","9,138,974.85","11,524,905.94","11,427,074.98","78,099,700.23","79,160,953.55","75,251,820.26","74,223,132.41","7,479,393.61","7,443,351.04","6,168,193.31","4,698,593.58","27,404,269.26","27,650,376.09"
应付职工薪酬,"7,690,597.50","7,457,310.59","7,416,233.15","4,961,714.01","5,480,565.48","5,406,204.53","5,002,179.95","3,538,543.35","4,956,788.57","4,834,198.88","4,477,556.43","2,647,886.69","3,755,002.95","3,710,544.75","3,111,222.63","2,894,088.72","2,467,830.89","2,062,276.28","2,023,013.11","2,049,237.38","2,237,542.77","1,220,498.40","2,657,146.44","3,782,048.14","1,999,862.63","1,093,918.22","3,153,886.85","1,201,887.41","606,538.46","613,404.32","660,798.38","1,761,479.25","568,265.82","599,189.46","613,682.64","503,384.87","633,872.84","1,147,756.54","1,218,276.66","1,741,233.01","1,190,613.77","1,161,846.65","1,121,782.68"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"11,190,150.22","12,296,317.46","14,811,616.04","12,779,631.13","11,052,051.11","11,988,008.42","13,117,496.85","12,200,070.53","12,029,752.31","11,538,537.50","12,362,474.98","7,965,756.11","4,818,912.23","-551,945.02","-2,151,420.06","1,404,543.23","-5,179,595.18","-10,400,440.75","2,509,309.39","15,207,000.05","13,871,535.42","6,764,078.52","9,237,552.87","17,648,041.11","9,923,560.90","1,263,894.68","7,355,108.85","11,454,340.78","9,032,573.95","210,976.66","3,633,173.56","4,926,811.02","3,654,684.57","2,305,012.86","1,993,935.24","5,884,230.09","2,359,364.20","1,928,981.39","-5,231,927.12","8,341,687.66","3,473,237.24","5,562,273.09","5,091,909.10"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.50,132.30,123.20,101.42,70.30,58.40,51.15,38.06,22.60,10.60
应付利息,"1,373,292.09","1,272,875.46","1,426,113.79","1,840,242.96","2,009,272.69","1,694,187.97","2,081,032.66","2,111,909.67","2,069,180.19","2,056,159.30","1,988,289.59","2,179,180.62","2,287,004.28","2,165,486.63","2,164,258.52","2,419,760.34","2,433,534.49","1,867,390.11","1,886,175.17","2,068,310.58","2,017,171.26","2,028,506.83","2,040,206.83","2,171,165.07","2,182,865.07","2,106,058.40","2,117,758.40","2,068,168.35","2,040,598.35","2,052,298.35","2,063,998.35","2,134,738.35","2,146,438.35","2,158,138.35","2,169,838.35","2,230,946.69","2,238,155.02","2,439,608.35","1,255,394.95","1,243,062.45","1,243,062.45","1,230,710.35","1,230,710.35"
应收股利,,,,,,,,,,,,,,,,,,"545,996.15",,,,"1,700,303.45",,,,,,"200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","378,904.52","200,000.00",,,"186,000.00",,,,,
应付股利,"1,692,903.03","1,691,883.03","1,691,883.03","1,691,883.03","1,691,883.03","1,691,883.03","1,691,883.03","1,691,883.03","1,691,883.03","1,691,883.03","1,691,883.03","1,691,883.03","1,691,883.03","1,691,883.03","1,691,883.03","1,916,883.03","1,916,883.03","2,022,412.27","1,691,883.03","1,691,067.03","1,691,067.03","1,691,067.03","2,693,951.51","1,701,785.43","1,701,785.43","1,701,785.43","1,701,785.43","1,701,785.43","1,701,785.43","1,712,134.23","1,712,134.23","1,712,134.23","1,712,134.23","1,851,458.80","1,851,458.80","1,851,458.80","1,851,458.80","48,642,735.59","1,851,458.80","1,851,458.80","1,851,458.80","1,851,458.80","1,851,458.80"
存货,"25,445,475.51","26,661,568.99","24,091,304.99","13,176,318.15","13,555,316.86","14,209,739.47","17,409,284.41","17,424,552.86","15,645,275.83","16,424,061.39","19,855,291.67","15,958,396.26","16,458,654.54","14,862,795.04","22,628,692.86","25,677,269.70","24,880,247.49","26,800,846.14","33,744,675.69","44,227,972.79","41,563,756.91","41,080,771.37","49,572,251.62","50,350,822.34","50,661,489.40","48,759,992.90","57,309,718.33","57,075,944.11","57,043,703.17","52,100,594.87","62,605,533.03","52,440,805.89","53,285,925.74","51,736,531.42","55,455,840.42","49,367,384.42","47,500,754.94","78,260,310.19","68,370,741.73","81,077,025.32","79,859,196.31","76,983,589.59","61,372,612.89"
其他应付款,"27,332,187.29","26,975,021.24","25,024,729.76","21,095,227.72","19,818,767.72","17,649,878.16","18,827,598.97","20,317,033.17","20,181,422.95","19,307,319.33","47,088,604.43","16,258,328.82","13,457,601.03","27,145,000.58","33,844,166.73","15,758,452.93","13,997,025.99","19,363,928.34","20,667,572.59","31,388,626.74","32,595,533.88","20,689,971.03","24,886,144.29","20,565,453.72","21,270,067.65","23,356,687.19","21,596,387.60","18,430,669.73","17,348,409.59","16,046,942.97","17,002,609.15","15,533,768.49","15,224,142.19","14,531,986.76","15,282,616.08","14,810,313.59","14,170,008.18","37,348,472.96","16,718,949.74","20,441,259.67","21,589,585.54","22,885,072.13","23,288,338.60"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"3,500,000.00","3,500,000.00",,"4,900,000.00","4,900,000.00","4,900,000.00",,"34,900,000.00","34,900,000.00","34,900,000.00",,"4,900,000.00","4,900,000.00","4,900,000.00",,"4,900,000.00","4,900,000.00","4,900,000.00",,"4,900,000.00","4,900,000.00","4,900,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,"2,500,000.00",,,,,,,,,,,,,,,
其他流动资产,"1,297,570.43","1,789,014.19","1,028,781.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000.00",,"12,278,834.19","13,662,673.70","13,479,707.39","11,954,356.46"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"149,966,033.69","139,706,068.03","126,305,264.64","111,734,689.71","105,423,490.14","97,486,416.26","88,713,743.12","95,901,407.92","69,914,109.81","81,526,821.84","60,924,245.83","187,535,919.12","143,411,817.79","123,154,829.25","94,174,619.54","173,123,545.21","173,465,492.46","195,309,217.28","145,414,700.24","172,537,464.98","120,097,223.52","113,503,044.04","119,189,709.93","145,550,698.43","105,834,384.23","97,216,261.55","164,738,811.19","456,097,273.02","363,280,149.65","287,149,276.64","291,109,249.36","308,393,998.53","297,732,568.35","229,401,536.16","227,010,556.44","276,021,793.11","269,315,408.62","389,092,820.50","268,748,557.17","333,650,937.42","292,494,551.38","415,656,956.72","392,809,177.00"
流动负债合计,"347,500,002.34","326,647,448.36","334,133,206.11","204,141,621.52","188,729,124.99","181,718,471.61","178,670,028.71","227,953,972.11","203,552,155.80","214,030,697.82","201,426,607.86","171,673,096.83","144,731,659.65","157,701,911.06","169,753,257.40","284,433,778.20","304,457,570.35","333,772,607.72","242,201,506.52","240,928,456.71","186,436,610.73","177,553,601.18","200,221,991.52","223,762,583.63","183,622,681.94","186,122,888.08","192,534,658.97","184,589,316.95","100,702,419.47","93,982,728.12","95,632,048.78","103,378,751.22","92,265,035.70","86,058,989.84","87,454,704.74","109,835,807.81","99,450,396.40","271,809,600.30","212,657,979.08","320,532,653.68","299,681,275.09","274,205,880.14","209,267,828.77"
可供出售金融资产,"4,336,758.52","1,441,800.00","98,800.00","10,109,830.65","4,934,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"5,341,650.33","5,341,650.33","5,341,650.33","58,920,436.73","29,514,192.92","35,640,969.37","32,894,094.81","34,459,076.35","39,977,671.64","38,836,576.37","39,307,607.54","37,753,742.26","33,437,445.79"
长期借款,"67,271,605.06","66,830,246.47","66,373,216.51","157,006,660.62","167,768,555.45","195,549,556.27","193,280,576.35","155,490,489.97","152,889,360.42","150,222,741.56","147,510,640.03","127,685,139.73","125,076,552.55","122,026,474.89","119,124,551.42","111,273,131.80","108,281,547.71","105,300,837.66","85,584,174.50","78,287,324.96","75,841,993.46","73,347,199.34","69,801,942.09","67,165,436.19","64,479,406.42","61,742,922.55","58,955,036.82","53,614,783.75","50,721,179.62",,,,,,,"30,000,000.00","30,000,000.00","156,750,000.00","156,750,000.00","148,500,000.00","148,500,000.00","290,250,000.00","340,250,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"354,512.22","354,512.22","354,512.22","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39","198,588.39"
