科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"331,017,500.54","683,049,000.35","1,047,923,296.56","1,443,605,255.01","451,437,531.83","892,923,036.24","1,296,239,635.65","1,688,124,406.60","263,176,683.50","592,290,698.67","915,436,214.19","1,320,929,927.72","419,893,482.34","841,355,874.16","1,310,142,866.11","2,038,417,860.78","449,063,966.03","1,025,309,171.40","1,524,537,217.72","2,015,855,675.34","315,948,404.12","814,244,130.88","1,252,619,746.60","1,719,490,722.49","427,779,166.03","929,304,441.50","1,354,749,123.90","1,809,205,036.55","418,584,931.59","870,997,215.27","1,357,813,801.22","1,895,488,545.43","497,112,920.27","1,013,830,348.61","1,562,615,399.35","2,111,610,376.31","506,314,054.95","1,126,986,404.60","1,729,580,498.37","2,277,754,341.37","610,392,794.59","1,269,189,252.90","1,982,827,357.02","2,655,536,524.53","668,538,375.58"
二、营业利润,"14,078,930.51","32,180,090.59","48,413,223.74","55,522,228.50","14,641,885.27","32,003,645.40","33,822,108.44","12,019,232.62","-27,424,139.41","-47,974,867.92","-42,894,438.25","-187,360,176.33","12,930,175.33","18,313,430.16","12,424,310.35","63,264,010.44","13,227,119.01","27,585,981.84","14,262,171.77","21,884,811.45","-26,634,861.03","-51,988,396.70","-73,262,043.31","-300,437,524.04","4,454,009.06","-52,394,950.77","-71,246,862.93","-19,858,815.48","15,351,975.16","54,456,835.05","33,973,688.61","63,533,734.03","-48,961,548.78","-60,172,751.62","-61,126,878.25","-112,841,043.31","-14,766,887.94","27,468,596.61","65,805,484.96","73,334,835.25","33,447,011.75","93,661,172.65","148,682,221.83","158,521,194.47","64,118,710.06"
减:营业成本,"279,526,960.55","554,063,038.15","861,604,482.05","1,211,318,967.18","390,805,383.84","760,145,286.12","1,120,081,247.92","1,489,451,590.89","241,981,320.97","522,819,989.91","806,114,491.64","1,154,325,934.37","364,758,209.80","732,376,968.61","1,177,504,524.85","1,836,722,103.48","393,131,484.96","882,729,912.10","1,335,169,620.58","1,781,924,875.28","271,465,257.67","690,927,781.07","1,113,042,577.48","1,561,939,951.82","382,983,850.11","838,099,916.98","1,226,718,568.55","1,597,770,624.79","371,406,385.39","772,145,791.64","1,224,336,233.36","1,735,096,318.34","447,898,567.33","898,115,462.54","1,357,697,917.88","1,811,603,293.77","437,687,880.29","941,390,482.06","1,411,964,753.18","1,859,345,179.19","477,859,554.72","994,271,832.83","1,562,734,049.58","2,142,143,990.82","526,904,592.79"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,668,135.82","3,052,847.21","5,012,247.57","6,070,954.66","2,018,672.62","3,466,131.94","4,621,377.89","6,072,355.65","1,371,008.62","3,396,126.03","4,531,643.54","6,426,970.39","1,653,795.95","3,184,071.64","5,219,408.44","7,429,362.14","923,621.68","2,554,156.50","4,042,937.12","5,696,599.33","563,831.46","2,462,371.64","3,313,962.85","4,816,060.37","692,209.02","2,578,730.87","4,782,866.10","13,022,287.55","1,326,844.80","3,883,599.58","6,738,283.39","8,840,196.04","2,550,426.84","6,375,656.33","8,777,983.83","12,573,856.57","3,462,222.86","6,386,863.65","13,285,065.73","22,460,203.75","4,395,959.88","9,877,020.68","16,746,471.20","23,454,377.49","5,656,858.62"
营业外收入,"148,394.28","269,620.36","1,677,694.61","5,501,991.42","4,420,732.83","5,078,020.83","5,074,668.67","8,350,479.01","200,664.30","2,933,853.35","6,309,472.50","8,372,546.11","4,748,784.29","16,767,780.33","18,798,600.87","24,753,228.19","1,691,776.06","4,290,645.21","7,209,060.15","8,352,544.06","2,073,243.24","2,506,028.47","4,238,718.44","7,007,766.66","970,069.87","1,792,515.26","60,553,208.14","72,956,252.93","1,847,849.49","2,994,195.49","4,006,326.83","13,698,633.09","5,917,776.60","2,175,185.00","6,698,902.94","9,436,248.70","1,083,068.15","2,609,567.12","5,290,054.90","10,193,936.26","2,753,725.10","7,366,331.46","10,169,057.64","5,417,777.35","159,784.83"
销售费用,"14,096,862.37","33,149,570.59","47,128,667.50","45,912,283.80","17,749,717.81","38,911,439.63","50,322,732.55","53,180,286.56","15,999,681.61","34,922,796.44","39,916,039.26","41,096,837.37","16,439,682.07","36,575,613.53","47,460,769.12","52,731,992.96","16,797,005.57","51,245,133.77","66,593,421.95","78,477,915.57","16,920,347.14","57,303,605.05","64,451,234.54","75,036,923.28","15,702,273.95","46,199,412.17","56,517,567.29","60,931,032.81","19,962,970.07","46,038,490.67","61,389,005.79","65,327,141.69","21,974,652.64","44,019,175.78","50,614,448.44","74,104,708.54","17,547,711.54","33,309,520.14","53,507,581.21","76,416,547.08","24,757,009.44","44,468,802.77","69,252,063.12","92,006,822.96","22,945,614.90"
减:营业外支出,"13,112.11","544,096.31","858,513.81","4,286,265.99","80,360.92","1,690,907.74","2,037,970.57","3,219,551.20","75,545.34","776,845.02","1,085,034.40","2,670,327.21","17,948.50","1,363,338.20","2,064,780.56","2,590,008.15","175,318.99","347,867.86","1,053,569.42","992,208.14","254,648.17","571,130.25","5,036,907.42","14,164,145.20","94,232.39","228,941.65","7,712,302.00","13,592,528.85","836,796.39","10,050,586.73","11,316,415.58","19,612,506.18","734,123.54","1,406,976.13","1,644,315.67","5,642,848.78","230,654.50","294,676.22","304,915.09","3,458,139.26","1,185,543.85","4,773,949.64","5,727,887.72","7,840,195.19","128,881.71"
管理费用,"18,886,040.02","43,124,966.82","61,034,981.26","75,473,181.45","19,098,523.67","38,472,593.25","59,628,145.53","76,469,739.63","17,716,009.70","40,799,143.64","62,557,284.04","98,611,887.30","17,680,955.15","40,715,545.64","55,255,571.19","92,203,942.96","29,074,795.80","61,726,950.88","93,413,996.70","121,424,695.76","31,598,832.84","70,071,248.19","113,362,530.50","182,556,054.17","37,959,772.89","75,280,408.41","112,713,273.72","152,107,404.98","34,506,592.51","77,645,233.48","118,161,329.00","167,082,734.53","41,077,702.70","86,962,977.15","132,144,444.64","184,653,865.61","42,837,790.19","85,212,511.06","133,399,081.65","179,645,208.89","53,790,862.29","113,770,076.30","169,918,593.95","228,271,449.74","52,345,055.92"
其中:非流动资产处置净损失,,"503,025.00","503,025.00","581,816.03",,"484,079.36","780,084.76","813,989.78","4,857.25","653,724.26","606,901.49","2,132,222.55",,"1,318,790.29","1,314,691.03","1,782,946.90","136,247.99","148,364.75","198,364.75","207,372.11","44,713.09","258,634.45","3,830,530.78","12,780,625.89",610.60,"44,420.33","44,420.33","4,632,227.03","4,868.38","24,570.36","87,238.25","3,625,301.01","15,712.29","19,952.69","21,435.40","3,618,460.03","19,567.67","37,355.77","46,316.23","642,427.84","236,719.80","242,387.01","275,303.78",,
