科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"10,419,543.82","8,913,218.21","7,106,597.69","13,621,443.59","15,567,405.34","18,969,245.73","12,214,955.16","18,920,763.89","23,893,583.27","33,777,814.25","35,331,445.53","33,445,790.51","46,090,153.08","37,974,827.05","43,274,406.13","38,006,184.32","62,527,913.38","71,851,470.23","71,873,488.69","81,746,000.96","80,406,421.88","128,461,155.81","115,300,201.29","156,507,155.87","127,099,945.79","138,382,286.53","134,997,353.08","175,025,148.89","171,747,417.16","236,460,990.86","157,349,559.73","165,441,615.29"
应付职工薪酬,"6,419,685.09","6,992,177.10","2,371,568.99","1,652,199.51","840,460.04","572,362.94","588,305.79","422,652.01","535,895.31","591,670.00","831,581.10","687,036.76","2,206,169.99","2,133,568.05","4,633,277.01","2,338,478.84","3,106,657.69","6,116,184.11","34,100,953.29","33,747,027.08","30,535,113.82","36,392,357.12","44,702,800.97","38,780,302.60","39,868,251.69","52,033,520.63","72,535,614.62","44,630,466.87","43,672,756.62","49,169,611.26","85,797,881.45","65,059,856.26"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"7,611,165.20","15,284,055.12","11,782,949.85","5,719,096.98","7,487,864.86","4,384,820.43","7,621,503.20","-2,150,415.61","2,453,323.64","885,860.36","20,986,750.72","2,858,494.62","24,287,341.03","28,560,375.80","58,063,393.09","24,581,322.02","61,154,072.94","48,092,693.10","160,441,374.50","99,063,134.79","143,458,528.60","127,787,829.06","119,349,719.41","100,955,933.27","94,225,037.24","156,638,709.91","245,985,644.78","137,295,013.01","154,622,231.54","195,363,323.37","259,812,362.65","199,791,777.73"
应收利息,,,,,,,"824,740.41","824,740.41","824,740.41","824,740.41",,,,,,,,,,,,,,,,,"18,516,666.67",,,,,
应付利息,,,,,,,"66,666.67",,,,"207,693.23","207,693.23","1,170,000.00","4,680,000.00","8,369,885.26","11,700,000.00",,"56,693.77","1,160,280.17","280,153.80",,,"3,353,774.16","3,698,196.11","9,473,565.97","5,130,820.35","15,035,563.07","1,019,511.20","1,489,906.02",,"3,546,312.15","2,883,663.39"
应收股利,,,,,,,,,,,,,,,,,,,,,,,"17,348,601.02","17,348,601.02","17,348,601.02","17,348,601.02","17,348,601.02","17,348,601.02","17,348,601.02",,"13,848,601.02","13,848,601.02"
应付股利,"3,556,467.67","3,556,467.67",,,,,,,,,,,,,,,,"15,142,607.74","15,142,607.74","10,142,607.74","142,607.74","142,607.74","25,795.82","25,795.82","25,795.82","25,795.82","25,795.82","25,795.82","25,795.82",,,
存货,"186,064,706.64","214,341,875.87","207,439,917.82","170,396,039.83","183,904,024.35","217,443,076.77","220,480,583.82","250,976,753.28","286,038,599.36","343,753,305.23","281,216,330.62","313,426,708.86","340,767,961.81","418,391,666.02","389,388,147.09","449,047,754.64","490,174,705.72","849,489,981.71","1,138,462,103.40","1,230,134,551.63","1,433,308,137.80","1,621,121,181.17","1,976,321,912.01","2,376,462,235.76","2,628,862,176.58","2,844,388,525.77","3,134,846,869.74","3,314,328,752.19","3,627,076,612.90","3,891,692,212.65","4,104,877,203.23","4,296,717,983.21"
其他应付款,"17,391,092.54","1,394,847.69","1,605,192.96","2,425,929.26","2,305,730.79","7,570,088.05","7,670,725.03","6,618,269.67","5,820,441.64","7,179,644.26","6,798,243.15","4,888,999.51","33,505,350.26","4,987,594.11","6,885,581.67","8,647,187.00","3,006,539.69","69,068,205.05","114,799,281.60","81,817,837.28","174,546,398.31","494,854,914.88","261,657,048.58","1,310,936,147.00","1,335,594,946.30","1,271,399,859.26","1,259,741,877.11","126,963,828.60","121,593,087.60","97,524,801.62","113,744,449.27","112,436,852.49"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,"548,133.93","336,768.26","93,434.04",,"112,654.61","39,999.81",,,,,,,"9,090,071.38","8,537,987.24","8,084,772.19","8,184,094.13","8,163,796.81",,"19,568,660.67",,,
一年内到期的非流动负债,,,,,,,,,,,"16,000,000.00","16,000,000.00",,,"19,000,000.00","19,000,000.00","9,500,000.00","63,783,092.00","6,771,915.88","4,620,930.84","4,738,887.61","4,830,186.30","5,078,794.13","4,239,898.02","2,931,999.88","1,659,073.48","3,314,079.85","2,853,348.18","2,888,012.31","3,125,802.30","2,883,739.91","2,829,243.31"
其他流动资产,,,,,,,"89,605.40",,,,"2,666,584.14","2,353,501.26","2,286,239.62","186,379.70","158,608,164.08","102,583,210.45","117,204,157.46","4,243,286.07","56,185,222.85","88,966,332.95","141,699,642.24","522,703,415.59","120,696,437.32","108,302,389.00","85,108,343.63","101,935,373.95","1,072,275,217.68","299,300,669.75","259,015,326.01","159,293,667.00","88,342,601.62","113,297,434.49"
其他流动负债,,,,,,,,,,,,,,,,"519,354.33",,,,,,,"109,105,334.62","92,998,996.88","102,733,862.96","140,403,914.25","117,639,087.46","136,312,999.93","119,997,904.99","124,384,225.86","216,448,792.35","256,485,005.71"
流动资产合计,"276,458,925.11","430,932,108.90","426,807,014.29","741,515,789.18","722,077,930.14","794,668,055.07","847,412,163.66","801,869,699.44","841,934,333.96","904,680,504.33","1,024,280,556.31","958,692,616.98","1,287,291,161.39","1,379,422,866.54","1,497,836,229.56","1,440,802,625.30","1,720,150,972.50","2,408,908,273.61","3,137,322,083.32","3,151,395,994.41","3,580,800,617.24","5,332,488,501.52","5,128,837,910.84","6,526,055,152.01","6,752,697,614.25","7,311,405,520.02","8,091,855,717.37","7,341,311,057.38","7,619,343,264.54","8,229,759,974.72","9,746,417,649.38","9,942,063,047.00"
流动负债合计,"204,389,949.93","272,031,811.42","254,261,905.49","191,640,903.88","177,520,089.41","241,970,561.75","289,342,444.17","252,160,620.12","304,542,401.64","364,949,677.22","482,816,932.18","411,436,408.93","456,843,139.49","519,620,323.85","643,564,600.38","572,426,372.13","744,975,859.89","1,452,649,540.40","1,715,697,348.61","1,684,187,790.27","2,092,509,642.67","2,543,118,965.23","2,472,429,073.83","4,790,339,723.61","5,113,030,031.21","5,457,965,756.08","5,822,513,474.40","3,630,736,947.75","3,881,497,536.16","4,280,503,264.10","5,629,642,228.99","5,517,335,251.84"
可供出售金融资产,,,,,,,,,,,,,,,"3,050,000.00","9,159,101.34","13,159,101.34","13,159,101.34","25,557,033.93","56,794,784.37","60,154,331.62","57,518,606.15","85,898,705.23","110,781,659.71","119,411,205.23","122,361,205.23","104,691,325.03","104,691,325.03","66,068,495.80","66,068,495.80","103,334,523.38","103,334,523.38"
长期借款,,,,,,,,,,,,,,,,,"97,891,666.67","98,534,773.42","1,060,992,774.08","1,074,235,821.81","1,108,369,814.27","527,155,333.07","113,221,938.17","114,183,356.60","17,152,606.07","21,862,835.16","18,424,478.38","17,633,000.28","16,956,259.61","17,753,158.38","15,227,800.82","14,444,188.10"
持有至到期投资,,,,,,,,,,,,,,"50,000.00",,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,"177,572,685.00","178,234,680.00","178,896,675.00","179,558,670.00","180,000,000.00",,,,,"894,600,000.00","903,870,000.00","913,140,000.00","922,410,000.00","895,680,000.00","904,950,000.00","914,220,000.00","923,490,000.00","896,760,392.00","906,030,392.00","915,300,392.00"
长期应收款,,,,,,,,,,,,,,,,,,,"12,061,840.00","12,636,752.19","10,320,667.06","10,470,790.40",,,,,,,,,,
长期应付款,,,,,,,,,,,"21,243,147.03","21,243,147.03","21,243,147.03","21,243,147.03","2,243,147.03","2,243,147.03","2,243,147.03","52,246,063.69",,,,,"650,859.35","685,795.80","714,903.93","721,702.79",,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,"2,000,000.00","1,258,377.24","6,258,377.24","16,908,377.24","65,332,739.32","85,357,392.63","94,418,432.63","94,418,432.63","89,800,310.47","99,294,077.10","144,294,077.10","188,830,593.90","211,052,793.90","185,442,057.06","199,075,307.47"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,"22,918,520.00","22,789,130.00","22,659,728.00","22,530,326.00","22,400,924.00","22,271,522.00","22,142,120.00","22,012,718.00","21,883,316.00","21,753,914.00","21,624,512.00","23,601,380.00","23,471,978.00","24,251,533.73","25,963,313.73","25,806,322.69","25,720,087.78","30,747,839.10","30,518,169.18","30,331,633.26","30,145,097.34","31,419,887.27","34,633,293.84","34,245,472.15","34,177,257.81","39,250,355.35","38,705,434.42","38,343,424.37"
预计负债,,,,,,,,,,,,,,,,,,,"21,700,212.54","22,029,735.98","22,425,292.69","22,736,373.11","25,522,291.28","26,133,062.36","27,258,726.46","28,243,984.74","29,532,141.78","28,057,802.23","32,521,464.97","36,288,650.03","32,662,334.06","31,874,779.63"
固定资产,"10,403,196.53","17,411,664.24","20,803,421.30","20,009,712.77","26,537,473.69","30,882,996.46","37,342,894.11","36,673,563.27","40,744,733.41","44,902,874.60","56,014,872.04","59,054,564.25","61,520,447.11","61,529,547.20","61,852,040.47","69,563,420.16","196,552,621.70","527,183,040.68","595,628,767.45","568,133,910.83","571,219,545.26","591,570,844.60","642,511,060.76","656,510,299.57","718,892,253.53","712,282,760.97","809,112,454.04","827,509,270.59","860,971,673.83","855,656,445.63","935,666,702.67","929,253,650.72"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"141,590,853.53","237,394,694.82","217,396,308.86","217,760,709.67","133,640,859.97","128,774,638.26","135,322,707.75","140,682,577.03","137,227,824.69","134,839,471.35"
在建工程,"212,543.59","13,700,000.00","20,010,194.31","20,010,642.31","3,087,476.31","3,174,482.81","3,978,179.14","21,578,648.05","40,336,389.99","46,538,018.80","51,655,815.94","55,236,697.24","64,198,161.33","76,357,892.05","116,876,112.89","118,069,122.61","11,467,996.48","18,552,585.50","4,548,538.00","5,833,972.71","27,518,706.06","39,628,780.58","29,168,213.38","34,534,567.21","37,930,120.37","42,933,240.76","27,351,402.52","16,522,202.78","18,690,220.92","94,340,046.95","26,731,426.89","29,284,590.42"
其他非流动负债,,,,,,,,,,,"1,134,000.00","1,134,000.00","13,014,000.00","13,014,000.00",,,,,"15,256,021.31","13,493,819.03","11,764,743.48","10,188,252.68","9,434,201.64","9,580,618.73","11,173,183.25","21,650,121.97","20,258,187.72","17,862,989.81","18,101,148.61","13,502,489.98","8,890,400.06","8,015,079.45"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,"22,377,147.03","22,377,147.03","211,829,832.03","212,491,827.03","207,771,155.36","208,136,842.97","304,931,147.01","203,381,508.79","1,159,838,882.54","1,166,890,202.11","1,200,744,875.29","1,518,835,342.56","1,274,557,789.96","1,381,245,324.48","1,273,933,637.67","1,260,783,331.26","1,200,909,450.23","1,198,288,994.66","1,219,603,267.62","1,197,269,481.95","1,192,302,437.93","1,192,540,382.54"
固定资产清理,,,,418.00,,939.75,,"2,913.20",,"19,006.55",,,,,,,,,,,,,,,,,,,,,,
负债合计,"204,389,949.93","272,031,811.42","254,261,905.49","191,640,903.88","177,520,089.41","241,970,561.75","289,342,444.17","252,160,620.12","304,542,401.64","364,949,677.22","505,194,079.21","433,813,555.96","668,672,971.52","732,112,150.88","851,335,755.74","780,563,215.10","1,049,907,006.90","1,656,031,049.19","2,875,536,231.15","2,851,077,992.38","3,293,254,517.96","4,061,954,307.79","3,746,986,863.79","6,171,585,048.09","6,386,963,668.88","6,718,749,087.34","7,023,422,924.63","4,829,025,942.41","5,101,100,803.78","5,477,772,746.05","6,821,944,666.92","6,709,875,634.38"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"30,229,759.78","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","322,538,822.00","322,733,822.00","322,787,222.00","322,787,222.00","651,706,444.00","733,121,581.00","755,578,424.00","755,578,424.00","760,066,724.00","814,364,925.00","814,455,325.00","814,455,325.00","1,628,910,650.00","1,628,910,650.00","1,628,910,650.00","1,695,251,051.00","2,542,876,576.00","2,542,876,576.00","2,542,876,576.00","2,542,876,576.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"10,991,399.66","106,946,647.89","106,946,647.89","444,306,647.89","444,306,647.89","444,306,647.89","444,306,647.89","444,306,647.89","397,194,797.89","397,194,797.89","400,031,603.00","400,921,926.89","451,263,419.98","454,288,171.87","455,356,902.62","455,746,841.40","142,426,928.18","776,226,729.96","978,426,929.97","978,444,779.97","984,773,824.37","2,411,398,978.51","2,411,526,125.51","2,411,526,125.51","1,597,070,800.51","1,597,070,800.51","1,597,070,800.51","2,730,790,373.90","1,883,164,848.90","1,883,164,848.90","1,883,218,910.47","1,883,218,910.47"
无形资产,"144,401.38","327,052.45","32,979,427.11","32,810,469.11","32,617,066.67","32,423,664.23","32,786,129.95","32,846,806.26","32,598,764.10","32,607,987.33","33,158,228.80","32,834,385.82","32,591,062.78","32,547,763.66","32,253,883.48","32,059,527.36","31,870,046.55","63,123,376.09","438,538,635.28","435,540,820.93","433,406,586.18","437,377,054.19","429,492,307.73","641,782,917.51","627,743,058.48","621,194,628.58","609,855,018.80","608,668,308.60","600,057,583.41","613,645,471.57","636,789,056.09","626,498,514.71"
盈余公积,"4,462,193.98","1,529,075.46","5,863,591.75","5,863,591.75","5,863,591.75","5,863,591.75","10,090,864.59","10,090,864.59","10,090,864.59","10,090,864.59","14,167,286.89","14,167,286.89","14,167,286.89","14,167,286.89","17,359,491.41","17,359,491.41","17,359,491.41","17,359,491.41","22,403,693.34","22,403,693.34","22,403,693.34","22,403,693.34","41,910,910.65","41,910,910.65","41,910,910.65","41,910,910.65","52,847,620.93","52,847,620.93","52,847,620.93","52,847,620.93","63,100,529.68","63,100,529.68"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,940,739.49","147,701,565.44"
商誉,,,,,,,,,,,"41,517,511.34","41,517,511.34","183,689,650.22","183,689,650.22","184,002,260.02","184,002,260.02","184,002,260.02","556,017,852.33","971,064,684.52","989,586,544.35","1,010,137,729.90","1,551,551,737.21","1,701,720,800.59","2,686,097,637.42","2,645,476,771.95","2,644,556,650.50","2,645,782,467.83","2,645,782,467.83","2,689,369,993.42","2,689,369,993.42","2,689,386,200.28","2,689,386,200.28"
未分配利润,"41,544,459.16","11,349,390.84","63,170,325.07","76,827,035.80","84,011,224.75","96,084,571.56","110,656,854.84","118,919,437.04","126,330,872.45","139,213,647.80","171,805,667.90","182,464,086.86","206,100,982.36","242,699,762.05","307,434,122.97","341,479,388.45","356,197,189.95","459,651,585.39","600,593,715.64","682,491,796.68","731,282,393.19","851,464,287.35","1,197,025,549.00","1,375,379,497.69","1,462,297,988.51","1,724,940,197.94","2,290,235,528.17","2,594,724,138.57","2,689,261,386.20","3,048,811,888.87","3,357,788,240.67","3,699,218,128.80"
长期待摊费用,"2,285,264.27","2,232,700.87","2,024,782.17","1,673,516.93","1,464,802.32","1,407,019.55","1,422,667.05","1,180,563.84","1,042,518.47","1,474,940.50","1,524,139.11","1,390,676.39","1,243,944.39","1,224,799.02","1,146,162.12","12,890,381.19","12,404,409.12","15,408,546.84","16,616,037.15","15,975,157.92","15,582,619.25","15,765,443.79","15,246,789.13","26,222,306.94","19,974,002.75","17,954,986.69","16,299,584.17","17,265,748.22","16,567,536.40","17,284,447.85","29,710,961.38","33,050,794.49"
少数股东权益,,,,,,,,,,,,,"1,772,115.49","2,938,227.23","2,945,514.25","3,591,007.43","4,730,230.00","22,655,562.63","37,550,205.22","36,064,251.77","34,375,506.94","27,654,277.69","14,791,747.18","15,102,261.22","14,473,772.12","3,313,872.00","14,437,887.42","8,281,535.92","15,746,025.51","24,188,793.94","12,934,675.49","12,083,451.77"
递延所得税资产,"2,113,431.63","2,253,399.15","2,617,631.02","2,617,631.02","2,998,284.67","2,879,085.08","4,648,408.23","4,648,408.23","5,248,909.79","5,248,909.79","8,845,949.89","8,845,949.89","10,332,469.54","10,354,172.65","11,917,478.30","11,711,539.89","12,802,857.56","23,727,662.08","30,949,197.48","30,951,024.15","32,108,145.73","34,831,077.48","44,788,806.60","44,558,646.25","86,685,700.80","98,934,958.87","174,958,234.38","166,162,499.39","191,399,234.39","203,073,767.75","190,494,174.04","190,544,145.05"
外币报表折算价差,,,,,,,,,,,,,"-54,989.91","-433,713.95",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"4,146,641.35","4,146,641.35","3,852,362.85","3,705,223.60","2,059,443.57","1,781,736.69","1,710,395.57","1,575,101.63","25,281,476.07","17,673,894.74","14,882,886.73","13,289,601.28","22,316,926.80","45,058,207.82","44,142,448.71","16,170,447.71","22,268,485.36","17,716,359.20","17,531,361.72","31,350,191.29","43,914,020.69","41,902,300.40","31,145,755.42","72,706,853.17","11,044,378.33","10,791,012.84"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"15,158,837.40","35,924,816.71","78,435,455.91","77,122,390.14","89,623,623.66","93,557,317.88","106,984,647.83","123,607,870.20","146,224,602.61","156,768,483.17","216,918,080.69","222,674,239.62","377,169,446.94","389,082,840.43","458,003,925.35","478,730,627.31","500,614,157.50","1,256,713,299.87","2,144,503,351.58","2,192,575,875.20","2,247,219,244.79","2,850,965,360.53","3,086,970,730.59","4,342,954,459.70","4,398,208,004.80","4,412,788,820.63","4,565,891,878.40","4,607,043,672.09","4,697,278,345.30","4,862,448,671.39","4,847,304,914.54","4,849,562,163.73"
所有者权益(或股东权益)合计,"87,227,812.58","194,825,114.19","250,980,564.71","626,997,275.44","634,181,464.39","646,254,811.20","665,054,367.32","673,316,949.52","683,616,534.93","696,499,310.28","736,004,557.79","747,553,300.64","995,787,636.81","1,036,393,556.09","1,104,504,399.17","1,138,970,037.51","1,170,858,123.10","2,009,590,524.29","2,406,289,203.75","2,492,893,877.23","2,534,765,344.07","4,121,499,554.26","4,468,821,777.64","4,697,424,563.62","4,763,941,950.17","5,005,445,253.31","5,634,324,671.14","7,119,328,787.06","7,215,520,806.06","7,614,435,900.06","7,771,777,897.00","8,081,749,576.35"
资产总计,"291,617,762.51","466,856,925.61","505,242,470.20","818,638,179.32","811,701,553.80","888,225,372.95","954,396,811.49","925,477,569.64","988,158,936.57","1,061,448,987.50","1,241,198,637.00","1,181,366,856.60","1,664,460,608.33","1,768,505,706.97","1,955,840,154.91","1,919,533,252.61","2,220,765,130.00","3,665,621,573.48","5,281,825,434.90","5,343,971,869.61","5,828,019,862.03","8,183,453,862.05","8,215,808,641.43","10,869,009,611.71","11,150,905,619.05","11,724,194,340.65","12,657,747,595.77","11,948,354,729.47","12,316,621,609.84","13,092,208,646.11","14,593,722,563.92","14,791,625,210.73"
负债和所有者(或股东权益)合计,"291,617,762.51","466,856,925.61","505,242,470.20","818,638,179.32","811,701,553.80","888,225,372.95","954,396,811.49","925,477,569.64","988,158,936.57","1,061,448,987.50","1,241,198,637.00","1,181,366,856.60","1,664,460,608.33","1,768,505,706.97","1,955,840,154.91","1,919,533,252.61","2,220,765,130.00","3,665,621,573.48","5,281,825,434.90","5,343,971,869.61","5,828,019,862.03","8,183,453,862.05","8,215,808,641.43","10,869,009,611.71","11,150,905,619.05","11,724,194,340.65","12,657,747,595.77","11,948,354,729.47","12,316,621,609.84","13,092,208,646.11","14,593,722,563.92","14,791,625,210.73"
