科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"170,491,626.31","458,017,659.51","762,857,441.75","1,025,565,632.52","163,817,209.33","449,791,878.60","739,131,940.05","947,599,410.93","134,134,423.59","369,347,448.30","626,962,867.11","884,853,008.14","185,062,123.35","496,046,451.96","778,816,058.45","1,080,954,630.28","229,155,728.69","565,235,663.13","845,647,196.72","1,157,765,465.19","183,174,678.36","493,351,633.36","806,174,610.62","1,120,178,810.36","199,942,776.24","530,845,846.66","885,136,756.82","1,242,869,225.93","219,100,994.05","613,514,842.52","1,020,964,349.49","1,412,002,766.85","247,851,830.30","683,707,812.53","1,143,981,455.30","1,646,807,039.91","390,439,169.93","1,060,891,939.64","1,790,422,802.01","2,677,012,260.84","676,333,855.23","1,825,023,625.78","2,951,482,189.17","4,119,558,474.48"
二、营业利润,"5,554,690.08","25,845,822.74","37,823,246.28","49,701,174.09","5,965,262.26","27,266,269.03","36,647,614.12","28,322,728.71","-7,014,406.20","-7,339,159.11","4,540,625.86","8,202,237.07","3,594,637.87","16,619,131.98","25,738,952.85","36,420,319.94","2,039,453.93","16,508,799.39","26,550,141.96","17,314,808.63","-1,009,438.91","12,969,222.45","21,834,817.51","30,770,543.69","-941,888.31","7,603,982.78","21,049,575.17","25,372,703.09","-2,874,950.48","11,868,269.91","31,011,871.03","41,128,903.44","4,924,297.50","29,232,040.76","62,046,103.91","95,330,276.67","24,761,517.48","115,709,330.64","206,443,883.63","297,688,811.06","54,263,238.77","187,328,235.98","309,615,013.97","437,469,548.87"
减:营业成本,"149,028,181.58","392,099,865.03","658,895,901.94","879,950,988.82","139,010,246.77","377,479,860.28","626,794,092.95","804,816,358.27","119,928,485.08","322,809,390.14","544,449,338.69","766,721,121.30","161,080,135.04","423,770,927.45","665,636,770.44","924,183,183.32","198,159,059.47","477,558,632.63","709,681,885.89","975,119,827.84","154,739,709.70","403,790,968.15","663,619,638.17","933,450,858.51","170,331,003.08","448,799,122.76","743,959,206.24","1,052,279,528.77","182,796,785.13","513,081,720.98","855,470,303.25","1,183,061,927.77","206,285,519.71","567,767,179.77","948,526,804.64","1,359,559,885.30","318,898,001.77","848,275,013.54","1,434,910,787.53","2,158,428,180.16","563,104,091.31","1,515,242,181.00","2,444,931,775.25","3,408,603,652.69"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"106,165.82","454,855.31","953,610.14","1,356,697.26","157,886.97","669,636.84","1,277,748.43","1,799,131.71","272,420.98","701,085.79","1,066,669.90","1,826,923.80","388,914.00","787,106.21","1,461,983.14","2,636,946.00","868,531.08","2,098,788.11","3,581,373.58","6,069,983.73","1,301,025.06","3,554,557.71","5,601,031.15","7,994,391.36","1,091,990.73","2,803,990.90","4,889,563.44","7,342,215.64","1,207,211.35","3,706,935.89","6,017,479.61","8,833,405.72","1,539,660.83","4,424,779.68","7,259,884.95","10,535,537.62","2,629,048.82","6,051,213.04","8,892,099.97","15,499,933.96","2,786,868.19","6,835,835.22","12,578,580.04","16,147,871.95"
营业外收入,"524,780.09","1,397,084.12","2,073,639.50","4,327,202.17","121,505.23","477,322.59","4,214,148.73","10,101,729.39","610,328.47","16,763,218.20","17,422,484.84","18,742,550.30","927,210.51","2,116,754.33","7,038,904.74","10,614,133.82","7,029,268.25","9,997,141.42","13,881,556.51","20,124,891.80","569,857.64","2,771,879.52","10,954,445.07","13,939,522.78","2,179,651.02","4,615,911.41","6,324,963.40","10,302,722.69","2,738,852.30","6,594,975.65","10,189,318.07","15,413,146.19","1,582,345.54","2,943,770.94","7,013,184.62","23,648,579.80","2,543,544.64","6,626,383.59","9,606,265.25","16,339,575.58","3,208,824.00","5,258,078.70","6,867,374.11","5,875,409.87"
销售费用,"4,747,150.96","16,156,427.73","28,443,954.23","40,199,624.01","6,239,432.51","14,144,273.13","25,627,292.69","40,629,407.54","6,512,394.50","18,942,838.41","29,113,456.36","38,889,719.95","8,033,291.34","20,711,020.69","35,593,166.07","49,398,743.86","10,712,666.67","30,914,413.08","46,252,763.90","73,062,571.81","11,037,308.54","31,348,914.61","55,337,550.45","71,999,037.72","12,051,413.78","32,029,621.36","53,113,172.89","72,374,343.62","11,742,179.90","30,975,108.28","51,359,732.09","77,624,685.58","14,078,167.08","31,791,967.58","53,761,370.97","85,876,910.13","17,750,738.30","41,082,278.42","66,818,556.57","111,747,821.52","32,470,378.24","69,185,124.29","110,482,075.13","156,405,303.83"
减:营业外支出,"316,536.49","1,325,892.21","1,375,118.02","1,699,551.02","297,875.21","1,141,943.57","1,791,568.01","2,415,839.25","672,094.34","1,399,657.55","2,169,313.95","2,463,072.58","446,696.93","1,286,789.83","2,343,997.28","2,317,981.44","569,472.00","1,008,678.06","1,328,211.28","2,985,701.83","265,927.03","1,124,400.22","2,037,934.71","2,930,172.47","257,130.06","919,186.15","2,460,108.51","3,269,602.10","341,884.85","952,778.28","3,255,498.17","4,438,135.73","742,810.10","1,443,953.38","2,075,572.19","2,836,896.53","1,245,884.74","2,899,973.53","4,803,065.55","6,535,810.66","230,988.43","843,253.55","946,118.80","292,174.87"
管理费用,"6,089,466.69","13,197,951.57","21,045,164.50","30,599,435.97","8,970,420.11","19,777,952.09","32,197,044.50","42,705,737.09","10,393,860.60","24,737,417.45","34,732,299.86","46,566,969.92","9,182,692.34","25,168,331.57","39,474,972.14","51,472,096.56","11,244,678.00","26,010,372.69","43,258,055.04","62,954,669.40","15,142,378.72","31,819,357.17","49,663,128.45","64,557,589.18","15,048,531.11","33,958,465.32","54,683,641.17","77,822,482.20","20,571,842.05","44,453,916.84","68,833,626.43","87,897,840.46","22,171,817.52","51,015,544.16","76,091,910.28","95,289,453.92","28,935,167.95","57,267,123.34","88,689,077.48","110,284,456.84","31,835,972.69","65,738,729.75","106,028,557.57","150,611,929.59"
其中:非流动资产处置净损失,"11,215.84","383,322.07","383,322.07","788,812.39","85,677.66","86,157.66","95,075.75","242,010.09","536,663.52","1,126,027.29","1,336,502.69","1,025,399.69",,"350,778.46","1,006,518.88","1,034,935.13","426,261.47","640,052.37","697,277.35","878,834.62","148,938.57","227,559.93","385,653.06","460,227.82",421.04,"110,907.44","778,589.79","1,005,607.64","5,774.30","46,085.14","1,730,814.15","2,145,107.49","104,588.24","178,214.55","218,388.53","382,685.91","493,388.97","1,171,612.11","2,416,891.88","3,931,542.00","180,080.94","744,057.42","791,170.38",
