科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"9,082,329.37","18,411,949.06","22,070,257.90","15,484,540.94","25,740,351.37","39,217,001.90","10,436,548.89","22,930,261.34","35,583,282.27","45,664,814.51","13,498,944.23","27,544,076.72","40,274,543.08","62,170,939.95","12,241,505.64","29,834,185.71","46,931,103.22","71,777,418.59","15,391,954.92","36,427,068.41","58,081,912.99","85,875,746.75","22,402,896.54","44,538,872.46","67,413,618.66","93,226,395.67","23,145,064.74","46,932,917.76","70,664,802.41","99,301,797.46","29,195,922.02","63,130,413.37","96,446,929.78"
取得借款收到的现金,"49,263,103.44","22,000,000.00","30,000,000.00","10,000,000.00","29,500,000.00","29,500,000.00",,,,,,,"37,887,600.00","37,887,600.00",,,,"24,580,800.00","18,297,000.00","18,297,000.00","122,906,200.00","182,906,200.00","55,594,080.00","60,594,080.00","252,190,220.00","316,270,640.00","204,073,970.00","214,073,970.00","264,073,970.00","359,073,970.00","140,000,000.00","180,000,000.00","290,000,000.00"
支付的各项税费,"6,087,994.56","8,372,918.34","11,072,382.07","6,176,392.09","8,755,307.89","12,085,062.16","2,777,292.84","4,938,261.34","8,191,728.53","11,710,754.60","954,503.80","3,598,924.92","5,927,000.37","8,739,673.38","1,885,418.81","3,663,649.20","8,120,591.20","9,660,601.08","2,739,338.85","6,898,006.49","12,491,483.61","14,491,896.02","6,227,980.84","12,175,563.76","18,439,140.78","24,811,873.34","11,527,139.97","19,433,523.68","32,149,556.76","48,127,671.23","6,404,543.54","17,396,187.52","23,035,922.62"
收到其他与筹资活动有关的现金,,"3,000,000.00",,,,"2,000,000.00",,,,"2,250,000.00",,,,,,,,,,,,,,,,"22,240,000.00",,,,,,,
支付其他与经营活动有关的现金,"30,481,470.87","10,947,699.89","14,563,089.91","5,804,373.97","22,954,958.08","10,381,090.84","2,703,966.86","5,985,270.28","10,007,884.39","11,888,939.09","5,425,170.12","8,016,252.14","13,762,171.99","7,477,780.66","61,067,783.85","5,973,317.72","17,773,764.37","15,271,799.19","4,575,519.44","11,390,254.27","18,436,303.36","29,276,564.40","12,017,414.69","21,375,423.53","39,225,796.00","49,326,981.51","31,870,729.53","29,498,239.80","65,197,733.17","55,837,719.02","20,859,826.64","39,356,516.78","58,299,940.63"
筹资活动现金流入小计,"49,263,103.44","25,000,000.00","32,000,000.00","10,000,000.00","29,500,000.00","391,982,000.00",,,,"2,250,000.00",,,"37,887,600.00","37,887,600.00",,,,"24,580,800.00","18,297,000.00","18,297,000.00","258,706,199.80","318,706,199.80","55,594,080.00","60,594,080.00","252,190,220.00","348,110,640.00","204,073,970.00","214,073,970.00","264,073,970.00","359,073,970.00","140,000,000.00","180,000,000.00","290,000,000.00"
经营活动现金流出小计,"105,798,635.67","140,256,378.73","142,664,233.56","111,652,885.34","194,102,725.17","255,313,674.00","91,891,032.28","172,120,628.04","240,807,766.09","302,937,849.23","70,467,226.44","143,681,751.50","219,677,604.73","294,844,333.93","75,194,708.30","144,900,812.90","243,973,388.67","342,848,888.46","101,313,521.65","180,734,960.93","276,722,135.47","421,280,742.30","118,434,123.99","233,052,128.51","387,478,890.46","518,968,686.14","164,055,861.45","274,514,496.26","439,415,232.83","586,883,793.20","158,385,956.31","285,188,556.51","437,443,862.89"
偿还债务支付的现金,"47,139,000.18","17,445,282.04","27,000,000.00","10,000,000.00","25,000,000.00","25,000,000.00",,"29,500,000.00","29,500,000.00","29,500,000.00",,,,"38,055,600.00",,,,,,"24,632,000.00","63,088,900.00","93,088,900.00","40,847,200.00","40,847,200.00","228,679,549.98","262,742,072.59",,"146,813,820.00","202,057,530.00","262,057,530.00","119,000,000.00","159,000,000.00","254,000,000.00"
经营活动产生的现金流量净额,"44,066,856.49","20,319,015.03","33,695,894.51","22,481,135.51","30,362,401.27","31,596,457.38","4,989,048.75","2,039,643.59","25,514,057.83","20,434,580.15","14,888,327.96","26,329,973.53","31,710,573.07","32,417,210.35","9,629,930.37","14,546,406.95","4,650,441.33","-491,256.42","-7,894,191.96","-5,190,936.63","-7,578,630.49","-8,954,063.87","-2,093,700.00","-3,724,417.19","-36,828,282.10","-34,547,909.26","-39,191,409.16","-5,333,474.61","7,778,827.62","19,626,774.83","-18,945,305.93","25,556,317.90","16,162,764.76"
分配股利、利润或偿还利息支付的现金,"18,735,935.54","3,621,193.99","30,892,933.50","605,340.00","951,304.94","1,319,241.53","29,500,000.00","22,429,890.34","39,533,744.16","39,536,663.33",,,"5,129,120.00","11,089,833.50",,,,,,"22,043,536.24","22,585,838.08","23,464,023.23","1,786,872.84","3,537,850.97","5,271,273.65","5,186,896.30","130,357,320.00","5,303,780.15","8,038,174.61","11,101,578.25","2,918,125.01","6,602,575.03","9,765,033.10"
收回投资收到的现金,,,,,,,,,"66,000,000.00","71,000,000.00",,,"16,000,000.00","53,000,000.00","29,000,000.00","61,500,000.00","74,500,000.00","84,500,000.00","59,000,000.00","89,000,000.00","108,000,000.00","121,000,000.00","2,000,000.00","47,032,040.91","137,432,040.91","156,400,000.00","17,100,416.44","49,401,145.22","65,400,000.00","110,300,000.00","49,800,000.00","87,700,000.00","140,000,000.00"
支付其他与筹资活动有关的现金,,"206,000.00","3,083,750.00","131,250.00",,"10,344,656.05","96,663.33",,,,,,,,,,,"1,624,000.00",,,,"25,916,435.84",,,,"4,135,799.52","4,507,259.29",,,,,,
取得投资收益收到的现金,,,,,,,,,"100,887.68","134,293.07",,,"67,553.43","275,575.34","140,605.56","357,070.05","472,420.68","513,442.80","457,967.06","617,768.26","695,670.30","714,311.40","4,219.11","157,269.90","864,880.01","982,172.52","2,048,160.99","94,345.79","136,289.96","275,621.51","175,637.31","368,697.32","510,863.91"
筹资活动现金流出小计,"65,874,935.72","21,272,476.03","60,976,683.50","10,736,590.00","25,951,304.94","36,663,897.58","29,596,663.33","51,929,890.34","69,033,744.16","69,036,663.33",,,"5,129,120.00","49,145,433.50",,,,"1,624,000.00",,"46,675,536.24","85,674,738.08","142,469,359.07","42,634,072.84","44,385,050.97","233,950,823.63","272,064,768.41","134,864,579.29","152,117,600.15","210,095,704.61","273,159,108.25","121,918,125.01","165,602,575.03","263,765,033.10"
处置固定资产、无形资产和其他长期资产收回的现金净额,350.00,"1,000.00","2,885,371.26","3,000.00","3,000.00","3,000.00","4,800.00","-7,200.00","-7,200.00","6,835,800.00","15,000.00","6,015,430.00","6,015,430.00","6,039,900.39","43,155.63","44,008.55","163,355.63","165,855.63",20.00,70.00,"109,540.00","106,162.38",5.00,"516,032.44","517,032.44","2,295.00",,"2,350.00","2,820.00","216,385.50",,400.00,"159,290.00"
筹资活动产生的现金流量净额,"-16,611,832.28","3,727,523.97","-28,976,683.50","-736,590.00","3,548,695.06","355,318,102.42","-29,596,663.33","-51,929,890.34","-69,033,744.16","-66,786,663.33",,,"32,758,480.00","-11,257,833.50",,,,"22,956,800.00","18,297,000.00","-28,378,536.24","173,031,461.72","176,236,840.73","12,960,007.16","16,209,029.03","18,239,396.37","76,045,871.59","69,209,390.71","61,956,369.85","53,978,265.39","85,914,861.75","18,081,874.99","14,397,424.97","26,234,966.90"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-180,090.79","254,904.80","-211,244.36","-261,792.70","-518,230.24","-757,232.06","-93,323.21","-278,980.77","-312,756.60","-511,647.87","-70,884.80","129,331.24","168,376.69","-171,835.89","-176,440.40","-617,360.11","-972,004.15","-1,544,835.38","375,289.31","672,144.48","487,050.82","439,241.94","1,402,804.70","1,362,712.84","2,373,059.46","3,678,689.35","-113,873.17","429,498.34","467,257.56","1,769,887.53","-280,761.29","-1,537,407.01","-2,375,942.74"
收到其他与投资活动有关的现金,,,,,,,,,,"9,530,000.00","5,666,000.00","9,376,000.00","10,196,000.00","10,196,000.00",,,,"1,500,000.00",,,"5,188,551.20",,"17,500,000.00","17,500,000.00","17,500,000.00",,"1,000,156.17",,"1,000,000.00","3,626,037.50","354,887.50","761,612.50","1,195,162.50"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,350.00,"1,000.00","2,885,371.26","3,000.00","3,000.00","3,000.00","4,800.00","-7,200.00","66,093,687.68","87,500,093.07","5,681,000.00","15,391,430.00","32,278,983.43","69,511,475.73","29,183,761.19","61,901,078.60","75,135,776.31","86,679,298.43","59,457,987.06","89,617,838.26","113,993,761.50","121,820,473.78","19,504,224.11","65,205,343.25","156,313,953.36","157,384,467.52","20,148,733.60","49,497,841.01","66,539,109.96","114,418,044.51","50,330,524.81","88,830,709.82","141,865,316.41"
五、现金及现金等价物净增加额,"5,660,255.98","7,677,183.88","-6,429,520.03","1,659,202.60","9,924,469.19","359,047,167.96","-55,208,925.35","-118,833,148.39","-153,920,167.38","-148,123,582.07","11,747,342.58","18,953,224.14","22,491,438.70","-19,058,647.08","-21,612,979.11","-4,908,459.38","-21,040,976.74","-45,023,434.65","23,208,903.50","-53,855,707.24","71,882,174.62","-8,951,302.57","-26,248,842.53","-50,082,549.16","-59,181,027.30","-90,029,901.26","-4,066,770.84","19,990,072.48","15,544,600.53","36,730,236.86","-4,223,146.27","28,730,481.93","-11,368,995.74"
购建固定资产、无形资产和其他长期资产支付的现金,"21,615,027.44","10,745,619.09","9,767,619.94","19,150,588.11","23,471,396.90","27,113,159.78","30,512,787.56","68,656,720.87","105,181,412.13","98,033,944.09","8,751,100.58","22,897,510.63","31,424,974.49","35,557,663.77","8,750,230.27","23,238,584.82","38,355,190.23","58,123,441.28","14,027,180.91","22,576,217.11","30,902,348.20","46,019,299.29","15,407,755.34","41,535,217.09","47,979,154.39","86,691,020.46","2,719,612.82","4,960,162.11","9,118,860.00","41,699,331.76","5,809,478.85","13,616,563.75","46,156,101.07"
期初现金及现金等价物余额,"10,100,813.11","15,761,069.09","23,438,252.97","17,008,732.94","27,624,971.26","17,008,732.94","376,055,900.90","376,055,900.90","376,055,900.90","376,055,900.90","227,932,318.83","227,932,318.83","227,932,318.83","227,932,318.83","208,969,467.36","208,873,671.75","208,873,671.75","208,873,671.75","163,850,237.10","163,850,237.10","163,850,237.10","163,850,237.10","160,620,305.40","154,898,934.53","154,931,937.41","154,898,934.53","66,469,530.11","64,869,033.27","65,074,978.00","64,869,033.27","101,950,997.40","101,599,270.13","101,599,270.13"
投资支付的现金,,"5,879,640.83",,,,,,,"71,000,000.00","71,000,000.00",,,"43,000,000.00","73,000,000.00","51,500,000.00","57,500,000.00","61,500,000.00","94,500,000.00","33,000,000.00","88,000,000.00","159,649,120.73","97,649,120.73","42,600,000.00","87,600,000.00","151,300,000.00","193,900,000.00","19,100,000.00","51,600,000.00","74,100,000.00","113,300,000.00","47,600,000.00","79,900,000.00","142,100,000.00"
期末现金及现金等价物余额,"15,761,069.09","23,438,252.97","17,008,732.94","18,667,935.54","37,549,440.45","376,055,900.90","320,846,975.55","257,222,752.51","222,135,733.52","227,932,318.83","239,679,661.41","246,885,542.97","250,423,757.53","208,873,671.75","187,356,488.25","203,965,212.37","187,832,695.01","163,850,237.10","187,059,140.60","109,994,529.86","235,732,411.72","154,898,934.53","134,371,462.87","104,816,385.37","95,750,910.11","64,869,033.27","62,402,759.27","84,859,105.75","80,619,578.53","101,599,270.13","97,727,851.13","130,329,752.06","90,230,274.39"
