科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"130,325,841.74","186,107,502.46","230,327,879.00","87,690,531.54","133,671,480.29","203,288,588.80","47,587,227.61","110,015,041.02","164,628,452.59","270,980,386.04","67,997,444.29","143,215,659.20","192,298,129.30","321,685,986.21","66,488,243.53","137,870,448.76","216,961,378.52","363,307,649.87","91,177,940.64","200,759,203.41","272,297,115.50","399,886,128.68","115,047,941.54","231,109,307.85","330,545,205.95","557,616,939.92","274,342,072.61","492,978,902.89","777,352,387.00","1,108,123,133.06","303,628,315.91","593,311,214.52","892,876,061.54","1,142,392,303.88","250,250,371.64"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,"16,194,506.23",,,,,,,,"32,080,703.91",,,,"234,062,439.15",,,,"121,950,639.50",,,,,,,,,
收到的税费返还,"5,635,319.36",,,,,,,,"1,560,161.44",,"793,016.81","910,985.52","1,114,890.09",,,"6,339.19","6,339.19","180,610.86",,,,"6,202,855.05","3,454,534.45","7,911,738.02","13,024,963.32","28,860,564.24","6,569,300.28","22,053,532.67","28,956,430.13","37,300,493.00","7,857,733.70","14,927,765.00","23,044,159.64","32,940,273.41","8,231,109.63"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,"4,750.00","4,750.00",,"251,466.00",,,,,,,"200,000,000.00",,,,"8,726,567.12",,,,"90,000,000.00",
收到其他与经营活动有关的现金,"486,002.03","1,110,400.00","1,403,888.11","1,782,665.00","2,000,730.00","2,971,581.00","356,000.00","2,898,678.56","2,898,000.00","3,803,283.34","68,200.00","90,200.00","144,000.00","3,188,022.98","924,300.00","1,245,000.00","1,359,000.00","3,008,131.39","655,447.69","1,375,083.89","2,616,206.69","11,886,596.52","130,357.00","4,813,337.12","11,967,173.05","27,715,243.78","8,501,042.85","225,793,416.95","177,403,037.25","18,198,706.75","13,589,707.64","17,916,935.79","52,904,266.44","25,652,873.37","13,139,616.00"
投资活动现金流出小计,"31,563,084.83","12,781,090.23","73,866,662.00","4,178,547.30","12,564,530.60","79,120,352.83","24,927,315.78","80,262,761.99","80,735,624.45","81,678,218.33","14,360,509.05","24,489,153.62","30,122,159.83","47,813,190.74","7,077,449.95","2,969,830.13","852,505.21","49,549,854.39","29,501,788.83","37,382,191.98","-34,363,471.03","325,676,531.75","6,959,885.35","94,982,375.78","146,412,494.53","612,477,509.30","48,332,221.54","11,362,288.67","51,620,698.12","430,256,681.46","40,069,425.01","89,135,122.54","276,210,605.80","559,720,974.67","107,845,280.88"
经营活动现金流入小计,"136,447,163.13","187,217,902.46","231,731,767.11","89,473,196.54","135,672,210.29","206,260,169.80","47,943,227.61","112,913,719.58","169,086,614.03","274,783,669.38","68,858,661.10","144,216,844.72","193,557,019.39","324,874,009.19","67,412,543.53","139,121,787.95","218,326,717.71","366,496,392.12","91,833,388.33","202,134,287.30","274,913,322.19","417,975,580.25","118,632,832.99","243,834,382.99","355,537,342.32","614,192,747.94","289,412,415.74","740,825,852.51","983,711,854.38","1,163,622,332.81","325,075,757.25","626,155,915.31","968,824,487.62","1,200,985,450.66","271,621,097.27"
投资活动产生的现金流量净额,"-30,786,839.87","-12,630,635.10","-73,404,793.09","-4,027,977.88","-11,741,065.45","-76,853,276.64","-23,369,005.22","-76,022,284.01","-75,552,496.52","-75,895,001.94","-13,638,019.46","-22,939,817.33","-28,094,546.62","-44,434,226.10","-6,917,748.05","-2,654,242.37","-325,337.12","-48,298,152.65","-29,111,419.56","-31,165,336.62","41,004,052.65","-272,788,490.00","21,227,781.32","3,199,318.11","-17,291,996.64","-375,680,143.41","25,768,561.56","-1,772,438.97","-35,620,927.54","7,403,707.48","29,448,852.52","23,336,426.28","-92,682,564.06","-25,692,230.35","5,699,196.64"
购买商品、接受劳务支付的现金,"110,034,826.22","56,451,614.26","102,272,934.09","51,164,544.76","80,681,667.38","101,202,759.34","30,829,584.67","90,289,227.53","128,792,289.50","180,475,140.90","61,628,498.15","106,707,122.13","147,168,199.47","204,746,094.71","44,320,861.26","89,761,940.04","139,046,667.25","243,201,067.61","48,775,691.31","127,853,339.99","166,386,090.91","246,657,807.34","85,994,576.91","173,750,201.66","277,975,856.33","364,720,711.00","209,063,640.80","392,209,982.44","686,971,556.36","915,894,479.75","288,580,521.43","517,413,825.67","732,204,700.86","843,367,111.69","159,279,259.62"
吸收投资收到的现金,,,"30,000,000.00",,"296,345,188.04","296,345,188.04","3,200,000.00","3,200,000.00","3,200,000.00","3,200,000.00",,,"100,000.00","100,000.00",,,,"35,989,994.50",,"14,032,780.87","14,487,231.36","355,399,566.42",,,"16,175,230.19","464,359,996.79","960,000.00","1,120,000.00","1,360,000.00","2,462,500.00",,,,,
支付给职工以及为职工支付的现金,"8,485,930.16","12,976,432.24","17,554,372.62","9,804,605.99","17,258,313.01","23,873,806.51","6,880,553.25","15,385,617.39","22,097,666.33","47,676,199.59","11,130,630.42","23,697,600.95","33,566,892.45","45,994,461.30","9,844,906.65","27,686,248.19","37,629,845.16","57,578,816.18","17,164,545.24","34,517,195.05","56,152,624.04","84,193,986.73","20,142,453.40","44,649,245.20","62,740,039.66","94,720,012.56","32,267,068.25","64,018,507.53","93,305,893.79","137,614,784.52","38,809,215.88","72,816,288.38","111,461,076.29","155,129,055.99","41,316,142.71"
取得借款收到的现金,"59,000,000.00","10,000,000.00","31,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00",,"29,139,831.16","29,139,831.16","28,129,622.72","20,851,614.11","20,000,000.00","20,000,000.00","44,004,150.71",,"44,922,560.27","44,853,780.64","95,000,000.00","45,000,000.00","149,717,669.12","179,735,167.26","135,508,217.33","30,000,000.00","81,801,502.51","142,162,019.18","171,000,000.00","31,955,209.86","111,955,209.86","131,955,209.86","232,529,209.01","80,000,000.00","130,033,959.49","140,140,935.11","140,000,000.00","300,000.00"
支付的各项税费,"9,776,688.84","14,273,042.40","16,346,272.10","8,953,847.28","13,928,508.05","16,282,124.50","3,533,905.69","7,340,542.34","11,022,016.07","10,180,128.18","1,284,760.52","4,036,342.58","5,745,177.20","6,615,019.35","2,347,824.81","4,262,014.37","6,253,108.10","8,584,939.71","3,388,974.95","14,203,470.84","18,911,682.61","30,105,430.10","8,210,091.01","18,091,388.84","25,125,396.60","40,812,244.71","36,383,416.13","50,020,635.23","93,033,811.04","70,825,243.72","20,164,658.36","31,781,215.52","34,239,406.03","43,729,334.75","10,865,974.40"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,569.27",,,,,,,,
支付其他与经营活动有关的现金,"26,783,845.47","50,784,932.19","46,736,588.50","15,392,118.34","22,292,983.98","35,153,043.20","18,226,612.23","33,914,425.97","41,294,521.65","56,070,496.11","8,265,067.71","14,835,447.70","24,488,438.53","39,462,258.04","6,828,781.58","16,061,922.28","24,854,851.41","36,604,566.81","14,643,709.07","35,130,982.91","51,375,374.40","81,109,500.05","24,078,989.65","32,107,101.51","34,151,928.72","69,999,214.11","33,361,984.91","158,728,726.77","109,013,498.78","125,665,681.03","37,973,758.53","83,629,654.35","147,630,256.03","153,202,966.52","41,098,870.21"
