科目,2007-12-31,2008-12-31,2009-12-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
非流动负债合计,"8,897,083.55","7,722,083.69","10,457,083.85","17,718,929.37","27,428,664.48","26,817,959.30","26,200,569.36","16,059,735.03","20,359,304.17","20,214,338.73","20,069,373.29","19,774,407.85","18,818,980.83","17,358,715.39","18,083,749.95","16,783,951.18","16,792,594.91","17,030,041.69","16,787,488.47","19,220,294.50","22,302,918.52","21,309,825.55","20,859,863.36","24,142,191.05","28,391,090.97","27,450,710.38","29,312,848.69","28,592,124.70","24,116,326.43","23,496,217.28","23,465,671.45","22,967,002.50","40,196,925.04"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"30,263,276.97","41,661,569.91","62,936,858.77","49,360,053.06","106,047,009.50","71,741,948.38","87,173,822.10","67,704,406.30","147,191,143.04","110,197,488.35","134,987,000.53","109,038,392.83","145,892,914.83","102,586,430.26","108,335,010.74","121,619,253.69","194,518,284.96","140,288,473.51","157,708,744.70","194,662,103.26","337,735,835.69","218,477,384.04","210,177,696.00","281,473,939.31","511,137,912.00","432,417,195.44","398,155,035.22","457,000,787.51","734,137,853.22","600,317,274.04","627,172,244.52","673,066,179.55","761,538,535.35"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","10,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","53,500,000.00","53,500,000.00","53,500,000.00","53,500,000.00","53,500,000.00","107,000,000.00","110,906,600.00","110,906,600.00","110,906,600.00","221,813,200.00","221,813,200.00","221,813,200.00","221,813,200.00","221,706,400.00","221,706,400.00","221,581,600.00","221,581,600.00","443,163,200.00","443,163,200.00","443,163,200.00","487,254,406.00","487,254,406.00","487,254,406.00","496,340,506.00","496,340,506.00","496,340,506.00","496,116,806.00","497,030,706.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"15,275,985.13","15,275,985.13","15,275,985.13","505,032,020.13","503,182,020.13","503,182,020.13","503,182,020.13","503,182,020.13","449,682,020.13","481,298,842.65","483,289,268.09","484,672,228.79","375,148,589.49","376,531,550.19","381,666,980.65","382,197,199.69","382,381,956.73","382,894,536.80","389,719,961.64","390,011,278.17","218,555,789.43","203,203,572.40","774,162,693.31","730,434,736.40","730,797,985.49","731,206,517.62","857,267,145.67","862,063,520.59","872,022,485.04","879,979,259.37","867,218,308.83"
无形资产,"14,405.83","44,448.29","70,957.59","129,422.75","121,085.24","112,027.73","167,316.12","541,203.34","787,252.38","752,702.93","815,680.21","10,844,523.34","15,665,712.63","14,968,773.62","15,183,555.99","14,394,695.60","29,788,688.43","27,551,729.35","29,986,363.09","27,440,708.39","55,037,614.48","50,709,500.36","46,314,999.74","53,674,604.67","44,764,196.74","42,008,216.98","48,573,493.67","42,936,145.10","42,313,669.27","39,540,415.74","37,215,123.76","36,289,662.61","48,156,697.58"
盈余公积,"6,260,212.43","8,415,591.84","2,188,756.36","2,188,756.36","6,329,362.41","6,329,362.41","6,329,362.41","6,329,362.41","12,338,591.73","12,338,591.73","12,338,591.73","12,338,591.73","20,161,477.86","20,161,477.86","20,161,477.86","20,161,477.86","24,996,888.89","24,996,888.89","24,996,888.89","24,996,888.89","35,686,525.88","35,686,525.88","35,686,525.88","35,686,525.88","47,182,555.48","47,182,555.48","47,182,555.48","47,182,555.48","57,142,499.12","57,142,499.12","57,142,499.12","57,142,499.12","75,039,885.37"
开发支出,,,,,,,,"3,628,201.50","7,503,510.59","8,669,799.91","9,861,425.09","1,048,229.91","7,364,935.45","12,583,448.51","18,570,000.01","25,345,527.60","20,167,263.83","26,084,933.35","26,353,353.91","31,127,236.93","2,799,283.36","4,226,531.88","5,495,650.44","4,112,284.51","13,471,621.82","16,470,763.90","11,064,856.92","14,522,161.81","6,693,341.05","11,282,655.37","15,222,614.61","20,914,739.40","11,206,152.76"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,759,559.00","110,759,559.00","110,759,559.00","110,759,559.00","73,899,618.00"
商誉,,,,,,,,,,,,,,,,"43,664,727.56","43,856,030.99","43,856,030.99","43,856,030.99","43,856,030.99","43,856,030.99","43,856,030.99","43,856,030.99","64,411,843.05","565,628,678.86","565,628,678.86","565,628,678.86","565,628,678.86","562,721,678.86","562,721,678.86","562,721,678.86","562,721,678.86","542,202,213.88"
未分配利润,"18,441,042.46","36,931,432.44","18,267,406.09","32,333,978.40","49,172,370.51","47,780,227.76","55,111,032.32","75,419,094.31","104,668,122.97","105,550,582.58","101,215,197.03","123,409,542.69","164,576,853.34","160,747,289.88","148,127,478.51","162,103,145.64","199,392,324.68","198,801,007.66","210,011,515.86","221,017,224.00","296,653,550.96","297,519,156.69","305,640,924.11","322,275,166.81","408,351,375.98","409,403,496.42","417,144,438.21","439,758,872.11","566,397,841.60","569,765,226.43","579,072,154.84","612,313,115.32","797,752,846.82"
长期待摊费用,,"335,483.82","1,110,191.64","832,504.02","1,182,149.66","1,278,274.16","1,347,576.57","1,933,297.96","1,846,835.03","1,633,924.32","1,438,113.61","1,777,245.44","3,432,622.16","3,427,786.41","4,210,479.19","3,719,637.83","1,545,504.31","1,374,523.03","1,320,631.14","1,117,511.79","901,166.11","676,455.52","566,521.35","389,431.35","1,472,863.91","2,110,611.96","3,402,090.68","3,589,673.18","2,263,617.96","2,406,977.33","2,105,424.09","2,043,382.38","13,993,392.51"
少数股东权益,"74,553.77","-110,280.75",,,,,,,,,,"2,219,732.74","2,336,163.90","2,284,617.18","2,349,692.94","17,934,480.90","23,045,232.45","25,483,605.02","29,038,889.78","32,733,030.44","33,069,609.95","34,374,783.62","24,929,826.07","35,196,136.53","18,468,073.98","18,198,462.25","20,441,415.06","21,366,286.11","26,226,692.39","24,493,523.01","22,021,173.98","19,387,791.31","23,778,879.42"
递延所得税资产,"852,407.73","927,875.48","1,182,326.80","1,625,636.29","3,213,257.83","3,213,257.83","3,328,495.43","3,451,098.91","4,386,618.98","4,327,529.77","4,378,741.94","4,382,775.74","5,220,638.56","4,997,999.17","5,605,054.76","5,633,665.32","4,624,252.87","4,869,375.05","4,717,720.05","5,447,335.18","16,312,921.51","16,649,659.44","61,546,692.40","12,510,267.91","18,422,565.13","20,027,858.11","21,415,339.56","18,640,278.13","46,337,211.59","44,971,786.80","60,038,461.36","62,149,181.66","39,973,886.38"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"16,350,145.91","20,609,399.69","34,842,838.06","38,189,866.67","42,066,340.95","43,220,439.20","44,622,494.60","53,501,838.21","63,876,766.34","79,410,185.85","248,248,945.96","251,810,368.17","283,268,840.86","291,000,619.13","305,453,732.06","354,596,630.92","370,193,948.65","372,074,683.83","375,256,199.93","377,262,988.87","384,860,391.48","378,053,980.05","477,111,147.64","461,944,600.78","989,806,638.14","987,505,701.16","988,472,482.15","1,013,193,433.18","1,033,865,978.03","1,033,605,813.61","1,067,034,325.82","1,076,657,477.26","1,227,760,826.90"
所有者权益(或股东权益)合计,"34,775,808.66","55,236,743.53","75,732,147.58","89,798,719.89","110,777,718.05","612,641,610.30","618,122,414.86","638,430,476.85","673,688,734.83","674,571,194.44","670,235,808.89","730,173,309.81","781,270,363.19","778,772,213.71","767,600,438.80","798,543,854.59","850,914,626.67","853,291,901.26","868,135,651.26","883,348,080.13","976,711,248.43","979,173,344.36","1,027,976,265.49","1,039,524,601.62","1,691,327,898.75","1,692,473,656.55","1,702,820,800.24","1,726,768,637.32","1,892,615,125.78","1,899,045,716.15","1,915,839,259.98","1,954,179,912.12","2,350,400,293.44"
资产总计,"65,039,085.63","96,898,313.44","138,669,006.35","139,158,772.95","216,824,727.55","684,383,558.68","705,296,236.96","706,134,883.15","820,879,877.87","784,768,682.79","805,222,809.42","839,211,702.64","927,163,278.02","881,358,643.97","875,935,449.54","920,163,108.28","1,045,432,911.63","993,580,374.77","1,025,844,395.96","1,078,010,183.39","1,314,447,084.12","1,197,650,728.40","1,238,153,961.49","1,320,998,540.93","2,202,465,810.75","2,124,890,851.99","2,100,975,835.46","2,183,769,424.83","2,626,752,979.00","2,499,362,990.19","2,543,011,504.50","2,627,246,091.67","3,111,938,828.79"
负债和所有者(或股东权益)合计,"65,039,085.63","96,898,313.44","138,669,006.35","139,158,772.95","216,824,727.55","684,383,558.68","705,296,236.96","706,134,883.15","820,879,877.87","784,768,682.79","805,222,809.42","839,211,702.64","927,163,278.02","881,358,643.97","875,935,449.54","920,163,108.28","1,045,432,911.63","993,580,374.77","1,025,844,395.96","1,078,010,183.39","1,314,447,084.12","1,197,650,728.40","1,238,153,961.49","1,320,998,540.93","2,202,465,810.75","2,124,890,851.99","2,100,975,835.46","2,183,769,424.83","2,626,752,979.00","2,499,362,990.19","2,543,011,504.50","2,627,246,091.67","3,111,938,828.79"
