科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应交税费,"7,923,701.46","9,598,614.64","15,143,260.59","15,078,280.38","8,736,000.48","10,164,486.42","13,689,554.17","13,487,753.55","10,819,748.27","12,852,547.93","13,964,238.73","6,275,140.22","-2,301,893.79","6,986,078.88","1,058,500.77","275,942.00","-4,870,989.77","5,336,687.22","4,511,227.78","4,049,498.25","3,666,981.32","13,206,884.76","9,662,950.37","10,624,883.95","4,598,768.31","7,025,292.81","6,335,530.02","9,613,099.04","16,415,641.64","10,675,412.74","9,182,480.26","13,940,196.50"
应收利息,,,,,"789,606.99","2,009,326.70","2,829,801.04","3,828,216.23","1,065,892.48","987,395.87","528,800.18","835,320.12","531,030.68","621,916.95","682,341.36","571,990.26","733,916.14","855,911.28","261,860.25","195,451.88","251,327.45","143,266.45",,"127,581.83","144,456.68","155,686.68","115,636.00","113,344.80","209,431.34","270,660.18","342,096.45","697,851.63"
应付利息,,"286,698.39","313,948.96","76,800.01","12,026.66","18,447.24","32,392.43","57,653.52","40,694.85","19,913.88","22,880.55","56,100.00","69,300.00","1,113,666.67","2,463,666.67","3,830,670.82","118,833.33","182,487.96","191,934.97","234,727.14","193,035.00","250,141.22","214,906.06","180,130.92","123,362.12","185,925.74","95,378.07","116,602.95","88,828.00","66,270.06","94,740.98","1,948,181.35"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,"105,000.00",,,,,"12,450,000.00","9,590,000.00","9,590,000.00","7,070,000.00","9,770,000.00","2,700,000.00","2,700,000.00","2,430,000.00","5,480,291.56","4,220,301.40","2,397,791.56","6,357,791.56","4,878,761.56","4,878,761.56",,"4,050,000.00","4,050,000.00","2,411,121.07",,981.17,,,,,
存货,"47,991,669.38","63,181,810.49","62,214,171.52","59,781,246.96","70,285,144.88","82,898,541.67","88,181,052.34","94,919,809.68","92,925,708.15","113,064,337.52","113,030,023.39","118,445,203.76","118,428,785.93","136,986,314.78","146,225,765.92","157,062,434.83","155,521,715.45","160,712,725.19","163,222,788.22","172,660,501.73","159,549,519.02","149,952,591.27","147,292,097.48","167,877,704.88","160,791,342.68","145,142,808.64","201,886,980.21","256,954,642.00","241,111,576.59","257,030,286.15","332,178,487.07","363,359,351.07"
其他应付款,"3,721,120.31","3,055,831.18","4,523,567.32","6,518,555.44","5,122,194.93","5,290,810.76","5,152,286.95","6,339,748.24","4,063,562.25","3,285,020.70","4,210,628.08","10,183,788.75","12,172,766.51","6,767,259.08","5,251,646.17","9,526,329.32","6,320,529.84","22,529,747.03","31,411,287.06","51,936,544.23","70,908,509.38","50,253,913.93","61,387,445.25","76,242,195.47","95,875,816.79","69,855,447.13","24,164,996.27","13,439,787.92","13,748,887.02","7,754,456.43","11,294,860.97","4,861,032.10"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,"835,534.22","654,802.34","289,721.03",,"875,279.90","600,519.30","346,051.62","302,420.89","1,070,584.58","616,948.52",,,,,,,,,
一年内到期的非流动负债,"21,006,901.76","24,336,750.73","36,986,891.06","37,431,220.10","34,454,480.31","29,809,429.23","29,359,720.18","22,832,481.32","21,630,860.16","19,349,871.38","17,517,053.10","14,552,543.31","12,732,032.31","8,853,177.18","5,174,745.28","2,605,665.43",,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,"54,750.00",,,,"7,861,931.72","2,078,191.04","1,184,276.65","1,455,318.30","7,107,479.41","4,927,443.18","6,632,656.48","5,531,367.87","7,091,203.24","3,891,003.92","10,335,411.22","3,454,246.46","6,382,184.35","7,657,672.23","12,119,941.05","15,373,114.08","45,761,661.96","24,493,705.46","54,742,374.64"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"2,190,487.37","2,190,487.37","1,382,564.31",,,,
流动资产合计,"132,566,835.10","168,627,939.39","209,832,635.82","226,450,760.95","485,145,790.69","449,571,666.88","443,286,524.23","433,313,262.05","425,953,697.49","426,222,250.26","452,412,750.82","426,831,743.98","396,263,684.16","483,193,456.49","498,252,679.08","568,965,817.74","459,981,537.14","444,762,026.33","479,705,767.44","472,179,285.51","471,700,273.73","463,554,927.42","463,619,379.67","520,237,107.33","545,417,468.32","590,777,949.63","898,390,270.76","919,481,156.44","1,024,630,682.81","1,036,560,064.83","1,045,467,923.15","1,240,514,220.94"
流动负债合计,"192,891,285.51","224,718,483.13","328,757,409.33","317,985,336.14","297,752,638.33","294,422,702.95","283,713,594.82","328,006,061.19","303,654,512.26","310,053,382.65","327,421,424.72","325,897,635.77","324,146,008.95","402,927,912.51","402,333,719.10","464,996,057.93","393,666,630.59","453,678,402.37","484,016,808.39","546,842,289.05","567,377,071.11","501,648,435.20","527,958,206.21","591,184,006.05","604,821,612.47","632,334,022.24","651,745,040.10","645,105,278.84","748,887,737.07","748,776,947.17","771,682,253.64","749,459,255.04"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","30,658,963.21","30,658,963.21","63,319,489.21","58,319,489.21","80,892,882.42","94,039,472.57","61,594,212.03"
长期借款,"26,386,219.48","15,490,949.04","32,566,361.15","23,258,045.09","20,425,694.97","18,413,277.55","13,789,806.16","13,342,159.23","10,842,643.96","7,885,276.67","4,712,498.05","2,591,762.67",,,,,"32,499,803.55","32,318,375.60","33,139,664.19","30,797,364.09","29,042,512.64","40,578,286.47","37,164,535.67","34,844,443.19","32,902,697.74","29,612,400.12","25,427,081.76","22,090,321.44","18,359,728.55","14,858,194.97","11,172,256.00","8,523,927.57"
持有至到期投资,,,,,,"10,059,703.73",,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"8,789,886.20","13,429,909.48","11,730,400.60","17,712,584.70","13,091,164.01","11,116,053.06","5,274,215.83","5,062,798.32","7,600,174.03","604,231.18",,,,,,,,,,,,,,,,,,,,,,"200,000,000.00"
长期股权投资,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","22,000,000.00","1,949,395.69","1,949,395.69","1,914,619.58","1,914,619.57","2,442,546.36","2,442,781.04","2,362,187.79","2,578,058.77","3,675,894.79","3,342,846.70","13,071,327.55"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"198,563,094.71","187,572,271.53","338,082,451.20","333,930,405.83","350,760,983.26","400,645,876.20","403,016,088.21","394,388,019.51","388,790,139.79","423,300,536.92","422,648,685.10","436,961,227.63","445,842,022.76","481,381,400.86","468,332,735.19","462,117,868.34","459,973,326.84","497,114,850.58","503,102,111.75","528,862,550.63","532,717,977.49","527,757,786.86","667,887,616.70","672,209,955.86","673,890,164.24","676,787,680.84","667,721,660.98","675,003,282.20","661,502,562.60","706,137,137.61","693,306,205.56","704,084,488.55"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,902,609.88","8,038,797.25","5,160,329.27"
在建工程,"29,079,030.18","60,123,004.45","27,620,211.71","22,443,380.08","27,138,770.75","3,635,776.68","3,685,254.70","52,233,185.87","50,764,482.62","19,332,426.88","12,161,047.78","24,154,950.59","42,262,565.32","1,548,452.44","1,621,855.89","3,627,891.75","42,756,829.77","14,759,753.81","18,882,446.28","34,490,123.78","42,814,045.87","85,804,958.93","201,972.16","1,211,545.25","2,436,916.79","2,481,156.74","2,559,362.72","172,649.58","1,249,096.94","475,999.98","13,269,450.59","966,879.38"
其他非流动负债,"2,346,191.79","1,784,956.81","1,223,721.13","993,582.32","671,514.64","571,847.14","472,179.64","372,512.14","1,822,844.64","1,673,177.14","1,600,582.15","1,540,461.67","1,480,341.19","2,713,638.59","2,653,518.11","2,526,496.55","4,740,637.73","4,581,802.35","4,422,966.93",,"47,501,302.83",,"43,609,976.17",,"41,373,114.36",,"39,299,896.32",,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"37,522,297.47","30,705,815.33","45,520,482.88","41,964,212.11","34,188,373.62","30,101,177.75","19,536,201.63","18,777,469.69","20,265,662.63","10,162,684.99","6,313,080.20","4,132,224.34","1,480,341.19","2,713,638.59","2,653,518.11","2,526,496.55","37,240,441.28","36,900,177.95","37,562,631.12","80,249,828.01","76,543,815.47","86,069,706.29","80,774,511.84","77,363,412.10","74,275,812.10","73,307,366.92","64,726,978.08","65,237,887.41","60,291,375.88","61,342,616.52","58,403,702.27","251,391,315.25"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,"34,731.68",,,,,,,,
负债合计,"230,413,582.98","255,424,298.46","374,277,892.21","359,949,548.25","331,941,011.95","324,523,880.70","303,249,796.45","346,783,530.88","323,920,174.89","320,216,067.64","333,734,504.92","330,029,860.11","325,626,350.14","405,641,551.10","404,987,237.21","467,522,554.48","430,907,071.87","490,578,580.32","521,579,439.51","627,092,117.06","643,920,886.58","587,718,141.49","608,732,718.05","668,547,418.15","679,097,424.57","705,641,389.16","716,472,018.18","710,343,166.25","809,179,112.95","810,119,563.69","830,085,955.91","1,000,850,570.29"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"66,000,000.00","66,000,000.00","99,000,000.00","99,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","160,361,719.00","324,006,118.00","324,006,118.00","324,006,118.00","324,006,118.00","324,833,418.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"29,692,094.98","29,692,094.98","1,667,491.69","1,667,491.69","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","271,607,018.25","311,954,818.25","313,350,618.26","314,746,418.27","316,142,218.28","317,538,018.29","987,375,521.22","855,822,726.65","858,174,534.35","860,526,342.05","861,855,627.05","867,844,752.55"
无形资产,"17,050,340.54","16,723,149.89","16,582,438.82","16,346,780.12","16,228,950.77","16,254,255.33","16,169,437.95","16,364,056.25","16,424,211.17","16,912,677.93","16,749,717.46","16,594,537.01","16,739,402.11","18,786,213.14","18,570,428.79","18,918,756.09","54,972,740.83","67,524,957.48","67,112,260.51","66,470,568.10","66,185,803.52","65,827,099.40","65,999,394.62","65,502,143.16","66,173,712.42","65,625,044.05","66,460,841.58","64,553,426.03","64,430,301.17","74,520,412.22","105,928,107.26","105,297,957.72"
盈余公积,"5,160,330.40","8,249,536.07","12,436,642.44","14,588,329.67","15,256,287.43","16,127,636.05","16,127,636.05","16,127,636.05","16,127,636.05","19,334,970.13","19,334,970.13","19,334,970.13","19,334,970.13","21,389,700.97","21,389,700.97","21,389,700.97","21,389,700.97","23,159,657.61","23,159,657.61","23,159,657.61","23,159,657.61","25,075,326.68","25,075,326.68","25,075,326.68","25,075,326.68","28,033,893.57","28,033,893.57","28,033,893.57","28,033,893.57","33,768,104.96","33,768,104.96","33,768,104.96"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,"396,316,027.86","392,190,558.18","392,190,558.18","396,316,027.86","396,316,027.86","396,316,027.86"
未分配利润,"46,908,311.36","74,655,068.43","106,154,781.99","125,519,967.02","130,352,937.20","137,887,859.64","145,057,859.03","131,740,297.44","140,384,867.05","144,730,094.21","149,461,670.59","154,319,092.92","155,377,078.18","157,821,225.29","160,279,998.50","164,621,668.08","167,102,429.77","163,492,899.33","160,384,405.23","171,944,725.96","174,992,880.57","177,136,971.47","174,910,838.82","187,239,272.33","192,948,998.41","206,627,363.45","209,235,559.76","232,014,236.70","253,016,438.01","288,626,669.84","298,789,208.86","322,823,933.56"
长期待摊费用,,,,,,,,,,,"46,944.20","552,139.69","592,601.77","634,180.51","454,853.71","573,950.26","541,071.25","468,834.08","257,616.09","754,100.72","1,339,774.87","1,452,762.43","3,735,533.20","3,996,197.67","3,698,666.64","3,557,883.34","7,837,449.22","7,990,072.06","8,630,988.89","11,791,752.06","12,453,331.72","21,128,642.40"
少数股东权益,,,,,,,,,,,,,,,,,,,"290,735.16","284,184.87","198,775.61","213,633.75","205,172.20","283,664.23","319,331.32","343,483.84","735,551.06","1,775,209.25","1,788,377.25","1,873,163.31","1,437,895.67","1,753,584.28"
递延所得税资产,"870,277.07","928,958.76","1,419,070.78","1,554,009.65","1,882,759.36","1,979,115.82","1,885,004.69","1,959,958.94","2,107,165.17","2,120,258.24","2,119,018.53","2,196,342.51","2,245,140.58","2,915,792.17","3,031,402.27","2,936,657.60","4,780,715.03","5,598,003.13","5,679,151.89","7,691,216.55","7,780,596.72","12,852,448.89","13,217,412.73","5,715,789.07","5,753,520.76","7,048,892.23","7,544,492.91","9,167,818.47","10,074,691.87","8,879,618.63","9,514,255.58","11,051,091.53"
外币报表折算价差,"-44,742.12","-45,673.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"50,609,730.10","32,281,901.80","113,639,858.46","101,340,746.42","57,899,512.02","20,663,969.24","40,070,010.06","29,298,230.52","13,804,031.91","22,282,412.51","17,754,710.46","50,592,043.69","29,540,954.78","16,986,475.57","23,963,909.23"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"245,562,742.50","265,347,384.63","383,704,172.51","374,274,575.68","396,011,464.14","432,574,727.76","424,755,785.55","464,945,220.57","458,085,998.75","461,665,899.97","453,725,413.07","480,459,197.43","507,681,732.54","505,266,039.12","492,011,275.85","488,175,124.04","563,024,683.72","636,076,129.18","629,315,488.32","753,908,418.24","774,178,944.89","773,543,964.22","793,655,294.34","810,654,992.33","803,165,830.94","802,406,198.68","1,203,823,992.03","1,232,514,193.98","1,249,567,791.32","1,312,230,680.35","1,345,156,173.41","1,337,474,536.25"
所有者权益(或股东权益)合计,"147,715,994.62","178,551,025.56","219,258,916.12","240,775,788.38","549,216,242.88","557,622,513.94","564,792,513.33","551,474,951.74","560,119,521.35","567,672,082.59","572,403,658.97","577,261,081.30","578,319,066.56","582,817,944.51","585,276,717.72","589,618,387.30","592,099,148.99","590,259,575.19","587,441,816.25","598,995,586.69","601,958,332.04","649,380,750.15","648,541,955.96","662,344,681.51","669,485,874.69","687,542,759.15","1,385,742,244.61","1,441,652,184.17","1,465,019,361.18","1,538,671,181.49","1,560,538,140.65","1,577,138,186.90"
资产总计,"378,129,577.60","433,975,324.02","593,536,808.33","600,725,336.63","881,157,254.83","882,146,394.64","868,042,309.78","898,258,482.62","884,039,696.24","887,888,150.23","906,138,163.89","907,290,941.41","903,945,416.70","988,459,495.61","990,263,954.93","1,057,140,941.78","1,023,006,220.86","1,080,838,155.51","1,109,021,255.76","1,226,087,703.75","1,245,879,218.62","1,237,098,891.64","1,257,274,674.01","1,330,892,099.66","1,348,583,299.26","1,393,184,148.31","2,102,214,262.79","2,151,995,350.42","2,274,198,474.13","2,348,790,745.18","2,390,624,096.56","2,577,988,757.19"
负债和所有者(或股东权益)合计,"378,129,577.60","433,975,324.02","593,536,808.33","600,725,336.63","881,157,254.83","882,146,394.64","868,042,309.78","898,258,482.62","884,039,696.24","887,888,150.23","906,138,163.89","907,290,941.41","903,945,416.70","988,459,495.61","990,263,954.93","1,057,140,941.78","1,023,006,220.86","1,080,838,155.51","1,109,021,255.76","1,226,087,703.75","1,245,879,218.62","1,237,098,891.64","1,257,274,674.01","1,330,892,099.66","1,348,583,299.26","1,393,184,148.31","2,102,214,262.79","2,151,995,350.42","2,274,198,474.13","2,348,790,745.18","2,390,624,096.56","2,577,988,757.19"
