科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"226,667,580.17","486,384,187.44","736,038,926.80","995,846,422.52","212,565,416.16","497,618,936.87","823,178,935.53","1,006,790,087.09","154,133,876.24","329,700,768.74","491,158,737.38","654,768,988.82","206,593,628.40","414,840,280.48","710,828,512.52","1,035,286,798.29","291,983,516.18","491,167,254.75","708,672,133.16","945,974,011.50","169,208,268.32","325,982,839.27","506,037,105.75","733,220,534.04","205,742,140.27","359,440,724.53","587,753,389.16","726,581,693.46","120,155,721.76","321,140,402.87","542,411,211.24","703,483,749.70","153,847,397.72","308,156,410.29","451,680,656.84","601,483,909.73","101,407,473.59","199,214,026.83","331,330,256.06","388,547,043.85","125,639,898.72","232,507,065.38","402,481,581.90","496,560,707.21","127,199,283.91","266,000,403.09","391,458,146.13","534,348,676.79","113,248,905.49"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,"50,000.00","50,000.00","1,034.16","77,034.16","77,034.16","1,034.16",,,,"9,381.54",,,,,"23,107.10","13,200.00",,,,,,,,,,"267,234.55",,,,"267,234.55","25,282.52",,"2,898,313.77",,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,"140,000.00",,,,,,,,,,,,,,,,,"496,149.58",,,"5,600.00",,,,,,,,,"250,550.00",,,,,
收到其他与经营活动有关的现金,"3,297,375.88","16,126,253.57","40,641,794.70","88,376,357.94","20,552,964.93","24,650,729.18","35,319,679.56","67,311,112.31","16,291,529.06","44,360,307.01","103,888,965.18","182,430,355.56","76,909,924.11","113,459,953.21","185,784,212.78","260,345,812.53","113,514,121.23","240,887,249.66","249,932,770.25","507,782,664.96","133,780,693.29","131,354,695.34","166,762,720.10","216,484,709.81","77,267,132.60","77,759,498.76","118,184,324.39","119,275,250.15","41,795,287.48","49,834,493.57","62,098,351.57","148,150,622.55","368,755.36","3,696,254.37","6,349,157.11","7,536,554.98","3,161,862.23","9,827,105.96","13,719,345.14","13,881,136.59","5,277,676.82","6,460,019.87","8,144,798.30","1,979,446.03","704,753.13","7,423,547.73","5,360,220.51","7,532,645.79","594,988.74"
投资活动现金流出小计,"8,811,396.20","24,382,782.00","40,057,109.55","77,555,784.35","13,862,030.59","26,892,197.52","34,765,581.91","39,088,940.71","3,351,010.13","9,632,184.47","18,983,871.56","53,427,819.49","22,361,690.60","30,292,121.70","31,787,250.57","36,365,424.67","10,355,572.52","42,492,880.72","53,223,177.15","43,778,122.14","20,331,432.92","20,863,738.59","29,617,548.36","36,458,712.72","1,332,489.41","2,144,878.60","2,165,996.60","1,399,892.18","56,220.00","2,193,220.00","2,368,420.00","4,299,564.73","5,589,672.10","5,589,672.10","5,595,272.10","5,599,719.11","70,810.00","178,502.30","178,502.30","2,102,702.30","409,492.00","772,494.38","1,826,815.78","9,598,548.97","193,935.79","2,567,811.70","6,264,996.02","11,722,018.32","4,247,050.14"
经营活动现金流入小计,"229,964,956.05","502,510,441.01","776,680,721.50","1,084,222,780.46","233,118,381.09","522,269,666.05","858,498,615.09","1,074,101,199.40","170,425,405.30","374,061,075.75","595,047,702.56","837,199,344.38","283,503,552.51","528,300,233.69","896,662,725.30","1,295,682,610.82","405,498,671.57","732,131,538.57","958,681,937.57","1,453,757,710.62","302,988,961.61","457,337,534.61","672,799,825.85","949,714,625.39","283,009,272.87","437,200,223.29","705,937,713.55","845,856,943.61","161,974,116.34","370,988,096.44","604,509,562.81","851,634,372.25","154,216,153.08","311,852,664.66","458,029,813.95","609,020,464.71","104,569,335.82","209,041,132.79","345,049,601.20","402,695,414.99","130,917,575.54","238,967,085.25","410,626,380.20","498,807,387.79","127,929,319.56","273,423,950.82","399,716,680.41","541,881,322.58","113,843,894.23"
投资活动产生的现金流量净额,"-8,811,396.20","-24,287,599.60","-39,961,927.15","-77,460,601.95","-13,862,030.59","-26,887,187.92","-33,348,793.15","-37,672,151.95","-3,351,010.13","-9,632,184.47","-18,983,871.56","-44,827,819.49","-22,021,690.60","-28,952,121.70","-30,447,250.57","-34,755,654.85","-10,355,572.52","-42,248,560.72","-52,978,857.15","-43,531,798.30","-19,522,832.92","-20,055,138.59","-28,808,948.36","-35,650,112.72","-1,300,089.41","-2,112,478.60","-2,088,596.60","-1,322,492.18","-56,220.00","11,081,540.00","11,243,699.76","9,312,555.03","-5,589,672.10","-5,589,672.10","-5,526,899.69","-1,385,105.48","-70,810.00","825,952.70","725,952.70","-1,198,247.30","-343,540.44","-268,912.01","-984,552.54","219,594,778.44","-1,821,711.38","-4,163,737.29","-7,623,346.11","-11,306,381.86","-4,247,050.14"
购买商品、接受劳务支付的现金,"191,465,477.88","429,645,911.95","657,760,277.65","872,001,434.36","188,058,925.55","451,156,047.37","710,664,484.11","807,957,349.61","142,278,232.19","273,632,298.69","426,388,860.95","606,191,648.51","199,775,041.08","389,284,728.17","602,929,474.76","907,446,869.91","270,320,668.33","537,790,183.92","760,977,341.59","946,156,056.80","182,487,931.86","351,236,490.67","542,206,759.23","731,431,784.40","202,026,993.55","375,755,369.61","623,262,558.78","668,532,290.07","137,466,191.94","316,257,902.86","522,373,505.56","649,960,028.95","102,075,746.87","237,072,193.84","330,440,480.96","430,261,846.12","75,249,194.16","176,710,540.56","280,898,594.58","314,044,476.90","113,063,953.35","220,959,432.50","370,726,616.40","422,037,082.67","100,303,445.54","219,551,302.74","340,734,832.49","389,968,010.92","98,173,893.90"
吸收投资收到的现金,,"5,300,000.00","5,300,000.00","35,300,000.00",,,,"1,060,000.00",,,,,,,,,,"44,240,000.00","44,240,000.00","20,007,540.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
