科目,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"3,289,396,364.11","3,274,259,596.78","4,692,963,406.47","4,501,537,532.50","4,635,767,084.07","5,270,881,406.49","6,262,707,618.24","7,437,201,946.92","5,217,586,049.38","4,577,023,262.27","5,549,726,521.58","7,661,264,475.37","8,989,230,874.45","8,765,765,688.58","9,330,375,730.04","11,544,409,286.42","9,941,120,482.14","9,682,970,031.07","13,833,162,734.65","15,269,492,889.14","14,817,883,963.82","16,855,063,397.53","19,851,419,435.45","23,415,377,049.55","18,813,266,530.08","22,634,547,494.82","22,650,112,414.11","23,216,144,490.32","23,199,779,760.56","28,385,542,975.54","26,692,307,644.50","31,776,692,479.01","26,577,646,813.93","34,732,245,202.31"
应付职工薪酬,"871,083,718.29","857,267,333.64","821,567,806.26","786,437,781.34","777,756,333.16","789,064,260.08","876,842,352.59","858,444,680.98","889,644,152.25","866,944,162.22","975,160,121.09","912,657,895.53","1,038,420,758.75","960,394,651.32","1,057,275,720.30","1,103,505,564.14","1,361,466,821.75","1,191,569,202.76","1,762,574,383.79","1,549,565,211.01","2,092,243,926.04","1,664,165,616.73","1,855,871,732.84","1,760,767,440.44","2,058,708,689.38","1,579,713,371.40","1,771,638,451.48","1,581,107,906.53","2,318,391,312.02","1,767,148,677.67","1,929,792,937.83","1,854,653,634.97","2,277,922,681.22","1,838,800,734.69"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,622,150,643.57","1,702,909,978.02","1,520,619,017.03","1,400,167,358.22","2,417,725,803.09","2,114,556,090.08","1,873,547,998.71","2,023,038,333.61","2,547,580,012.96","2,163,892,577.11","2,154,137,644.18","2,138,796,511.88","2,688,959,501.94","2,319,045,030.87","2,273,019,108.31","2,076,620,093.47","2,856,940,745.70","2,282,929,756.00","2,259,652,901.82","2,183,170,232.47","3,676,301,748.34","2,822,919,852.69","1,764,560,612.76","1,184,360,494.16","2,970,871,884.34","1,696,697,587.56","2,364,322,799.73","1,938,983,177.30","3,075,062,764.52","2,488,142,141.70","1,612,670,244.03","924,978,792.30","4,071,985,378.59","1,852,521,474.86"
应收利息,,,,,,,,,,,,,,,,,,,"2,185,920.00","2,185,920.00","6,868,142.45","6,603,973.55","6,576,409.11","5,709,270.23","8,199,307.74","5,344,210.38","9,893,282.49","9,499,097.84","6,857,063.04","6,842,848.40","6,727,229.93","5,616,458.07","8,030,871.95","10,901,363.76"
应付利息,"99,769,549.32","85,318,468.21","63,425,148.57","130,815,711.96","206,638,145.81","193,276,137.27","138,929,180.04","202,602,480.44","405,541,576.47","417,763,466.11","557,152,879.78","587,693,110.80","506,326,815.84","644,737,252.10","552,483,982.59","635,482,465.67","626,838,301.76","598,269,405.79","587,794,296.23","644,527,392.70","596,449,817.20","762,747,348.05","892,793,506.54","876,602,837.44","816,988,858.21","1,212,924,625.53","1,100,859,268.70","1,295,876,538.93","1,110,005,326.94","833,961,021.00","751,522,200.40","990,478,587.46","721,504,572.76","550,984,606.42"
应收股利,"15,926,952.32","12,604,398.64","59,462,284.03","83,715,307.19","9,589,398.64","9,589,398.64","9,589,398.64",,"743,200.00","743,200.00","32,683,450.98","32,683,450.98","1,021,900.00","1,021,900.00","1,021,900.00","1,021,900.00","12,516,300.00","14,513,905.26","12,795,000.00","12,438,412.57","66,245,314.39","74,876,689.10","67,241,776.08","31,879,295.46","54,079,465.01","54,079,465.01","54,941,538.41","54,732,948.22","58,715,513.54","58,975,958.66","56,051,313.54","56,895,554.69","53,514,467.08","57,449,381.60"
应付股利,"93,113,860.99","190,806,621.43","177,258,941.12","7,020,401.01","20,313,604.90","20,313,604.90","420,621,660.90","42,193,174.80","112,981,171.38","111,141,123.39","1,388,066,784.08","731,889,517.43","715,627,600.24","763,418,365.42","2,122,218,705.42","1,509,844,852.04","1,575,652,330.68","1,558,738,904.42","2,251,666,465.42","755,195,076.49","109,683,837.94","134,124,518.69","176,130,079.86","928,606,563.66","823,123,455.93","808,799,619.49","676,656,078.20","1,570,863,860.43","1,542,488,423.45","1,505,771,768.18","2,506,582,593.14","2,441,775,077.77","2,635,219,222.83","3,395,317,557.67"
存货,"19,974,492,359.47","23,661,332,817.11","26,411,324,131.33","29,228,044,081.82","30,819,015,413.80","33,651,295,095.06","37,581,467,296.03","40,611,174,886.72","38,900,587,341.81","43,807,715,406.39","56,672,074,904.83","59,799,344,828.53","61,704,869,338.06","64,505,485,106.62","74,082,467,360.12","79,890,221,150.97","77,587,260,628.53","84,450,094,392.86","91,989,316,017.00","96,554,777,908.66","96,734,103,075.47","103,612,362,658.46","107,073,080,506.31","117,334,703,879.76","111,316,269,674.41","115,878,729,668.71","121,927,045,552.11","131,514,558,432.58","118,224,001,312.81","128,991,674,146.70","136,340,821,161.90","140,738,156,586.60","134,293,566,619.30","143,890,973,505.17"
其他应付款,"7,276,680,620.96","7,367,639,910.91","7,887,543,480.76","7,557,208,126.09","9,237,505,993.46","10,102,975,759.40","9,236,149,496.02","8,656,846,233.29","10,649,129,416.17","11,343,441,714.35","12,213,375,767.13","13,693,468,831.03","17,182,071,244.01","15,458,054,686.49","18,902,213,616.74","17,965,265,256.75","21,265,839,261.57","20,513,772,550.07","22,892,821,853.13","25,852,994,106.17","28,105,193,719.97","27,439,886,990.99","31,129,490,450.47","34,735,896,048.11","29,173,037,536.92","30,390,935,235.25","30,616,303,074.91","31,200,913,173.46","27,320,157,325.37","26,904,637,880.82","29,611,531,815.72","35,775,301,192.27","34,558,280,951.89","39,209,486,952.57"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,"415,640,214.63","2,022,714,829.69","2,022,158,437.82","3,427,471,332.89","4,031,710,540.85","2,914,828,601.82","2,308,675,386.11","2,939,761,406.05","2,986,609,817.18","3,064,382,989.05","1,084,288,482.87","7,831,809,596.76","4,364,621,653.28","4,163,125,404.62","4,257,352,915.98","7,399,760,923.93","5,815,119,678.24","6,348,507,348.26","6,482,242,479.69","14,079,563,935.10","8,811,852,480.94","7,887,488,912.05","6,285,226,646.47","11,997,712,152.41","7,350,985,433.39","8,116,915,277.46","6,326,699,440.17","10,860,579,830.97","8,516,922,644.64","8,684,204,941.23","6,882,642,465.91","10,647,240,866.08","7,306,776,055.01"
一年内到期的非流动负债,"1,609,087,388.15","1,469,799,528.56","1,240,949,592.46","1,062,554,387.36","2,030,479,248.56","1,813,222,718.91","2,211,396,992.97","2,051,338,045.10","4,918,781,016.53","3,918,134,438.12","3,623,465,594.50","2,383,275,634.83","8,475,192,339.05","6,950,986,618.67","13,382,592,097.49","13,081,108,825.52","14,029,908,303.50","13,846,089,292.49","8,472,533,495.48","6,055,274,269.19","17,128,187,113.03","11,924,645,150.04","9,978,416,020.18","10,143,385,656.41","21,370,229,864.76","19,942,588,405.63","19,614,780,714.66","13,021,166,323.36","20,998,155,811.67","19,193,359,908.78","15,783,948,159.91","13,246,842,676.54","24,079,363,862.89","23,204,559,792.99"
其他流动资产,,,,,"452,440,768.64","406,049,671.70","361,741,823.86","360,311,099.39","356,165,611.13","326,418,190.96","311,763,559.61","339,388,052.92","494,485,576.60","427,898,281.07","565,589,852.00","578,603,884.41","774,168,718.62","625,173,925.00","1,557,369,678.76","1,593,511,953.87","2,792,320,498.83","2,796,039,879.84","3,228,377,882.25","2,942,664,253.43","4,340,814,302.95","5,659,219,013.38","8,239,818,162.52","7,801,706,389.40","12,068,733,145.33","8,774,901,686.15","11,255,863,746.71","10,742,142,503.72","12,889,878,952.13","12,696,907,947.02"
其他流动负债,"1,122,975,680.00","117,047,992.19","1,317,953,258.85","2,357,925,423.77","2,342,549,058.49","3,561,114,288.55","3,568,777,211.44","5,571,429,100.46","6,174,712,708.45","9,464,239,389.25","10,635,883,538.24","9,831,886,237.15","8,855,497,747.49","9,347,611,929.00","10,229,805,167.96","10,258,284,064.74","7,653,915,107.15","8,148,597,887.72","8,790,972,624.15","5,129,425,846.79","7,555,689,829.37","9,897,331,482.51","9,139,707,245.08","10,114,768,145.73","6,914,345,470.29","5,785,320,828.63","4,793,669,265.81","5,139,245,788.29","5,948,381,496.09","5,311,311,504.12","7,565,306,176.84","6,572,009,830.62","6,889,589,352.41","5,631,603,079.61"
流动资产合计,"54,609,797,045.33","62,523,711,754.14","79,089,779,586.03","93,647,395,406.61","95,848,972,047.03","100,991,309,462.93","103,048,013,273.58","107,393,442,037.66","100,766,323,928.79","107,777,087,097.11","123,920,860,697.05","127,061,109,615.91","139,798,324,860.60","147,524,169,999.27","161,880,390,078.35","173,457,605,367.23","168,078,985,578.99","181,687,787,383.99","209,899,824,221.56","226,767,546,082.26","238,092,008,975.51","249,146,904,422.55","259,329,489,095.27","277,674,589,965.46","285,013,686,211.27","282,706,005,603.85","311,312,332,563.58","325,259,308,037.09","289,853,014,478.43","313,702,455,367.79","338,373,024,878.41","357,292,289,866.60","340,343,225,872.56","368,187,565,388.32"
流动负债合计,"60,015,661,557.75","67,129,024,428.91","79,011,225,676.70","80,677,788,558.18","82,054,028,090.50","85,854,405,714.93","85,450,620,210.69","87,367,984,205.66","86,135,177,921.91","89,823,288,572.46","99,127,902,469.71","101,609,278,910.51","117,474,944,575.11","118,489,108,608.21","139,395,662,887.95","149,732,318,868.68","149,333,444,889.65","152,334,103,166.39","176,428,418,297.94","178,848,109,154.83","202,306,933,501.98","201,828,884,160.73","211,968,691,848.02","230,592,975,526.69","252,615,445,854.99","258,339,343,597.20","273,277,228,865.26","285,418,204,223.93","284,605,090,606.30","294,510,504,253.98","315,212,224,228.28","327,666,038,869.82","353,572,538,398.78","362,449,347,375.97"
可供出售金融资产,,,,,,,,,,,,,,,,"459,229,942.34","643,428,976.32","643,878,976.32","1,852,052,630.44","1,900,544,669.21","1,881,465,238.69","1,696,277,648.99","1,683,019,086.59","1,906,365,769.79","2,055,008,688.27","2,725,416,425.03","2,644,598,873.52","2,779,124,870.04","2,816,039,725.18","2,725,458,534.11","2,883,905,353.94","2,894,428,625.46","3,249,385,624.30",
长期借款,"22,425,426,789.06","33,955,170,938.04","39,685,475,733.79","40,264,283,820.08","40,704,116,900.18","41,844,224,336.59","45,697,205,602.73","47,107,409,282.86","42,712,240,384.60","47,662,065,309.96","53,813,523,851.73","56,295,694,519.95","55,723,764,762.75","62,676,757,315.58","60,695,143,539.56","67,356,182,684.11","67,763,912,937.84","79,538,163,010.24","100,023,155,574.19","110,467,038,183.24","104,383,025,944.45","114,327,720,369.45","117,753,299,861.43","126,694,345,395.25","128,381,843,333.49","134,720,681,166.39","140,188,847,365.38","152,118,904,040.58","139,114,390,041.22","153,651,323,843.87","167,495,144,539.99","180,779,109,261.60","179,416,432,369.12","203,676,288,242.47"
持有至到期投资,"78,000.00",,,,,,,,,,,,,,,,,,"13,911,129.17","13,911,129.17",,,,,,,,,,,,,,
应付债券,"2,475,579,808.29","2,480,106,512.11","4,462,612,895.37","4,463,787,207.31","4,466,268,409.01","5,367,486,981.83","5,370,056,528.90","7,871,275,101.72","13,524,263,660.80","13,525,528,182.08","14,324,166,588.03","14,326,480,824.47","13,032,848,844.72","13,333,449,174.57","13,339,714,554.67","13,341,394,619.27","13,344,834,714.22","13,445,927,977.81","16,948,864,223.44","17,347,730,498.08","17,827,682,663.22","19,814,532,820.44","22,563,901,374.82","23,069,803,539.29","16,482,975,818.43","16,388,513,574.57","14,599,842,548.70","15,696,796,314.52","13,526,117,876.11","14,529,187,500.46","13,621,329,741.03","15,605,287,888.25","14,794,613,854.83","16,481,718,000.21"
长期应收款,"165,077,663.70","3,007,970,515.63","2,842,378,530.54","3,572,230,684.28","2,481,265,553.78","2,766,544,933.91","3,760,307,735.84","4,905,816,510.04","9,572,792,393.55","9,652,626,667.15","11,579,132,853.00","14,340,642,864.29","12,191,751,271.76","13,715,615,678.80","16,582,694,981.70","22,112,520,059.51","28,808,264,802.33","29,426,736,629.75","34,351,601,119.51","36,488,820,800.95","34,531,285,002.11","37,773,731,674.01","39,624,977,027.48","42,066,807,585.81","42,493,067,702.27","43,603,561,379.88","44,308,369,870.95","49,706,845,308.13","56,755,059,072.75","59,649,261,213.45","61,715,799,654.85","67,887,866,784.24","90,256,317,253.49","97,224,768,065.11"
长期应付款,"4,406,423,500.28","4,112,727,511.07","4,070,092,120.56","4,302,143,764.17","4,070,299,748.19","4,097,288,979.75","3,956,054,767.76","4,146,625,965.37","3,874,418,703.60","3,767,324,283.29","3,607,278,909.91","4,818,393,900.47","3,204,404,130.25","4,052,391,684.73","4,651,728,685.42","4,826,454,095.05","2,539,878,892.64","2,815,348,451.48","3,364,162,914.76","4,425,860,852.22","2,831,286,314.73","3,482,881,093.85","3,551,043,406.92","3,556,639,886.43","5,420,349,112.67","5,603,206,127.98","5,385,968,154.82","6,818,320,969.54","5,113,689,756.07","5,370,171,582.72","5,191,059,306.59","7,588,441,628.39","6,398,118,708.17","7,753,071,666.46"
长期股权投资,"1,234,571,641.26","1,266,007,899.56","1,512,444,612.78","1,564,476,117.44","1,656,484,888.57","2,390,766,172.38","2,334,937,310.89","2,469,428,413.57","2,208,085,627.64","3,731,928,218.55","2,386,763,515.16","2,488,987,610.97","2,552,365,369.12","2,581,822,013.50","2,583,904,730.34","2,118,853,660.73","2,327,327,549.26","2,350,087,946.56","2,651,355,712.68","2,717,746,139.14","2,798,559,838.44","2,875,286,808.92","3,516,254,745.16","3,850,894,109.23","4,288,862,413.38","5,520,030,711.08","5,933,014,379.95","8,150,349,005.40","8,747,713,094.02","10,074,249,416.27","10,920,992,672.11","12,105,716,688.42","12,884,587,189.69","13,450,905,036.14"
专项应付款,"38,231,354.66","105,425,450.21","115,156,547.36","115,328,047.36","115,931,800.44","117,271,800.44","219,770,056.95","203,521,858.78","29,238,843.18","29,218,843.18","30,535,158.73","30,342,127.48","32,134,407.03","31,768,847.43","31,847,038.13","31,204,802.48","64,916,839.85","55,362,539.94","69,804,517.59","64,191,131.00","40,148,239.82","32,919,737.64","37,261,058.44","29,642,665.11","52,008,731.61","41,618,731.61","52,474,544.82","51,396,041.37","6,462,393.39","6,213,967.95","26,275,449.82",,,
投资性房地产,"284,665,852.81","301,369,587.92","310,130,560.29","307,884,342.01","309,322,615.24","308,784,342.19","309,575,140.61","284,868,269.54","284,266,258.55","282,590,868.24","280,371,655.66","278,595,446.69","270,589,429.21","267,731,423.42","261,878,122.58","258,293,394.10","275,953,972.73","273,553,988.20","395,443,088.12","388,153,405.05","382,434,944.67","378,498,307.55","373,730,393.77","452,863,054.92","949,837,976.99","950,006,393.57","958,480,883.76","937,843,235.84","971,717,293.91","944,228,483.04","903,867,418.32","894,621,120.97","1,069,633,950.89","1,062,448,290.76"
预计负债,"3,200,000.00","13,920,383.52","13,920,383.52","13,920,383.52",,,,,,,,,,,,,,,,,,"132,730,000.00",,,"89,012,067.00","89,012,067.00","89,012,067.00","89,012,067.00","75,370,615.39","75,370,615.39","75,370,615.39","81,112,722.13","85,123,407.19","85,123,407.19"
固定资产,"25,977,729,747.55","32,113,473,629.68","34,871,879,008.46","34,823,238,681.42","37,129,170,944.87","38,630,839,333.37","40,871,404,606.32","40,618,386,508.97","40,919,059,686.03","40,553,692,425.06","39,966,183,744.74","39,592,096,943.16","42,537,883,549.23","42,180,939,467.28","42,578,650,020.17","46,106,407,346.96","47,783,088,232.43","50,828,626,895.78","66,178,351,537.09","70,127,992,529.63","74,319,153,827.63","75,810,000,386.18","79,003,072,929.10","84,751,481,113.36","89,852,178,084.66","88,384,581,890.12","89,019,064,452.62","89,833,061,975.54","93,091,530,455.15","92,920,149,821.12","93,086,082,790.11","93,930,676,012.14","95,593,848,024.86","95,991,383,512.27"
递延所得税负债,,"1,514,052.30","86,012,182.12","105,418,345.04","107,640,263.78","128,496,406.86","67,271,386.34","61,753,960.02","57,938,081.51","76,900,988.87","96,626,971.69","65,536,493.32","62,316,080.84","86,286,882.75","76,787,763.90","89,956,533.65","85,631,463.95","108,555,488.73","126,885,887.20","157,859,160.84","155,069,838.30","181,818,427.27","204,057,874.09","229,207,867.13","279,652,856.29","276,645,223.64","346,320,519.87","384,552,543.97","460,198,266.48","495,725,607.25","531,168,441.22","564,071,390.49","649,449,191.66","727,124,695.06"
在建工程,"7,782,618,911.68","8,273,014,365.80","8,588,065,112.14","9,700,145,990.81","8,848,586,554.97","7,796,732,084.63","6,569,440,665.81","7,584,768,796.12","8,929,320,635.64","9,794,883,279.41","11,807,463,729.44","13,558,713,380.56","13,648,572,573.89","14,281,147,526.15","14,694,552,312.21","12,540,390,490.50","13,572,724,887.70","10,525,242,238.19","13,975,161,863.33","13,259,230,044.70","14,614,737,411.38","14,549,153,899.19","14,551,776,117.25","9,813,401,929.89","9,243,931,357.89","10,482,267,648.91","10,610,029,271.11","10,279,213,448.24","9,316,086,701.06","9,682,981,357.71","11,212,663,640.37","11,926,703,051.76","13,579,655,484.44","13,046,776,547.33"
其他非流动负债,"4,000,000.00","40,913,093.74","28,645,800.40","41,023,671.90","101,014,111.61","133,841,041.18","132,970,985.01","138,729,959.20","332,744,651.38","326,803,818.37","828,062,540.73","829,192,762.97","625,412,961.45","622,500,543.66","823,331,037.61","825,011,141.35","5,408,105,273.91","5,148,347,729.21","8,329,813,147.20","3,565,342,400.00","1,974,895,023.20","2,498,827,443.83","3,250,200,305.84","3,678,473,543.74","5,388,812,835.82","5,744,005,826.24","6,325,363,961.08","5,867,387,528.65","8,454,736,097.78","8,644,697,908.88","8,559,475,190.56","8,406,326,098.48","9,191,239,195.95","8,340,509,908.72"
工程物资,"1,450,405,195.14","1,057,288,409.52","451,290,371.93","389,298,244.74","201,659,043.15","247,906,848.48","246,009,517.34","222,773,247.76","309,298,934.67","329,783,097.00","244,061,135.00","83,810,351.64","28,320,707.34","35,046,972.94","43,878,985.64","29,561,564.19","34,642,119.53","46,952,210.85","42,785,809.96","44,711,747.56","21,816,206.52","38,034,575.36","267,278,413.92","1,567,356,814.63","1,369,105,065.26","1,293,485,445.83","1,665,118,228.13","1,000,828,841.34","410,744,500.63","4,727,966.09","5,953,446.60",,,
非流动负债合计,"29,352,861,452.29","40,709,777,940.99","48,461,915,663.12","49,305,905,239.38","49,565,271,233.21","51,688,609,546.65","55,443,329,327.69","59,529,316,127.95","60,530,844,325.07","65,387,841,425.75","72,700,194,020.82","76,365,640,628.66","72,680,881,187.04","80,803,154,448.72","79,618,552,619.29","86,470,203,875.91","89,348,873,508.51","101,255,291,006.09","129,220,364,595.25","141,742,258,448.26","133,078,228,324.49","146,344,677,843.39","153,294,730,739.63","163,290,233,779.96","161,913,883,558.46","168,850,911,871.50","173,011,295,233.52","187,108,576,515.65","172,576,841,697.14","188,801,235,400.27","201,335,752,892.68","219,713,929,157.31","216,809,446,330.06","243,583,344,855.68"
固定资产清理,"4,828,603.74","5,986,797.69","14,005,289.66","17,835,080.28","10,976,053.58","17,641,612.76","11,692,537.19","10,597,845.58","15,440,462.34","16,942,331.55","14,559,938.31","14,153,488.39","25,587,157.67","25,893,334.40","25,440,188.02","24,256,983.69","33,393,121.78","35,018,707.64","29,943,898.99","31,393,053.19","37,411,588.00","35,960,037.82","34,996,039.98","32,178,084.49","42,270,234.10","41,745,974.24","52,717,283.49","48,188,115.46","45,258,733.32","38,857,496.88","26,865,375.80",,,
负债合计,"89,368,523,010.04","107,838,802,369.90","127,473,141,339.82","129,983,693,797.56","131,619,299,323.71","137,543,015,261.58","140,893,949,538.38","146,897,300,333.61","146,666,022,246.98","155,211,129,998.21","171,828,096,490.53","177,974,919,539.17","190,155,825,762.15","199,292,263,056.93","219,014,215,507.24","236,202,522,744.59","238,682,318,398.16","253,589,394,172.48","305,648,782,893.19","320,590,367,603.09","335,385,161,826.47","348,173,562,004.12","365,263,422,587.65","393,883,209,306.65","414,529,329,413.45","427,190,255,468.70","446,288,524,098.78","472,526,780,739.58","457,181,932,303.44","483,311,739,654.25","516,547,977,120.96","547,379,968,027.13","570,381,984,728.84","606,032,692,231.65"
生产性生物资产,"2,173,314.00","2,067,419.47","2,230,903.95","2,338,780.73","2,509,463.52","2,523,491.41","2,573,868.44","2,596,119.77","2,222,078.42","2,293,357.01","2,298,742.68","2,305,726.16","2,000,876.85","1,904,211.25","2,199,060.43","2,173,964.24","1,801,751.60","1,729,293.84","5,987,641.34","4,407,992.68","4,254,137.48","4,269,350.50","4,513,294.52","4,683,818.91","5,263,654.07","5,285,137.17","5,527,378.52","5,763,623.62","6,050,046.42","6,048,909.65","6,814,105.84","6,921,529.48","6,509,735.08","6,544,349.40"
