科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"21,129,933.73","30,277,946.03","35,472,550.84","15,057,774.53","24,680,086.93","33,741,164.37","39,063,213.77","16,394,344.63","29,706,857.25","52,267,967.04","65,519,164.43","25,821,303.94","45,677,347.97","66,444,250.55","94,143,303.15","27,856,727.21","58,170,746.04","89,164,722.56","110,985,423.02","37,475,392.03","69,187,486.28","98,172,242.14","128,268,192.49","32,274,470.62","63,932,958.06","95,814,579.31","128,358,393.37","30,627,552.93","60,982,452.12","90,314,658.76","124,805,558.38","34,100,347.67","68,636,047.33","106,956,419.09"
取得借款收到的现金,"95,000,000.00","125,000,000.00","125,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,,"34,000,000.00","138,151,541.93","97,099,494.84","173,482,677.41","228,565,925.81","352,614,266.51","240,981,334.39","367,177,058.39","440,729,970.19","490,729,970.19","115,007,364.86","294,198,239.86","333,783,466.32","361,191,440.51","158,256,135.13","159,079,631.19","272,106,348.19","257,673,320.00",,"66,312,000.00","66,511,000.00","64,589,000.00","30,000,000.00","66,936,000.00","63,649,871.64"
支付的各项税费,"8,556,234.38","21,107,309.96","20,434,782.74","6,128,282.32","12,116,100.18","12,456,131.01","12,406,245.88","1,634,339.97","4,926,178.36","8,147,410.79","10,273,628.04","3,394,487.52","6,412,134.48","13,054,168.14","19,069,284.41","5,138,459.65","12,909,310.19","20,265,971.59","27,898,007.54","6,839,047.10","26,686,886.95","35,715,224.35","47,531,741.90","4,980,890.01","24,094,732.37","44,623,169.78","65,805,157.20","14,039,953.25","38,938,613.47","58,103,344.35","78,735,183.10","14,532,803.23","38,958,771.51","52,155,214.98"
收到其他与筹资活动有关的现金,,,,,,,,"423,647.51",,"6,481,219.02",,,,,,,"50,692.43","69,694.61","9,300,000.00",,"27,008,204.30",,"7,756,200.00",,,,"9,143,981.00",,,,,,,
支付其他与经营活动有关的现金,"10,147,112.00","15,623,619.34","15,991,364.17","2,856,560.02","5,330,471.61","6,865,410.23","35,008,007.05","1,693,411.46","9,501,579.52","13,771,719.13","36,166,760.52","7,980,359.11","32,098,870.24","24,703,037.17","78,770,740.48","17,853,468.11","42,132,294.12","59,883,552.58","67,100,276.98","20,341,818.51","42,998,554.66","71,201,719.53","68,359,103.63","15,276,449.05","36,845,459.67","51,380,639.95","79,418,595.19","17,979,294.06","33,940,298.08","44,665,151.21","52,706,914.26","18,450,446.40","32,585,519.47","49,585,227.66"
筹资活动现金流入小计,"95,000,000.00","125,000,000.00","125,000,000.00","679,000,000.00","662,187,406.30","662,187,406.30","668,423,472.08","423,647.51",,"40,481,219.02","138,151,541.93","97,099,494.84","173,482,677.41","228,565,925.81","352,614,266.51","240,981,334.39","367,227,750.82","440,799,664.80","500,029,970.19","115,007,364.86","321,206,444.16","333,783,466.32","368,947,640.51","242,136,135.13","242,959,631.19","355,986,348.19","350,697,301.00",,"66,312,000.00","66,511,000.00","64,589,000.00","30,000,000.00","66,936,000.00","63,649,871.64"
经营活动现金流出小计,"397,785,264.96","440,806,902.08","427,758,216.76","154,180,139.11","304,608,719.32","463,890,960.83","619,046,167.93","181,909,288.06","387,375,360.35","655,696,068.20","989,679,385.22","319,348,439.05","644,768,556.12","955,509,314.30","1,264,007,973.41","325,888,273.60","659,780,922.27","953,264,916.12","1,277,768,717.94","412,331,454.77","752,859,259.18","1,235,893,755.81","1,452,980,302.35","348,132,884.44","648,636,288.07","1,045,602,470.89","1,347,692,934.26","335,622,279.80","576,512,131.35","893,122,853.32","1,273,797,343.08","350,500,201.39","627,357,059.15","988,489,890.83"
偿还债务支付的现金,"115,000,000.00","110,000,000.00","105,000,000.00","15,000,000.00","65,000,000.00","115,000,000.00","115,000,000.00",,,,"39,022,784.23",,"27,784,191.16","97,528,881.92","152,451,744.52","105,000,000.00","160,072,302.40","244,755,902.40","329,001,062.40","120,000,000.00","251,748,978.02","289,461,729.82","369,575,425.58","197,838,750.00","426,277,854.25","441,204,511.03","538,740,401.95",,,"66,511,000.00","66,277,000.00",,,
经营活动产生的现金流量净额,"16,077,851.91","75,913,942.93","62,047,365.94","-19,833,678.12","-1,136,499.63","-14,328,391.80","-37,891,836.55","6,044,060.37","22,529,341.11","-19,751,083.03","-65,829,395.46","-5,666,459.41","61,262,682.49","130,660,565.59","153,821,697.31","-32,451,297.06","-5,611,311.53","51,051,503.22","133,891,561.31","-65,598,347.73","32,177,818.67","61,851,976.80","150,958,834.43","49,000,266.18","151,799,023.99","134,185,112.77","261,299,378.36","61,906,359.38","147,978,323.59","194,018,770.43","163,926,593.84","42,409,359.62","164,499,509.92","240,577,334.19"
分配股利、利润或偿还利息支付的现金,"19,963,812.47","5,611,335.46","20,361,018.68","1,216,012.50","2,312,212.50","2,621,525.00","2,869,137.50",,"4,653,097.17","16,121,672.22","17,640,223.63","1,737,854.44","8,411,125.90","16,338,028.84","20,441,131.47","5,008,392.82","34,425,438.90","46,448,425.68","50,447,925.86","6,747,185.53","29,929,103.33","43,083,156.80","39,065,221.30","5,317,748.26","53,991,098.56","63,482,980.32","52,796,183.82",,"97,228,835.15","97,624,655.16","97,273,767.00","1,140,495.25","98,938,800.00","99,868,729.49"
收回投资收到的现金,"900,000.00",,,,,,,,,,,,,,"389,000,000.00","19,000,000.00","59,000,000.00","59,000,000.00","59,000,000.00",,,,,"150,000,000.00","390,000,000.00","545,300,000.00","713,300,000.00","150,000,000.00","432,127,045.44","792,127,045.44","1,068,127,045.44","105,000,000.00","145,000,000.00","145,000,000.00"
支付其他与筹资活动有关的现金,,,,,,,,,,"57,961.54",,,,,"9,300,000.00","19,240,000.00","42,156,200.00",,"7,756,200.00",,"31,250,000.00",,"9,143,981.00",,,,,,,,"2,529,083.90",,,
取得投资收益收到的现金,,,,,,,,,,,,,,,"497,926.45","48,565.07","681,956.85","1,639,276.85","2,606,271.85","355,892.00",,,,"519,863.01","2,936,082.19","3,278,164.65","4,996,663.29","705,972.60","2,024,482.20","3,957,248.94","6,044,070.85","628,288.77","1,019,436.16","2,026,461.01"
筹资活动现金流出小计,"134,963,812.47","115,611,335.46","125,361,018.68","16,216,012.50","67,312,212.50","117,621,525.00","117,869,137.50",,"4,653,097.17","16,179,633.76","56,663,007.86","1,737,854.44","36,195,317.06","113,866,910.76","182,192,875.99","129,248,392.82","236,653,941.30","291,204,328.08","387,205,188.26","126,747,185.53","312,928,081.35","332,544,886.62","417,784,627.88","203,156,498.26","480,268,952.81","504,687,491.35","591,536,585.77",,"97,228,835.15","164,135,655.16","166,079,850.90","1,140,495.25","98,938,800.00","99,868,729.49"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"5,500.00",,"30,000.00","30,000.00","34,903.85",,,,,,,"5,152.00","5,152.00","56,884.23","56,884.63","56,884.63","56,884.63",,,"80,000.00","79,686.54",,,,"30,000.00",,"15,270.45","15,270.45","82,890.00","76,054.22","224,284.40","194,222.06"
筹资活动产生的现金流量净额,"-39,963,812.47","9,388,664.54","-361,018.68","662,783,987.50","594,875,193.80","544,565,881.30","550,554,334.58","423,647.51","-4,653,097.17","24,301,585.26","81,488,534.07","95,361,640.40","137,287,360.35","114,699,015.05","170,421,390.52","111,732,941.57","130,573,809.52","149,595,336.72","112,824,781.93","-11,739,820.67","8,278,362.81","1,238,579.70","-48,836,987.37","38,979,636.87","-237,309,321.62","-148,701,143.16","-240,839,284.77",,"-30,916,835.15","-97,624,655.16","-101,490,850.90","28,859,504.75","-32,002,800.00","-36,218,857.85"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,"39,120,865.05","39,120,865.05",,,,"54,644,000.00",,"3,536,301.38","3,536,301.38","3,536,301.38",,,
四、汇率变动对现金的影响,"-665,089.64","-1,097,903.19","-180,563.94","-70,934.57","-446,723.00","-901,765.48","-785,414.34","-391,459.91","-670,280.57","-1,278,074.66","-1,555,261.88","235,245.07","1,720,696.46","1,026,820.37","-186,134.75","-1,921,956.37","-5,896,252.03","-6,793,139.05","-5,630,307.16","283,908.89","1,873,237.81","1,413,672.24","1,809,741.06","5,044,448.25","5,740,368.08","14,061,491.60","4,015,749.46","-28,262.46","1,401,840.44","1,874,738.57","10,234,084.98","-351,568.59","-3,162,279.65","-7,781,458.34"
收到其他与投资活动有关的现金,,,,"10,092.08",,,,,,,,,"123,853.54",,"12,350,162.00","37,124,461.00","37,124,461.00","37,124,461.00","70,181,661.00",,,,"107,194,477.31","54,640,000.00","54,640,000.00","54,644,000.00",,,"8,760,391.59","8,760,391.59","14,532,491.59",,"8,470,000.00","8,470,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"900,000.00",,"5,500.00","10,092.08","30,000.00","30,000.00","34,903.85",,,,,,"123,853.54","5,152.00","401,853,240.45","56,229,910.30","96,863,302.48","97,820,622.48","131,844,817.48","355,892.00",,"39,200,865.05","146,395,028.90","205,159,863.01","447,576,082.19","603,222,164.65","772,970,663.29","150,705,972.60","446,463,491.06","808,396,257.80","1,092,322,799.26","105,704,342.99","154,713,720.56","155,690,683.07"
五、现金及现金等价物净增加额,"-44,261,935.69","45,482,032.26","37,512,939.88","609,894,411.38","515,622,387.53","418,485,903.75","356,186,661.03","-20,217,560.37","-58,939,349.68","-145,018,729.65","-222,688,394.00","45,690,403.27","79,489,922.26","13,186,508.15","-30,330,823.62","-26,762,724.74","-58,857,953.43","-40,396,057.32","17,098,327.01","-105,256,974.85","-91,189,747.13","-5,564,908.09","18,540,058.47","80,911,531.43","-12,133,196.70","-89,906,126.47","9,009,035.21","43,623.98","-53,878,589.43","18,281,355.77","13,773,561.72","350,418.19","12,748,188.05","20,317,146.92"
购建固定资产、无形资产和其他长期资产支付的现金,"20,610,885.49","38,722,672.02","23,998,343.44","32,745,780.35","77,699,583.64","110,879,820.27","155,725,326.51","26,205,464.32","76,145,313.05","148,039,672.26","221,314,109.88","44,210,123.81","120,904,670.58","233,205,044.86","367,241,017.15","141,352,323.18","215,787,501.87","273,070,380.69","295,552,526.55","28,558,607.34","66,207,424.42","44,633,709.88","73,002,006.68","17,272,682.88","19,939,349.34","29,373,752.33","45,137,471.13","15,540,445.54","18,336,386.42","39,164,732.92","99,748,981.92","76,271,220.58","171,299,962.78","231,950,554.15"
期初现金及现金等价物余额,"82,300,475.41","38,038,539.72","83,520,571.98","127,533,511.86","121,033,511.86","121,033,511.86","121,033,511.86","477,220,172.89","477,220,172.89","477,220,172.89","477,220,172.89","254,531,778.89","254,531,778.89","254,531,778.89","254,531,778.89","233,500,955.27","233,500,955.27","233,500,955.27","224,200,955.27","250,073,041.95","214,303,082.28","266,099,291.95","241,299,282.28","259,839,340.75","259,839,340.75","259,839,340.75","259,839,340.75","268,848,375.96","268,848,375.96","268,848,375.96","268,848,375.96","282,621,937.68","282,621,937.68","282,621,937.68"
投资支付的现金,,,,,,,,,,,"15,478,160.85",,,,"389,000,000.00","19,000,000.00","59,000,000.00","59,000,000.00","59,000,000.00",,"63,500,000.00","63,500,000.00","112,996,200.00","200,000,000.00","360,000,000.00","663,300,000.00","743,300,000.00","197,000,000.00","598,000,000.00","846,750,000.00","1,045,101,060.59","100,000,000.00","100,000,000.00","100,000,000.00"
期末现金及现金等价物余额,"38,038,539.72","83,520,571.98","121,033,511.86","737,427,923.24","636,655,899.39","539,519,415.61","477,220,172.89","457,002,612.52","418,280,823.21","332,201,443.24","254,531,778.89","300,222,182.16","334,021,701.15","267,718,287.04","224,200,955.27","206,738,230.53","174,643,001.84","193,104,897.95","241,299,282.28","144,816,067.10","123,113,335.15","260,534,383.86","259,839,340.75","340,750,872.18","247,706,144.05","169,933,214.28","268,848,375.96","268,891,999.94","214,969,786.53","287,129,731.73","282,621,937.68","282,972,355.87","295,370,125.73","302,939,084.60"
