科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"40,539,658.53","78,965,820.97","122,217,508.63","148,973,510.79","27,335,922.23","61,203,134.68","84,478,344.99","119,305,696.23","29,596,311.22","397,628,430.30","699,776,354.50","991,314,472.10","224,702,207.04","485,981,435.46","788,755,020.75","1,220,217,677.15","294,384,323.14","523,914,223.81","837,199,969.01","1,200,641,825.06","269,106,891.80","602,598,925.60","995,842,693.48","1,195,326,075.14","402,765,916.86","730,439,572.67","1,015,453,248.37","1,598,777,063.16","352,781,034.78","864,046,748.92","1,274,343,016.17","1,946,727,000.02","266,959,401.76","615,319,561.16","1,052,098,828.46","1,563,606,973.62","226,953,562.46","461,223,506.77","745,403,760.95","1,062,113,096.96","243,223,136.25","634,191,632.84","858,412,119.98","1,480,040,977.08","381,745,328.47","846,831,437.34"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00",,,,,,,"101,608,487.91","101,608,487.91","77,148,529.01",,"47,854,273.06","47,854,273.06","48,854,273.06","67,429,045.42",,"6,700,000.00","22,844,492.51","70,255,759.00","75,795,979.00","79,395,979.00","100,575,966.65",,
收到的税费返还,"276,474.55","497,386.60","497,386.60","418,625.87","197,713.82","204,238.82","204,238.82","197,713.82","325,142.24",,"55,252.14",,"27,327.80","1,821,645.18","1,471,601.28","1,821,035.35","697,323.79","609,949.47","283,518.70","1,145,993.82","1,611,288.53","1,883,029.15","2,437,059.54","2,778,916.27",,,"176,233.50","620,000.00",,"340,968.17","393,486.69","2,640,793.45","273,679.61","810,298.31","3,586,048.61","7,340,814.42","1,408,428.69","3,289,606.40","6,481,390.87","9,240,210.13","1,281,225.74","4,139,150.07","7,128,155.90","10,883,384.81","2,945,162.16","6,721,050.74"
支付其他与投资活动有关的现金,,,,,,,,,,,,"112,451,129.83",,,,"8,806,500.00","4,358,348.96","7,579,767.23",,"51,181,080.00",,,,"75,000,000.00","65,350,000.00","29,000,000.00","29,000,000.00","44,766,123.40",411.39,"19,229,935.00","36,976,525.00","37,250,694.96",,,"5,783,595.12","6,983,595.12",,,,,,"69,442,589.44","69,442,589.44","69,442,589.44","2,118,825.00","60,000,000.00"
收到其他与经营活动有关的现金,"3,398,160.36","568,628.21","12,405,213.77","59,664,521.19","2,169,890.00","6,413,353.50","4,102,855.50","14,673,161.34","527,358.33","52,365,717.97","66,829,102.09","79,186,127.57","19,465,056.99","46,405,657.74","62,141,021.84","61,117,078.91","25,174,905.61","38,216,294.22","47,917,548.49","32,092,906.14","60,781,737.53","14,710,785.67","49,734,059.07","60,927,790.82","12,518,058.12","21,233,943.13","25,294,073.15","47,472,075.48","37,333,224.76","11,376,462.45","21,320,178.99","81,375,364.15","12,855,985.72","25,149,519.15","15,256,731.93","33,677,372.20","17,665,393.17","32,288,127.18","42,528,031.83","38,744,529.40","24,651,473.22","25,886,078.78","37,001,953.09","16,622,230.85","36,601,927.29","39,286,066.68"
投资活动现金流出小计,"496,236.90","8,299,115.37","1,240,095.33","18,624,391.26","1,311,383.25","5,581,890.21","6,017,477.46","17,503,688.92","1,603,877.10","123,396,730.77","237,509,813.37","565,090,937.90","106,235,938.39","147,501,334.78","165,615,015.01","307,003,743.90","42,784,258.47","62,008,720.88","59,047,335.73","298,051,460.52","26,849,798.29","153,819,078.90","164,693,980.61","242,701,179.68","72,705,844.76","113,298,919.41","125,474,403.15","185,690,901.50","49,193,126.02","173,198,879.74","240,098,045.79","209,986,177.26","3,468,551.82","55,662,889.40","68,580,761.47","106,525,678.50","186,007,554.31","137,056,801.70","170,456,522.87","195,505,229.07","135,693,096.69","247,579,231.61","285,842,960.83","338,553,035.05","54,919,500.95","132,106,169.29"
经营活动现金流入小计,"44,214,293.44","80,031,835.78","135,120,109.00","209,056,657.85","29,703,526.05","67,820,727.00","88,785,439.31","134,176,571.39","30,448,811.79","449,994,148.27","766,660,708.73","1,070,500,599.67","244,194,591.83","534,208,738.38","852,367,643.87","1,283,155,791.41","320,256,552.54","562,740,467.50","885,401,036.20","1,233,880,725.02","331,499,917.86","619,192,740.42","1,048,013,812.09","1,259,032,782.23","415,283,974.98","751,673,515.80","1,040,923,555.02","1,646,869,138.64","390,114,259.54","875,764,179.54","1,296,056,681.85","2,030,743,157.62","280,089,067.09","641,279,378.62","1,070,941,609.00","1,604,625,160.24","246,027,384.32","496,801,240.35","794,413,183.65","1,110,097,836.49","269,155,835.21","664,216,861.69","902,542,228.97","1,507,546,592.74","421,292,417.92","892,838,554.76"
投资活动产生的现金流量净额,"-244,426.25","-4,618,965.08","-586,428.07","-12,851,218.09","-1,059,706.39","-4,968,364.46","-5,115,457.14","-16,234,209.71","-1,540,177.10","-112,887,733.24","-225,720,460.32","-394,356,403.61","-96,165,162.51","-137,177,170.37","-137,282,414.14","-262,430,303.97","-35,641,466.85","-49,296,142.00","-55,537,641.06","-268,573,577.23","-25,969,703.88","-144,095,308.06","-88,610,883.64","-183,578,360.94","-70,549,469.51","-40,453,252.98","-51,804,141.74","-92,376,230.85","-46,092,881.02","-90,170,215.58","-157,069,381.63","-117,332,141.28","7,491,420.81","-53,477,220.10","-59,066,450.84","-92,848,512.98","-81,005,252.56","-99,684,454.78","-118,876,908.94","-131,989,204.74","-70,324,425.46","-96,814,555.06","-103,538,974.46","-97,439,049.36","-23,001,862.43","-8,318,595.34"
购买商品、接受劳务支付的现金,"7,118,687.66","31,522,776.93","68,584,964.88","75,933,757.66","12,433,527.45","24,436,359.90","42,890,648.01","70,264,881.40","35,256,838.99","566,856,847.71","902,359,682.59","966,459,333.63","243,409,841.57","475,926,984.53","807,721,855.69","1,046,872,027.23","251,624,890.31","515,057,719.83","853,025,897.52","1,040,976,826.02","193,945,371.86","503,064,400.68","757,870,602.17","924,386,836.62","227,481,380.38","500,684,123.18","777,059,448.74","1,110,442,904.48","240,150,794.53","634,713,240.22","886,339,253.76","1,375,032,747.52","458,952,821.79","731,746,520.24","1,216,123,474.76","1,302,220,430.30","294,585,263.06","620,627,503.25","728,409,032.01","987,289,171.92","260,378,592.62","532,152,896.77","706,745,637.23","1,022,916,877.66","316,675,782.46","698,134,398.57"
吸收投资收到的现金,,,,,,,,,,,,,,,,,"400,974,000.00","400,974,000.00","400,974,000.00","400,794,000.00",,,,,,"41,500,000.00","41,500,000.00","41,500,000.00",,,,,"72,760,359.36","97,024,778.47","97,024,778.47","99,873,743.11",,"10,320,000.00","33,270,000.00","33,270,000.00",,"482,999,917.25","485,099,917.25","510,784,550.38",,
支付给职工以及为职工支付的现金,"6,391,343.97","7,567,386.27","14,558,329.85","17,635,660.28","4,028,747.97","6,891,115.43","9,406,396.24","12,497,880.67","3,870,123.64","26,824,852.00","66,057,663.00","86,727,531.59","29,630,509.24","63,459,620.51","82,299,946.91","119,741,518.38","36,022,769.05","73,214,050.63","103,947,737.25","144,839,308.20","37,116,314.64","56,269,160.84","83,504,208.31","133,560,708.87","42,373,406.71","72,641,667.85","105,733,577.77","144,424,412.58","50,770,291.91","89,353,910.89","101,514,114.35","170,612,211.78","60,138,618.55","108,662,062.77","156,584,606.23","210,813,078.20","77,107,311.56","122,422,692.51","167,658,385.03","228,442,707.28","76,504,052.13","121,433,274.87","183,272,468.03","244,902,782.35","99,424,945.36","162,222,460.66"
取得借款收到的现金,,,,,,,,,"12,000,000.00","97,000,000.00","583,659,711.20","772,174,126.48","232,980,725.84","392,888,233.96","379,410,778.04","900,468,371.41","190,193,930.92","399,779,694.15","373,152,883.69","943,264,931.32","176,990,106.91","625,537,840.95","753,088,501.03","1,078,591,257.03","320,031,568.95","470,684,368.17","724,782,610.87","944,976,447.90","413,890,389.92","707,430,615.52","904,314,543.72","1,195,590,072.68","195,522,092.51","751,464,119.40","1,168,079,987.70","1,558,050,747.85","290,353,053.32","573,765,478.04","903,375,516.80","1,940,124,645.45","406,327,731.87","661,913,353.25","1,368,487,285.25","2,280,202,139.15","423,155,141.13","784,242,793.37"
支付的各项税费,"2,729,282.12","10,236,930.18","14,235,406.26","17,677,757.42","3,259,817.82","9,623,616.39","12,531,548.40","12,936,797.66","1,082,572.52","16,067,315.99","35,649,020.55","40,856,144.25","21,174,787.90","39,445,880.11","50,227,639.19","62,787,428.94","16,168,286.28","26,934,914.22","31,946,665.94","50,567,613.91","22,050,084.36","36,570,289.10","46,303,957.30","49,599,047.70","19,538,008.73","34,166,082.05","47,101,004.46","51,497,490.13","24,155,606.66","32,569,141.30","36,980,580.61","50,342,496.44","30,793,734.33","49,606,812.40","74,939,514.76","96,689,164.34","32,069,756.31","48,204,096.12","67,276,045.67","84,173,872.69","34,969,696.94","48,389,164.80","75,189,271.78","95,231,662.89","92,768,145.19","122,547,360.64"
收到其他与筹资活动有关的现金,,,,,,,,,,"9,121,993.11",,"15,721,993.11","5,360,137.00","3,440,672.55",,"10,360,137.00",,,,"1,474,312.00","30,200,000.00","233,704,295.43","236,927,221.12","98,914,822.71",,"52,478.46","31,862,399.27","39,304,016.75","30,714.23","200,000,000.00","303,887,658.68","4,013,768.72","201,756.94",,"40,703,836.61","50,672,179.36",,,"19,500,000.00","21,214,601.50","24,054,455.18","27,858,565.12","34,527,621.42","104,731,716.86",,"31,980,318.03"
支付其他与经营活动有关的现金,"3,820,619.38","3,214,274.01","17,430,243.01","60,875,497.38","5,879,255.94","10,522,031.01","18,408,930.58","27,819,184.75","3,210,770.53","26,343,113.97","87,962,877.75","124,397,131.88","27,615,479.71","46,503,099.27","51,125,938.26","110,871,808.46","32,556,658.81","91,480,801.68","202,889,107.98","108,954,193.45","67,972,892.62","74,323,389.17","75,144,040.20","71,862,341.86","70,822,723.63","57,841,489.19","92,170,691.47","143,973,844.67","63,789,681.98","81,839,762.43","188,087,405.41","169,118,090.28","49,264,636.21","77,289,980.04","81,106,992.80","134,807,925.04","75,548,153.96","53,669,463.23","73,045,559.48","80,236,730.63","29,126,450.83","65,822,144.17","149,047,006.05","120,939,028.17","52,136,655.25","91,084,922.85"
筹资活动现金流入小计,,,,,,,,,"12,000,000.00","106,121,993.11","583,659,711.20","787,896,119.59","238,340,862.84","396,328,906.51","379,410,778.04","910,828,508.41","591,167,930.92","800,753,694.15","774,126,883.69","1,345,533,243.32","407,190,106.91","859,242,136.38","990,015,722.15","1,376,706,079.74","320,031,568.95","512,236,846.63","798,145,010.14","1,025,780,464.65","413,921,104.15","907,430,615.52","1,208,202,202.40","1,398,803,841.40","268,484,208.81","848,488,897.87","1,505,308,602.78","2,306,546,670.32","290,353,053.32","584,085,478.04","1,155,645,516.80","2,192,971,246.95","430,382,187.05","1,172,771,835.62","1,888,114,823.92","2,895,718,406.39","423,155,141.13","816,223,111.40"
经营活动现金流出小计,"20,059,933.13","52,541,367.39","114,808,944.00","172,122,672.74","25,601,349.18","51,473,122.73","83,237,523.23","123,518,744.48","43,420,305.68","636,092,129.67","1,092,029,243.89","1,218,440,141.35","321,830,618.42","625,335,584.42","991,375,380.05","1,340,272,783.01","336,372,604.45","706,687,486.36","1,191,809,408.69","1,345,337,941.58","321,084,663.48","670,227,239.79","962,822,807.98","1,179,408,935.05","360,215,519.45","665,333,362.27","1,022,064,722.44","1,450,338,651.86","378,866,375.08","838,476,054.84","1,212,921,354.13","1,765,105,546.02","599,149,810.88","967,305,375.45","1,528,754,588.55","1,744,530,597.88","479,310,484.89","844,923,755.11","1,036,389,022.19","1,380,142,482.52","400,978,792.52","767,797,480.61","1,114,254,383.09","1,483,990,351.07","561,005,528.26","1,073,989,142.72"
偿还债务支付的现金,,"325,254.86","325,254.86","325,300.00",,,,,,,"187,380,000.00","310,000,000.00","151,384,057.20","249,461,638.49","210,074,658.14","582,502,004.45","163,924,181.30","480,538,952.74","297,408,926.75","822,077,768.99","160,254,021.54","546,083,006.91","728,978,853.29","1,087,379,371.95","318,280,892.22","550,324,631.22","765,248,657.93","1,053,986,645.03","404,269,776.99","730,261,802.69","990,444,817.24","1,297,559,277.47","158,070,457.21","612,811,559.90","1,129,556,588.80","1,865,242,312.62","185,543,612.76","296,745,538.66","830,931,029.95","1,688,646,268.89","365,018,845.58","556,875,409.39","1,364,639,545.76","2,256,702,710.86","371,247,340.04","815,286,371.14"
经营活动产生的现金流量净额,"24,154,360.31","27,490,468.39","20,311,165.00","36,933,985.11","4,102,176.87","16,347,604.27","5,547,916.08","10,657,826.91","-12,971,493.89","-186,097,981.40","-325,368,535.16","-147,939,541.68","-77,636,026.59","-91,126,846.04","-139,007,736.18","-57,116,991.60","-16,116,051.91","-143,947,018.86","-306,408,372.49","-111,457,216.56","10,415,254.38","-51,034,499.37","85,191,004.11","79,623,847.18","55,068,455.53","86,340,153.53","18,858,832.58","196,530,486.78","11,247,884.46","37,288,124.70","83,135,327.72","265,637,611.60","-319,060,743.79","-326,025,996.83","-457,812,979.55","-139,905,437.64","-233,283,100.57","-348,122,514.76","-241,975,838.54","-270,044,646.03","-131,822,957.31","-103,580,618.92","-211,712,154.12","23,556,241.67","-139,713,110.34","-181,150,587.96"
分配股利、利润或偿还利息支付的现金,,,,,,"800,400.00","800,400.00","800,400.00",,,"5,714,878.69","11,991,132.38","7,157,849.55","18,568,827.18","23,653,441.75","33,889,392.25","10,776,310.13","22,539,598.85","32,604,404.06","47,248,038.47","17,203,356.76","33,300,487.65","48,085,123.64","67,794,430.55","29,706,288.58","47,475,863.06","63,423,940.73","78,416,661.07","16,187,537.14","32,903,641.32","52,196,712.03","66,162,061.08","11,838,575.41","46,647,103.59","61,522,217.74","86,486,437.98","12,004,046.85","23,513,195.97","44,186,087.99","69,374,982.14","16,008,690.33","38,136,885.77","71,124,161.27","101,644,052.19","18,122,295.08","38,440,450.65"
收回投资收到的现金,,,,,,,,,,"3,000,000.00","3,000,000.00","8,000,000.00",,,142.33,"26,570,000.00",,,,,,,,,,"20,000,000.00","20,000,000.00",,"3,000,000.00","45,400,000.00","45,400,000.00","45,400,000.00",,,,"1,645,758.00",,,"977,250.14","7,427,250.14",,"4,022,749.86","24,964,036.25","14,022,749.86",,
支付其他与筹资活动有关的现金,,,,,,,,,,"22,091,509.67","2,620,000.00","14,967,487.44",,,"1,281,189.80","33,600,000.00","53,200,000.00","3,800,000.00","3,800,000.00","70,524,557.17","21,449,999.98","800,000.00","800,000.00","53,210,399.50","358,325.97","6,621,899.47","868,169.95","2,080,929.11","130,995.17","14,993,000.00","139,922,271.40","77,630,728.96","1,753,208.82","39,550,782.05","40,778,768.30","66,418,853.30","46,071,354.68","124,558,703.67","127,601,093.74","115,820,571.18","5,702,549.23","10,300,628.88","33,054,562.41","177,987,071.35","33,486,186.43","126,959,599.62"
取得投资收益收到的现金,,,,,,,,"79,879.89",,"228,659.96","981,423.31","385,140.06",,"19,075.37","19,075.37","4,536,000.00","87,282.20","87,282.20","87,282.20",,,,"317,777.78","277,916.67","1,667,500.00","400,000.00","1,200,000.00","11,369,054.63",,"1,730,393.78","1,730,393.78","4,381,813.01",,,550.52,"162,716.09",,32.61,49.48,"2,378,676.00","2,161,800.00","3,264,736.06","9,610,200.00","9,626,368.06",,"4,129,026.84"
