科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"3,136,460.99","4,451,668.68","11,927,023.03","8,758,844.04","14,165,991.00","20,355,020.06","9,181,497.40","14,910,727.46","22,669,124.78","30,092,574.10","10,536,868.04","18,298,895.72","25,659,877.42","32,823,758.15","10,974,970.32","18,055,810.64","25,858,967.49","34,485,256.05","12,016,569.88","19,984,028.07","28,833,592.30","39,268,677.51","15,023,027.01","26,011,429.35","38,417,583.06","53,742,378.13","25,709,896.53","43,291,656.52","63,757,383.84","91,551,915.78","33,747,528.08","63,424,351.39","95,700,649.21","142,513,350.32","43,003,466.02"
取得借款收到的现金,"5,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,050,000.00","12,050,000.00","14,157,000.00","17,000,000.00","17,000,000.00","22,000,000.00","22,000,000.00",
支付的各项税费,"6,145,595.54","8,877,780.80","16,751,765.48","7,617,768.97","14,096,614.91","25,503,207.84","6,383,251.38","14,828,394.98","25,215,699.82","43,017,235.56","8,873,214.19","17,357,005.83","26,137,329.21","42,541,855.38","7,589,086.04","18,009,775.85","33,672,476.69","50,152,403.47","10,993,248.77","20,956,702.57","31,670,814.36","43,984,025.38","9,638,602.34","24,062,960.26","36,589,495.17","56,437,154.95","15,896,545.37","29,838,569.38","52,050,857.96","87,442,059.15","32,378,760.72","54,332,326.10","75,573,347.39","109,450,249.06","23,714,808.49"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"7,223,917.96","10,733,215.37","14,523,861.84","12,159,203.80","17,481,322.74","26,083,761.22","7,857,989.15","13,802,662.32","23,840,266.20","31,447,824.85","8,355,500.86","15,854,191.94","26,502,649.78","43,237,327.02","12,647,065.95","27,840,120.39","41,262,079.70","57,798,247.36","16,411,928.55","33,792,704.65","49,855,948.39","73,280,396.79","20,005,506.35","35,595,653.10","62,097,503.59","82,318,918.60","27,444,422.98","56,276,521.65","124,976,008.17","159,907,269.32","37,817,948.01","79,200,629.05","123,133,671.29","158,042,146.66","58,515,880.93"
筹资活动现金流入小计,"5,700,000.00","2,907,579.50","32,400,000.00",,"387,318,376.09","387,318,376.09",,,"1,500,000.00","1,500,000.00",,,,,,,,,,"25,109,000.00","25,109,000.00","25,109,000.00",,,"760,597,291.00","763,447,291.00",,"1,050,000.00","12,970,000.00","15,077,000.00","17,000,000.00","17,000,000.00","22,000,000.00","22,000,000.00",
经营活动现金流出小计,"94,777,949.56","102,599,341.22","175,914,029.05","105,277,426.13","159,756,226.31","207,832,895.98","49,082,726.49","96,856,441.75","163,322,892.61","242,004,057.41","57,727,083.21","133,172,053.63","220,013,886.17","308,193,508.72","61,563,995.84","131,294,823.04","216,431,902.22","301,133,348.77","67,884,642.84","147,375,174.49","265,052,314.25","378,794,191.19","88,177,972.56","177,142,098.29","305,097,065.58","440,075,167.58","133,904,601.98","277,432,006.66","488,752,615.02","738,872,089.31","193,167,394.61","385,929,157.22","603,750,571.19","805,256,111.23","191,546,238.44"
偿还债务支付的现金,,"5,000,000.00",,,,,,,,,,,"500,000.00",,,,,,,,,,,"950,000.00","950,000.00","950,000.00",,"2,000,000.00","17,050,000.00","22,157,000.00","12,500,000.00","24,500,000.00","33,500,000.00","36,500,000.00","11,000,000.00"
经营活动产生的现金流量净额,"14,072,860.58","20,817,582.96","22,413,336.17","-9,233,846.36","739,318.38","41,357,740.14","-4,051,454.41","17,035,689.71","33,820,897.17","68,304,061.90","6,865,904.79","11,952,550.24","43,459,668.55","105,648,718.23","-3,302,191.62","1,397,297.93","60,778,410.99","109,017,966.46","-10,040,874.56","-749,862.47","23,189,852.48","46,858,382.06","-2,068,000.31","19,496,234.30","45,923,728.53","137,750,957.58","318,248.13","9,050,968.54","20,018,189.99","74,261,921.09","-57,142,793.93","-48,017,446.44","-31,032,754.18","134,769,056.68","-365,833.46"
分配股利、利润或偿还利息支付的现金,"232,245.00","139,035.00","18,000,000.00",,,,,"16,649,600.00","16,649,600.00","16,649,600.00",,"15,365,891.39","16,649,600.00","16,649,600.00",,"19,979,520.00","19,979,520.00","19,979,520.00",,"27,244,800.00","27,244,800.00","27,244,800.00",,"9,275,864.90","9,287,515.18","10,723,678.89",,"20,270,371.56","21,680,342.45","22,115,989.67","368,873.43","58,820,475.25","59,045,879.41","59,390,224.15","169,287.50"
收回投资收到的现金,"247,650.00","638,400.00",,,,,,,,,,,"255,822.08",,,"20,000,000.00","50,000,000.00","50,000,000.00",,,,,"35,000,000.00","35,000,000.00","35,000,000.00","71,700,000.00","26,899,055.08","41,600,173.29","65,948,013.29","506,447,880.00","81,000,001.00","775,200,383.05","1,070,449,890.35","1,711,789,629.91","18,424,000.00"
支付其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,"10,115,000.00","10,385,198.18","10,685,198.18","2,533,883.34","10,316,483.34","10,316,483.34","10,316,483.34","17,176.36","41,019,857.00","41,019,857.00","52,027,503.72","14,300.00"
取得投资收益收到的现金,,,,,,,,,,,,,"888,888.89","3,416,666.66","2,500,000.00","4,555,555.56","5,561,111.12","7,330,555.56","2,852,327.71","6,327,883.26","9,803,438.81","13,241,216.58","3,176,547.31","4,980,520.23","7,688,084.70","8,212,257.30","106,061.43","138,090.21","458,295.64","11,359,597.32","2,042,908.69","14,731,183.40","22,395,060.40","33,282,095.36","27,390.13"
筹资活动现金流出小计,"232,245.00","5,139,035.00","18,000,000.00",,,,,"16,649,600.00","16,649,600.00","16,649,600.00",,"15,365,891.39","17,149,600.00","16,649,600.00",,"19,979,520.00","19,979,520.00","19,979,520.00",,"27,244,800.00","27,244,800.00","27,244,800.00",,"20,340,864.90","20,622,713.36","22,358,877.07","2,533,883.34","32,586,854.90","49,046,825.79","54,589,473.01","12,886,049.79","124,340,332.25","133,565,736.41","147,917,727.87","11,183,587.50"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,639.46,,,,,,,"13,320.00",,"32,000.00","32,000.00","32,000.00","33,500.00","33,500.00","33,500.00","33,500.00",,"52,500.00","52,500.00","52,500.00",,"16,000.00","18,653.00","18,653.00",,,"120,000.00","184,909.89",,"4,681.00","207,681.00","74,343,721.00","143,000.00"
筹资活动产生的现金流量净额,"5,467,755.00","-2,231,455.50","14,400,000.00",,"387,318,376.09","387,318,376.09",,"-16,649,600.00","-15,149,600.00","-15,149,600.00",,"-15,365,891.39","-17,149,600.00","-16,649,600.00",,"-19,979,520.00","-19,979,520.00","-19,979,520.00",,"-2,135,800.00","-2,135,800.00","-2,135,800.00",,"-20,340,864.90","739,974,577.64","741,088,413.93","-2,533,883.34","-31,536,854.90","-36,076,825.79","-39,512,473.01","4,113,950.21","-107,340,332.25","-111,565,736.41","-125,917,727.87","-11,183,587.50"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,"4,255,822.08",,,,,,,,,,,,,,"706,497.41","706,497.41","706,497.41",,,,"497,495.82",
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,"-82,019.17","-486,029.78","-974,801.75","-1,367,968.53","-1,350,441.38","38,646.51","1,334,239.51","1,243,752.75","-643,698.00"
收到其他与投资活动有关的现金,,"1,465,489.30",,,,,,,,,,,,,,"9,629,290.00","9,629,290.00","9,629,290.00",,,,,,,,,,"47,470,000.00","47,470,000.00","47,470,000.00",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"247,650.00","2,103,889.30",639.46,,,,,,,"13,320.00",,"32,000.00","1,176,710.97","7,704,488.74","2,533,500.00","34,218,345.56","65,223,901.12","66,993,345.56","2,852,327.71","6,380,383.26","9,855,938.81","13,293,716.58","38,176,547.31","39,996,520.23","42,706,737.70","79,930,910.30","27,005,116.51","89,914,760.91","114,702,806.34","566,168,884.62","83,042,909.69","789,936,247.45","1,093,052,631.75","1,819,912,942.09","18,594,390.13"
五、现金及现金等价物净增加额,"17,409,385.43","18,980,358.82","34,711,095.22","-10,647,313.15","361,206,640.00","396,272,123.27","-8,869,666.64","-36,016,032.95","-18,528,322.04","-30,493,541.49","-22,349,421.23","-58,866,014.87","-98,426,449.58","-38,118,991.95","-12,538,495.29","-5,718,649.38","34,014,124.70","49,791,717.80","-61,403,161.75","-83,746,079.64","-101,835,579.20","-134,324,767.56","19,967,183.91","13,732,558.94","784,268,167.89","819,193,958.52","-100,927,271.11","-725,318,891.30","-797,767,535.60","-843,579,266.35","-88,097,117.28","-151,281,591.19","-136,250,516.60","32,600,020.87","-65,126,760.31"
购建固定资产、无形资产和其他长期资产支付的现金,"1,057,987.00","1,599,657.94","2,102,880.41","1,413,466.79","26,851,054.47","32,403,992.96","2,115,212.23","25,583,642.15","34,469,357.63","80,931,061.81","29,215,326.02","55,484,673.72","75,913,229.10","84,822,598.92","11,769,803.67","19,854,772.87","35,508,667.41","51,940,074.22","19,314,614.90","42,041,800.43","74,624,281.76","119,349,777.47","13,624,896.60","20,999,871.20","25,136,616.49","38,967,860.99","45,233,768.32","49,277,125.58","59,452,273.90","62,971,541.07","12,187,034.54","19,324,999.13","34,948,376.95","51,044,826.23","5,888,021.48"
期初现金及现金等价物余额,"21,004,494.08","38,413,879.51","57,394,238.33","92,105,333.55","92,105,333.55","92,105,333.55","488,377,456.82","488,377,456.82","488,377,456.82","488,377,456.82","457,883,915.33","457,883,915.33","457,883,915.33","457,883,915.33","419,764,923.38","419,764,923.38","419,764,923.38","419,764,923.38","469,556,641.18","469,556,641.18","469,556,641.18","469,556,641.18","335,231,873.62","335,231,873.62","335,231,873.62","335,231,873.62","1,156,425,832.14","1,154,425,832.14","1,154,425,832.14","1,154,425,832.14","310,846,565.79","310,846,565.79","310,846,565.79","310,846,565.79","343,446,586.66"
投资支付的现金,,"110,000.00",,,,,"2,703,000.00","10,818,480.51","2,730,261.58","2,730,261.58",,,"50,000,000.00","50,000,000.00",,"1,500,000.00","36,500,000.00","54,300,000.00","34,900,000.00","45,199,000.00","58,121,288.73","72,991,288.73",,"1,902,993.00","16,683,793.00","24,498,793.00","80,400,964.92","595,400,974.92","667,320,994.92","1,230,400,040.00","104,573,707.33","766,573,707.33","1,053,090,520.32","1,746,363,176.55","41,000,010.00"
期末现金及现金等价物余额,"38,413,879.51","57,394,238.33","92,105,333.55","81,458,020.40","453,311,973.55","488,377,456.82","479,507,790.18","452,361,423.87","469,849,134.78","457,883,915.33","435,534,494.10","399,017,900.46","359,457,465.75","419,764,923.38","407,226,428.09","414,046,274.00","453,779,048.08","469,556,641.18","408,153,479.43","385,810,561.54","367,721,061.98","335,231,873.62","355,199,057.53","348,964,432.56","1,119,500,041.51","1,154,425,832.14","1,055,498,561.03","429,106,940.84","356,658,296.54","310,846,565.79","222,749,448.51","159,564,974.60","174,596,049.19","343,446,586.66","278,319,826.35"
