科目,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
流动负债合计,"187,534,696.87","339,617,373.61","429,214,794.49","440,524,129.01","493,693,464.37","517,110,852.87","715,182,909.86","777,790,392.10","836,605,799.20","934,479,115.59","958,823,482.21","996,973,955.72","1,307,713,109.64","1,499,587,630.59","1,792,404,014.42","2,184,821,037.97"
可供出售金融资产,,,,,,,"168,000,000.00","168,000,000.00","168,000,000.00","168,000,000.00","168,000,000.00","168,000,000.00","168,000,000.00","168,000,000.00","168,000,000.00",
长期借款,,,,,,,,,,,,,,,,"183,189,000.00"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,
固定资产,"309,007,159.02","310,548,837.14","315,419,164.54","308,919,117.15","307,409,563.01","304,746,427.03","354,807,151.69","354,364,405.92","377,872,294.62","386,002,075.31","492,973,198.96","491,735,968.47","492,221,796.15","509,017,784.48","591,872,744.56","649,561,120.94"
递延所得税负债,,,,,,,,,,,,,,,,"4,192,891.56"
在建工程,"1,194,592.60","15,069,753.44","54,993,507.34","88,359,595.84","129,489,560.39","153,031,290.03","154,880,525.28","173,793,063.14","167,589,105.31","195,943,756.94","137,615,352.52","143,985,396.81","155,988,273.94","179,594,349.41","252,266,265.59","384,148,813.39"
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"8,127,499.98","8,124,499.98","7,626,499.98","7,501,999.98","9,174,968.33","9,835,278.44","10,637,722.02","10,383,468.00","10,129,213.98","9,874,959.96","11,290,007.19","11,013,691.92","10,737,376.65","22,461,061.38","37,869,546.11","229,748,273.78"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"195,662,196.85","347,741,873.59","436,841,294.47","448,026,128.99","502,868,432.70","526,946,131.31","725,820,631.88","788,173,860.10","846,735,013.18","944,354,075.55","970,113,489.40","1,007,987,647.64","1,318,450,486.29","1,522,048,691.97","1,830,273,560.53","2,414,569,311.75"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","102,181,200.00","102,181,200.00","132,835,560.00","132,835,560.00","133,128,915.00","133,128,915.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"11,265,969.07","11,265,969.07","11,265,969.07","11,265,969.07","321,449,377.37","321,449,377.37","321,449,377.37","321,449,377.37","321,449,377.37","321,449,377.37","390,330,077.37","398,447,027.37","375,909,617.37","384,026,567.37","397,292,089.08","399,935,241.09"
无形资产,"52,864,891.46","128,847,239.36","159,563,787.86","157,618,405.00","156,235,028.62","155,296,735.53","154,603,676.76","152,898,103.55","153,090,251.85","151,452,329.27","150,326,990.94","172,885,543.73","172,035,996.54","170,738,370.00","176,048,268.70","216,809,673.10"
盈余公积,"37,029,278.64","37,500,000.00","37,500,000.00","37,500,000.00","37,500,000.00","37,500,000.00","47,600,616.58","47,600,616.58","47,600,616.58","47,600,616.58","51,090,600.00","51,090,600.00","51,090,600.00","51,090,600.00","55,254,689.37","55,254,689.37"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,"64,890,700.00","64,890,700.00","64,890,700.00","64,890,700.00","52,846,920.93","52,846,920.93"
商誉,,"1,264,763.08","1,264,763.08","1,264,763.08","1,264,763.08","1,264,763.08","1,264,763.08","1,264,763.08","1,264,763.08","1,264,763.08","1,264,763.08","1,264,763.08","1,264,763.08","1,264,763.08","1,264,763.08","27,563,535.48"
未分配利润,"281,584,444.91","338,779,060.43","424,288,459.68","410,506,993.81","458,395,515.63","436,589,969.24","507,846,076.15","495,010,776.33","508,222,391.00","557,904,393.69","640,330,678.94","633,984,250.95","643,187,656.79","713,303,754.23","802,502,634.48","800,583,125.25"
长期待摊费用,,"1,084,814.20","841,987.01","754,884.89","667,782.77","580,680.65","493,578.53","406,476.41","319,374.29","232,272.17","1,121,406.05","3,941,553.08","4,380,492.36","4,811,274.43","4,006,658.83","4,087,889.45"
少数股东权益,,,,,,,,,,,,,,,,"97,529,312.94"
递延所得税资产,"4,952,723.13","13,447,026.31","6,863,683.64","12,061,125.30","8,894,936.58","10,843,110.88","10,034,133.89","15,661,419.85","12,512,203.48","13,947,136.63","11,258,011.62","17,729,959.22","19,977,172.38","23,501,885.74","21,170,251.25","42,373,184.38"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,,,"21,783,180.23","39,780,355.10","41,883,297.78","49,990,659.98","54,473,338.98","41,893,729.88","32,877,192.55","39,596,514.18","48,279,329.31","81,573,475.25","81,137,101.43","165,766,786.21"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"368,019,366.21","470,262,433.53","538,946,893.47","568,997,891.26","625,744,814.68","665,543,362.30","885,967,127.01","916,378,891.93","935,121,331.61","958,736,063.28","995,436,915.72","1,039,139,698.57","1,062,147,823.76","1,138,501,902.39","1,295,766,053.44","1,658,311,002.95"
所有者权益(或股东权益)合计,"404,879,692.62","462,545,029.50","548,054,428.75","534,308,208.74","917,344,893.00","895,539,346.61","976,896,070.10","964,060,770.28","977,272,384.95","1,026,954,387.64","1,119,041,856.31","1,120,812,378.32","1,138,132,734.16","1,216,365,781.60","1,335,331,407.00","1,433,584,362.72"
资产总计,"600,541,889.47","810,286,903.09","984,895,723.22","982,334,337.73","1,420,213,325.70","1,422,485,477.92","1,702,716,701.98","1,752,234,630.38","1,824,007,398.13","1,971,308,463.19","2,089,155,345.71","2,128,800,025.96","2,456,583,220.45","2,738,414,473.57","3,165,604,967.53","3,848,153,674.47"
负债和所有者(或股东权益)合计,"600,541,889.47","810,286,903.09","984,895,723.22","982,334,337.73","1,420,213,325.70","1,422,485,477.92","1,702,716,701.98","1,752,234,630.38","1,824,007,398.13","1,971,308,463.19","2,089,155,345.71","2,128,800,025.96","2,456,583,220.45","2,738,414,473.57","3,165,604,967.53","3,848,153,674.47"
