科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"230,016.77","204,994.61","269,216.73","216,531.12","280,311.81","255,212.03","457,300.59","508,029.81","1,258,972.80","1,058,916.67","1,347,875.97","1,614,952.83","1,948,117.47","1,762,577.11","7,372,023.51","9,847,018.49","7,384,993.51","11,366,010.49","16,539,421.16","12,234,956.43"
应付职工薪酬,"3,677,695.42","4,627,606.68","3,574,438.35","2,613,722.11","2,225,108.46","3,223,881.05","2,176,014.85","2,195,592.85","2,148,992.84","3,323,481.19","2,315,217.97","4,922,603.91","7,099,204.94","10,745,103.31","10,456,852.99","12,056,612.90","12,680,361.85","20,746,332.63","15,231,281.25","15,568,319.83"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"8,196,881.55","5,949,886.46","3,792,222.14","10,894,010.26","4,971,027.28","1,444,079.62","921,519.33","5,676,831.09","3,170,019.64","9,460,962.09","4,146,112.56","10,383,217.11","9,976,061.87","9,654,924.92","26,645,801.48","28,063,360.09","35,581,910.73","34,254,671.50","12,385,335.05","30,798,008.47"
应收利息,,,,,,,,,,"104,138.04","104,138.04","18,705.56","18,705.56",,,,,,,
应付利息,,,,,,,,,,,,,,,,,"118,479.17","809,419.58",,
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,
存货,"22,027,227.01","35,079,313.74","59,663,535.93","49,349,756.83","61,224,256.52","65,644,743.11","74,790,551.83","69,117,155.39","77,291,092.69","76,262,288.20","91,080,537.67","176,758,218.78","191,666,126.38","204,268,910.03","394,357,902.44","448,631,504.50","431,512,330.64","383,066,219.33","421,819,893.84","482,613,932.64"
其他应付款,"279,250.04","625,094.14","520,755.88","425,102.81","339,975.38","3,568,991.24","549,150.37","240,932.88","379,825.36","72,720,839.66","4,033,274.00","5,354,514.48","4,619,074.01","72,429,733.82","73,188,938.22","74,064,052.20","74,287,422.43","101,267,988.84","125,086,808.02","152,441,978.05"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,"3,120,000.00","810,000.00",,,,,,,,,,,"10,292,199.44","9,693,798.44","7,161,411.91"
其他流动资产,,,,,,,,,,,,"3,863,058.09","2,989,937.96","2,065,153.64","26,264,210.70","25,452,110.91","18,627,719.83","4,416,790.19","11,950,357.04","8,726,224.79"
其他流动负债,,,,,,,,,,,,,,,,,,,,
流动资产合计,"162,361,135.44","203,305,424.52","252,600,909.41","273,020,830.60","283,351,900.07","416,952,638.36","402,719,540.01","411,546,803.32","430,257,234.42","486,474,541.54","435,941,863.42","673,535,572.45","670,460,026.80","730,990,247.00","1,310,928,411.52","1,454,466,999.28","1,464,072,162.05","1,524,585,337.64","1,491,095,321.71","1,774,630,360.16"
流动负债合计,"53,449,150.48","62,630,114.65","85,303,401.12","97,789,443.99","105,337,909.70","109,371,696.27","93,150,711.28","97,288,853.93","116,639,898.05","237,028,933.97","182,488,264.03","274,085,118.75","255,194,157.53","386,822,873.73","624,710,046.42","749,743,842.36","730,252,527.17","765,690,931.75","799,768,369.21","1,028,913,022.40"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,
长期借款,"30,840,000.00","21,600,000.00","12,360,000.00","7,740,000.00","5,430,000.00",,,,,,,,,,,"16,825,101.29","14,515,410.81","26,328,968.76","26,328,968.76","63,328,968.76"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,"19,166,666.67",,,"1,841,554.54",,
长期股权投资,,,,,,,,,,"125,525,794.31","126,108,778.43","131,025,787.05","135,465,977.77","142,658,308.52",,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"65,502,909.02","66,044,493.96","62,442,462.51","60,957,417.84","63,712,842.56","64,528,065.13","63,984,339.51","65,905,533.23","65,403,713.85","73,918,386.66","73,847,328.74","104,520,828.31","106,427,585.89","134,190,697.46","136,196,720.94","154,746,827.74","157,607,293.65","157,474,832.63","154,680,921.35","155,269,440.85"
递延所得税负债,,,,,,,,,,,,"2,795,396.27","2,795,396.27","2,405,713.77","2,405,713.77","4,115,248.10","3,885,953.37","11,952,194.07","11,952,194.08","11,518,233.76"
在建工程,,,,"290,250.00","314,181.62","29,677.05","578,544.97","1,411,870.39","9,410,691.20","32,057,234.56","34,288,234.92","24,112,449.32","25,175,716.94","264,000.00","1,292,593.15","2,284,710.22","1,394,547.92","15,701,148.44","35,446,074.75","95,082,242.52"
其他非流动负债,"16,391,440.00","14,693,817.77","13,249,648.53","12,452,563.91","12,054,021.60",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"47,231,440.00","36,293,817.77","25,609,648.53","20,192,563.91","17,484,021.60","4,505,479.29","4,505,479.29","2,273,394.67","1,874,852.36","1,476,310.05","1,361,267.74","12,528,689.93","12,635,268.17","12,183,203.91","32,610,703.57","31,427,567.94","39,606,561.35","55,739,778.11","47,105,726.62","86,729,995.40"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"100,680,590.48","98,923,932.42","110,913,049.65","117,982,007.90","122,821,931.30","113,877,175.56","97,656,190.57","99,562,248.60","118,514,750.41","238,505,244.02","183,849,531.77","286,613,808.68","267,829,425.70","399,006,077.64","657,320,749.99","781,171,410.30","769,859,088.52","821,430,709.86","846,874,095.83","1,115,643,017.80"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","159,545,000.00","159,545,000.00","181,120,830.00","181,120,830.00","181,120,830.00","197,107,774.00","197,107,774.00","197,107,774.00","197,107,774.00","197,107,774.00","197,107,774.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"25,221,295.31","25,221,295.31","25,221,295.31","25,221,295.31","25,221,295.31","142,921,295.31","142,921,295.31","142,921,295.31","142,921,295.31","164,583,275.31","170,028,550.31","725,587,968.31","731,033,243.31","756,264,816.06","1,377,738,865.79","1,399,879,391.42","1,401,526,635.40","1,396,413,573.41","1,397,373,071.71","1,398,332,570.03"
无形资产,"12,546,448.75","12,479,821.37","12,288,689.64","12,108,498.52","12,144,074.14","12,055,783.22","11,957,446.45","11,874,555.68","11,896,970.95","11,935,318.12","11,829,541.88","33,392,119.52","32,295,263.23","34,162,632.98","36,352,816.20","46,092,747.10","44,665,149.97","91,818,162.87","91,154,091.52","89,387,988.25"
盈余公积,"5,545,444.84","9,227,636.71","12,142,538.95","12,142,538.95","12,142,538.95","14,879,303.74","14,879,303.74","14,879,303.74","14,879,303.74","17,933,119.09","17,933,119.09","17,933,119.09","17,933,119.09","20,654,419.70","20,654,419.70","20,654,419.70","20,654,419.70","33,809,196.24","33,809,196.24","33,809,196.24"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,"70,121,388.00","70,121,388.00","70,121,388.00","70,121,388.00","35,060,694.00","35,060,694.00","35,060,694.00"
商誉,,,,,,,,,,"22,898,274.11","22,898,274.11","441,840,104.78","441,840,104.78","463,857,704.78","935,504,978.28","960,815,205.39","960,370,778.87","1,015,183,024.88","1,077,222,009.63","1,077,222,009.62"
未分配利润,"70,750,626.93","108,774,960.45","138,625,231.88","151,919,088.16","159,842,185.68","164,697,378.91","166,417,770.84","177,623,731.55","184,829,914.36","197,384,000.88","199,430,708.51","211,268,591.42","230,310,716.24","261,436,495.01","283,090,958.69","329,351,463.25","390,204,425.63","432,069,459.66","462,068,732.48","526,748,151.71"
长期待摊费用,"3,813,055.83","2,414,591.64","1,751,275.41","1,418,433.14","1,235,340.84","1,058,297.97","915,847.35","2,536,851.80","2,502,179.02","2,575,650.09","2,365,924.24","2,496,564.90","2,932,839.11","4,603,853.73","6,266,370.32","8,834,080.47","8,440,769.79","9,001,832.20","8,322,096.17","7,785,171.81"
少数股东权益,,,,,,,,,,,,,,,,,,"7,968,256.15","7,659,543.38","7,967,412.11"
递延所得税资产,"2,974,408.52","2,903,493.40","2,818,778.82","4,469,500.22","4,269,612.01","1,750,691.79","1,718,842.17","1,710,964.78","1,674,474.38","2,771,766.74","3,571,017.09","6,954,503.22","7,986,976.52","22,969,399.15","24,681,524.99","26,350,057.04","26,960,472.88","21,127,582.80","20,904,665.73","20,895,711.63"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"19,793,673.17","19,935,946.85","6,451,417.34","7,501,788.80","15,002,963.88","14,808,987.46","4,430,455.12","45,616,868.94","18,638,826.20","30,402,441.51","24,880,526.60"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"84,836,822.12","83,842,400.37","79,301,206.38","79,244,099.72","81,676,051.17","79,422,515.16","79,155,020.45","83,439,775.88","90,888,029.40","291,476,097.76","294,845,046.26","750,793,774.44","759,626,253.04","817,709,560.50","1,155,103,991.34","1,203,554,083.08","1,245,055,882.02","1,328,945,410.02","1,418,132,300.66","1,470,523,091.28"
所有者权益(或股东权益)合计,"146,517,367.08","188,223,892.47","220,989,066.14","234,282,922.42","242,206,019.94","382,497,977.96","384,218,369.89","395,424,330.60","402,630,513.41","539,445,395.28","546,937,377.91","1,137,715,538.21","1,162,256,854.14","1,149,693,729.86","1,808,711,652.87","1,876,849,672.06","1,939,268,955.55","2,032,100,037.80","2,062,353,526.54","2,129,510,433.64"
资产总计,"247,197,957.56","287,147,824.89","331,902,115.79","352,264,930.32","365,027,951.24","496,375,153.52","481,874,560.46","494,986,579.20","521,145,263.82","777,950,639.30","730,786,909.68","1,424,329,346.89","1,430,086,279.84","1,548,699,807.50","2,466,032,402.86","2,658,021,082.36","2,709,128,044.07","2,853,530,747.66","2,909,227,622.37","3,245,153,451.44"
负债和所有者(或股东权益)合计,"247,197,957.56","287,147,824.89","331,902,115.79","352,264,930.32","365,027,951.24","496,375,153.52","481,874,560.46","494,986,579.20","521,145,263.82","777,950,639.30","730,786,909.68","1,424,329,346.89","1,430,086,279.84","1,548,699,807.50","2,466,032,402.86","2,658,021,082.36","2,709,128,044.07","2,853,530,747.66","2,909,227,622.37","3,245,153,451.44"
