科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"553,190,056.29","1,238,548,088.70","1,821,143,322.01","2,538,060,869.69","564,002,654.43","1,162,806,720.29","1,751,187,563.57","2,236,184,307.76","348,436,233.26","754,382,039.09","1,197,203,655.91","1,631,966,381.12","419,082,858.54","855,001,867.84","1,278,283,826.79","1,677,905,627.85","424,203,120.52","867,134,653.55","1,255,611,202.65","1,578,687,682.56","398,548,191.46","776,923,825.11","1,160,947,711.07","1,506,126,050.61","398,888,144.80","871,423,265.72","1,343,512,925.65","1,813,934,688.16","464,410,493.08","969,890,167.03","1,495,975,946.24","1,971,244,833.88","459,547,157.43","1,039,062,089.09","1,669,376,673.47","2,314,039,610.25","634,241,973.20","1,359,342,529.45","2,045,990,402.86","2,759,855,136.98","725,887,035.25","1,532,562,601.12","2,273,708,134.98","3,064,971,500.79","701,350,250.94"
二、营业利润,"2,194,790.67","28,875,026.52","26,415,319.52","29,961,108.03","-7,136,797.94","-11,320,103.74","-10,652,345.54","-16,597,305.54","-73,118,177.47","-139,672,708.17","-195,512,884.84","-326,350,621.70","-7,558,728.43","-5,962,694.91","51,556,571.60","46,098,838.71","13,743,213.26","24,422,585.17","37,952,624.35","32,687,409.31","31,218,606.48","74,513,856.11","94,315,047.89","91,352,951.12","34,523,668.43","76,270,350.50","105,899,607.76","144,393,946.43","40,258,375.41","90,549,920.76","131,264,707.16","194,966,338.08","57,894,661.91","138,125,044.08","218,120,094.36","209,718,661.63","66,215,386.03","155,180,540.72","237,019,378.56","201,273,126.68","76,835,041.59","173,255,030.86","245,356,800.88","290,155,459.29","65,573,979.41"
减:营业成本,"420,420,187.67","939,027,830.10","1,369,484,639.70","1,926,456,232.29","429,962,509.34","890,884,653.94","1,353,769,128.95","1,739,805,437.38","305,460,180.14","667,761,921.44","1,047,984,605.78","1,379,774,004.52","327,446,352.80","685,456,147.32","1,023,110,166.98","1,307,669,168.12","309,459,696.53","635,358,917.85","950,219,874.40","1,205,353,227.82","272,737,456.20","539,093,035.03","812,074,226.00","1,067,777,087.51","271,238,180.76","606,814,372.70","942,600,905.55","1,296,513,813.16","309,693,546.74","661,303,736.20","1,029,511,799.03","1,368,150,933.75","307,597,227.86","701,662,230.84","1,149,337,556.07","1,614,750,228.46","441,754,881.51","954,500,289.41","1,451,590,110.48","2,037,344,042.71","515,068,230.14","1,088,801,959.30","1,626,706,544.71","2,245,537,329.26","480,460,604.41"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"625,156.78","1,669,865.39","2,945,086.93","3,936,059.63","1,175,890.14","2,257,626.54","3,247,618.15","4,053,225.53","1,281,251.75","2,261,448.96","3,375,720.85","4,382,789.20","971,246.29","1,730,093.09","2,475,228.19","3,025,991.85","789,549.83","2,131,125.21","2,704,563.38","4,554,641.82","1,642,135.45","2,531,448.71","3,283,984.10","4,662,275.23","811,729.44","2,683,855.00","3,636,759.71","5,281,607.10","641,167.18","2,360,802.07","3,118,704.83","4,998,647.70","867,452.04","3,119,612.56","3,948,926.65","6,115,310.63","1,626,951.18","4,180,944.00","4,686,619.61","9,646,577.26","3,594,585.70","5,994,544.14","7,989,747.08","13,445,563.98","1,561,727.25"
营业外收入,"8,397,178.88","8,877,677.44","26,248,602.79","62,654,560.87","13,063,236.74","26,022,933.54","33,940,729.06","38,764,055.21","640,794.90","1,345,555.28","3,678,438.80","338,902,298.80","11,144,961.08","16,921,154.13","13,515,364.26","21,952,889.52","557,885.33","23,736,080.70","26,620,874.40","108,350,560.91","255,899.23","607,199.08","3,257,249.51","13,732,409.45","106,200.55","441,573.12","1,942,764.61","10,480,742.23","38,804.50","621,043.73","1,653,014.89","112,112,852.67","5,066,463.85","7,858,279.71","10,386,328.25","20,497,344.53","2,714,332.15","7,659,396.08","7,930,960.68","33,946,275.31","10,941,524.73","12,489,008.12","26,116,422.49","9,192,748.08","2,875,674.49"
销售费用,"65,497,596.20","138,703,140.54","209,184,201.55","293,543,940.46","69,074,228.58","141,817,767.58","194,668,077.95","254,794,274.51","49,753,406.66","104,016,486.35","160,560,457.70","218,321,232.17","45,325,055.12","86,051,954.07","132,868,286.25","172,732,498.12","43,622,422.78","85,103,014.17","115,108,228.61","151,412,115.43","38,506,287.32","72,772,714.18","115,363,086.55","159,229,142.78","42,433,816.91","88,494,572.02","143,964,345.05","195,811,904.08","53,377,580.91","109,957,980.76","179,409,355.62","236,863,062.33","52,148,605.83","113,957,035.76","172,332,161.22","233,231,262.36","58,910,235.20","124,035,260.82","184,251,992.25","246,840,318.90","63,595,426.51","141,412,181.17","211,883,311.63","284,810,887.21","75,042,188.65"
减:营业外支出,"124,565.51","357,786.35","424,566.61","972,598.84","140,704.65","735,402.24","915,644.78","37,020,517.65","1,618,831.03","2,220,655.28","3,420,794.81","1,600,065.51","480,569.49","2,550,722.44","5,617,736.00","12,214,900.95","95,777.29","1,433,726.19","2,353,954.79","1,537,630.12","146,326.75","150,609.16","188,764.16","309,524.35","265,922.80","316,661.06","348,061.21","1,421,100.50","376,848.15","413,766.50","496,115.08","15,569,535.84","263,603.07","334,406.84","443,987.97","676,214.75","2,443,395.92","3,300,707.74","3,851,464.09","1,973,706.10","322,324.27","400,300.80","711,598.62","3,766,348.69","371,917.86"
管理费用,"58,452,559.84","128,835,286.19","195,388,742.96","268,197,205.58","63,880,146.85","132,035,485.48","182,991,277.99","233,567,382.02","51,088,427.14","107,400,238.22","160,247,104.08","242,887,869.51","49,314,066.70","91,864,322.87","140,118,752.73","192,057,604.35","45,359,033.32","91,388,532.38","131,042,102.06","173,677,416.53","43,306,625.97","82,595,250.52","126,252,386.32","169,484,391.57","46,254,855.20","98,820,662.84","155,291,819.23","196,541,758.56","52,901,278.51","102,160,879.18","152,724,391.17","201,143,590.02","48,467,445.49","100,450,384.67","158,754,347.78","255,477,642.42","66,346,891.84","131,096,375.43","204,723,742.19","284,156,361.47","71,773,763.42","143,922,099.95","218,885,075.95","291,371,664.10","78,995,514.35"
其中:非流动资产处置净损失,"3,703.42",,,"861,708.04",,,,"997,412.25",,,,,,,,"3,179,858.29",,"221,076.63",,"1,372,220.97",,"139,799.03","177,787.09","279,999.75",,"66,661.06","97,861.21","156,984.90","170,282.65","207,013.43","237,972.75","449,483.46","63,603.07","113,231.77","169,399.60","348,659.64","2,242,241.81","3,098,496.16","3,568,458.44","1,242,523.33","28,450.55","95,217.09","405,224.33",,
