科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"33,401,422.51","23,525,355.12","23,201,559.29","38,203,292.29","79,856,152.44","70,658,461.27","89,068,851.46","90,619,839.46","123,954,025.43","36,744,927.41","51,605,960.17","59,969,711.76","63,081,556.87","57,675,914.90","97,937,466.15","82,533,376.60","90,226,209.12","44,709,652.65","71,628,718.00","61,848,805.63","83,827,232.94","30,572,013.39","56,840,761.20","40,936,653.87","48,046,878.89","38,172,001.45","57,533,915.77","376,402,923.20","452,379,467.55","256,502,725.43","270,553,181.63","77,133,570.81","81,440,141.69"
应付职工薪酬,"10,671,829.84","18,404,333.38","22,175,410.22","21,500,531.78","18,634,590.49","43,269,886.17","34,593,440.14","36,278,624.63","21,214,372.91","19,524,813.84","22,722,783.61","19,017,985.04","20,988,421.41","24,645,882.56","22,838,103.21","26,311,648.08","28,264,621.21","27,100,430.74","23,278,688.38","20,100,534.82","21,344,441.32","28,510,632.25","23,547,348.55","24,376,625.83","25,912,429.86","31,135,294.08","24,454,423.81","19,488,805.38","19,009,375.41","42,734,778.31","19,969,684.87","20,802,012.20","22,751,304.42"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"28,042,344.90","18,345,496.07","16,112,294.17","14,989,153.16","-10,814,617.44","49,414,549.88","62,722,483.09","41,358,842.23","13,112,035.88","-48,016,494.02","-78,399,167.35","-93,353,680.08","-85,775,124.94","-67,003,662.76","-99,715,623.13","-68,560,284.61","-57,704,753.01","-51,280,788.13","-39,474,853.84","1,001,889.39","11,955,800.88","17,539,974.40","4,725,530.62","9,778,125.77","9,481,469.53","4,031,284.85","5,370,019.61","8,174,095.44","12,571,547.52","10,562,236.00","10,079,927.50","17,893,958.90","22,827,033.65"
应收利息,,,,,,,,,,,,"165,000.00","660,000.00","135,036.29","600,161.30","105,105.00",,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,"4,746,940.92","15,317,943.51","25,977,052.59","36,541,738.15","4,631,189.86","13,463,865.23","25,558,298.95","36,124,808.69","4,401,842.75","15,026,842.76","25,697,842.78","36,287,842.77","3,952,487.22","15,209,931.45","25,955,928.11","36,626,152.08","4,430,769.04","15,183,972.11","26,058,162.68","36,239,140.31","2,201,430.69","6,652,783.74","10,755,706.01","15,673,308.94"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"694,889.87",,"7,176.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"112,206,086.31","153,873,592.97","252,231,532.54","375,951,835.53","467,336,064.83","702,275,549.77","874,996,113.52","664,175,872.18","638,096,521.91","548,821,209.08","615,165,048.89","682,601,823.56","638,635,383.18","622,684,684.93","602,455,402.52","533,995,357.06","487,977,330.20","468,403,770.29","441,578,283.35","362,927,108.71","381,253,414.72","467,768,169.17","524,804,819.48","511,903,190.50","545,514,374.95","574,207,774.56","668,529,501.89","616,880,321.00","696,693,900.40","484,658,666.26","543,089,901.71","746,589,969.50","709,232,159.76"
其他应付款,"16,120,158.55","4,633,893.71","8,638,656.59","11,280,310.38","20,524,267.84","13,786,935.31","13,563,523.34","14,262,848.94","9,885,541.52","16,353,496.76","19,005,288.27","23,344,823.00","19,010,783.52","20,517,907.68","9,788,520.19","16,415,245.65","13,959,659.54","15,123,018.67","23,203,776.55","23,507,142.33","24,484,450.70","22,798,555.81","100,140,094.48","50,457,150.07","39,472,469.48","47,820,618.64","55,343,238.40","21,640,746.55","22,346,195.24","25,204,440.73","21,470,378.97","18,804,772.60","61,686,089.96"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,"40,000,000.00","40,000,000.00","40,000,000.00","18,000,000.00","23,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","10,000,000.00","5,172,500.00","5,000,000.00","5,000,000.00","15,000,000.00","40,000,000.00","40,000,000.00","30,000,000.00","37,998,472.51","12,007,526.82","48,032,404.75","55,524,234.92","81,853,825.84","89,630,005.90","618,612,646.66","624,405,922.45","636,324,104.13","616,806,179.47","163,542,185.00","111,723,988.65","244,798,799.66","264,629,652.47"
其他流动资产,,,,,,,,,,,,,"34,434,926.78","36,503,414.59","34,134,926.78","38,168,583.97","38,912,959.32",,,,,"31,573,895.57","34,704,801.98","16,373,719.74","23,068,684.62","44,187,252.33","35,165,739.65","22,720,253.50","37,839,335.31","40,258,770.17","41,373,588.06","62,897,068.91","47,084,653.96"
其他流动负债,"67,000.00",,,,"2,718,294.66",,,,,"186,400.00","186,400.00","358,900.00","89,547,163.98","90,055,013.98","90,055,013.98","90,055,013.98","90,205,013.98","7,444,550.00","964,550.00","964,550.00","964,550.00","964,550.00","2,433,300.01","2,187,883.33","1,576,216.67","5,392,618.13","12,679,578.80","7,450,892.85","3,120,822.05",,,,
流动资产合计,"506,188,263.35","644,058,449.53","874,047,000.22","1,126,651,864.72","2,570,315,529.95","2,861,444,887.25","3,116,999,952.06","3,064,504,730.12","2,930,560,749.06","3,136,419,382.81","2,640,786,963.71","2,622,163,677.77","2,690,799,035.29","2,503,654,766.99","2,284,100,994.42","2,366,546,640.10","2,396,816,878.62","2,019,772,497.35","1,971,884,631.93","2,234,185,064.34","2,349,159,787.90","2,480,845,516.38","2,566,139,624.17","2,638,809,145.53","2,622,425,444.55","2,563,917,274.78","2,568,601,534.15","2,865,236,560.68","3,024,786,810.31","2,414,691,467.19","2,388,131,697.61","2,689,066,942.13","2,946,921,443.09"
流动负债合计,"414,680,211.53","576,301,208.47","763,685,668.13","1,023,204,719.44","1,189,112,799.54","1,556,315,002.56","1,756,046,221.50","1,705,867,402.54","1,537,089,135.13","1,327,975,347.71","906,004,476.51","976,716,897.15","1,232,557,561.01","1,287,221,039.48","1,189,963,611.70","1,282,539,202.82","1,390,482,345.94","1,410,619,104.56","1,429,080,274.33","1,640,929,256.26","1,251,032,673.99","1,331,104,557.97","1,702,901,663.10","1,720,339,193.84","1,607,645,277.17","2,207,090,447.91","2,129,379,264.40","2,300,586,822.88","2,389,747,079.73","1,537,297,783.92","1,309,717,331.12","1,751,826,013.16","1,999,520,140.45"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"250,000.00","250,000.00","250,000.00","250,000.00","6,250,000.00","6,500,000.00","6,500,000.00","6,500,000.00"
长期借款,,,"40,000,000.00","18,000,000.00","18,000,000.00","18,000,000.00","15,000,000.00","25,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","30,000,000.00",,,,,,"50,000,000.00","60,000,000.00","58,500,000.00","239,000,000.00","330,000,000.00","480,000,000.00","465,000,000.00","465,000,000.00","690,000,000.00","690,000,000.00","525,000,000.00","525,000,000.00"
持有至到期投资,"101,594.44",,,,,,,,"500,000.00",,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,"492,621,079.45","492,934,575.87","493,254,298.78","493,581,974.51","493,915,429.96","494,257,926.31","494,608,082.48","494,966,069.79","495,329,514.15","495,703,693.07","496,086,240.38","496,477,343.24","496,877,193.03","497,285,985.30","497,703,920.08","498,131,201.83",,,,,,"297,623,642.58","297,829,121.80","298,038,129.58"
长期应收款,,,,,,,,,,,,,,,,,,"81,055,333.33","82,638,333.33","84,221,333.34","85,804,333.35","116,122,933.36","116,705,933.37","117,868,423.41","123,338,163.42","124,921,163.43","126,504,163.44","128,087,163.45","129,670,163.46","123,931,163.43","124,921,163.43","112,249,163.43","112,249,163.43"
长期应付款,"241,311.04",,,,,,,,,,,,,,,,,,,"71,927,496.57","65,914,119.00","129,067,555.21","135,674,215.30","113,801,713.35","119,327,749.89","93,801,397.34","67,815,455.57","42,003,533.25","28,027,521.58","81,475,679.76","100,206,706.41","157,847,531.45","237,158,764.52"
长期股权投资,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","1,404,107.05","1,404,107.05",,,,,,,,,,,,"917,796.98",,"6,000,000.00","6,000,000.00","6,072,446.30","6,058,602.37","6,121,074.92",,"35,000,000.00","34,717,322.14","34,114,236.75"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,"110,000.00","110,000.00",,,,,,,,
投资性房地产,"1,924,774.59","4,939,922.50","5,258,371.20","5,100,464.22","5,021,510.73","4,942,557.24","4,863,603.75","4,784,650.26","4,512,721.65","1,281,077.25","1,249,747.41","1,664,294.30","1,187,087.73","1,585,443.23","1,544,451.21","1,503,459.20","9,674,794.77","8,489,159.26","10,165,354.61","18,689,867.51","109,004,622.29","120,468,089.37","119,041,370.39","110,174,327.54","109,361,035.91","125,890,938.11","124,885,903.22","20,803,413.24","21,073,098.23","60,740,268.17","60,705,779.02","59,937,541.75","59,169,304.57"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"117,254,856.26","180,717,210.22","262,056,130.31","298,430,828.92","273,683,007.56","412,876,394.56","426,799,531.78","418,418,297.47","411,491,617.72","461,734,975.88","448,100,575.12","494,197,095.16","561,195,730.44","667,673,205.42","677,706,979.96","673,026,314.54","670,910,772.03","694,646,024.68","679,373,121.51","715,605,020.75","639,084,737.34","1,147,916,424.54","1,231,259,452.43","1,446,830,634.87","1,424,978,736.00","1,519,092,858.35","1,488,076,930.13","1,429,402,874.86","1,454,613,061.31","1,490,522,351.79","1,483,719,884.71","1,541,745,215.46","1,614,615,724.05"
递延所得税负债,"594,223.77","216,989.97",,,,,,,,,,"41,250.00","165,000.00","33,759.07","150,040.33","26,276.25",,,"395,750.00",,,,"22,891,248.07","22,602,164.75","22,289,053.37","21,999,199.90","21,740,296.41","21,435,143.93","21,145,657.73","20,819,653.32","20,565,083.36","20,302,886.86","20,044,053.30"
在建工程,"13,559,828.11","19,313,979.78","13,039,211.61","14,587,816.87","43,019,579.73","30,615,222.41","33,402,359.55","55,360,995.78","73,866,042.41","109,988,135.35","127,045,412.20","96,558,502.63","97,283,198.64","219,312,648.08","282,712,413.17","363,594,354.92","406,481,306.30","720,225,576.88","752,588,941.80","768,843,875.51","862,627,026.64","310,445,782.11","391,753,979.93","167,589,443.76","181,833,156.38","76,730,001.19","89,224,577.82","132,239,146.31","71,211,248.75","112,557,578.19","146,002,456.57","88,574,972.82","82,479,021.53"
其他非流动负债,,,,"3,450,000.00","3,450,000.00","10,435,000.00","10,435,000.00","10,341,800.00","10,295,200.00","10,062,200.00","9,972,475.00","9,710,250.00","22,277,525.00","24,517,100.00","24,343,537.50","24,169,975.00","23,733,912.50","11,768,100.00","11,526,962.50","11,285,825.00","11,374,687.50",,,,,,,,,,,,
工程物资,,,,,,,,,,,,"5,806,128.75","2,902,813.73",,,,,,,,,,,,,,,,,,,,
非流动负债合计,"835,534.81","216,989.97","40,000,000.00","21,450,000.00","21,450,000.00","28,435,000.00","25,435,000.00","35,341,800.00","55,295,200.00","547,683,279.45","547,907,050.87","548,005,798.78","556,024,499.51","558,466,289.03","558,751,504.14","548,804,333.73","518,699,982.29","507,097,614.15","507,626,405.57","579,299,561.95","573,766,149.74","686,748,298.24","734,715,705.22","715,907,930.90","901,621,385.36","482,545,680.34","605,424,685.32","564,310,376.55","544,392,089.03","821,444,246.74","1,136,461,160.08","1,028,181,303.05","1,107,642,464.06"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,"80,800.00",,,,,,,,,,
负债合计,"415,515,746.34","576,518,198.44","803,685,668.13","1,044,654,719.44","1,210,562,799.54","1,584,750,002.56","1,781,481,221.50","1,741,209,202.54","1,592,384,335.13","1,875,658,627.16","1,453,911,527.38","1,524,722,695.93","1,788,582,060.52","1,845,687,328.51","1,748,715,115.84","1,831,343,536.55","1,909,182,328.23","1,917,716,718.71","1,936,706,679.90","2,220,228,818.21","1,824,798,823.73","2,017,852,856.21","2,437,617,368.32","2,436,247,124.74","2,509,266,662.53","2,689,636,128.25","2,734,803,949.72","2,864,897,199.43","2,934,139,168.76","2,358,742,030.66","2,446,178,491.20","2,780,007,316.21","3,107,162,604.51"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"68,000,000.00","70,000,000.00","105,000,000.00","105,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","560,000,000.00","645,368,270.00","645,368,270.00","645,368,270.00","645,368,270.00","645,368,270.00","645,368,270.00","645,368,270.00","645,368,270.00","645,368,270.00","645,368,270.00","645,368,270.00","645,368,270.00","645,368,270.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"150,385,149.49","158,651,846.51","123,651,846.51","123,651,846.51","1,366,621,516.51","1,366,621,516.51","1,366,621,516.51","1,226,621,516.51","1,226,621,516.51","1,226,621,516.51","1,226,621,516.51","1,226,621,516.51","1,226,621,516.51","1,226,621,516.51","1,226,621,516.51","1,226,621,516.51","1,226,621,516.51","1,228,694,292.11","1,228,694,292.11","948,694,292.11","1,450,131,240.34","1,447,540,741.39","1,447,743,309.43","1,447,540,741.39","1,447,540,741.39","1,447,540,741.39","1,447,540,741.39","1,447,540,741.39","1,447,540,741.39","1,443,978,893.33","1,443,978,893.33","1,443,978,893.33","1,444,348,903.21"
无形资产,"31,072,658.87","66,912,637.42","82,961,025.41","83,067,919.98","114,446,811.10","114,021,102.36","103,182,530.40","112,501,432.03","116,547,666.06","120,581,516.82","119,930,648.54","120,389,490.33","139,899,717.51","164,834,237.00","171,202,220.64","171,285,069.36","169,949,451.40","229,402,338.16","234,076,484.33","236,038,644.56","217,876,111.18","212,662,295.16","307,414,034.14","303,652,471.46","310,782,073.31","318,628,409.26","315,752,277.86","312,421,305.04","295,387,102.61","292,263,229.01","289,119,246.14","286,027,232.28","282,989,675.30"
盈余公积,"2,549,201.30","11,182,845.40","21,795,384.66","21,795,384.66","21,795,384.66","33,094,965.81","33,094,965.81","33,094,965.81","33,094,965.81","47,548,942.78","47,548,942.78","47,548,942.78","47,548,942.78","47,548,942.78","47,548,942.78","47,548,942.78","47,548,942.78","51,567,384.30","51,567,384.30","51,567,384.30","51,567,384.30","54,748,191.57","54,748,191.57","54,748,191.57","54,748,191.57","54,748,191.57","54,748,191.57","54,748,191.57","54,748,191.57","62,437,864.74","62,437,864.74","62,437,864.74","62,437,864.74"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,"75,481,430.35","76,771,930.84","78,221,006.51","80,346,204.45","93,615,696.32","99,497,743.03","107,398,625.96","110,245,036.79"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"4,396,713.33","2,340,146.27","2,340,146.27","2,340,146.27",,,,,,,"85,809,605.90","85,306,068.28","85,001,131.72","85,809,605.90","85,809,605.90","85,809,605.90","85,809,605.90","85,809,605.90","85,809,605.90","85,809,605.90","85,809,605.90"
未分配利润,"31,361,985.19","107,846,498.37","197,091,951.99","252,258,198.16","285,012,387.08","328,336,203.41","395,147,013.83","409,363,050.09","441,065,105.21","430,009,536.89","370,844,906.99","301,986,633.51","289,648,527.22","304,846,963.03","265,113,313.70","314,043,588.84","314,562,081.45","310,613,247.40","275,434,214.79","320,044,770.38","333,636,079.85","319,021,393.28","280,115,990.07","296,030,293.26","240,287,668.92","161,001,275.57","114,786,619.82","119,175,964.83","166,472,563.02","172,013,854.92","127,999,067.39","88,170,048.41","70,743,397.20"
长期待摊费用,"211,137.40","167,453.80","978,504.75","983,995.78","1,564,592.10","3,961,744.58","4,268,995.99","3,981,200.27","4,928,297.48","2,976,978.31","6,362,596.59","2,708,902.40","2,445,399.24","9,083,781.22","9,978,744.46","9,970,355.89","9,710,562.34","10,767,604.60","10,646,888.18","10,111,618.65","9,323,190.07","13,707,163.31","14,072,335.91","15,989,545.38","15,542,163.17","15,157,458.62","14,839,879.53","14,543,380.74","15,694,097.84","16,176,543.06","17,265,800.66","18,781,693.55","18,553,549.61"
少数股东权益,"5,822,597.61",,,,,,,,,"2,617,871.77","2,249,432.91","1,514,832.89",,,"5,245,477.14","24,567,811.19","23,711,726.99","20,364,650.38","19,673,385.96","19,015,490.36","18,077,884.18","18,333,269.95","79,764,721.74","123,941,047.86","120,042,462.46","117,999,696.63","115,976,040.46","115,863,429.30","112,139,954.75","116,157,627.57","114,910,708.86","114,710,088.02","116,906,940.60"
递延所得税资产,"3,321,566.91","6,089,735.47","10,884,607.79","16,537,258.28","13,941,056.62","22,940,779.89","24,827,744.12","28,737,429.02","28,758,828.28","28,070,321.64","36,296,275.95","38,906,530.28","40,394,876.89","44,324,048.39","51,761,941.61","43,962,581.36","46,186,356.27","44,597,758.64","50,702,201.37","45,745,936.51","44,590,479.44","51,349,435.04","63,634,332.63","62,785,404.12","74,404,528.67","87,149,697.11","96,390,823.06","75,355,844.40","56,760,780.36","44,375,659.20","48,589,204.10","51,014,281.92","51,475,890.40"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,"91,896,474.23","91,896,474.23","91,896,474.23","91,896,474.23","91,896,474.23",,,"6,109,394.19","6,109,394.19","51,937,582.08","51,119,084.23","57,460,703.42","66,196,372.69","119,883,615.26","122,592,922.66","101,785,727.82","118,866,838.93","60,091,035.55","58,056,671.63","54,868,329.82","43,553,455.52"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"167,446,416.58","280,140,939.19","377,177,851.07","420,708,284.05","453,676,557.84","591,357,801.04","599,344,765.59","625,784,004.83","642,605,173.60","726,037,112.30","740,389,362.86","760,230,943.85","941,602,011.74","1,201,049,983.84","1,289,143,371.55","1,357,578,755.77","1,404,809,717.34","1,789,183,795.55","1,820,191,325.13","1,885,365,691.02","1,974,419,894.50","2,024,609,704.97","2,381,808,725.91","2,367,657,022.24","2,397,437,361.27","2,554,995,177.58","2,547,171,460.76","2,384,978,070.64","2,335,803,276.76","2,386,333,130.62","2,455,187,555.19","2,447,623,985.03","2,501,754,663.85"
所有者权益(或股东权益)合计,"258,118,933.59","347,681,190.28","447,539,183.16","502,705,429.33","1,813,429,288.25","1,868,052,685.73","1,934,863,496.15","1,949,079,532.41","1,980,781,587.53","1,986,797,867.95","1,927,264,799.19","1,857,671,925.69","1,843,818,986.51","1,859,017,422.32","1,824,529,250.13","1,892,781,859.32","1,892,444,267.73","1,891,239,574.19","1,855,369,277.16","1,899,321,937.15","2,498,780,858.67","2,487,602,365.14","2,510,330,981.76","2,570,219,043.03","2,510,596,143.29","2,429,276,324.11","2,380,969,045.19","2,385,317,431.89","2,426,450,918.31","2,442,282,567.15","2,397,140,761.60","2,356,683,610.95","2,341,513,502.43"
资产总计,"673,634,679.93","924,199,388.72","1,251,224,851.29","1,547,360,148.77","3,023,992,087.79","3,452,802,688.29","3,716,344,717.65","3,690,288,734.95","3,573,165,922.66","3,862,456,495.11","3,381,176,326.57","3,382,394,621.62","3,632,401,047.03","3,704,704,750.83","3,573,244,365.97","3,724,125,395.87","3,801,626,595.96","3,808,956,292.90","3,792,075,957.06","4,119,550,755.36","4,323,579,682.40","4,505,455,221.35","4,947,948,350.08","5,006,466,167.77","5,019,862,805.82","5,118,912,452.36","5,115,772,994.91","5,250,214,631.32","5,360,590,087.07","4,801,024,597.81","4,843,319,252.80","5,136,690,927.16","5,448,676,106.94"
负债和所有者(或股东权益)合计,"673,634,679.93","924,199,388.72","1,251,224,851.29","1,547,360,148.77","3,023,992,087.79","3,452,802,688.29","3,716,344,717.65","3,690,288,734.95","3,573,165,922.66","3,862,456,495.11","3,381,176,326.57","3,382,394,621.62","3,632,401,047.03","3,704,704,750.83","3,573,244,365.97","3,724,125,395.87","3,801,626,595.96","3,808,956,292.90","3,792,075,957.06","4,119,550,755.36","4,323,579,682.40","4,505,455,221.35","4,947,948,350.08","5,006,466,167.77","5,019,862,805.82","5,118,912,452.36","5,115,772,994.91","5,250,214,631.32","5,360,590,087.07","4,801,024,597.81","4,843,319,252.80","5,136,690,927.16","5,448,676,106.94"
