科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"2,024,383,921.00","4,364,405,867.00","6,659,250,581.00","9,241,894,832.00","2,503,615,841.00","5,230,021,912.00","8,194,597,556.00","12,430,252,591.00","3,928,595,218.00","7,997,929,380.00","13,525,105,196.00","18,345,401,415.00","3,930,667,813.00","8,993,579,918.00","13,630,312,311.00","18,059,856,834.00","3,809,390,228.00","8,357,680,224.00","13,317,911,345.00","18,906,035,122.00","4,794,459,231.00","10,255,289,671.00","16,325,875,329.00","22,628,517,876.00","5,720,063,779.00","12,706,999,649.00","20,311,442,703.00","27,957,934,826.00","6,749,333,211.00","16,277,969,356.00","24,814,926,845.00","33,720,185,311.00","6,297,916,688.00","12,350,153,810.00","17,996,549,241.00","23,653,980,112.00","3,374,980,779.00","6,989,746,849.00","10,804,119,412.00","15,152,185,410.00","3,057,737,702.00","7,102,216,319.00","11,757,325,348.00","17,436,414,048.00","3,427,873,140.00","8,140,007,990.00"
二、营业利润,"845,758,265.00","1,548,346,108.00","2,442,773,351.00","2,858,823,550.00","1,089,374,423.00","1,982,480,863.00","2,892,053,213.00","3,339,262,446.00","1,172,549,798.00","1,337,291,566.00","3,670,106,224.00","4,166,369,777.00","1,119,097,574.00","2,655,548,358.00","4,184,567,665.00","4,610,106,387.00","1,085,392,334.00","2,461,107,121.00","3,912,851,790.00","4,751,905,833.00","1,381,419,317.00","2,904,558,539.00","4,506,974,209.00","5,323,284,550.00","1,393,959,827.00","3,494,877,349.00","5,947,683,398.00","7,395,716,985.00","1,687,592,800.00","5,009,652,881.00","7,479,585,383.00","8,384,918,536.00","1,165,466,161.00","1,174,637,872.00","1,599,971,074.00","1,224,606,312.00","-903,520,531.00","-8,366,038,304.00","-9,054,388,327.00","-11,511,877,434.00","-518,086,785.00","-274,195,389.00","-23,934,635.00","197,518,531.00","-637,704,224.00","-255,060,622.00"
减:营业成本,"1,085,164,226.00","2,599,854,712.00","3,899,671,990.00","5,890,435,187.00","1,383,169,253.00","3,079,735,145.00","4,911,856,324.00","7,929,906,369.00","2,281,510,172.00","4,824,055,782.00","7,697,499,023.00","11,688,942,398.00","2,471,900,759.00","5,532,114,279.00","8,255,705,629.00","11,716,691,881.00","2,477,414,337.00","5,326,984,481.00","8,548,124,384.00","12,898,058,512.00","3,161,070,031.00","6,772,579,932.00","10,937,345,518.00","15,946,188,607.00","4,044,051,126.00","8,585,731,445.00","13,387,978,802.00","19,187,948,990.00","4,800,798,289.00","10,443,811,481.00","16,145,094,797.00","23,462,500,022.00","4,794,200,891.00","9,400,305,491.00","14,209,535,240.00","19,327,485,272.00","3,870,740,261.00","7,715,334,244.00","11,647,711,840.00","17,295,798,515.00","3,210,831,306.00","6,662,242,037.00","10,605,776,783.00","15,515,956,026.00","3,690,598,211.00","7,819,645,948.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"48,618,712.00","109,761,851.00","167,430,423.00","233,907,439.00","55,183,737.00","122,915,890.00","201,431,631.00","287,308,569.00","75,727,028.00","184,097,729.00","304,703,410.00","466,747,758.00","96,652,642.00","265,429,890.00","389,191,642.00","498,871,544.00","97,688,558.00","218,520,049.00","344,767,670.00","479,902,276.00","113,305,118.00","244,688,905.00","388,920,500.00","523,819,120.00","112,071,904.00","265,997,304.00","434,454,304.00","594,123,234.00","146,979,031.00","350,304,261.00","538,862,929.00","726,946,376.00","131,109,892.00","260,758,096.00","388,655,316.00","479,732,061.00","64,049,732.00","27,103,459.00","38,060,121.00","66,640,125.00","2,812,504.00","6,345,828.00","16,609,434.00","56,981,030.00","5,359,640.00","12,131,975.00"
营业外收入,"1,154,464.00","2,444,423.00","6,339,937.00","38,610,931.00","13,052,584.00","18,077,894.00","42,083,772.00","48,670,373.00","16,475,283.00","26,894,464.00","33,896,086.00","95,098,628.00","3,427,879.00","3,567,608.00","33,151,167.00","88,633,338.00","36,660,417.00","63,613,347.00","89,760,785.00","112,710,378.00","7,874,317.00","15,625,727.00","40,264,777.00","174,042,615.00","36,829,014.00","75,017,784.00","107,020,242.00","171,884,502.00","12,660,906.00","68,389,006.00","83,082,755.00","235,128,995.00","13,460,559.00","30,407,485.00","96,549,448.00","247,183,754.00","9,714,848.00","17,496,473.00","25,808,152.00","158,681,031.00","61,879,029.00","121,172,092.00","201,874,699.00","309,738,836.00","33,474,189.00","59,658,275.00"
销售费用,"685,697.00","1,407,098.00","2,160,891.00","3,195,634.00","816,077.00","2,241,996.00","3,544,234.00","6,206,044.00","1,340,821.00","2,936,120.00","4,713,303.00","7,455,590.00","1,754,007.00","3,298,920.00","5,458,055.00","8,391,345.00","1,263,554.00","3,360,751.00","4,557,333.00","7,996,371.00","2,611,020.00","5,141,307.00","8,125,105.00","13,017,138.00","3,978,637.00","8,444,674.00","13,176,128.00","19,651,571.00","5,517,551.00","13,099,899.00","21,011,220.00","31,428,622.00","7,246,926.00","11,336,687.00","16,836,682.00","23,323,617.00","4,430,962.00","8,312,600.00","12,765,591.00","23,647,381.00","2,553,263.00","11,397,357.00","16,790,328.00","27,186,008.00","2,738,491.00","9,289,950.00"
减:营业外支出,"5,383,994.00","12,635,491.00","13,123,302.00","30,867,341.00","98,219.00","2,401,786.00","24,433,594.00","80,646,406.00","914,344.00","168,495,302.00","379,172,912.00","501,869,382.00","683,098.00","61,470,356.00","97,045,552.00","-135,497,458.00","494,310.00","13,764,411.00","18,129,847.00","52,987,065.00","9,536,067.00","30,812,290.00","36,026,185.00","60,519,326.00","1,739,196.00","6,879,837.00","8,074,310.00","47,995,862.00","3,261,092.00","11,998,093.00","24,908,560.00","97,556,249.00","6,136,189.00","18,610,497.00","45,686,122.00","75,436,334.00","6,896,911.00","15,514,930.00","16,457,408.00","454,158,727.00","50,029,502.00","102,411,255.00","112,080,367.00","174,789,439.00","7,322,328.00","11,241,318.00"
管理费用,"51,808,859.00","118,313,110.00","171,315,593.00","284,383,687.00","56,561,779.00","127,857,631.00","196,520,451.00","378,653,079.00","101,319,971.00","194,521,183.00","305,958,844.00","427,995,982.00","86,290,373.00","196,261,710.00","294,969,977.00","442,068,642.00","86,892,541.00","184,059,614.00","292,071,087.00","483,819,744.00","93,909,460.00","240,835,688.00","357,812,015.00","555,792,767.00","118,179,235.00","269,304,446.00","416,991,107.00","616,211,745.00","150,221,286.00","291,539,018.00","455,511,314.00","723,372,570.00","129,625,562.00","255,750,244.00","377,088,538.00","591,206,817.00","111,075,507.00","240,203,340.00","358,465,695.00","565,605,438.00","118,953,407.00","236,501,528.00","386,146,699.00","583,551,246.00","151,393,315.00","278,279,515.00"
其中:非流动资产处置净损失,"5,009,820.00","11,712,056.00","12,460,120.00","18,868,802.00","-36,889.00","253,753.00","4,412,448.00","55,541,786.00","680,873.00","2,463,502.00","-4,227,673.00","19,185,603.00","27,145.00","14,343,786.00","19,089,761.00","33,870,197.00","1,006,211.00","9,261,502.00","12,491,385.00","34,475,412.00","9,335,675.00","30,675,325.00","33,530,299.00","53,228,005.00","1,478,207.00","6,579,558.00","7,718,031.00","28,668,006.00","3,261,092.00","11,503,935.00","13,603,078.00","43,503,746.00","5,986,946.00","17,883,362.00","23,222,990.00","38,270,034.00","6,330,337.00","14,531,790.00","15,234,809.00","60,259,090.00","9,864,775.00","23,215,270.00","24,493,622.00",,,
