科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"1,786,100.65","1,685,821.89","2,325,794.19","3,779,979.88","3,192,239.83","3,776,829.69","730,642.58","12,812,866.65","3,641,894.44","2,320,804.85","252,307.27","13,364,849.94","6,432,542.12","2,283,993.83","4,813,013.53","9,049,590.05","7,513,566.54","27,465,979.59","11,203,791.89","34,282,549.79","594,020.33","44,277,759.00","10,905,918.57","26,930,550.90","16,422,658.62","14,338,067.58","10,707,396.96","24,323,383.36","6,431,141.84","4,668,483.31","4,010,643.35","34,881,659.49","2,762,732.26","3,002,941.43","7,955,170.94","905,686,043.97","926,483,846.89","456,362,895.67","133,882,363.62","134,360,029.33","483,864,250.37","176,274,365.14","91,102,043.87","306,434,412.81","374,690,009.90","121,454,187.90","175,013,239.93","186,640,633.00","91,635,258.02"
短期借款,"27,212.00","27,212.00","27,212.00","27,212.00","8,357,212.00","8,357,212.00","8,357,212.00","8,330,000.00","8,330,000.00","8,330,000.00","8,330,000.00","7,500,000.00","7,500,000.00","7,500,000.00","7,500,000.00","7,000,000.00",,"84,000,000.00","104,000,000.00","147,760,000.00","95,600,000.00","133,000,000.00","154,000,000.00","129,000,000.00","129,000,000.00","128,600,000.00","79,000,000.00","79,000,000.00","25,000,000.00",,,,,,,"5,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","90,000,000.00","150,000,000.00","120,000,000.00","90,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"283,445.00",,,,,,,,,,,,,,,,,"103,796,956.59","103,796,956.59"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"541,648.49","850,000.00","1,470,000.00","1,391,730.00","472,740.00","1,150,000.00","490,000.00","1,990,100.00","4,364,900.00","2,546,263.00","543,906.00","1,463,000.00","6,375,000.00","5,200,000.00","3,850,000.00","16,288,795.18","1,250,000.00","5,383,455.00","19,880,000.00","14,564,623.57",,"900,000.00","8,800,000.00","46,836,191.19","32,036,191.19","3,100,000.00","1,000,000.00","9,365,609.19",,,,,,,,,,,,,,,,,,,,,
应付票据,,,"411,475.00",,,,,,,,,,,,,,"7,000,000.00",,,,,"16,000,000.00",,"11,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"8,302,197.34","8,302,197.33","5,516,629.38","11,410,894.59","13,326,521.55","12,672,653.11","15,050,893.92","10,989,635.54","12,325,511.40","11,580,185.49","10,568,103.49","14,126,776.39","12,862,485.07","12,910,897.02","15,787,904.52","14,699,021.02","16,745,841.35","44,434,910.62","22,267,979.95","23,341,115.05","10,550,201.13","14,853,472.05","40,095,771.51","16,323,663.31","30,246,780.09","32,925,677.54","111,002,082.06","113,026,960.91","69,844,062.27","29,127,895.79","30,374,631.32","4,064,950.57","4,489,950.57","4,654,177.56","4,888,420.68","115,999,740.87","86,195,184.18","22,582,729.85","51,532,636.58","118,967,299.01","100,964,535.57","146,084,586.28","130,093,259.17","142,405,801.26","142,396,356.70","152,722,883.74","149,348,244.79","118,740,268.28","115,460,238.75"
应付账款,"9,965,243.24","9,492,178.91","12,167,901.50","5,497,141.77","3,116,005.28","2,922,691.69","3,370,804.41","2,225,935.29","5,285,019.57","4,432,701.83","8,472,906.04","6,859,323.48","12,804,840.85","25,037,624.11","25,020,688.61","21,906,419.05","17,097,071.70","39,134,900.36","54,607,767.50","53,280,725.47","38,786,753.82","7,146,873.17","3,393,758.97","3,888,037.03","4,187,322.12","2,913,129.46","40,288,436.60","5,445,394.95","2,617,216.21",930.00,"65,840.11","65,840.11","65,840.11","65,840.11","65,840.11","12,029,150.96","12,423,150.96","12,293,748.45","14,195,912.32","53,018,476.79","52,053,406.10","44,095,169.97","40,353,777.54","28,767,607.46","25,341,572.01","24,800,634.70",,"23,920,847.52",
预付款项,"2,440.00",,,"173,089.03",,,,"3,107,005.72",,"348,365.15","7,669,857.14","9,766,493.07","112,896.93",,"404,461.90","31,510,251.48","52,601,785.60","9,907,832.06","62,450,710.46","126,884,463.48","113,830,700.46","116,187,871.84","111,840,327.74","80,449,799.90","77,359,519.38","104,057,570.31","56,152,770.81","1,555,952.89","15,736,103.25","31,970,795.08","18,529,626.72","2,267.74","1,040,332.84","1,735,070.34","7,290,951.84","175,315,997.86","208,336,692.80","221,768,944.84","242,223,774.66","250,642,847.08","172,681,551.86","126,990,425.46","251,678,932.42","85,775,515.43","88,188,215.66","89,679,506.35","93,524,814.32","24,936,637.28","69,726,766.73"
预收款项,"179,776.95","179,776.95","179,776.95","649,188.02","179,776.95","179,776.95","179,776.95","1,079,897.71","179,776.95","4,768,169.47","5,145,042.60","348,939.65",,,"4,082,304.21","8,892,311.94","19,325,000.00",,"8,794,527.87","15,642,369.56","1,125,000.00","16,948,256.90","6,939,643.34","14,753,661.00","16,618,150.35","13,634,202.72","4,387,454.70",,"1,125,000.00","1,116,376.00","1,087,503.00","1,070,574.75","1,070,574.75","1,070,574.75","1,070,574.75","19,207,439.18","31,212,703.10","6,665,923.23","24,710,276.75","26,832,578.24","27,120,314.85","24,605,781.23","36,532,217.99","53,643,109.63","52,461,886.00","45,792,404.97","45,236,316.46","64,316,608.65","66,321,681.90"
